bc_id	bc_description	bc_type	bc_multiplier	lowerbound	lowerbound_perunit_penalty	upperbound	upperbound_perunit_penalty	parameter_index	static_identifiers	dynamic_identifiers	original_dynamic_identifiers	
83	msf 20 - time period 20	HARD	1.0	54500.0	null	null	null	NoParameter	0 B A;1 N;2 G l C s;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 20	62 msf	62 bb bs cs-bb ct ct-bb ct-ub gp-ct-ub msf na no-action pct plant sc-bb ss ub	
84	Cold Low Density 1 - time period 1	SOFT	1.0	222159.0	1.0	null	null	NoParameter	0 B A;1 N;2 G l C s;3 L B W U G O;4 I;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 1	45 F H I L M P Q	45 F G H I J K L M N O P Q R S Z	
85	Cold Low Density 2 - time period 2	SOFT	1.0	222159.0	1.0	null	null	NoParameter	0 B A;1 N;2 G l C s;3 L B W U G O;4 I;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 2	45 F H I L M P Q	45 F G H I J K L M N O P Q R S Z	
86	Cold Low Density 3 - time period 3	SOFT	1.0	222159.0	1.0	null	null	NoParameter	0 B A;1 N;2 G l C s;3 L B W U G O;4 I;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 3	45 F H I L M P Q	45 F G H I J K L M N O P Q R S Z	
87	Cold Low Density 4 - time period 4	SOFT	1.0	222159.0	1.0	null	null	NoParameter	0 B A;1 N;2 G l C s;3 L B W U G O;4 I;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 4	45 F H I L M P Q	45 F G H I J K L M N O P Q R S Z	
88	Cold Low Density 5 - time period 5	SOFT	1.0	222159.0	1.0	null	null	NoParameter	0 B A;1 N;2 G l C s;3 L B W U G O;4 I;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 5	45 F H I L M P Q	45 F G H I J K L M N O P Q R S Z	
89	Cold Low Density 6 - time period 6	SOFT	1.0	222159.0	1.0	null	null	NoParameter	0 B A;1 N;2 G l C s;3 L B W U G O;4 I;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 6	45 F H I L M P Q	45 F G H I J K L M N O P Q R S Z	
90	Cold Low Density 7 - time period 7	SOFT	1.0	222159.0	1.0	null	null	NoParameter	0 B A;1 N;2 G l C s;3 L B W U G O;4 I;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 7	45 F H I L M P Q	45 F G H I J K L M N O P Q R S Z	
91	Cold Low Density 8 - time period 8	SOFT	1.0	222159.0	1.0	null	null	NoParameter	0 B A;1 N;2 G l C s;3 L B W U G O;4 I;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 8	45 F H I L M P Q	45 F G H I J K L M N O P Q R S Z	
92	Cold Low Density 9 - time period 9	SOFT	1.0	222159.0	1.0	null	null	NoParameter	0 B A;1 N;2 G l C s;3 L B W U G O;4 I;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 9	45 F H I L M P Q	45 F G H I J K L M N O P Q R S Z	
93	Cold Low Density 10 - time period 10	SOFT	1.0	222159.0	1.0	null	null	NoParameter	0 B A;1 N;2 G l C s;3 L B W U G O;4 I;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 10	45 F H I L M P Q	45 F G H I J K L M N O P Q R S Z	
94	Cold Low Density 11 - time period 11	SOFT	1.0	222159.0	1.0	null	null	NoParameter	0 B A;1 N;2 G l C s;3 L B W U G O;4 I;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 11	45 F H I L M P Q	45 F G H I J K L M N O P Q R S Z	
95	Cold Low Density 12 - time period 12	SOFT	1.0	222159.0	1.0	null	null	NoParameter	0 B A;1 N;2 G l C s;3 L B W U G O;4 I;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 12	45 F H I L M P Q	45 F G H I J K L M N O P Q R S Z	
96	Cold Low Density 13 - time period 13	SOFT	1.0	222159.0	1.0	null	null	NoParameter	0 B A;1 N;2 G l C s;3 L B W U G O;4 I;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 13	45 F H I L M P Q	45 F G H I J K L M N O P Q R S Z	
97	Cold Low Density 14 - time period 14	SOFT	1.0	222159.0	1.0	null	null	NoParameter	0 B A;1 N;2 G l C s;3 L B W U G O;4 I;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 14	45 F H I L M P Q	45 F G H I J K L M N O P Q R S Z	
98	Cold Low Density 15 - time period 15	SOFT	1.0	222159.0	1.0	null	null	NoParameter	0 B A;1 N;2 G l C s;3 L B W U G O;4 I;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 15	45 F H I L M P Q	45 F G H I J K L M N O P Q R S Z	
99	Cold Low Density 16 - time period 16	SOFT	1.0	222159.0	1.0	null	null	NoParameter	0 B A;1 N;2 G l C s;3 L B W U G O;4 I;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 16	45 F H I L M P Q	45 F G H I J K L M N O P Q R S Z	
100	Cold Low Density 17 - time period 17	SOFT	1.0	222159.0	1.0	null	null	NoParameter	0 B A;1 N;2 G l C s;3 L B W U G O;4 I;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 17	45 F H I L M P Q	45 F G H I J K L M N O P Q R S Z	
101	Cold Low Density 18 - time period 18	SOFT	1.0	222159.0	1.0	null	null	NoParameter	0 B A;1 N;2 G l C s;3 L B W U G O;4 I;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 18	45 F H I L M P Q	45 F G H I J K L M N O P Q R S Z	
102	Cold Low Density 19 - time period 19	SOFT	1.0	222159.0	1.0	null	null	NoParameter	0 B A;1 N;2 G l C s;3 L B W U G O;4 I;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 19	45 F H I L M P Q	45 F G H I J K L M N O P Q R S Z	
103	Cold Low Density 20 - time period 20	SOFT	1.0	222159.0	1.0	null	null	NoParameter	0 B A;1 N;2 G l C s;3 L B W U G O;4 I;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 20	45 F H I L M P Q	45 F G H I J K L M N O P Q R S Z	
104	Cold Med Den 1 - time period 1	SOFT	1.0	80785.0	1.0	null	null	NoParameter	0 B A;1 N;2 G l C s;3 L B W U G O;4 I;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 1	45 G J N R	45 F G H I J K L M N O P Q R S Z	
105	Cold Med Den 2 - time period 2	SOFT	1.0	80785.0	1.0	null	null	NoParameter	0 B A;1 N;2 G l C s;3 L B W U G O;4 I;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 2	45 G J N R	45 F G H I J K L M N O P Q R S Z	
106	Cold Med Den 3 - time period 3	SOFT	1.0	80785.0	1.0	null	null	NoParameter	0 B A;1 N;2 G l C s;3 L B W U G O;4 I;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 3	45 G J N R	45 F G H I J K L M N O P Q R S Z	
107	Cold Med Den 4 - time period 4	SOFT	1.0	80785.0	1.0	null	null	NoParameter	0 B A;1 N;2 G l C s;3 L B W U G O;4 I;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 4	45 G J N R	45 F G H I J K L M N O P Q R S Z	
108	Cold Med Den 5 - time period 5	SOFT	1.0	80785.0	1.0	null	null	NoParameter	0 B A;1 N;2 G l C s;3 L B W U G O;4 I;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 5	45 G J N R	45 F G H I J K L M N O P Q R S Z	
109	Cold Med Den 6 - time period 6	SOFT	1.0	80785.0	1.0	null	null	NoParameter	0 B A;1 N;2 G l C s;3 L B W U G O;4 I;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 6	45 G J N R	45 F G H I J K L M N O P Q R S Z	
110	Cold Med Den 7 - time period 7	SOFT	1.0	80785.0	1.0	null	null	NoParameter	0 B A;1 N;2 G l C s;3 L B W U G O;4 I;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 7	45 G J N R	45 F G H I J K L M N O P Q R S Z	
111	Cold Med Den 8 - time period 8	SOFT	1.0	80785.0	1.0	null	null	NoParameter	0 B A;1 N;2 G l C s;3 L B W U G O;4 I;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 8	45 G J N R	45 F G H I J K L M N O P Q R S Z	
112	Cold Med Den 9 - time period 9	SOFT	1.0	80785.0	1.0	null	null	NoParameter	0 B A;1 N;2 G l C s;3 L B W U G O;4 I;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 9	45 G J N R	45 F G H I J K L M N O P Q R S Z	
113	Cold Med Den 10 - time period 10	SOFT	1.0	80785.0	1.0	null	null	NoParameter	0 B A;1 N;2 G l C s;3 L B W U G O;4 I;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 10	45 G J N R	45 F G H I J K L M N O P Q R S Z	
114	Cold Med Den 11 - time period 11	SOFT	1.0	80785.0	1.0	null	null	NoParameter	0 B A;1 N;2 G l C s;3 L B W U G O;4 I;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 11	45 G J N R	45 F G H I J K L M N O P Q R S Z	
115	Cold Med Den 12 - time period 12	SOFT	1.0	80785.0	1.0	null	null	NoParameter	0 B A;1 N;2 G l C s;3 L B W U G O;4 I;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 12	45 G J N R	45 F G H I J K L M N O P Q R S Z	
116	Cold Med Den 13 - time period 13	SOFT	1.0	80785.0	1.0	null	null	NoParameter	0 B A;1 N;2 G l C s;3 L B W U G O;4 I;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 13	45 G J N R	45 F G H I J K L M N O P Q R S Z	
117	Cold Med Den 14 - time period 14	SOFT	1.0	80785.0	1.0	null	null	NoParameter	0 B A;1 N;2 G l C s;3 L B W U G O;4 I;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 14	45 G J N R	45 F G H I J K L M N O P Q R S Z	
118	Cold Med Den 15 - time period 15	SOFT	1.0	80785.0	1.0	null	null	NoParameter	0 B A;1 N;2 G l C s;3 L B W U G O;4 I;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 15	45 G J N R	45 F G H I J K L M N O P Q R S Z	
119	Cold Med Den 16 - time period 16	SOFT	1.0	80785.0	1.0	null	null	NoParameter	0 B A;1 N;2 G l C s;3 L B W U G O;4 I;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 16	45 G J N R	45 F G H I J K L M N O P Q R S Z	
120	Cold Med Den 17 - time period 17	SOFT	1.0	80785.0	1.0	null	null	NoParameter	0 B A;1 N;2 G l C s;3 L B W U G O;4 I;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 17	45 G J N R	45 F G H I J K L M N O P Q R S Z	
121	Cold Med Den 18 - time period 18	SOFT	1.0	80785.0	1.0	null	null	NoParameter	0 B A;1 N;2 G l C s;3 L B W U G O;4 I;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 18	45 G J N R	45 F G H I J K L M N O P Q R S Z	
122	Cold Med Den 19 - time period 19	SOFT	1.0	80785.0	1.0	null	null	NoParameter	0 B A;1 N;2 G l C s;3 L B W U G O;4 I;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 19	45 G J N R	45 F G H I J K L M N O P Q R S Z	
123	Cold Med Den 20 - time period 20	SOFT	1.0	80785.0	1.0	null	null	NoParameter	0 B A;1 N;2 G l C s;3 L B W U G O;4 I;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 20	45 G J N R	45 F G H I J K L M N O P Q R S Z	
124	Cold High Den 1 - time period 1	SOFT	1.0	0.0	0.0	40393.0	1.0	NoParameter	0 B A;1 N;2 G l C s;3 L B W U G O;4 I;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 1	45 K O S	45 F G H I J K L M N O P Q R S Z	
125	Cold High Den 2 - time period 2	SOFT	1.0	0.0	0.0	40393.0	1.0	NoParameter	0 B A;1 N;2 G l C s;3 L B W U G O;4 I;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 2	45 K O S	45 F G H I J K L M N O P Q R S Z	
126	Cold High Den 3 - time period 3	SOFT	1.0	0.0	0.0	40393.0	1.0	NoParameter	0 B A;1 N;2 G l C s;3 L B W U G O;4 I;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 3	45 K O S	45 F G H I J K L M N O P Q R S Z	
127	Cold High Den 4 - time period 4	SOFT	1.0	0.0	0.0	40393.0	1.0	NoParameter	0 B A;1 N;2 G l C s;3 L B W U G O;4 I;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 4	45 K O S	45 F G H I J K L M N O P Q R S Z	
128	Cold High Den 5 - time period 5	SOFT	1.0	0.0	0.0	40393.0	1.0	NoParameter	0 B A;1 N;2 G l C s;3 L B W U G O;4 I;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 5	45 K O S	45 F G H I J K L M N O P Q R S Z	
129	Cold High Den 6 - time period 6	SOFT	1.0	0.0	0.0	40393.0	1.0	NoParameter	0 B A;1 N;2 G l C s;3 L B W U G O;4 I;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 6	45 K O S	45 F G H I J K L M N O P Q R S Z	
130	Cold High Den 7 - time period 7	SOFT	1.0	0.0	0.0	40393.0	1.0	NoParameter	0 B A;1 N;2 G l C s;3 L B W U G O;4 I;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 7	45 K O S	45 F G H I J K L M N O P Q R S Z	
131	Cold High Den 8 - time period 8	SOFT	1.0	0.0	0.0	40393.0	1.0	NoParameter	0 B A;1 N;2 G l C s;3 L B W U G O;4 I;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 8	45 K O S	45 F G H I J K L M N O P Q R S Z	
132	Cold High Den 9 - time period 9	SOFT	1.0	0.0	0.0	40393.0	1.0	NoParameter	0 B A;1 N;2 G l C s;3 L B W U G O;4 I;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 9	45 K O S	45 F G H I J K L M N O P Q R S Z	
133	Cold High Den 10 - time period 10	SOFT	1.0	0.0	0.0	40393.0	1.0	NoParameter	0 B A;1 N;2 G l C s;3 L B W U G O;4 I;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 10	45 K O S	45 F G H I J K L M N O P Q R S Z	
134	Cold High Den 11 - time period 11	SOFT	1.0	0.0	0.0	40393.0	1.0	NoParameter	0 B A;1 N;2 G l C s;3 L B W U G O;4 I;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 11	45 K O S	45 F G H I J K L M N O P Q R S Z	
135	Cold High Den 12 - time period 12	SOFT	1.0	0.0	0.0	40393.0	1.0	NoParameter	0 B A;1 N;2 G l C s;3 L B W U G O;4 I;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 12	45 K O S	45 F G H I J K L M N O P Q R S Z	
136	Cold High Den 13 - time period 13	SOFT	1.0	0.0	0.0	40393.0	1.0	NoParameter	0 B A;1 N;2 G l C s;3 L B W U G O;4 I;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 13	45 K O S	45 F G H I J K L M N O P Q R S Z	
137	Cold High Den 14 - time period 14	SOFT	1.0	0.0	0.0	40393.0	1.0	NoParameter	0 B A;1 N;2 G l C s;3 L B W U G O;4 I;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 14	45 K O S	45 F G H I J K L M N O P Q R S Z	
138	Cold High Den 15 - time period 15	SOFT	1.0	0.0	0.0	40393.0	1.0	NoParameter	0 B A;1 N;2 G l C s;3 L B W U G O;4 I;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 15	45 K O S	45 F G H I J K L M N O P Q R S Z	
139	Cold High Den 16 - time period 16	SOFT	1.0	0.0	0.0	40393.0	1.0	NoParameter	0 B A;1 N;2 G l C s;3 L B W U G O;4 I;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 16	45 K O S	45 F G H I J K L M N O P Q R S Z	
140	Cold High Den 17 - time period 17	SOFT	1.0	0.0	0.0	40393.0	1.0	NoParameter	0 B A;1 N;2 G l C s;3 L B W U G O;4 I;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 17	45 K O S	45 F G H I J K L M N O P Q R S Z	
141	Cold High Den 18 - time period 18	SOFT	1.0	0.0	0.0	40393.0	1.0	NoParameter	0 B A;1 N;2 G l C s;3 L B W U G O;4 I;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 18	45 K O S	45 F G H I J K L M N O P Q R S Z	
142	Cold High Den 19 - time period 19	SOFT	1.0	0.0	0.0	40393.0	1.0	NoParameter	0 B A;1 N;2 G l C s;3 L B W U G O;4 I;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 19	45 K O S	45 F G H I J K L M N O P Q R S Z	
143	Cold High Den 20 - time period 20	SOFT	1.0	0.0	0.0	40393.0	1.0	NoParameter	0 B A;1 N;2 G l C s;3 L B W U G O;4 I;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 20	45 K O S	45 F G H I J K L M N O P Q R S Z	
144	CM LowDen 1 - time period 1	SOFT	1.0	88136.0	1.0	null	null	NoParameter	0 B A;1 N;2 G l C s;3 L B W U G O;4 F G H;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 1	45 F H I L M P Q	45 F G H I J K L M N O P Q R S Z	
145	CM LowDen 2 - time period 2	SOFT	1.0	88136.0	1.0	null	null	NoParameter	0 B A;1 N;2 G l C s;3 L B W U G O;4 F G H;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 2	45 F H I L M P Q	45 F G H I J K L M N O P Q R S Z	
146	CM LowDen 3 - time period 3	SOFT	1.0	88136.0	1.0	null	null	NoParameter	0 B A;1 N;2 G l C s;3 L B W U G O;4 F G H;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 3	45 F H I L M P Q	45 F G H I J K L M N O P Q R S Z	
147	CM LowDen 4 - time period 4	SOFT	1.0	88136.0	1.0	null	null	NoParameter	0 B A;1 N;2 G l C s;3 L B W U G O;4 F G H;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 4	45 F H I L M P Q	45 F G H I J K L M N O P Q R S Z	
148	CM LowDen 5 - time period 5	SOFT	1.0	88136.0	1.0	null	null	NoParameter	0 B A;1 N;2 G l C s;3 L B W U G O;4 F G H;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 5	45 F H I L M P Q	45 F G H I J K L M N O P Q R S Z	
149	CM LowDen 6 - time period 6	SOFT	1.0	88136.0	1.0	null	null	NoParameter	0 B A;1 N;2 G l C s;3 L B W U G O;4 F G H;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 6	45 F H I L M P Q	45 F G H I J K L M N O P Q R S Z	
150	CM LowDen 7 - time period 7	SOFT	1.0	88136.0	1.0	null	null	NoParameter	0 B A;1 N;2 G l C s;3 L B W U G O;4 F G H;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 7	45 F H I L M P Q	45 F G H I J K L M N O P Q R S Z	
151	CM LowDen 8 - time period 8	SOFT	1.0	88136.0	1.0	null	null	NoParameter	0 B A;1 N;2 G l C s;3 L B W U G O;4 F G H;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 8	45 F H I L M P Q	45 F G H I J K L M N O P Q R S Z	
152	CM LowDen 9 - time period 9	SOFT	1.0	88136.0	1.0	null	null	NoParameter	0 B A;1 N;2 G l C s;3 L B W U G O;4 F G H;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 9	45 F H I L M P Q	45 F G H I J K L M N O P Q R S Z	
153	CM LowDen 10 - time period 10	SOFT	1.0	88136.0	1.0	null	null	NoParameter	0 B A;1 N;2 G l C s;3 L B W U G O;4 F G H;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 10	45 F H I L M P Q	45 F G H I J K L M N O P Q R S Z	
154	CM LowDen 11 - time period 11	SOFT	1.0	88136.0	1.0	null	null	NoParameter	0 B A;1 N;2 G l C s;3 L B W U G O;4 F G H;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 11	45 F H I L M P Q	45 F G H I J K L M N O P Q R S Z	
155	CM LowDen 12 - time period 12	SOFT	1.0	88136.0	1.0	null	null	NoParameter	0 B A;1 N;2 G l C s;3 L B W U G O;4 F G H;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 12	45 F H I L M P Q	45 F G H I J K L M N O P Q R S Z	
156	CM LowDen 13 - time period 13	SOFT	1.0	88136.0	1.0	null	null	NoParameter	0 B A;1 N;2 G l C s;3 L B W U G O;4 F G H;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 13	45 F H I L M P Q	45 F G H I J K L M N O P Q R S Z	
157	CM LowDen 14 - time period 14	SOFT	1.0	88136.0	1.0	null	null	NoParameter	0 B A;1 N;2 G l C s;3 L B W U G O;4 F G H;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 14	45 F H I L M P Q	45 F G H I J K L M N O P Q R S Z	
158	CM LowDen 15 - time period 15	SOFT	1.0	88136.0	1.0	null	null	NoParameter	0 B A;1 N;2 G l C s;3 L B W U G O;4 F G H;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 15	45 F H I L M P Q	45 F G H I J K L M N O P Q R S Z	
159	CM LowDen 16 - time period 16	SOFT	1.0	88136.0	1.0	null	null	NoParameter	0 B A;1 N;2 G l C s;3 L B W U G O;4 F G H;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 16	45 F H I L M P Q	45 F G H I J K L M N O P Q R S Z	
160	CM LowDen 17 - time period 17	SOFT	1.0	88136.0	1.0	null	null	NoParameter	0 B A;1 N;2 G l C s;3 L B W U G O;4 F G H;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 17	45 F H I L M P Q	45 F G H I J K L M N O P Q R S Z	
161	CM LowDen 18 - time period 18	SOFT	1.0	88136.0	1.0	null	null	NoParameter	0 B A;1 N;2 G l C s;3 L B W U G O;4 F G H;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 18	45 F H I L M P Q	45 F G H I J K L M N O P Q R S Z	
162	CM LowDen 19 - time period 19	SOFT	1.0	88136.0	1.0	null	null	NoParameter	0 B A;1 N;2 G l C s;3 L B W U G O;4 F G H;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 19	45 F H I L M P Q	45 F G H I J K L M N O P Q R S Z	
