strata_id	layer1	layer2	layer3	layer4	layer5	layer6	NG_E_acres	PB_E_acres	GS_E_acres	EA_E_acres	MS_E_acres	BS_E_acres
B_2_B_N_W_G	B	2	B	N	W	G	316.89	0.0	0.0	0.0	0.0	0.0
B_2_B_N_W_J	B	2	B	N	W	J	311.2001	0.0	0.0	0.0	0.0	127.1099
B_2_B_N_W_K	B	2	B	N	W	K	0.0	0.0	0.0	0.0	705.8607	288.30929999999995
B_2_B_N_W_O	B	2	B	N	W	O	0.0	0.0	0.0	0.0	168.9729	69.0171
B_2_G_N_E_K	B	2	G	N	E	K	409.34615	0.0	0.0	0.0	0.0	48.023849999999996
B_2_G_N_H_F	B	2	G	N	H	F	0.0	0.0	0.0	181.25	0.0	0.0
B_2_G_N_T_F	B	2	G	N	T	F	280.56	0.0	0.0	0.0	0.0	0.0
B_2_G_N_T_N	B	2	G	N	T	N	490.85	0.0	0.0	0.0	0.0	0.0
B_2_L_N_E_I	B	2	L	N	E	I	0.0	167.26655	0.0	0.0	0.0	19.62345
B_2_L_N_E_J	B	2	L	N	E	J	0.0	1569.6868	0.0	0.0	0.0	184.1532
B_2_L_N_E_K	B	2	L	N	E	K	845.7392	0.0	0.0	0.0	0.0	99.2208
B_2_L_N_E_N	B	2	L	N	E	N	249.80345	0.0	0.0	0.0	0.0	29.30655
B_2_L_N_H_F	B	2	L	N	H	F	844.0277666688023	0.0	0.0	1382.7422333311977	0.0	0.0
B_2_L_N_H_N	B	2	L	N	H	N	424.98	0.0	0.0	0.0	0.0	0.0
B_2_L_N_H_O	B	2	L	N	H	O	271.8	0.0	0.0	0.0	0.0	0.0
B_2_L_N_I_F	B	2	L	N	I	F	0.0	0.0	0.0	0.0	514.91	0.0
B_2_L_N_I_G	B	2	L	N	I	G	0.0	0.0	0.0	0.0	359.58	0.0
B_2_L_N_I_J	B	2	L	N	I	J	1051.78	0.0	0.0	0.0	0.0	0.0
B_2_L_N_I_K	B	2	L	N	I	K	0.0	0.0	0.0	0.0	979.44	0.0
B_2_L_N_I_N	B	2	L	N	I	N	458.1	0.0	0.0	0.0	0.0	0.0
B_2_L_N_I_O	B	2	L	N	I	O	388.46	0.0	0.0	0.0	0.0	0.0
B_2_L_N_T_F	B	2	L	N	T	F	2909.0	0.0	0.0	0.0	0.0	0.0
