strata_id	layer1	layer2	layer3	layer4	layer5	layer6	acres	ageclass	model_strata	
Bs2OBJ	B	s	2	O	B	J	96.0	3	true	
Bs2OBL	B	s	2	O	B	L	1863.0	6	true	
Bs2OBM	B	s	2	O	B	M	3563.0	6	true	
Bs2OBN	B	s	2	O	B	N	4155.0	6	true	
Bs2OBO	B	s	2	O	B	O	359.0	6	true	
Bs2OBQ	B	s	2	O	B	Q	309.0	10	true	
Bs2OBR	B	s	2	O	B	R	2163.0	10	true	
Bs2OBS	B	s	2	O	B	S	576.0	10	true	
Bs3OBF	B	s	3	O	B	F	306.0	1	true	
Bs3OBH	B	s	3	O	B	H	36.0	3	true	
Bs3OBM	B	s	3	O	B	M	277.0	6	true	
Bs3OBN	B	s	3	O	B	N	129.0	6	true	
Bs3OBR	B	s	3	O	B	R	35.0	10	true	
Bs4OBF	B	s	4	O	B	F	595.0	1	true	
Bs4OBH	B	s	4	O	B	H	48.0	3	true	
Bs4OBM	B	s	4	O	B	M	315.0	6	true	
Bs4OBN	B	s	4	O	B	N	199.0	6	true	
Bs4OBR	B	s	4	O	B	R	43.0	10	true	
