var_id	var_name	var_value	var_reduced_cost
356	x_B,R,O,C,W,M,3	64.68	0.0
357	x_B,R,O,C,W,M,4	1.32	0.0
362	x_B,R,O,C,W,L,3	328.3	0.0
363	x_B,R,O,C,W,L,4	6.7	0.0
367	x_B,R,O,C,C,S,2	76.44	0.0
369	x_B,R,O,C,C,S,4	1.56	0.0
374	x_B,R,O,C,C,M,3	49.98	0.0
375	x_B,R,O,C,C,M,4	1.02	0.0
380	x_B,R,O,C,C,L,3	304.78	0.0
381	x_B,R,O,C,C,L,4	6.22	0.0
386	x_B,R,O,R,P,L,3	80.36	0.0
387	x_B,R,O,R,P,L,4	1.6400000000000001	0.0
389	x_B,R,O,R,D,L,0	243.04	0.0
393	x_B,R,O,R,D,L,4	4.96	0.0
395	x_B,R,O,R,W,S,0	58.8	0.0
399	x_B,R,O,R,W,S,4	1.2	0.0
401	x_B,R,O,R,W,P,0	61.74	0.0
405	x_B,R,O,R,W,P,4	1.26	0.0
407	x_B,R,O,R,W,M,0	241.08	0.0
411	x_B,R,O,R,W,M,4	4.92	0.0
416	x_B,R,O,R,W,L,3	1242.64	0.0
417	x_B,R,O,R,W,L,4	25.36	0.0
419	x_B,R,O,R,C,S,0	56.84	0.0
423	x_B,R,O,R,C,S,4	1.16	0.0
425	x_B,R,O,R,C,P,0	68.6	0.0
429	x_B,R,O,R,C,P,4	1.4000000000000001	0.0
431	x_B,R,O,R,C,M,0	352.8	0.0
435	x_B,R,O,R,C,M,4	7.2	0.0
440	x_B,R,O,R,C,L,3	1578.78	0.0
441	x_B,R,O,R,C,L,4	32.22	0.0
443	x_B,R,P,L,W,S,0	136.22	0.0
447	x_B,R,P,L,W,S,4	2.7800000000000002	0.0
449	x_B,R,P,L,W,P,0	83.3	0.0
453	x_B,R,P,L,W,P,4	1.7	0.0
455	x_B,R,P,L,W,M,0	66.64	0.0
459	x_B,R,P,L,W,M,4	1.36	0.0
464	x_B,R,P,L,W,L,3	415.52	0.0
465	x_B,R,P,L,W,L,4	8.48	0.0
467	x_B,R,P,L,C,S,0	151.9	0.0
471	x_B,R,P,L,C,S,4	3.1	0.0
476	x_B,R,P,L,C,P,3	51.94	0.0
477	x_B,R,P,L,C,P,4	1.06	0.0
482	x_B,R,P,L,C,M,3	83.3	0.0
483	x_B,R,P,L,C,M,4	1.7	0.0
488	x_B,R,P,L,C,L,3	461.58	0.0
489	x_B,R,P,L,C,L,4	9.42	0.0
494	x_B,R,P,L,I,L,3	70.56	0.0
495	x_B,R,P,L,I,L,4	1.44	0.0
500	x_B,R,P,L,A,M,3	75.46	0.0
501	x_B,R,P,L,A,M,4	1.54	0.0
506	x_B,R,P,L,A,L,3	83.3	0.0
507	x_B,R,P,L,A,L,4	1.7	0.0
512	x_B,R,P,H,W,P,3	74.48	0.0
513	x_B,R,P,H,W,P,4	1.52	0.0
518	x_B,R,P,H,W,M,3	198.94	0.0
519	x_B,R,P,H,W,M,4	4.0600000000000005	0.0
524	x_B,R,P,H,W,L,3	317.52	0.0
525	x_B,R,P,H,W,L,4	6.48	0.0
530	x_B,R,P,H,C,M,3	326.34	0.0
531	x_B,R,P,H,C,M,4	6.66	0.0
536	x_B,R,P,H,C,L,3	631.12	0.0
537	x_B,R,P,H,C,L,4	12.88	0.0
542	x_B,R,P,H,L,L,3	77.42	0.0
543	x_B,R,P,H,L,L,4	1.58	0.0
548	x_B,R,P,C,P,S,3	51.94	0.0
549	x_B,R,P,C,P,S,4	1.06	0.0
551	x_B,R,P,C,P,L,0	287.14	0.0
555	x_B,R,P,C,P,L,4	5.86	0.0
560	x_B,R,P,C,D,S,3	65.66	0.0
561	x_B,R,P,C,D,S,4	1.34	0.0
564	x_B,R,P,C,D,L,1	212.66	0.0
567	x_B,R,P,C,D,L,4	4.34	0.0
571	x_B,R,P,C,W,S,2	454.72	0.0
573	x_B,R,P,C,W,S,4	9.28	0.0
578	x_B,R,P,C,W,P,3	271.46	0.0
579	x_B,R,P,C,W,P,4	5.54	0.0
584	x_B,R,P,C,W,M,3	156.8	0.0
585	x_B,R,P,C,W,M,4	3.2	0.0
590	x_B,R,P,C,W,L,3	1143.66	0.0
591	x_B,R,P,C,W,L,4	23.34	0.0
593	x_B,R,P,C,C,S,0	384.16	0.0
597	x_B,R,P,C,C,S,4	7.84	0.0
602	x_B,R,P,C,C,P,3	62.72	0.0
603	x_B,R,P,C,C,P,4	1.28	0.0
608	x_B,R,P,C,C,M,3	214.62	0.0
609	x_B,R,P,C,C,M,4	4.38	0.0
614	x_B,R,P,C,C,L,3	1034.88	0.0
615	x_B,R,P,C,C,L,4	21.12	0.0
619	x_B,R,P,C,I,S,2	59.78	0.0
621	x_B,R,P,C,I,S,4	1.22	0.0
626	x_B,R,P,C,I,L,3	163.66	0.0
627	x_B,R,P,C,I,L,4	3.34	0.0
631	x_B,R,P,C,A,S,2	75.46	0.0
633	x_B,R,P,C,A,S,4	1.54	0.0
638	x_B,R,P,C,A,L,3	84.28	0.0
639	x_B,R,P,C,A,L,4	1.72	0.0
644	x_B,R,P,R,P,S,3	55.86	0.0
645	x_B,R,P,R,P,S,4	1.1400000000000001	0.0
650	x_B,R,P,R,P,M,3	158.76	0.0
651	x_B,R,P,R,P,M,4	3.24	0.0
656	x_B,R,P,R,P,L,3	471.38	0.0
657	x_B,R,P,R,P,L,4	9.620000000000001	0.0
662	x_B,R,P,R,D,S,3	271.46	0.0
663	x_B,R,P,R,D,S,4	5.54	0.0
665	x_B,R,P,R,D,M,0	337.12	0.0
669	x_B,R,P,R,D,M,4	6.88	0.0
671	x_B,R,P,R,D,L,0	1164.24	0.0
675	x_B,R,P,R,D,L,4	23.76	0.0
678	x_B,R,P,R,W,S,1	542.92	0.0
681	x_B,R,P,R,W,S,4	11.08	0.0
686	x_B,R,P,R,W,P,3	365.54	0.0
687	x_B,R,P,R,W,P,4	7.46	0.0
692	x_B,R,P,R,W,M,3	1708.14	0.0
693	x_B,R,P,R,W,M,4	34.86	0.0
698	x_B,R,P,R,W,L,3	5171.46	0.0
699	x_B,R,P,R,W,L,4	105.54	0.0
703	x_B,R,P,R,C,S,2	391.02	0.0
705	x_B,R,P,R,C,S,4	7.98	0.0
710	x_B,R,P,R,C,P,3	386.12	0.0
711	x_B,R,P,R,C,P,4	7.88	0.0
716	x_B,R,P,R,C,M,3	2555.84	0.0
717	x_B,R,P,R,C,M,4	52.160000000000004	0.0
722	x_B,R,P,R,C,L,3	7436.24	0.0
723	x_B,R,P,R,C,L,4	151.76	0.0
728	x_B,R,P,R,I,P,3	53.9	0.0
729	x_B,R,P,R,I,P,4	1.1	0.0
734	x_B,R,P,R,I,L,3	90.16	0.0
735	x_B,R,P,R,I,L,4	1.84	0.0
740	x_B,R,P,R,A,L,3	50.96	0.0
741	x_B,R,P,R,A,L,4	1.04	0.0
746	x_B,R,P,R,L,L,3	79.38	0.0
747	x_B,R,P,R,L,L,4	1.62	0.0
752	x_B,N,N,L,P,L,3	90.16	0.0
753	x_B,N,N,L,P,L,4	1.84	0.0
758	x_B,N,N,L,D,L,3	56.84	0.0
759	x_B,N,N,L,D,L,4	1.16	0.0
763	x_B,N,N,L,W,S,2	73.5	0.0
765	x_B,N,N,L,W,S,4	1.5	0.0
770	x_B,N,N,L,W,P,3	62.72	0.0
771	x_B,N,N,L,W,P,4	1.28	0.0
773	x_B,N,N,L,W,M,0	330.26	0.0
777	x_B,N,N,L,W,M,4	6.74	0.0
