var_id	var_name	var_value	var_reduced_cost	db_prescription	db_row_id	db_status
18303	xGS_E_B,N,P,R,W,L,2,2	742.0	0.0	W_L_GS_E_2	1	good
18304	xGS_E_B,N,P,R,W,L,2,3	742.0	0.0	W_L_GS_E_2	2	good
18305	xGS_E_B,N,P,R,W,L,2,4	742.0	0.0	W_L_GS_E_2	3	good
18306	xGS_E_B,N,P,R,W,L,2,5	742.0	0.0	W_L_GS_E_2	4	good
18347	xGS_E_B,N,P,R,W,P,1,1	62.0	0.0	W_P_GS_E_1	0	good
18348	xGS_E_B,N,P,R,W,P,1,2	62.0	0.0	W_P_GS_E_1	1	good
18349	xGS_E_B,N,P,R,W,P,1,3	62.0	0.0	W_P_GS_E_1	2	good
18350	xGS_E_B,N,P,R,W,P,1,4	62.0	0.0	W_P_GS_E_1	3	good
18351	xGS_E_B,N,P,R,W,P,1,5	62.0	0.0	W_P_GS_E_1	4	good
18427	xGS_E_B,N,S,H,C,P,2,1	61.75	0.0	C_P_GS_E_2	0	good
18428	xGS_E_B,N,S,H,C,P,2,2	61.6265	0.0	C_P_GS_E_2	1	good
18429	xGS_E_B,N,S,H,C,P,2,3	61.503247	0.0	C_P_GS_E_2	2	good
18430	xGS_E_B,N,S,H,C,P,2,4	61.380240506	0.0	C_P_GS_E_2	3	good
18431	xGS_E_B,N,S,H,C,P,2,5	61.257480024988	0.0	C_P_GS_E_2	4	good
18527	xGS_E_B,N,S,H,W,L,2,1	974.0	0.0	W_L_GS_E_2	0	good
18528	xGS_E_B,N,S,H,W,L,2,2	974.0	0.0	W_L_GS_E_2	1	good
18529	xGS_E_B,N,S,H,W,L,2,3	974.0	0.0	W_L_GS_E_2	2	good
18530	xGS_E_B,N,S,H,W,L,2,4	974.0	0.0	W_L_GS_E_2	3	good
18531	xGS_E_B,N,S,H,W,L,2,5	974.0	0.0	W_L_GS_E_2	4	good
18572	xGS_E_B,N,S,H,W,P,1,1	113.0	0.0	W_P_GS_E_1	0	good
18573	xGS_E_B,N,S,H,W,P,1,2	113.0	0.0	W_P_GS_E_1	1	good
18574	xGS_E_B,N,S,H,W,P,1,3	113.0	0.0	W_P_GS_E_1	2	good
18575	xGS_E_B,N,S,H,W,P,1,4	113.0	0.0	W_P_GS_E_1	3	good
18576	xGS_E_B,N,S,H,W,P,1,5	113.0	0.0	W_P_GS_E_1	4	good
18852	xGS_E_B,R,N,H,W,L,2,1	706.0	0.0	W_L_GS_E_2	0	good
18853	xGS_E_B,R,N,H,W,L,2,2	706.0	0.0	W_L_GS_E_2	1	good
18854	xGS_E_B,R,N,H,W,L,2,3	706.0	0.0	W_L_GS_E_2	2	good
18855	xGS_E_B,R,N,H,W,L,2,4	706.0	0.0	W_L_GS_E_2	3	good
18856	xGS_E_B,R,N,H,W,L,2,5	706.0	0.0	W_L_GS_E_2	4	good
18897	xGS_E_B,R,N,H,W,P,1,1	129.0	0.0	W_P_GS_E_1	0	good
18898	xGS_E_B,R,N,H,W,P,1,2	129.0	0.0	W_P_GS_E_1	1	good
18899	xGS_E_B,R,N,H,W,P,1,3	129.0	0.0	W_P_GS_E_1	2	good
18900	xGS_E_B,R,N,H,W,P,1,4	129.0	0.0	W_P_GS_E_1	3	good
18901	xGS_E_B,R,N,H,W,P,1,5	129.0	0.0	W_P_GS_E_1	4	good
19087	xGS_E_B,R,N,L,D,M,4,1	101.65	0.0	D_M_GS_E_4	0	good
19088	xGS_E_B,R,N,L,D,M,4,2	101.4467	0.0	D_M_GS_E_4	1	good
19089	xGS_E_B,R,N,L,D,M,4,3	101.24380660000001	0.0	D_M_GS_E_4	2	good
19090	xGS_E_B,R,N,L,D,M,4,4	101.04131898680001	0.0	D_M_GS_E_4	3	good
19091	xGS_E_B,R,N,L,D,M,4,5	100.8392363488264	0.0	D_M_GS_E_4	4	good
19177	xGS_E_B,R,N,L,W,L,2,1	1333.0	0.0	W_L_GS_E_2	0	good
19178	xGS_E_B,R,N,L,W,L,2,2	1333.0	0.0	W_L_GS_E_2	1	good
19179	xGS_E_B,R,N,L,W,L,2,3	1333.0	0.0	W_L_GS_E_2	2	good
19180	xGS_E_B,R,N,L,W,L,2,4	1333.0	0.0	W_L_GS_E_2	3	good
19181	xGS_E_B,R,N,L,W,L,2,5	1333.0	0.0	W_L_GS_E_2	4	good
19222	xGS_E_B,R,N,L,W,P,1,1	106.0	0.0	W_P_GS_E_1	0	good
19223	xGS_E_B,R,N,L,W,P,1,2	106.0	0.0	W_P_GS_E_1	1	good
19224	xGS_E_B,R,N,L,W,P,1,3	106.0	0.0	W_P_GS_E_1	2	good
19225	xGS_E_B,R,N,L,W,P,1,4	106.0	0.0	W_P_GS_E_1	3	good
19226	xGS_E_B,R,N,L,W,P,1,5	106.0	0.0	W_P_GS_E_1	4	good
19387	xGS_E_B,R,N,R,D,M,4,1	114.0	0.0	D_M_GS_E_4	0	good
19388	xGS_E_B,R,N,R,D,M,4,2	113.772	0.0	D_M_GS_E_4	1	good
19389	xGS_E_B,R,N,R,D,M,4,3	113.54445600000001	0.0	D_M_GS_E_4	2	good
19390	xGS_E_B,R,N,R,D,M,4,4	113.31736708800001	0.0	D_M_GS_E_4	3	good
19391	xGS_E_B,R,N,R,D,M,4,5	113.09073235382401	0.0	D_M_GS_E_4	4	good
19477	xGS_E_B,R,N,R,W,L,2,1	1929.0	0.0	W_L_GS_E_2	0	good
19478	xGS_E_B,R,N,R,W,L,2,2	1929.0	0.0	W_L_GS_E_2	1	good
19479	xGS_E_B,R,N,R,W,L,2,3	1929.0	0.0	W_L_GS_E_2	2	good
19480	xGS_E_B,R,N,R,W,L,2,4	1929.0	0.0	W_L_GS_E_2	3	good
19481	xGS_E_B,R,N,R,W,L,2,5	1929.0	0.0	W_L_GS_E_2	4	good
19522	xGS_E_B,R,N,R,W,P,1,1	128.0	0.0	W_P_GS_E_1	0	good
19523	xGS_E_B,R,N,R,W,P,1,2	128.0	0.0	W_P_GS_E_1	1	good
19524	xGS_E_B,R,N,R,W,P,1,3	128.0	0.0	W_P_GS_E_1	2	good
19525	xGS_E_B,R,N,R,W,P,1,4	128.0	0.0	W_P_GS_E_1	3	good
19526	xGS_E_B,R,N,R,W,P,1,5	128.0	0.0	W_P_GS_E_1	4	good
19702	xGS_E_B,R,O,C,W,L,2,1	335.0	0.0	W_L_GS_E_2	0	good
19703	xGS_E_B,R,O,C,W,L,2,2	335.0	0.0	W_L_GS_E_2	1	good
19704	xGS_E_B,R,O,C,W,L,2,3	335.0	0.0	W_L_GS_E_2	2	good
19705	xGS_E_B,R,O,C,W,L,2,4	335.0	0.0	W_L_GS_E_2	3	good
19706	xGS_E_B,R,O,C,W,L,2,5	335.0	0.0	W_L_GS_E_2	4	good
19857	xGS_E_B,R,O,R,C,P,3,1	66.5	0.0	C_P_GS_E_3	0	good
19858	xGS_E_B,R,O,R,C,P,3,2	66.367	0.0	C_P_GS_E_3	1	good
19859	xGS_E_B,R,O,R,C,P,3,3	66.234266	0.0	C_P_GS_E_3	2	good
19860	xGS_E_B,R,O,R,C,P,3,4	66.101797468	0.0	C_P_GS_E_3	3	good
19861	xGS_E_B,R,O,R,C,P,3,5	65.969593873064	0.0	C_P_GS_E_3	4	good
19952	xGS_E_B,R,O,R,W,L,2,1	1268.0	0.0	W_L_GS_E_2	0	good
19953	xGS_E_B,R,O,R,W,L,2,2	1268.0	0.0	W_L_GS_E_2	1	good
19954	xGS_E_B,R,O,R,W,L,2,3	1268.0	0.0	W_L_GS_E_2	2	good
19955	xGS_E_B,R,O,R,W,L,2,4	1268.0	0.0	W_L_GS_E_2	3	good
19956	xGS_E_B,R,O,R,W,L,2,5	1268.0	0.0	W_L_GS_E_2	4	good
19997	xGS_E_B,R,O,R,W,P,1,1	63.0	0.0	W_P_GS_E_1	0	good
19998	xGS_E_B,R,O,R,W,P,1,2	63.0	0.0	W_P_GS_E_1	1	good
19999	xGS_E_B,R,O,R,W,P,1,3	63.0	0.0	W_P_GS_E_1	2	good
20000	xGS_E_B,R,O,R,W,P,1,4	63.0	0.0	W_P_GS_E_1	3	good
20001	xGS_E_B,R,O,R,W,P,1,5	63.0	0.0	W_P_GS_E_1	4	good
20157	xGS_E_B,R,P,C,C,P,3,1	60.8	0.0	C_P_GS_E_3	0	good
20158	xGS_E_B,R,P,C,C,P,3,2	60.678399999999996	0.0	C_P_GS_E_3	1	good
20159	xGS_E_B,R,P,C,C,P,3,3	60.557043199999995	0.0	C_P_GS_E_3	2	good
20160	xGS_E_B,R,P,C,C,P,3,4	60.4359291136	0.0	C_P_GS_E_3	3	good
20161	xGS_E_B,R,P,C,C,P,3,5	60.3150572553728	0.0	C_P_GS_E_3	4	good
20352	xGS_E_B,R,P,C,W,L,2,1	1167.0	0.0	W_L_GS_E_2	0	good
20353	xGS_E_B,R,P,C,W,L,2,2	1167.0	0.0	W_L_GS_E_2	1	good
20354	xGS_E_B,R,P,C,W,L,2,3	1167.0	0.0	W_L_GS_E_2	2	good
20355	xGS_E_B,R,P,C,W,L,2,4	1167.0	0.0	W_L_GS_E_2	3	good
20356	xGS_E_B,R,P,C,W,L,2,5	1167.0	0.0	W_L_GS_E_2	4	good
20397	xGS_E_B,R,P,C,W,P,1,1	277.0	0.0	W_P_GS_E_1	0	good
20398	xGS_E_B,R,P,C,W,P,1,2	277.0	0.0	W_P_GS_E_1	1	good
20399	xGS_E_B,R,P,C,W,P,1,3	277.0	0.0	W_P_GS_E_1	2	good
20400	xGS_E_B,R,P,C,W,P,1,4	277.0	0.0	W_P_GS_E_1	3	good
20401	xGS_E_B,R,P,C,W,P,1,5	277.0	0.0	W_P_GS_E_1	4	good
20527	xGS_E_B,R,P,H,W,L,2,1	324.0	0.0	W_L_GS_E_2	0	good
20528	xGS_E_B,R,P,H,W,L,2,2	324.0	0.0	W_L_GS_E_2	1	good
20529	xGS_E_B,R,P,H,W,L,2,3	324.0	0.0	W_L_GS_E_2	2	good
20530	xGS_E_B,R,P,H,W,L,2,4	324.0	0.0	W_L_GS_E_2	3	good
20531	xGS_E_B,R,P,H,W,L,2,5	324.0	0.0	W_L_GS_E_2	4	good
20572	xGS_E_B,R,P,H,W,P,1,1	76.0	0.0	W_P_GS_E_1	0	good
20573	xGS_E_B,R,P,H,W,P,1,2	76.0	0.0	W_P_GS_E_1	1	good
20574	xGS_E_B,R,P,H,W,P,1,3	76.0	0.0	W_P_GS_E_1	2	good
20575	xGS_E_B,R,P,H,W,P,1,4	76.0	0.0	W_P_GS_E_1	3	good
20576	xGS_E_B,R,P,H,W,P,1,5	76.0	0.0	W_P_GS_E_1	4	good
20697	xGS_E_B,R,P,L,C,P,1,1	50.35	0.0	C_P_GS_E_1	0	good
20698	xGS_E_B,R,P,L,C,P,1,2	50.2493	0.0	C_P_GS_E_1	1	good
20699	xGS_E_B,R,P,L,C,P,1,3	50.148801399999996	0.0	C_P_GS_E_1	2	good
20700	xGS_E_B,R,P,L,C,P,1,4	50.0485037972	0.0	C_P_GS_E_1	3	good
20701	xGS_E_B,R,P,L,C,P,1,5	49.9484067896056	0.0	C_P_GS_E_1	4	good
20777	xGS_E_B,R,P,L,W,L,2,1	424.0	0.0	W_L_GS_E_2	0	good
20778	xGS_E_B,R,P,L,W,L,2,2	424.0	0.0	W_L_GS_E_2	1	good
20779	xGS_E_B,R,P,L,W,L,2,3	424.0	0.0	W_L_GS_E_2	2	good
20780	xGS_E_B,R,P,L,W,L,2,4	424.0	0.0	W_L_GS_E_2	3	good
20781	xGS_E_B,R,P,L,W,L,2,5	424.0	0.0	W_L_GS_E_2	4	good
20877	xGS_E_U,N,S,R,W,L,2,1	2961.0	0.0	W_L_GS_E_2	0	good
20878	xGS_E_U,N,S,R,W,L,2,2	2961.0	0.0	W_L_GS_E_2	1	good
20879	xGS_E_U,N,S,R,W,L,2,3	2961.0	0.0	W_L_GS_E_2	2	good
20880	xGS_E_U,N,S,R,W,L,2,4	2961.0	0.0	W_L_GS_E_2	3	good
20881	xGS_E_U,N,S,R,W,L,2,5	2961.0	0.0	W_L_GS_E_2	4	good
20922	xGS_E_U,N,S,R,W,P,1,1	167.0	0.0	W_P_GS_E_1	0	good
20923	xGS_E_U,N,S,R,W,P,1,2	167.0	0.0	W_P_GS_E_1	1	good
20924	xGS_E_U,N,S,R,W,P,1,3	167.0	0.0	W_P_GS_E_1	2	good
20925	xGS_E_U,N,S,R,W,P,1,4	167.0	0.0	W_P_GS_E_1	3	good
20926	xGS_E_U,N,S,R,W,P,1,5	167.0	0.0	W_P_GS_E_1	4	good
21002	xGS_E_U,R,N,C,W,L,2,1	112.0	0.0	W_L_GS_E_2	0	good
21003	xGS_E_U,R,N,C,W,L,2,2	112.0	0.0	W_L_GS_E_2	1	good
21004	xGS_E_U,R,N,C,W,L,2,3	112.0	0.0	W_L_GS_E_2	2	good
21005	xGS_E_U,R,N,C,W,L,2,4	112.0	0.0	W_L_GS_E_2	3	good
21006	xGS_E_U,R,N,C,W,L,2,5	112.0	0.0	W_L_GS_E_2	4	good
21052	xGS_E_U,R,N,H,W,L,2,1	105.0	0.0	W_L_GS_E_2	0	good
21053	xGS_E_U,R,N,H,W,L,2,2	105.0	0.0	W_L_GS_E_2	1	good
21054	xGS_E_U,R,N,H,W,L,2,3	105.0	0.0	W_L_GS_E_2	2	good
21055	xGS_E_U,R,N,H,W,L,2,4	105.0	0.0	W_L_GS_E_2	3	good
21056	xGS_E_U,R,N,H,W,L,2,5	105.0	0.0	W_L_GS_E_2	4	good
21202	xGS_E_U,R,P,H,W,L,2,1	114.0	0.0	W_L_GS_E_2	0	good
21203	xGS_E_U,R,P,H,W,L,2,2	114.0	0.0	W_L_GS_E_2	1	good
21204	xGS_E_U,R,P,H,W,L,2,3	114.0	0.0	W_L_GS_E_2	2	good
21205	xGS_E_U,R,P,H,W,L,2,4	114.0	0.0	W_L_GS_E_2	3	good
21206	xGS_E_U,R,P,H,W,L,2,5	114.0	0.0	W_L_GS_E_2	4	good
21277	xGS_E_U,R,P,R,W,L,2,1	404.0	0.0	W_L_GS_E_2	0	good
21278	xGS_E_U,R,P,R,W,L,2,2	404.0	0.0	W_L_GS_E_2	1	good
21279	xGS_E_U,R,P,R,W,L,2,3	404.0	0.0	W_L_GS_E_2	2	good
21280	xGS_E_U,R,P,R,W,L,2,4	404.0	0.0	W_L_GS_E_2	3	good
21281	xGS_E_U,R,P,R,W,L,2,5	404.0	0.0	W_L_GS_E_2	4	good
21297	xGS_E_U,R,P,R,W,P,1,1	59.0	0.0	W_P_GS_E_1	0	good
21298	xGS_E_U,R,P,R,W,P,1,2	59.0	0.0	W_P_GS_E_1	1	good
21299	xGS_E_U,R,P,R,W,P,1,3	59.0	0.0	W_P_GS_E_1	2	good
21300	xGS_E_U,R,P,R,W,P,1,4	59.0	0.0	W_P_GS_E_1	3	good
21301	xGS_E_U,R,P,R,W,P,1,5	59.0	0.0	W_P_GS_E_1	4	good
21332	xMS_E_B,N,N,C,A,P,3,1	3.2	0.0	A_P_MS_E_3	0	good
21333	xMS_E_B,N,N,C,A,P,3,2	3.2	0.0	A_P_MS_E_3	1	good
21334	xMS_E_B,N,N,C,A,P,3,3	3.2	0.0	A_P_MS_E_3	2	good
21335	xMS_E_B,N,N,C,A,P,3,4	3.2	0.0	A_P_MS_E_3	3	good
21336	xMS_E_B,N,N,C,A,P,3,5	3.2	0.0	A_P_MS_E_3	4	good
21342	xMS_E_B,N,N,C,C,L,0,1	206.05	0.0	C_L_MS_E_0	0	good
21343	xMS_E_B,N,N,C,C,L,0,2	206.05	0.0	C_L_MS_E_0	1	good
21344	xMS_E_B,N,N,C,C,L,0,3	206.05	0.0	C_L_MS_E_0	2	good
21345	xMS_E_B,N,N,C,C,L,0,4	206.05	0.0	C_L_MS_E_0	3	good
21346	xMS_E_B,N,N,C,C,L,0,5	206.05	0.0	C_L_MS_E_0	4	good
21382	xMS_E_B,N,N,C,C,M,3,1	67.65	0.0	C_M_MS_E_3	0	good
21383	xMS_E_B,N,N,C,C,M,3,2	67.65	0.0	C_M_MS_E_3	1	good
21384	xMS_E_B,N,N,C,C,M,3,3	67.65	0.0	C_M_MS_E_3	2	good
21385	xMS_E_B,N,N,C,C,M,3,4	67.65	0.0	C_M_MS_E_3	3	good
21386	xMS_E_B,N,N,C,C,M,3,5	67.65	0.0	C_M_MS_E_3	4	good
21407	xMS_E_B,N,N,C,C,P,3,1	32.550000000000004	0.0	C_P_MS_E_3	0	good
21408	xMS_E_B,N,N,C,C,P,3,2	32.550000000000004	0.0	C_P_MS_E_3	1	good
21409	xMS_E_B,N,N,C,C,P,3,3	32.550000000000004	0.0	C_P_MS_E_3	2	good
21410	xMS_E_B,N,N,C,C,P,3,4	32.550000000000004	0.0	C_P_MS_E_3	3	good
21411	xMS_E_B,N,N,C,C,P,3,5	32.550000000000004	0.0	C_P_MS_E_3	4	good
21422	xMS_E_B,N,N,C,C,S,1,1	4.8500000000000005	0.0	C_S_MS_E_1	0	good
21423	xMS_E_B,N,N,C,C,S,1,2	4.8500000000000005	0.0	C_S_MS_E_1	1	good
21424	xMS_E_B,N,N,C,C,S,1,3	4.8500000000000005	0.0	C_S_MS_E_1	2	good
21425	xMS_E_B,N,N,C,C,S,1,4	4.8500000000000005	0.0	C_S_MS_E_1	3	good
21426	xMS_E_B,N,N,C,C,S,1,5	4.8500000000000005	0.0	C_S_MS_E_1	4	good
21462	xMS_E_B,N,N,C,D,L,4,1	86.25	0.0	D_L_MS_E_4	0	good
21463	xMS_E_B,N,N,C,D,L,4,2	86.25	0.0	D_L_MS_E_4	1	good
21464	xMS_E_B,N,N,C,D,L,4,3	86.25	0.0	D_L_MS_E_4	2	good
21465	xMS_E_B,N,N,C,D,L,4,4	86.25	0.0	D_L_MS_E_4	3	good
21466	xMS_E_B,N,N,C,D,L,4,5	86.25	0.0	D_L_MS_E_4	4	good
21482	xMS_E_B,N,N,C,D,M,3,1	27.0	0.0	D_M_MS_E_3	0	good
21483	xMS_E_B,N,N,C,D,M,3,2	27.0	0.0	D_M_MS_E_3	1	good
21484	xMS_E_B,N,N,C,D,M,3,3	27.0	0.0	D_M_MS_E_3	2	good
21485	xMS_E_B,N,N,C,D,M,3,4	27.0	0.0	D_M_MS_E_3	3	good
21486	xMS_E_B,N,N,C,D,M,3,5	27.0	0.0	D_M_MS_E_3	4	good
21507	xMS_E_B,N,N,C,D,S,3,1	4.2	0.0	D_S_MS_E_3	0	good
21508	xMS_E_B,N,N,C,D,S,3,2	4.2	0.0	D_S_MS_E_3	1	good
21509	xMS_E_B,N,N,C,D,S,3,3	4.2	0.0	D_S_MS_E_3	2	good
21510	xMS_E_B,N,N,C,D,S,3,4	4.2	0.0	D_S_MS_E_3	3	good
21511	xMS_E_B,N,N,C,D,S,3,5	4.2	0.0	D_S_MS_E_3	4	good
21517	xMS_E_B,N,N,C,I,L,0,1	12.350000000000001	0.0	I_L_MS_E_0	0	good
21518	xMS_E_B,N,N,C,I,L,0,2	12.350000000000001	0.0	I_L_MS_E_0	1	good
21519	xMS_E_B,N,N,C,I,L,0,3	12.350000000000001	0.0	I_L_MS_E_0	2	good
21520	xMS_E_B,N,N,C,I,L,0,4	12.350000000000001	0.0	I_L_MS_E_0	3	good
21521	xMS_E_B,N,N,C,I,L,0,5	12.350000000000001	0.0	I_L_MS_E_0	4	good
21547	xMS_E_B,N,N,C,I,M,1,1	3.0500000000000003	0.0	I_M_MS_E_1	0	good
21548	xMS_E_B,N,N,C,I,M,1,2	3.0500000000000003	0.0	I_M_MS_E_1	1	good
21549	xMS_E_B,N,N,C,I,M,1,3	3.0500000000000003	0.0	I_M_MS_E_1	2	good
