bc_id	bc_description	bc_type	bc_multiplier	lowerbound	lowerbound_perunit_penalty	upperbound	upperbound_perunit_penalty	parameter_index	static_identifiers	dynamic_identifiers	original_dynamic_identifiers	
84	cost test 1 - time period 1	FREE	1.0	1000.0	null	null	null	CostParameter	0 B A;1 N;2 G l C s;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 1	NoIdentifier	NoIdentifier	
85	cost test 2 - time period 2	FREE	1.0	1000.0	null	null	null	CostParameter	0 B A;1 N;2 G l C s;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 2	NoIdentifier	NoIdentifier	
86	cost test 3 - time period 3	FREE	1.0	1000.0	null	null	null	CostParameter	0 B A;1 N;2 G l C s;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 3	NoIdentifier	NoIdentifier	
87	cost test 4 - time period 4	FREE	1.0	1000.0	null	null	null	CostParameter	0 B A;1 N;2 G l C s;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 4	NoIdentifier	NoIdentifier	
88	cost test 5 - time period 5	FREE	1.0	1000.0	null	null	null	CostParameter	0 B A;1 N;2 G l C s;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 5	NoIdentifier	NoIdentifier	
89	cost test 6 - time period 6	FREE	1.0	1000.0	null	null	null	CostParameter	0 B A;1 N;2 G l C s;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 6	NoIdentifier	NoIdentifier	
90	cost test 7 - time period 7	FREE	1.0	1000.0	null	null	null	CostParameter	0 B A;1 N;2 G l C s;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 7	NoIdentifier	NoIdentifier	
91	cost test 8 - time period 8	FREE	1.0	1000.0	null	null	null	CostParameter	0 B A;1 N;2 G l C s;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 8	NoIdentifier	NoIdentifier	
92	cost test 9 - time period 9	FREE	1.0	1000.0	null	null	null	CostParameter	0 B A;1 N;2 G l C s;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 9	NoIdentifier	NoIdentifier	
93	cost test 10 - time period 10	FREE	1.0	1000.0	null	null	null	CostParameter	0 B A;1 N;2 G l C s;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 10	NoIdentifier	NoIdentifier	
94	cost test 11 - time period 11	FREE	1.0	1000.0	null	null	null	CostParameter	0 B A;1 N;2 G l C s;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 11	NoIdentifier	NoIdentifier	
95	cost test 12 - time period 12	FREE	1.0	1000.0	null	null	null	CostParameter	0 B A;1 N;2 G l C s;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 12	NoIdentifier	NoIdentifier	
96	cost test 13 - time period 13	FREE	1.0	1000.0	null	null	null	CostParameter	0 B A;1 N;2 G l C s;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 13	NoIdentifier	NoIdentifier	
97	cost test 14 - time period 14	FREE	1.0	1000.0	null	null	null	CostParameter	0 B A;1 N;2 G l C s;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 14	NoIdentifier	NoIdentifier	
98	cost test 15 - time period 15	FREE	1.0	1000.0	null	null	null	CostParameter	0 B A;1 N;2 G l C s;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 15	NoIdentifier	NoIdentifier	
99	cost test 16 - time period 16	FREE	1.0	1000.0	null	null	null	CostParameter	0 B A;1 N;2 G l C s;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 16	NoIdentifier	NoIdentifier	
100	cost test 17 - time period 17	FREE	1.0	1000.0	null	null	null	CostParameter	0 B A;1 N;2 G l C s;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 17	NoIdentifier	NoIdentifier	
101	cost test 18 - time period 18	FREE	1.0	1000.0	null	null	null	CostParameter	0 B A;1 N;2 G l C s;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 18	NoIdentifier	NoIdentifier	
102	cost test 19 - time period 19	FREE	1.0	1000.0	null	null	null	CostParameter	0 B A;1 N;2 G l C s;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 19	NoIdentifier	NoIdentifier	
103	cost test 20 - time period 20	FREE	1.0	1000.0	null	null	null	CostParameter	0 B A;1 N;2 G l C s;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 20	NoIdentifier	NoIdentifier	
