query_id	query_description	query_type	query_multiplier	lowerbound	lowerbound_perunit_penalty	upperbound	upperbound_perunit_penalty	parameter_index	static_identifiers	dynamic_identifiers	original_dynamic_identifiers	query_value	
28	Area (i.e. acres) ..... No dynamic restriction ..... layer5 C | layer6 VERYLARGE	FREE	1.0	null	null	null	null	NoParameter	0 C D M W;1 A B C;2 L N S;3 C D F H K L N S;4 C;5 VERYLARGE;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 1 2 3 4 5	NoIdentifier	NoIdentifier	403624.0	
29	Area (i.e. acres) ..... No dynamic restriction ..... layer5 CDDF | layer6 LARGE	FREE	1.0	null	null	null	null	NoParameter	0 C D M W;1 A B C;2 L N S;3 C D F H K L N S;4 CDDF;5 LARGE;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 1 2 3 4 5	NoIdentifier	NoIdentifier	8830.0	
30	Area (i.e. acres) ..... No dynamic restriction ..... layer5 CDDF | layer6 MEDIUM	FREE	1.0	null	null	null	null	NoParameter	0 C D M W;1 A B C;2 L N S;3 C D F H K L N S;4 CDDF;5 MEDIUM;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 1 2 3 4 5	NoIdentifier	NoIdentifier	43795.0	
31	Area (i.e. acres) ..... No dynamic restriction ..... layer5 CDDF | layer6 NONE	FREE	1.0	null	null	null	null	NoParameter	0 C D M W;1 A B C;2 L N S;3 C D F H K L N S;4 CDDF;5 NONE;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 1 2 3 4 5	NoIdentifier	NoIdentifier	0.0	
32	Area (i.e. acres) ..... No dynamic restriction ..... layer5 CDDF | layer6 SEEDSAP	FREE	1.0	null	null	null	null	NoParameter	0 C D M W;1 A B C;2 L N S;3 C D F H K L N S;4 CDDF;5 SEEDSAP;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 1 2 3 4 5	NoIdentifier	NoIdentifier	7415.0	
33	Area (i.e. acres) ..... No dynamic restriction ..... layer5 CDDF | layer6 SMALL	FREE	1.0	null	null	null	null	NoParameter	0 C D M W;1 A B C;2 L N S;3 C D F H K L N S;4 CDDF;5 SMALL;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 1 2 3 4 5	NoIdentifier	NoIdentifier	8660.0	
34	Area (i.e. acres) ..... No dynamic restriction ..... layer5 CDDF | layer6 TRANS	FREE	1.0	null	null	null	null	NoParameter	0 C D M W;1 A B C;2 L N S;3 C D F H K L N S;4 CDDF;5 TRANS;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 1 2 3 4 5	NoIdentifier	NoIdentifier	0.0	
35	Area (i.e. acres) ..... No dynamic restriction ..... layer5 CDDF | layer6 VERYLARGE	FREE	1.0	null	null	null	null	NoParameter	0 C D M W;1 A B C;2 L N S;3 C D F H K L N S;4 CDDF;5 VERYLARGE;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 1 2 3 4 5	NoIdentifier	NoIdentifier	7320.0	
36	Area (i.e. acres) ..... No dynamic restriction ..... layer5 CDES | layer6 LARGE	FREE	1.0	null	null	null	null	NoParameter	0 C D M W;1 A B C;2 L N S;3 C D F H K L N S;4 CDES;5 LARGE;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 1 2 3 4 5	NoIdentifier	NoIdentifier	173617.0	
37	Area (i.e. acres) ..... No dynamic restriction ..... layer5 CDES | layer6 MEDIUM	FREE	1.0	null	null	null	null	NoParameter	0 C D M W;1 A B C;2 L N S;3 C D F H K L N S;4 CDES;5 MEDIUM;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 1 2 3 4 5	NoIdentifier	NoIdentifier	115861.0	
38	Area (i.e. acres) ..... No dynamic restriction ..... layer5 CDES | layer6 NONE	FREE	1.0	null	null	null	null	NoParameter	0 C D M W;1 A B C;2 L N S;3 C D F H K L N S;4 CDES;5 NONE;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 1 2 3 4 5	NoIdentifier	NoIdentifier	51569.0	
39	Area (i.e. acres) ..... No dynamic restriction ..... layer5 CDES | layer6 SEEDSAP	FREE	1.0	null	null	null	null	NoParameter	0 C D M W;1 A B C;2 L N S;3 C D F H K L N S;4 CDES;5 SEEDSAP;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 1 2 3 4 5	NoIdentifier	NoIdentifier	53594.0	
40	Area (i.e. acres) ..... No dynamic restriction ..... layer5 CDES | layer6 SMALL	FREE	1.0	null	null	null	null	NoParameter	0 C D M W;1 A B C;2 L N S;3 C D F H K L N S;4 CDES;5 SMALL;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 1 2 3 4 5	NoIdentifier	NoIdentifier	58469.0	
41	Area (i.e. acres) ..... No dynamic restriction ..... layer5 CDES | layer6 TRANS	FREE	1.0	null	null	null	null	NoParameter	0 C D M W;1 A B C;2 L N S;3 C D F H K L N S;4 CDES;5 TRANS;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 1 2 3 4 5	NoIdentifier	NoIdentifier	51569.0	
42	Area (i.e. acres) ..... No dynamic restriction ..... layer5 CDES | layer6 VERYLARGE	FREE	1.0	null	null	null	null	NoParameter	0 C D M W;1 A B C;2 L N S;3 C D F H K L N S;4 CDES;5 VERYLARGE;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 1 2 3 4 5	NoIdentifier	NoIdentifier	71505.0	
43	Area (i.e. acres) ..... No dynamic restriction ..... layer5 CDLP | layer6 LARGE	FREE	1.0	null	null	null	null	NoParameter	0 C D M W;1 A B C;2 L N S;3 C D F H K L N S;4 CDLP;5 LARGE;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 1 2 3 4 5	NoIdentifier	NoIdentifier	269340.0	
44	Area (i.e. acres) ..... No dynamic restriction ..... layer5 CDLP | layer6 MEDIUM	FREE	1.0	null	null	null	null	NoParameter	0 C D M W;1 A B C;2 L N S;3 C D F H K L N S;4 CDLP;5 MEDIUM;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 1 2 3 4 5	NoIdentifier	NoIdentifier	485057.0	
45	Area (i.e. acres) ..... No dynamic restriction ..... layer5 CDLP | layer6 NONE	FREE	1.0	null	null	null	null	NoParameter	0 C D M W;1 A B C;2 L N S;3 C D F H K L N S;4 CDLP;5 NONE;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 1 2 3 4 5	NoIdentifier	NoIdentifier	268387.0	
46	Area (i.e. acres) ..... No dynamic restriction ..... layer5 CDLP | layer6 SEEDSAP	FREE	1.0	null	null	null	null	NoParameter	0 C D M W;1 A B C;2 L N S;3 C D F H K L N S;4 CDLP;5 SEEDSAP;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 1 2 3 4 5	NoIdentifier	NoIdentifier	698177.0	
47	Area (i.e. acres) ..... No dynamic restriction ..... layer5 CDLP | layer6 SMALL	FREE	1.0	null	null	null	null	NoParameter	0 C D M W;1 A B C;2 L N S;3 C D F H K L N S;4 CDLP;5 SMALL;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 1 2 3 4 5	NoIdentifier	NoIdentifier	392672.0	
48	Area (i.e. acres) ..... No dynamic restriction ..... layer5 CDLP | layer6 TRANS	FREE	1.0	null	null	null	null	NoParameter	0 C D M W;1 A B C;2 L N S;3 C D F H K L N S;4 CDLP;5 TRANS;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 1 2 3 4 5	NoIdentifier	NoIdentifier	268387.0	
49	Area (i.e. acres) ..... No dynamic restriction ..... layer5 CDLP | layer6 VERYLARGE	FREE	1.0	null	null	null	null	NoParameter	0 C D M W;1 A B C;2 L N S;3 C D F H K L N S;4 CDLP;5 VERYLARGE;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 1 2 3 4 5	NoIdentifier	NoIdentifier	268552.0	
50	Area (i.e. acres) ..... No dynamic restriction ..... layer5 CDMH | layer6 LARGE	FREE	1.0	null	null	null	null	NoParameter	0 C D M W;1 A B C;2 L N S;3 C D F H K L N S;4 CDMH;5 LARGE;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 1 2 3 4 5	NoIdentifier	NoIdentifier	17560.0	
51	Area (i.e. acres) ..... No dynamic restriction ..... layer5 CDMH | layer6 MEDIUM	FREE	1.0	null	null	null	null	NoParameter	0 C D M W;1 A B C;2 L N S;3 C D F H K L N S;4 CDMH;5 MEDIUM;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 1 2 3 4 5	NoIdentifier	NoIdentifier	75370.0	
52	Area (i.e. acres) ..... No dynamic restriction ..... layer5 CDMH | layer6 NONE	FREE	1.0	null	null	null	null	NoParameter	0 C D M W;1 A B C;2 L N S;3 C D F H K L N S;4 CDMH;5 NONE;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 1 2 3 4 5	NoIdentifier	NoIdentifier	0.0	
53	Area (i.e. acres) ..... No dynamic restriction ..... layer5 CDMH | layer6 SEEDSAP	FREE	1.0	null	null	null	null	NoParameter	0 C D M W;1 A B C;2 L N S;3 C D F H K L N S;4 CDMH;5 SEEDSAP;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 1 2 3 4 5	NoIdentifier	NoIdentifier	0.0	
54	Area (i.e. acres) ..... No dynamic restriction ..... layer5 CDMH | layer6 SMALL	FREE	1.0	null	null	null	null	NoParameter	0 C D M W;1 A B C;2 L N S;3 C D F H K L N S;4 CDMH;5 SMALL;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 1 2 3 4 5	NoIdentifier	NoIdentifier	105.0	
55	Area (i.e. acres) ..... No dynamic restriction ..... layer5 CDMH | layer6 TRANS	FREE	1.0	null	null	null	null	NoParameter	0 C D M W;1 A B C;2 L N S;3 C D F H K L N S;4 CDMH;5 TRANS;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 1 2 3 4 5	NoIdentifier	NoIdentifier	0.0	
56	Area (i.e. acres) ..... No dynamic restriction ..... layer5 CDMH | layer6 VERYLARGE	FREE	1.0	null	null	null	null	NoParameter	0 C D M W;1 A B C;2 L N S;3 C D F H K L N S;4 CDMH;5 VERYLARGE;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 1 2 3 4 5	NoIdentifier	NoIdentifier	35.0	
57	Area (i.e. acres) ..... No dynamic restriction ..... layer5 CDSF | layer6 LARGE	FREE	1.0	null	null	null	null	NoParameter	0 C D M W;1 A B C;2 L N S;3 C D F H K L N S;4 CDSF;5 LARGE;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 1 2 3 4 5	NoIdentifier	NoIdentifier	205944.0	
58	Area (i.e. acres) ..... No dynamic restriction ..... layer5 CDSF | layer6 MEDIUM	FREE	1.0	null	null	null	null	NoParameter	0 C D M W;1 A B C;2 L N S;3 C D F H K L N S;4 CDSF;5 MEDIUM;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 1 2 3 4 5	NoIdentifier	NoIdentifier	592256.0	
59	Area (i.e. acres) ..... No dynamic restriction ..... layer5 CDSF | layer6 NONE	FREE	1.0	null	null	null	null	NoParameter	0 C D M W;1 A B C;2 L N S;3 C D F H K L N S;4 CDSF;5 NONE;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 1 2 3 4 5	NoIdentifier	NoIdentifier	136300.0	
60	Area (i.e. acres) ..... No dynamic restriction ..... layer5 CDSF | layer6 SEEDSAP	FREE	1.0	null	null	null	null	NoParameter	0 C D M W;1 A B C;2 L N S;3 C D F H K L N S;4 CDSF;5 SEEDSAP;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 1 2 3 4 5	NoIdentifier	NoIdentifier	149445.0	
61	Area (i.e. acres) ..... No dynamic restriction ..... layer5 CDSF | layer6 SMALL	FREE	1.0	null	null	null	null	NoParameter	0 C D M W;1 A B C;2 L N S;3 C D F H K L N S;4 CDSF;5 SMALL;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 1 2 3 4 5	NoIdentifier	NoIdentifier	165335.0	
62	Area (i.e. acres) ..... No dynamic restriction ..... layer5 CDSF | layer6 TRANS	FREE	1.0	null	null	null	null	NoParameter	0 C D M W;1 A B C;2 L N S;3 C D F H K L N S;4 CDSF;5 TRANS;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 1 2 3 4 5	NoIdentifier	NoIdentifier	136300.0	
63	Area (i.e. acres) ..... No dynamic restriction ..... layer5 CDSF | layer6 VERYLARGE	FREE	1.0	null	null	null	null	NoParameter	0 C D M W;1 A B C;2 L N S;3 C D F H K L N S;4 CDSF;5 VERYLARGE;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 1 2 3 4 5	NoIdentifier	NoIdentifier	155900.0	
64	Area (i.e. acres) ..... No dynamic restriction ..... layer5 CDWB | layer6 LARGE	FREE	1.0	null	null	null	null	NoParameter	0 C D M W;1 A B C;2 L N S;3 C D F H K L N S;4 CDWB;5 LARGE;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 1 2 3 4 5	NoIdentifier	NoIdentifier	0.0	
65	Area (i.e. acres) ..... No dynamic restriction ..... layer5 CDWB | layer6 MEDIUM	FREE	1.0	null	null	null	null	NoParameter	0 C D M W;1 A B C;2 L N S;3 C D F H K L N S;4 CDWB;5 MEDIUM;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 1 2 3 4 5	NoIdentifier	NoIdentifier	270.0	
66	Area (i.e. acres) ..... No dynamic restriction ..... layer5 CDWB | layer6 NONE	FREE	1.0	null	null	null	null	NoParameter	0 C D M W;1 A B C;2 L N S;3 C D F H K L N S;4 CDWB;5 NONE;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 1 2 3 4 5	NoIdentifier	NoIdentifier	0.0	
67	Area (i.e. acres) ..... No dynamic restriction ..... layer5 CDWB | layer6 SEEDSAP	FREE	1.0	null	null	null	null	NoParameter	0 C D M W;1 A B C;2 L N S;3 C D F H K L N S;4 CDWB;5 SEEDSAP;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 1 2 3 4 5	NoIdentifier	NoIdentifier	30.0	
68	Area (i.e. acres) ..... No dynamic restriction ..... layer5 CDWB | layer6 SMALL	FREE	1.0	null	null	null	null	NoParameter	0 C D M W;1 A B C;2 L N S;3 C D F H K L N S;4 CDWB;5 SMALL;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 1 2 3 4 5	NoIdentifier	NoIdentifier	95.0	
69	Area (i.e. acres) ..... No dynamic restriction ..... layer5 CDWB | layer6 TRANS	FREE	1.0	null	null	null	null	NoParameter	0 C D M W;1 A B C;2 L N S;3 C D F H K L N S;4 CDWB;5 TRANS;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 1 2 3 4 5	NoIdentifier	NoIdentifier	0.0	
70	Area (i.e. acres) ..... No dynamic restriction ..... layer5 CDWB | layer6 VERYLARGE	FREE	1.0	null	null	null	null	NoParameter	0 C D M W;1 A B C;2 L N S;3 C D F H K L N S;4 CDWB;5 VERYLARGE;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 1 2 3 4 5	NoIdentifier	NoIdentifier	0.0	
71	Area (i.e. acres) ..... No dynamic restriction ..... layer5 CMDF | layer6 LARGE	FREE	1.0	null	null	null	null	NoParameter	0 C D M W;1 A B C;2 L N S;3 C D F H K L N S;4 CMDF;5 LARGE;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 1 2 3 4 5	NoIdentifier	NoIdentifier	113505.0	
72	Area (i.e. acres) ..... No dynamic restriction ..... layer5 CMDF | layer6 MEDIUM	FREE	1.0	null	null	null	null	NoParameter	0 C D M W;1 A B C;2 L N S;3 C D F H K L N S;4 CMDF;5 MEDIUM;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 1 2 3 4 5	NoIdentifier	NoIdentifier	201964.0	
73	Area (i.e. acres) ..... No dynamic restriction ..... layer5 CMDF | layer6 NONE	FREE	1.0	null	null	null	null	NoParameter	0 C D M W;1 A B C;2 L N S;3 C D F H K L N S;4 CMDF;5 NONE;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 1 2 3 4 5	NoIdentifier	NoIdentifier	102704.0	
74	Area (i.e. acres) ..... No dynamic restriction ..... layer5 CMDF | layer6 SEEDSAP	FREE	1.0	null	null	null	null	NoParameter	0 C D M W;1 A B C;2 L N S;3 C D F H K L N S;4 CMDF;5 SEEDSAP;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 1 2 3 4 5	NoIdentifier	NoIdentifier	149044.0	
