strata_id	layer1	layer2	layer3	layer4	layer5	layer6	area	age_class	model_strata	
A_l_2_B_H_F	A	l	2	B	H	F	262.0	1	true	
A_l_2_B_H_H	A	l	2	B	H	H	996.0	3	true	
A_l_2_B_H_I	A	l	2	B	H	I	937.0	3	true	
A_l_2_B_H_J	A	l	2	B	H	J	745.0	3	true	
A_l_2_B_H_K	A	l	2	B	H	K	507.0	3	true	
A_l_2_B_H_L	A	l	2	B	H	L	384.0	6	true	
A_l_2_B_H_M	A	l	2	B	H	M	1720.0	6	true	
A_l_2_B_H_N	A	l	2	B	H	N	8038.0	6	true	
A_l_2_B_H_O	A	l	2	B	H	O	23728.0	6	true	
A_l_2_B_H_R	A	l	2	B	H	R	404.0	10	true	
A_l_2_B_H_S	A	l	2	B	H	S	785.0	10	true	
A_l_2_B_I_G	A	l	2	B	I	G	259.0	1	true	
A_l_2_B_I_H	A	l	2	B	I	H	373.0	3	true	
A_l_2_B_I_I	A	l	2	B	I	I	294.0	3	true	
A_l_2_B_I_J	A	l	2	B	I	J	395.0	3	true	
A_l_2_B_I_K	A	l	2	B	I	K	1935.0	3	true	
A_l_2_B_I_L	A	l	2	B	I	L	101.0	6	true	
A_l_2_B_I_M	A	l	2	B	I	M	480.0	6	true	
A_l_2_B_I_N	A	l	2	B	I	N	1750.0	6	true	
A_l_2_B_I_O	A	l	2	B	I	O	8498.0	6	true	
A_l_2_B_I_Q	A	l	2	B	I	Q	23.0	10	true	
A_l_2_B_I_R	A	l	2	B	I	R	71.0	10	true	
A_l_2_G_C_F	A	l	2	G	C	F	73.0	1	true	
A_l_2_G_C_H	A	l	2	G	C	H	142.0	3	true	
A_l_2_G_C_I	A	l	2	G	C	I	114.0	3	true	
A_l_2_G_C_J	A	l	2	G	C	J	41.0	3	true	
A_l_2_G_C_M	A	l	2	G	C	M	36.0	6	true	
A_l_2_G_C_N	A	l	2	G	C	N	21.0	6	true	
A_l_2_G_D_F	A	l	2	G	D	F	19360.0	1	true	
A_l_2_G_D_H	A	l	2	G	D	H	1310.0	3	true	
A_l_2_G_D_I	A	l	2	G	D	I	1330.0	3	true	
A_l_2_G_D_J	A	l	2	G	D	J	1336.0	3	true	
A_l_2_G_D_K	A	l	2	G	D	K	1006.0	3	true	
A_l_2_G_D_L	A	l	2	G	D	L	420.0	6	true	
A_l_2_G_D_M	A	l	2	G	D	M	1599.0	6	true	
A_l_2_G_D_N	A	l	2	G	D	N	3453.0	6	true	
A_l_2_G_D_O	A	l	2	G	D	O	7539.0	6	true	
A_l_2_G_D_Q	A	l	2	G	D	Q	199.0	10	true	
A_l_2_G_D_R	A	l	2	G	D	R	342.0	10	true	
A_l_2_G_D_S	A	l	2	G	D	S	338.0	10	true	
A_l_2_G_E_G	A	l	2	G	E	G	45.0	1	true	
A_l_2_G_E_J	A	l	2	G	E	J	528.0	3	true	
A_l_2_G_E_K	A	l	2	G	E	K	611.0	3	true	
A_l_2_G_E_N	A	l	2	G	E	N	149.0	6	true	
A_l_2_G_E_O	A	l	2	G	E	O	1593.0	6	true	
A_l_2_G_F_K	A	l	2	G	F	K	105.0	3	true	
A_l_2_G_F_N	A	l	2	G	F	N	178.0	6	true	
A_l_2_G_F_O	A	l	2	G	F	O	1270.0	6	true	
A_l_2_G_G_G	A	l	2	G	G	G	405.0	1	true	
A_l_2_G_G_I	A	l	2	G	G	I	238.0	3	true	
A_l_2_G_G_J	A	l	2	G	G	J	374.0	3	true	
A_l_2_G_G_K	A	l	2	G	G	K	3253.0	3	true	
A_l_2_G_G_M	A	l	2	G	G	M	532.0	6	true	
A_l_2_G_G_N	A	l	2	G	G	N	1149.0	6	true	
A_l_2_G_G_O	A	l	2	G	G	O	2344.0	6	true	
A_l_2_G_H_F	A	l	2	G	H	F	8042.0	1	true	
A_l_2_G_H_H	A	l	2	G	H	H	316.0	3	true	
A_l_2_G_H_I	A	l	2	G	H	I	452.0	3	true	
A_l_2_G_H_J	A	l	2	G	H	J	367.0	3	true	
A_l_2_G_H_K	A	l	2	G	H	K	244.0	3	true	
A_l_2_G_H_M	A	l	2	G	H	M	393.0	6	true	
A_l_2_G_H_N	A	l	2	G	H	N	972.0	6	true	
A_l_2_G_H_O	A	l	2	G	H	O	2084.0	6	true	
A_l_2_G_H_R	A	l	2	G	H	R	170.0	10	true	
A_l_2_G_I_F	A	l	2	G	I	F	1075.0	1	true	
A_l_2_G_I_H	A	l	2	G	I	H	2784.0	3	true	
A_l_2_G_I_I	A	l	2	G	I	I	1921.0	3	true	
A_l_2_G_I_J	A	l	2	G	I	J	1745.0	3	true	
A_l_2_G_I_K	A	l	2	G	I	K	1509.0	3	true	
A_l_2_G_I_L	A	l	2	G	I	L	375.0	6	true	
A_l_2_G_I_M	A	l	2	G	I	M	2288.0	6	true	
A_l_2_G_I_N	A	l	2	G	I	N	4989.0	6	true	
A_l_2_G_I_O	A	l	2	G	I	O	7937.0	6	true	
A_l_2_G_I_Q	A	l	2	G	I	Q	43.0	10	true	
A_l_2_G_I_R	A	l	2	G	I	R	193.0	10	true	
A_l_2_L_D_G	A	l	2	L	D	G	285.0	1	true	
A_l_2_L_D_H	A	l	2	L	D	H	533.0	3	true	
A_l_2_L_D_I	A	l	2	L	D	I	434.0	3	true	
A_l_2_L_D_J	A	l	2	L	D	J	408.0	3	true	
A_l_2_L_D_K	A	l	2	L	D	K	447.0	3	true	
A_l_2_L_D_M	A	l	2	L	D	M	380.0	6	true	
A_l_2_L_D_N	A	l	2	L	D	N	752.0	6	true	
A_l_2_L_D_O	A	l	2	L	D	O	3272.0	6	true	
A_l_2_L_D_Q	A	l	2	L	D	Q	29.0	10	true	
A_l_2_L_D_R	A	l	2	L	D	R	122.0	10	true	
A_l_2_L_D_S	A	l	2	L	D	S	143.0	10	true	
A_l_2_L_E_G	A	l	2	L	E	G	143.0	1	true	
A_l_2_L_E_K	A	l	2	L	E	K	297.0	3	true	
A_l_2_L_E_O	A	l	2	L	E	O	555.0	6	true	
A_l_2_L_F_F	A	l	2	L	F	F	176.0	1	true	
A_l_2_L_F_G	A	l	2	L	F	G	206.0	1	true	
A_l_2_L_F_H	A	l	2	L	F	H	507.0	3	true	
A_l_2_L_F_I	A	l	2	L	F	I	643.0	3	true	
A_l_2_L_F_J	A	l	2	L	F	J	529.0	3	true	
A_l_2_L_F_K	A	l	2	L	F	K	755.0	3	true	
A_l_2_L_F_M	A	l	2	L	F	M	673.0	6	true	
A_l_2_L_F_N	A	l	2	L	F	N	2277.0	6	true	
A_l_2_L_F_O	A	l	2	L	F	O	6834.0	6	true	
A_l_2_L_F_Q	A	l	2	L	F	Q	42.0	10	true	
A_l_2_L_F_R	A	l	2	L	F	R	319.0	10	true	
A_l_2_L_F_S	A	l	2	L	F	S	467.0	10	true	
A_l_2_L_G_G	A	l	2	L	G	G	694.0	1	true	
A_l_2_L_G_I	A	l	2	L	G	I	330.0	3	true	
A_l_2_L_G_J	A	l	2	L	G	J	643.0	3	true	
A_l_2_L_G_K	A	l	2	L	G	K	1930.0	3	true	
A_l_2_L_G_N	A	l	2	L	G	N	486.0	6	true	
A_l_2_L_G_O	A	l	2	L	G	O	3383.0	6	true	
A_l_2_L_H_H	A	l	2	L	H	H	117.0	3	true	
A_l_2_L_H_I	A	l	2	L	H	I	176.0	3	true	
A_l_2_L_H_J	A	l	2	L	H	J	181.0	3	true	
A_l_2_L_H_K	A	l	2	L	H	K	117.0	3	true	
A_l_2_L_H_M	A	l	2	L	H	M	296.0	6	true	
A_l_2_L_H_N	A	l	2	L	H	N	1425.0	6	true	
A_l_2_L_H_O	A	l	2	L	H	O	5283.0	6	true	
A_l_2_L_H_S	A	l	2	L	H	S	202.0	10	true	
A_l_2_L_I_G	A	l	2	L	I	G	24.0	1	true	
A_l_2_L_I_I	A	l	2	L	I	I	143.0	3	true	
A_l_2_L_I_J	A	l	2	L	I	J	121.0	3	true	
A_l_2_L_I_K	A	l	2	L	I	K	177.0	3	true	
A_l_2_L_I_M	A	l	2	L	I	M	64.0	6	true	
A_l_2_L_I_N	A	l	2	L	I	N	331.0	6	true	
A_l_2_L_I_O	A	l	2	L	I	O	1306.0	6	true	
A_l_2_O_C_F	A	l	2	O	C	F	103.0	1	true	
A_l_2_O_C_H	A	l	2	O	C	H	201.0	3	true	
A_l_2_O_C_J	A	l	2	O	C	J	20.0	3	true	
A_l_2_O_D_F	A	l	2	O	D	F	11991.0	1	true	
A_l_2_O_D_H	A	l	2	O	D	H	546.0	3	true	
A_l_2_O_D_I	A	l	2	O	D	I	459.0	3	true	
A_l_2_O_D_J	A	l	2	O	D	J	641.0	3	true	
A_l_2_O_D_K	A	l	2	O	D	K	345.0	3	true	
A_l_2_O_D_L	A	l	2	O	D	L	123.0	6	true	
A_l_2_O_D_M	A	l	2	O	D	M	290.0	6	true	
A_l_2_O_D_N	A	l	2	O	D	N	894.0	6	true	
A_l_2_O_D_O	A	l	2	O	D	O	1878.0	6	true	
A_l_2_O_D_S	A	l	2	O	D	S	119.0	10	true	
A_l_2_O_E_J	A	l	2	O	E	J	199.0	3	true	
A_l_2_O_E_O	A	l	2	O	E	O	125.0	6	true	
A_l_2_O_F_H	A	l	2	O	F	H	31.0	3	true	
A_l_2_O_F_N	A	l	2	O	F	N	132.0	6	true	
A_l_2_O_F_O	A	l	2	O	F	O	900.0	6	true	
A_l_2_O_F_S	A	l	2	O	F	S	43.0	10	true	
A_l_2_O_G_F	A	l	2	O	G	F	194.0	1	true	
A_l_2_O_G_G	A	l	2	O	G	G	470.0	1	true	
A_l_2_O_G_J	A	l	2	O	G	J	232.0	3	true	
A_l_2_O_G_K	A	l	2	O	G	K	785.0	3	true	
A_l_2_O_G_N	A	l	2	O	G	N	124.0	6	true	
A_l_2_O_G_O	A	l	2	O	G	O	338.0	6	true	
A_l_2_O_H_F	A	l	2	O	H	F	3542.0	1	true	
A_l_2_O_H_I	A	l	2	O	H	I	140.0	3	true	
A_l_2_O_H_M	A	l	2	O	H	M	190.0	6	true	
A_l_2_O_H_N	A	l	2	O	H	N	181.0	6	true	
A_l_2_O_H_O	A	l	2	O	H	O	815.0	6	true	
A_l_2_O_I_F	A	l	2	O	I	F	138.0	1	true	
A_l_2_O_I_H	A	l	2	O	I	H	375.0	3	true	
A_l_2_O_I_I	A	l	2	O	I	I	484.0	3	true	
A_l_2_O_I_J	A	l	2	O	I	J	565.0	3	true	
A_l_2_O_I_K	A	l	2	O	I	K	406.0	3	true	
A_l_2_O_I_M	A	l	2	O	I	M	456.0	6	true	
A_l_2_O_I_N	A	l	2	O	I	N	1472.0	6	true	
A_l_2_O_I_O	A	l	2	O	I	O	1557.0	6	true	
A_l_2_O_I_R	A	l	2	O	I	R	39.0	10	true	
A_l_2_U_D_G	A	l	2	U	D	G	33.0	1	true	
A_l_2_U_D_I	A	l	2	U	D	I	102.0	3	true	
A_l_2_U_D_K	A	l	2	U	D	K	229.0	3	true	
A_l_2_U_D_M	A	l	2	U	D	M	438.0	6	true	
A_l_2_U_D_N	A	l	2	U	D	N	1050.0	6	true	
A_l_2_U_D_O	A	l	2	U	D	O	2096.0	6	true	
A_l_2_U_D_Q	A	l	2	U	D	Q	46.0	10	true	
A_l_2_U_D_R	A	l	2	U	D	R	315.0	10	true	
A_l_2_U_D_S	A	l	2	U	D	S	207.0	10	true	
A_l_2_U_E_K	A	l	2	U	E	K	113.0	3	true	
A_l_2_U_E_N	A	l	2	U	E	N	240.0	6	true	
A_l_2_U_E_O	A	l	2	U	E	O	257.0	6	true	
A_l_2_U_F_I	A	l	2	U	F	I	106.0	3	true	
A_l_2_U_F_K	A	l	2	U	F	K	262.0	3	true	
A_l_2_U_F_M	A	l	2	U	F	M	358.0	6	true	
A_l_2_U_F_N	A	l	2	U	F	N	1331.0	6	true	
A_l_2_U_F_O	A	l	2	U	F	O	2772.0	6	true	
A_l_2_U_F_Q	A	l	2	U	F	Q	38.0	10	true	
A_l_2_U_F_R	A	l	2	U	F	R	366.0	10	true	
A_l_2_U_F_S	A	l	2	U	F	S	224.0	10	true	
A_l_2_U_G_G	A	l	2	U	G	G	117.0	1	true	
A_l_2_U_G_J	A	l	2	U	G	J	143.0	3	true	
A_l_2_U_G_K	A	l	2	U	G	K	568.0	3	true	
A_l_2_U_G_M	A	l	2	U	G	M	135.0	6	true	
A_l_2_U_G_N	A	l	2	U	G	N	558.0	6	true	
A_l_2_U_G_O	A	l	2	U	G	O	689.0	6	true	
A_l_2_U_H_F	A	l	2	U	H	F	22.0	1	true	
A_l_2_U_H_H	A	l	2	U	H	H	130.0	3	true	
A_l_2_U_H_M	A	l	2	U	H	M	183.0	6	true	
A_l_2_U_H_N	A	l	2	U	H	N	297.0	6	true	
A_l_2_U_H_O	A	l	2	U	H	O	353.0	6	true	
A_l_2_U_H_S	A	l	2	U	H	S	104.0	10	true	
A_l_2_U_I_K	A	l	2	U	I	K	25.0	3	true	
A_l_2_U_I_M	A	l	2	U	I	M	27.0	6	true	
A_l_2_U_I_O	A	l	2	U	I	O	154.0	6	true	
A_l_2_U_I_S	A	l	2	U	I	S	84.0	10	true	
A_l_2_W_D_F	A	l	2	W	D	F	148.0	1	true	
A_l_2_W_D_H	A	l	2	W	D	H	345.0	3	true	
A_l_2_W_D_I	A	l	2	W	D	I	201.0	3	true	
A_l_2_W_D_J	A	l	2	W	D	J	128.0	3	true	
A_l_2_W_D_K	A	l	2	W	D	K	466.0	3	true	
A_l_2_W_D_L	A	l	2	W	D	L	565.0	6	true	
A_l_2_W_D_M	A	l	2	W	D	M	1694.0	6	true	
A_l_2_W_D_N	A	l	2	W	D	N	3659.0	6	true	
A_l_2_W_D_O	A	l	2	W	D	O	5737.0	6	true	
A_l_2_W_D_Q	A	l	2	W	D	Q	212.0	10	true	
A_l_2_W_D_R	A	l	2	W	D	R	943.0	10	true	
A_l_2_W_D_S	A	l	2	W	D	S	428.0	10	true	
A_l_2_W_E_I	A	l	2	W	E	I	172.0	3	true	
A_l_2_W_E_K	A	l	2	W	E	K	601.0	3	true	
A_l_2_W_E_M	A	l	2	W	E	M	495.0	6	true	
A_l_2_W_E_N	A	l	2	W	E	N	1020.0	6	true	
A_l_2_W_E_O	A	l	2	W	E	O	1297.0	6	true	
A_l_2_W_F_H	A	l	2	W	F	H	201.0	3	true	
A_l_2_W_F_I	A	l	2	W	F	I	201.0	3	true	
A_l_2_W_F_K	A	l	2	W	F	K	492.0	3	true	
A_l_2_W_F_L	A	l	2	W	F	L	491.0	6	true	
A_l_2_W_F_M	A	l	2	W	F	M	1432.0	6	true	
A_l_2_W_F_N	A	l	2	W	F	N	3365.0	6	true	
A_l_2_W_F_O	A	l	2	W	F	O	4555.0	6	true	
A_l_2_W_F_Q	A	l	2	W	F	Q	144.0	10	true	
A_l_2_W_F_R	A	l	2	W	F	R	766.0	10	true	
A_l_2_W_F_S	A	l	2	W	F	S	405.0	10	true	
A_l_2_W_G_G	A	l	2	W	G	G	121.0	1	true	
A_l_2_W_G_I	A	l	2	W	G	I	140.0	3	true	
A_l_2_W_G_J	A	l	2	W	G	J	391.0	3	true	
A_l_2_W_G_K	A	l	2	W	G	K	1500.0	3	true	
A_l_2_W_G_L	A	l	2	W	G	L	160.0	6	true	
A_l_2_W_G_M	A	l	2	W	G	M	1085.0	6	true	
A_l_2_W_G_N	A	l	2	W	G	N	2289.0	6	true	
A_l_2_W_G_O	A	l	2	W	G	O	3397.0	6	true	
A_l_2_W_H_F	A	l	2	W	H	F	73.0	1	true	
A_l_2_W_H_H	A	l	2	W	H	H	761.0	3	true	
A_l_2_W_H_I	A	l	2	W	H	I	298.0	3	true	
A_l_2_W_H_J	A	l	2	W	H	J	141.0	3	true	
A_l_2_W_H_K	A	l	2	W	H	K	187.0	3	true	
A_l_2_W_H_L	A	l	2	W	H	L	670.0	6	true	
A_l_2_W_H_M	A	l	2	W	H	M	2089.0	6	true	
A_l_2_W_H_N	A	l	2	W	H	N	3359.0	6	true	
A_l_2_W_H_O	A	l	2	W	H	O	3275.0	6	true	
A_l_2_W_H_Q	A	l	2	W	H	Q	149.0	10	true	
A_l_2_W_H_R	A	l	2	W	H	R	454.0	10	true	
A_l_2_W_H_S	A	l	2	W	H	S	139.0	10	true	
A_l_2_W_I_F	A	l	2	W	I	F	65.0	1	true	
A_l_2_W_I_H	A	l	2	W	I	H	119.0	3	true	
A_l_2_W_I_I	A	l	2	W	I	I	144.0	3	true	
A_l_2_W_I_K	A	l	2	W	I	K	371.0	3	true	
A_l_2_W_I_M	A	l	2	W	I	M	575.0	6	true	
A_l_2_W_I_N	A	l	2	W	I	N	1050.0	6	true	
A_l_2_W_I_O	A	l	2	W	I	O	724.0	6	true	
A_l_2_W_I_R	A	l	2	W	I	R	146.0	10	true	
A_l_3_B_D_O	A	l	3	B	D	O	73.0	6	true	
A_l_3_B_F_H	A	l	3	B	F	H	43.0	3	true	
A_l_3_B_F_M	A	l	3	B	F	M	30.0	6	true	
A_l_3_B_F_O	A	l	3	B	F	O	151.0	6	true	
A_l_3_B_F_S	A	l	3	B	F	S	88.0	10	true	
A_l_3_B_G_K	A	l	3	B	G	K	93.0	3	true	
A_l_3_B_G_O	A	l	3	B	G	O	142.0	6	true	
A_l_3_B_H_O	A	l	3	B	H	O	236.0	6	true	
A_l_3_B_I_N	A	l	3	B	I	N	38.0	6	true	
A_l_3_G_C_F	A	l	3	G	C	F	35.0	1	true	
A_l_3_G_C_H	A	l	3	G	C	H	74.0	3	true	
A_l_3_G_D_H	A	l	3	G	D	H	67.0	3	true	
A_l_3_G_D_N	A	l	3	G	D	N	26.0	6	true	
A_l_3_G_G_H	A	l	3	G	G	H	30.0	3	true	
A_l_3_G_G_K	A	l	3	G	G	K	26.0	3	true	
A_l_3_G_G_O	A	l	3	G	G	O	59.0	6	true	
A_l_3_G_I_F	A	l	3	G	I	F	73.0	1	true	
A_l_3_G_I_H	A	l	3	G	I	H	283.0	3	true	
A_l_3_G_I_I	A	l	3	G	I	I	170.0	3	true	
A_l_3_G_I_J	A	l	3	G	I	J	137.0	3	true	
A_l_3_G_I_K	A	l	3	G	I	K	127.0	3	true	
A_l_3_G_I_M	A	l	3	G	I	M	120.0	6	true	
A_l_3_G_I_N	A	l	3	G	I	N	124.0	6	true	
A_l_3_G_I_O	A	l	3	G	I	O	306.0	6	true	
A_l_3_L_D_I	A	l	3	L	D	I	68.0	3	true	
A_l_3_L_D_K	A	l	3	L	D	K	55.0	3	true	
A_l_3_L_D_M	A	l	3	L	D	M	50.0	6	true	
A_l_3_L_D_O	A	l	3	L	D	O	345.0	6	true	
A_l_3_L_D_S	A	l	3	L	D	S	46.0	10	true	
A_l_3_L_F_H	A	l	3	L	F	H	114.0	3	true	
A_l_3_L_F_M	A	l	3	L	F	M	146.0	6	true	
A_l_3_L_F_N	A	l	3	L	F	N	213.0	6	true	
A_l_3_L_F_O	A	l	3	L	F	O	310.0	6	true	
A_l_3_L_F_R	A	l	3	L	F	R	86.0	10	true	
A_l_3_L_G_G	A	l	3	L	G	G	106.0	1	true	
A_l_3_L_G_I	A	l	3	L	G	I	31.0	3	true	
A_l_3_L_G_K	A	l	3	L	G	K	444.0	3	true	
A_l_3_L_G_O	A	l	3	L	G	O	314.0	6	true	
A_l_3_L_H_O	A	l	3	L	H	O	159.0	6	true	
A_l_3_L_H_S	A	l	3	L	H	S	27.0	10	true	
A_l_3_L_I_O	A	l	3	L	I	O	54.0	6	true	
A_l_3_O_C_F	A	l	3	O	C	F	101.0	1	true	
A_l_3_O_C_H	A	l	3	O	C	H	124.0	3	true	
A_l_3_O_D_F	A	l	3	O	D	F	86.0	1	true	
A_l_3_O_D_H	A	l	3	O	D	H	128.0	3	true	
A_l_3_O_D_M	A	l	3	O	D	M	85.0	6	true	
A_l_3_O_D_O	A	l	3	O	D	O	352.0	6	true	
A_l_3_O_D_R	A	l	3	O	D	R	24.0	10	true	
A_l_3_O_E_K	A	l	3	O	E	K	95.0	3	true	
A_l_3_O_F_M	A	l	3	O	F	M	43.0	6	true	
A_l_3_O_F_O	A	l	3	O	F	O	199.0	6	true	
A_l_3_O_G_F	A	l	3	O	G	F	194.0	1	true	
A_l_3_O_G_I	A	l	3	O	G	I	71.0	3	true	
A_l_3_O_G_K	A	l	3	O	G	K	295.0	3	true	
A_l_3_O_G_O	A	l	3	O	G	O	192.0	6	true	
A_l_3_O_I_F	A	l	3	O	I	F	20.0	1	true	
A_l_3_O_I_H	A	l	3	O	I	H	180.0	3	true	
A_l_3_O_I_I	A	l	3	O	I	I	250.0	3	true	
A_l_3_O_I_J	A	l	3	O	I	J	221.0	3	true	
A_l_3_O_I_K	A	l	3	O	I	K	106.0	3	true	
A_l_3_O_I_N	A	l	3	O	I	N	105.0	6	true	
A_l_3_O_I_O	A	l	3	O	I	O	139.0	6	true	
A_l_3_U_D_M	A	l	3	U	D	M	24.0	6	true	
A_l_3_U_D_O	A	l	3	U	D	O	198.0	6	true	
A_l_3_U_D_S	A	l	3	U	D	S	118.0	10	true	
A_l_3_U_F_G	A	l	3	U	F	G	28.0	1	true	
A_l_3_U_F_K	A	l	3	U	F	K	27.0	3	true	
A_l_3_U_F_M	A	l	3	U	F	M	27.0	6	true	
A_l_3_U_F_O	A	l	3	U	F	O	188.0	6	true	
A_l_3_U_F_S	A	l	3	U	F	S	122.0	10	true	
A_l_3_W_D_O	A	l	3	W	D	O	87.0	6	true	
A_l_3_W_D_R	A	l	3	W	D	R	57.0	10	true	
A_l_3_W_F_N	A	l	3	W	F	N	72.0	6	true	
A_l_3_W_F_R	A	l	3	W	F	R	115.0	10	true	
A_l_3_W_H_H	A	l	3	W	H	H	39.0	3	true	
A_l_3_W_H_L	A	l	3	W	H	L	34.0	6	true	
A_l_4_B_D_H	A	l	4	B	D	H	24.0	3	true	
A_l_4_B_D_O	A	l	4	B	D	O	78.0	6	true	
A_l_4_B_F_H	A	l	4	B	F	H	25.0	3	true	
A_l_4_B_F_O	A	l	4	B	F	O	114.0	6	true	
A_l_4_B_G_K	A	l	4	B	G	K	65.0	3	true	
A_l_4_B_G_O	A	l	4	B	G	O	198.0	6	true	
A_l_4_B_H_J	A	l	4	B	H	J	49.0	3	true	
A_l_4_B_H_M	A	l	4	B	H	M	61.0	6	true	
A_l_4_B_H_O	A	l	4	B	H	O	175.0	6	true	
A_l_4_B_H_S	A	l	4	B	H	S	76.0	10	true	
A_l_4_B_I_O	A	l	4	B	I	O	55.0	6	true	
A_l_4_G_D_F	A	l	4	G	D	F	23.0	1	true	
A_l_4_G_D_O	A	l	4	G	D	O	105.0	6	true	
A_l_4_G_D_S	A	l	4	G	D	S	44.0	10	true	
A_l_4_G_G_K	A	l	4	G	G	K	56.0	3	true	
A_l_4_G_G_O	A	l	4	G	G	O	35.0	6	true	
A_l_4_G_H_F	A	l	4	G	H	F	57.0	1	true	
A_l_4_G_I_G	A	l	4	G	I	G	192.0	1	true	
A_l_4_G_I_H	A	l	4	G	I	H	244.0	3	true	
A_l_4_G_I_I	A	l	4	G	I	I	226.0	3	true	
A_l_4_G_I_J	A	l	4	G	I	J	244.0	3	true	
A_l_4_G_I_K	A	l	4	G	I	K	265.0	3	true	
A_l_4_G_I_M	A	l	4	G	I	M	97.0	6	true	
A_l_4_G_I_N	A	l	4	G	I	N	366.0	6	true	
A_l_4_G_I_O	A	l	4	G	I	O	613.0	6	true	
A_l_4_L_D_I	A	l	4	L	D	I	28.0	3	true	
A_l_4_L_D_K	A	l	4	L	D	K	47.0	3	true	
A_l_4_L_D_M	A	l	4	L	D	M	46.0	6	true	
A_l_4_L_D_O	A	l	4	L	D	O	143.0	6	true	
A_l_4_L_D_S	A	l	4	L	D	S	31.0	10	true	
A_l_4_L_F_I	A	l	4	L	F	I	137.0	3	true	
A_l_4_L_F_M	A	l	4	L	F	M	57.0	6	true	
A_l_4_L_F_O	A	l	4	L	F	O	189.0	6	true	
A_l_4_L_G_G	A	l	4	L	G	G	99.0	1	true	
A_l_4_L_G_K	A	l	4	L	G	K	959.0	3	true	
A_l_4_L_G_O	A	l	4	L	G	O	819.0	6	true	
A_l_4_L_H_J	A	l	4	L	H	J	28.0	3	true	
A_l_4_L_H_O	A	l	4	L	H	O	198.0	6	true	
A_l_4_L_H_S	A	l	4	L	H	S	128.0	10	true	
A_l_4_L_I_O	A	l	4	L	I	O	32.0	6	true	
A_l_4_O_C_F	A	l	4	O	C	F	74.0	1	true	
A_l_4_O_D_F	A	l	4	O	D	F	229.0	1	true	
A_l_4_O_D_I	A	l	4	O	D	I	61.0	3	true	
A_l_4_O_D_K	A	l	4	O	D	K	45.0	3	true	
A_l_4_O_D_O	A	l	4	O	D	O	174.0	6	true	
A_l_4_O_G_F	A	l	4	O	G	F	123.0	1	true	
A_l_4_O_G_I	A	l	4	O	G	I	61.0	3	true	
A_l_4_O_G_K	A	l	4	O	G	K	493.0	3	true	
A_l_4_O_G_O	A	l	4	O	G	O	273.0	6	true	
A_l_4_O_H_F	A	l	4	O	H	F	147.0	1	true	
A_l_4_O_I_F	A	l	4	O	I	F	22.0	1	true	
A_l_4_O_I_H	A	l	4	O	I	H	162.0	3	true	
A_l_4_O_I_I	A	l	4	O	I	I	436.0	3	true	
A_l_4_O_I_J	A	l	4	O	I	J	716.0	3	true	
A_l_4_O_I_M	A	l	4	O	I	M	55.0	6	true	
A_l_4_O_I_N	A	l	4	O	I	N	751.0	6	true	
A_l_4_O_I_O	A	l	4	O	I	O	927.0	6	true	
A_l_4_U_D_N	A	l	4	U	D	N	100.0	6	true	
A_l_4_U_D_R	A	l	4	U	D	R	23.0	10	true	
A_l_4_U_E_K	A	l	4	U	E	K	24.0	3	true	
A_l_4_U_F_K	A	l	4	U	F	K	23.0	3	true	
A_l_4_U_F_N	A	l	4	U	F	N	93.0	6	true	
A_l_4_U_F_S	A	l	4	U	F	S	51.0	10	true	
A_l_4_W_D_O	A	l	4	W	D	O	45.0	6	true	
A_l_4_W_H_M	A	l	4	W	H	M	50.0	6	true	
A_l_4_W_H_O	A	l	4	W	H	O	141.0	6	true	
A_s_1_B_D_F	A	s	1	B	D	F	2367.0	1	true	
A_s_1_B_D_G	A	s	1	B	D	G	183.0	1	true	
A_s_1_B_D_H	A	s	1	B	D	H	492.0	3	true	
A_s_1_B_D_I	A	s	1	B	D	I	593.0	3	true	
A_s_1_B_D_J	A	s	1	B	D	J	932.0	3	true	
A_s_1_B_D_K	A	s	1	B	D	K	667.0	3	true	
A_s_1_B_D_N	A	s	1	B	D	N	184.0	6	true	
A_s_1_B_D_O	A	s	1	B	D	O	177.0	6	true	
A_s_1_B_E_G	A	s	1	B	E	G	333.0	1	true	
A_s_1_B_E_H	A	s	1	B	E	H	160.0	3	true	
A_s_1_B_E_I	A	s	1	B	E	I	490.0	3	true	
A_s_1_B_E_J	A	s	1	B	E	J	1094.0	3	true	
A_s_1_B_E_K	A	s	1	B	E	K	1686.0	3	true	
A_s_1_B_E_M	A	s	1	B	E	M	239.0	6	true	
A_s_1_B_E_N	A	s	1	B	E	N	258.0	6	true	
A_s_1_B_E_O	A	s	1	B	E	O	541.0	6	true	
A_s_1_B_F_F	A	s	1	B	F	F	676.0	1	true	
A_s_1_B_F_G	A	s	1	B	F	G	323.0	1	true	
A_s_1_B_F_H	A	s	1	B	F	H	670.0	3	true	
A_s_1_B_F_I	A	s	1	B	F	I	957.0	3	true	
A_s_1_B_F_J	A	s	1	B	F	J	1102.0	3	true	
A_s_1_B_F_K	A	s	1	B	F	K	1176.0	3	true	
A_s_1_B_F_N	A	s	1	B	F	N	291.0	6	true	
A_s_1_B_F_O	A	s	1	B	F	O	296.0	6	true	
A_s_1_B_G_F	A	s	1	B	G	F	1156.0	1	true	
A_s_1_B_G_G	A	s	1	B	G	G	1338.0	1	true	
