var_id	var_name	var_value	var_reduced_cost
5	xNG_E_A_C_1_U_D_F_0_4	48.0	0.0
6	xNG_E_A_C_1_U_D_F_0_5	48.0	0.0
7	xNG_E_A_C_1_U_D_F_0_6	48.0	0.0
8	xNG_E_A_C_1_U_D_F_0_7	48.0	0.0
9	xNG_E_A_C_1_U_D_F_0_8	48.0	0.0
10	xNG_E_A_C_3_L_D_F_0_4	248.0	0.0
11	xNG_E_A_C_3_L_D_F_0_5	248.0	0.0
12	xNG_E_A_C_3_L_D_F_0_6	248.0	0.0
13	xNG_E_A_C_3_L_D_F_0_7	248.0	0.0
14	xNG_E_A_C_3_L_D_F_0_8	248.0	0.0
15	xNG_E_A_C_3_L_D_I_0_4	159.0	0.0
16	xNG_E_A_C_3_L_D_I_0_5	159.0	0.0
17	xNG_E_A_C_3_L_D_I_0_6	159.0	0.0
18	xNG_E_A_C_3_L_D_I_0_7	159.0	0.0
19	xNG_E_A_C_3_L_D_I_0_8	159.0	0.0
20	xNG_E_A_C_3_L_D_M_0_4	22.0	0.0
21	xNG_E_A_C_3_L_D_M_0_5	22.0	0.0
22	xNG_E_A_C_3_L_D_M_0_6	22.0	0.0
23	xNG_E_A_C_3_L_D_M_0_7	22.0	0.0
24	xNG_E_A_C_3_L_D_M_0_8	22.0	0.0
25	xNG_E_A_C_3_L_D_O_0_4	57.0	0.0
26	xNG_E_A_C_3_L_D_O_0_5	57.0	0.0
27	xNG_E_A_C_3_L_D_O_0_6	57.0	0.0
28	xNG_E_A_C_3_L_D_O_0_7	57.0	0.0
29	xNG_E_A_C_3_L_D_O_0_8	57.0	0.0
30	xNG_E_A_C_3_L_E_J_0_4	202.0	0.0
31	xNG_E_A_C_3_L_E_J_0_5	202.0	0.0
32	xNG_E_A_C_3_L_E_J_0_6	202.0	0.0
33	xNG_E_A_C_3_L_E_J_0_7	202.0	0.0
34	xNG_E_A_C_3_L_E_J_0_8	202.0	0.0
35	xNG_E_A_C_3_L_F_H_0_4	41.0	0.0
36	xNG_E_A_C_3_L_F_H_0_5	41.0	0.0
37	xNG_E_A_C_3_L_F_H_0_6	41.0	0.0
38	xNG_E_A_C_3_L_F_H_0_7	41.0	0.0
39	xNG_E_A_C_3_L_F_H_0_8	41.0	0.0
40	xNG_E_A_C_3_L_F_M_0_4	58.0	0.0
41	xNG_E_A_C_3_L_F_M_0_5	58.0	0.0
42	xNG_E_A_C_3_L_F_M_0_6	58.0	0.0
43	xNG_E_A_C_3_L_F_M_0_7	58.0	0.0
44	xNG_E_A_C_3_L_F_M_0_8	58.0	0.0
45	xNG_E_A_C_3_L_G_I_0_4	217.0	0.0
46	xNG_E_A_C_3_L_G_I_0_5	217.0	0.0
47	xNG_E_A_C_3_L_G_I_0_6	217.0	0.0
48	xNG_E_A_C_3_L_G_I_0_7	217.0	0.0
49	xNG_E_A_C_3_L_G_I_0_8	217.0	0.0
50	xNG_E_A_C_3_L_G_J_0_4	258.0	0.0
51	xNG_E_A_C_3_L_G_J_0_5	258.0	0.0
52	xNG_E_A_C_3_L_G_J_0_6	258.0	0.0
53	xNG_E_A_C_3_L_G_J_0_7	258.0	0.0
54	xNG_E_A_C_3_L_G_J_0_8	258.0	0.0
55	xNG_E_A_C_3_L_G_K_0_4	139.0	0.0
56	xNG_E_A_C_3_L_G_K_0_5	139.0	0.0
57	xNG_E_A_C_3_L_G_K_0_6	139.0	0.0
58	xNG_E_A_C_3_L_G_K_0_7	139.0	0.0
59	xNG_E_A_C_3_L_G_K_0_8	139.0	0.0
60	xNG_E_A_C_3_L_G_O_0_4	64.0	0.0
61	xNG_E_A_C_3_L_G_O_0_5	64.0	0.0
62	xNG_E_A_C_3_L_G_O_0_6	64.0	0.0
63	xNG_E_A_C_3_L_G_O_0_7	64.0	0.0
64	xNG_E_A_C_3_L_G_O_0_8	64.0	0.0
65	xNG_E_A_C_3_L_H_F_0_4	111.0	0.0
66	xNG_E_A_C_3_L_H_F_0_5	111.0	0.0
67	xNG_E_A_C_3_L_H_F_0_6	111.0	0.0
68	xNG_E_A_C_3_L_H_F_0_7	111.0	0.0
69	xNG_E_A_C_3_L_H_F_0_8	111.0	0.0
70	xNG_E_A_C_3_L_H_N_0_4	109.0	0.0
71	xNG_E_A_C_3_L_H_N_0_5	109.0	0.0
72	xNG_E_A_C_3_L_H_N_0_6	109.0	0.0
73	xNG_E_A_C_3_L_H_N_0_7	109.0	0.0
74	xNG_E_A_C_3_L_H_N_0_8	109.0	0.0
75	xNG_E_A_C_3_L_I_F_0_4	97.0	0.0
76	xNG_E_A_C_3_L_I_F_0_5	97.0	0.0
77	xNG_E_A_C_3_L_I_F_0_6	97.0	0.0
78	xNG_E_A_C_3_L_I_F_0_7	97.0	0.0
79	xNG_E_A_C_3_L_I_F_0_8	97.0	0.0
80	xNG_E_A_C_3_L_I_I_0_4	128.0	0.0
81	xNG_E_A_C_3_L_I_I_0_5	128.0	0.0
82	xNG_E_A_C_3_L_I_I_0_6	128.0	0.0
83	xNG_E_A_C_3_L_I_I_0_7	128.0	0.0
84	xNG_E_A_C_3_L_I_I_0_8	128.0	0.0
85	xNG_E_A_C_3_L_I_K_0_4	129.0	0.0
86	xNG_E_A_C_3_L_I_K_0_5	129.0	0.0
87	xNG_E_A_C_3_L_I_K_0_6	129.0	0.0
88	xNG_E_A_C_3_L_I_K_0_7	129.0	0.0
89	xNG_E_A_C_3_L_I_K_0_8	129.0	0.0
90	xNG_E_A_C_3_L_I_M_0_4	22.0	0.0
91	xNG_E_A_C_3_L_I_M_0_5	22.0	0.0
92	xNG_E_A_C_3_L_I_M_0_6	22.0	0.0
93	xNG_E_A_C_3_L_I_M_0_7	22.0	0.0
94	xNG_E_A_C_3_L_I_M_0_8	22.0	0.0
95	xNG_E_A_C_3_L_I_N_0_4	46.0	0.0
96	xNG_E_A_C_3_L_I_N_0_5	46.0	0.0
97	xNG_E_A_C_3_L_I_N_0_6	46.0	0.0
98	xNG_E_A_C_3_L_I_N_0_7	46.0	0.0
99	xNG_E_A_C_3_L_I_N_0_8	46.0	0.0
100	xNG_E_A_C_3_O_C_G_0_4	34.0	0.0
101	xNG_E_A_C_3_O_C_G_0_5	34.0	0.0
102	xNG_E_A_C_3_O_C_G_0_6	34.0	0.0
103	xNG_E_A_C_3_O_C_G_0_7	34.0	0.0
104	xNG_E_A_C_3_O_C_G_0_8	34.0	0.0
105	xNG_E_A_C_3_O_D_F_0_4	473.0	0.0
106	xNG_E_A_C_3_O_D_F_0_5	473.0	0.0
107	xNG_E_A_C_3_O_D_F_0_6	473.0	0.0
108	xNG_E_A_C_3_O_D_F_0_7	473.0	0.0
109	xNG_E_A_C_3_O_D_F_0_8	473.0	0.0
110	xNG_E_A_C_3_O_D_I_0_4	111.0	0.0
111	xNG_E_A_C_3_O_D_I_0_5	111.0	0.0
112	xNG_E_A_C_3_O_D_I_0_6	111.0	0.0
113	xNG_E_A_C_3_O_D_I_0_7	111.0	0.0
114	xNG_E_A_C_3_O_D_I_0_8	111.0	0.0
115	xNG_E_A_C_3_O_D_M_0_4	45.0	0.0
116	xNG_E_A_C_3_O_D_M_0_5	45.0	0.0
117	xNG_E_A_C_3_O_D_M_0_6	45.0	0.0
118	xNG_E_A_C_3_O_D_M_0_7	45.0	0.0
119	xNG_E_A_C_3_O_D_M_0_8	45.0	0.0
120	xNG_E_A_C_3_O_D_N_0_4	232.0	0.0
121	xNG_E_A_C_3_O_D_N_0_5	232.0	0.0
122	xNG_E_A_C_3_O_D_N_0_6	232.0	0.0
123	xNG_E_A_C_3_O_D_N_0_7	232.0	0.0
124	xNG_E_A_C_3_O_D_N_0_8	232.0	0.0
125	xNG_E_A_C_3_O_E_J_0_4	323.0	0.0
126	xNG_E_A_C_3_O_E_J_0_5	323.0	0.0
127	xNG_E_A_C_3_O_E_J_0_6	323.0	0.0
128	xNG_E_A_C_3_O_E_J_0_7	323.0	0.0
129	xNG_E_A_C_3_O_E_J_0_8	323.0	0.0
130	xNG_E_A_C_3_O_E_K_0_4	109.0	0.0
131	xNG_E_A_C_3_O_E_K_0_5	109.0	0.0
132	xNG_E_A_C_3_O_E_K_0_6	109.0	0.0
133	xNG_E_A_C_3_O_E_K_0_7	109.0	0.0
134	xNG_E_A_C_3_O_E_K_0_8	109.0	0.0
135	xNG_E_A_C_3_O_E_O_0_4	110.0	0.0
136	xNG_E_A_C_3_O_E_O_0_5	110.0	0.0
137	xNG_E_A_C_3_O_E_O_0_6	110.0	0.0
138	xNG_E_A_C_3_O_E_O_0_7	110.0	0.0
139	xNG_E_A_C_3_O_E_O_0_8	110.0	0.0
140	xNG_E_A_C_3_O_G_G_0_4	109.0	0.0
141	xNG_E_A_C_3_O_G_G_0_5	109.0	0.0
142	xNG_E_A_C_3_O_G_G_0_6	109.0	0.0
143	xNG_E_A_C_3_O_G_G_0_7	109.0	0.0
144	xNG_E_A_C_3_O_G_G_0_8	109.0	0.0
145	xNG_E_A_C_3_O_G_I_0_4	129.0	0.0
146	xNG_E_A_C_3_O_G_I_0_5	129.0	0.0
147	xNG_E_A_C_3_O_G_I_0_6	129.0	0.0
148	xNG_E_A_C_3_O_G_I_0_7	129.0	0.0
149	xNG_E_A_C_3_O_G_I_0_8	129.0	0.0
150	xNG_E_A_C_3_O_G_J_0_4	183.0	0.0
151	xNG_E_A_C_3_O_G_J_0_5	183.0	0.0
152	xNG_E_A_C_3_O_G_J_0_6	183.0	0.0
153	xNG_E_A_C_3_O_G_J_0_7	183.0	0.0
154	xNG_E_A_C_3_O_G_J_0_8	183.0	0.0
155	xNG_E_A_C_3_O_G_K_0_4	495.0	0.0
156	xNG_E_A_C_3_O_G_K_0_5	495.0	0.0
157	xNG_E_A_C_3_O_G_K_0_6	495.0	0.0
158	xNG_E_A_C_3_O_G_K_0_7	495.0	0.0
159	xNG_E_A_C_3_O_G_K_0_8	495.0	0.0
160	xNG_E_A_C_3_O_H_F_0_4	159.0	0.0
161	xNG_E_A_C_3_O_H_F_0_5	159.0	0.0
162	xNG_E_A_C_3_O_H_F_0_6	159.0	0.0
163	xNG_E_A_C_3_O_H_F_0_7	159.0	0.0
164	xNG_E_A_C_3_O_H_F_0_8	159.0	0.0
165	xNG_E_A_C_3_O_I_F_0_4	70.0	0.0
166	xNG_E_A_C_3_O_I_F_0_5	70.0	0.0
167	xNG_E_A_C_3_O_I_F_0_6	70.0	0.0
168	xNG_E_A_C_3_O_I_F_0_7	70.0	0.0
169	xNG_E_A_C_3_O_I_F_0_8	70.0	0.0
170	xNG_E_A_C_3_O_I_K_0_4	26.0	0.0
171	xNG_E_A_C_3_O_I_K_0_5	26.0	0.0
172	xNG_E_A_C_3_O_I_K_0_6	26.0	0.0
173	xNG_E_A_C_3_O_I_K_0_7	26.0	0.0
174	xNG_E_A_C_3_O_I_K_0_8	26.0	0.0
175	xNG_E_A_C_3_U_D_O_0_4	41.0	0.0
176	xNG_E_A_C_3_U_D_O_0_5	41.0	0.0
177	xNG_E_A_C_3_U_D_O_0_6	41.0	0.0
178	xNG_E_A_C_3_U_D_O_0_7	41.0	0.0
179	xNG_E_A_C_3_U_D_O_0_8	41.0	0.0
180	xNG_E_A_C_4_G_D_F_0_4	46.0	0.0
181	xNG_E_A_C_4_G_D_F_0_5	46.0	0.0
182	xNG_E_A_C_4_G_D_F_0_6	46.0	0.0
183	xNG_E_A_C_4_G_D_F_0_7	46.0	0.0
184	xNG_E_A_C_4_G_D_F_0_8	46.0	0.0
185	xNG_E_A_C_4_O_D_F_0_4	166.0	0.0
186	xNG_E_A_C_4_O_D_F_0_5	166.0	0.0
187	xNG_E_A_C_4_O_D_F_0_6	166.0	0.0
188	xNG_E_A_C_4_O_D_F_0_7	166.0	0.0
189	xNG_E_A_C_4_O_D_F_0_8	166.0	0.0
190	xNG_E_A_C_4_O_D_H_0_4	38.0	0.0
191	xNG_E_A_C_4_O_D_H_0_5	38.0	0.0
192	xNG_E_A_C_4_O_D_H_0_6	38.0	0.0
193	xNG_E_A_C_4_O_D_H_0_7	38.0	0.0
194	xNG_E_A_C_4_O_D_H_0_8	38.0	0.0
195	xNG_E_A_C_4_O_D_J_0_4	51.0	0.0
196	xNG_E_A_C_4_O_D_J_0_5	51.0	0.0
197	xNG_E_A_C_4_O_D_J_0_6	51.0	0.0
198	xNG_E_A_C_4_O_D_J_0_7	51.0	0.0
199	xNG_E_A_C_4_O_D_J_0_8	51.0	0.0
200	xNG_E_A_C_4_O_D_M_0_4	96.0	0.0
201	xNG_E_A_C_4_O_D_M_0_5	96.0	0.0
202	xNG_E_A_C_4_O_D_M_0_6	96.0	0.0
203	xNG_E_A_C_4_O_D_M_0_7	96.0	0.0
204	xNG_E_A_C_4_O_D_M_0_8	96.0	0.0
205	xNG_E_A_C_4_O_D_N_0_4	328.0	0.0
206	xNG_E_A_C_4_O_D_N_0_5	328.0	0.0
207	xNG_E_A_C_4_O_D_N_0_6	328.0	0.0
208	xNG_E_A_C_4_O_D_N_0_7	328.0	0.0
209	xNG_E_A_C_4_O_D_N_0_8	328.0	0.0
210	xNG_E_A_C_4_O_H_F_0_4	26.0	0.0
211	xNG_E_A_C_4_O_H_F_0_5	26.0	0.0
212	xNG_E_A_C_4_O_H_F_0_6	26.0	0.0
213	xNG_E_A_C_4_O_H_F_0_7	26.0	0.0
214	xNG_E_A_C_4_O_H_F_0_8	26.0	0.0
215	xNG_E_A_C_4_U_D_F_0_4	67.0	0.0
216	xNG_E_A_C_4_U_D_F_0_5	67.0	0.0
217	xNG_E_A_C_4_U_D_F_0_6	67.0	0.0
218	xNG_E_A_C_4_U_D_F_0_7	67.0	0.0
219	xNG_E_A_C_4_U_D_F_0_8	67.0	0.0
220	xNG_E_A_C_4_U_D_M_0_4	35.0	0.0
221	xNG_E_A_C_4_U_D_M_0_5	35.0	0.0
222	xNG_E_A_C_4_U_D_M_0_6	35.0	0.0
223	xNG_E_A_C_4_U_D_M_0_7	35.0	0.0
