index	name	value	reduced_cost
9185	xNG_U,N,O,H,C,L,4	800.28	0.0
9186	xNG_U,N,O,H,C,L,5	798.68	0.0
9187	xNG_U,N,O,R,W,L,1	287.12	0.0
9188	xNG_U,N,O,R,W,L,2	286.55	0.0
9189	xNG_U,N,O,R,W,L,3	285.97	0.0
9190	xNG_U,N,O,R,W,L,4	285.4	0.0
9191	xNG_U,N,O,R,W,L,5	284.83	0.0
9192	xNG_U,N,O,R,C,M,1	78.57	0.0
9193	xNG_U,N,O,R,C,M,2	78.41	0.0
9194	xNG_U,N,O,R,C,M,3	78.26	0.0
9195	xNG_U,N,O,R,C,M,4	78.1	0.0
9196	xNG_U,N,O,R,C,M,5	77.94	0.0
9202	xNG_U,N,P,H,W,L,1	260.93	0.0
9203	xNG_U,N,P,H,W,L,2	260.41	0.0
9204	xNG_U,N,P,H,W,L,3	259.89	0.0
9205	xNG_U,N,P,H,W,L,4	259.37	0.0
9206	xNG_U,N,P,H,W,L,5	258.85	0.0
9207	xNG_U,N,P,H,C,L,1	492.76	0.0
9208	xNG_U,N,P,H,C,L,2	491.77	0.0
9209	xNG_U,N,P,H,C,L,3	490.79	0.0
9210	xNG_U,N,P,H,C,L,4	489.81	0.0
9211	xNG_U,N,P,H,C,L,5	488.83	0.0
9212	xNG_U,N,P,H,A,L,1	62.08	0.0
9213	xNG_U,N,P,H,A,L,2	61.96	0.0
9214	xNG_U,N,P,H,A,L,3	61.83	0.0
9215	xNG_U,N,P,H,A,L,4	61.71	0.0
9216	xNG_U,N,P,H,A,L,5	61.58	0.0
9217	xNG_U,N,P,H,N,N,1	70.0	0.0
9218	xNG_U,N,P,H,N,N,2	70.0	0.0
9219	xNG_U,N,P,H,N,N,3	70.0	0.0
9220	xNG_U,N,P,H,N,N,4	70.0	0.0
9221	xNG_U,N,P,H,N,N,5	70.0	0.0
9227	xNG_U,N,P,R,C,S,1	54.32	0.0
9228	xNG_U,N,P,R,C,S,2	54.21	0.0
9229	xNG_U,N,P,R,C,S,3	54.1	0.0
9230	xNG_U,N,P,R,C,S,4	53.99	0.0
9231	xNG_U,N,P,R,C,S,5	53.89	0.0
9232	xNG_U,N,P,R,C,M,1	59.17	0.0
9233	xNG_U,N,P,R,C,M,2	59.05	0.0
9234	xNG_U,N,P,R,C,M,3	58.93	0.0
9235	xNG_U,N,P,R,C,M,4	58.82	0.0
9236	xNG_U,N,P,R,C,M,5	58.7	0.0
9237	xNG_U,N,P,R,C,L,1	977.76	0.0
9238	xNG_U,N,P,R,C,L,2	975.8	0.0
9239	xNG_U,N,P,R,C,L,3	973.85	0.0
9240	xNG_U,N,P,R,C,L,4	971.91	0.0
9241	xNG_U,N,P,R,C,L,5	969.96	0.0
9242	xNG_U,N,P,R,A,L,1	100.88	0.0
9243	xNG_U,N,P,R,A,L,2	100.68	0.0
9244	xNG_U,N,P,R,A,L,3	100.48	0.0
9245	xNG_U,N,P,R,A,L,4	100.28	0.0
9246	xNG_U,N,P,R,A,L,5	100.08	0.0
9252	xNG_U,N,S,H,W,P,1	148.41	0.0
9253	xNG_U,N,S,H,W,P,2	148.11	0.0
9254	xNG_U,N,S,H,W,P,3	147.82	0.0
9255	xNG_U,N,S,H,W,P,4	147.52	0.0
9256	xNG_U,N,S,H,W,P,5	147.23	0.0
9257	xNG_U,N,S,H,W,M,1	224.07	0.0
9258	xNG_U,N,S,H,W,M,2	223.62	0.0
9259	xNG_U,N,S,H,W,M,3	223.17	0.0
9260	xNG_U,N,S,H,W,M,4	222.73	0.0
9261	xNG_U,N,S,H,W,M,5	222.28	0.0
9267	xNG_U,N,S,H,C,S,1	468.51	0.0
9268	xNG_U,N,S,H,C,S,2	467.57	0.0
9269	xNG_U,N,S,H,C,S,3	466.64	0.0
9270	xNG_U,N,S,H,C,S,4	465.7	0.0
9271	xNG_U,N,S,H,C,S,5	464.77	0.0
9272	xNG_U,N,S,H,C,P,1	174.6	0.0
9273	xNG_U,N,S,H,C,P,2	174.25	0.0
9274	xNG_U,N,S,H,C,P,3	173.9	0.0
9275	xNG_U,N,S,H,C,P,4	173.55	0.0
9276	xNG_U,N,S,H,C,P,5	173.21	0.0
9277	xNG_U,N,S,H,C,M,1	314.28	0.0
9278	xNG_U,N,S,H,C,M,2	313.65	0.0
9279	xNG_U,N,S,H,C,M,3	313.02	0.0
9280	xNG_U,N,S,H,C,M,4	312.4	0.0
9281	xNG_U,N,S,H,C,M,5	311.77	0.0
9282	xNG_U,N,S,H,C,L,1	4155.48	0.0
9283	xNG_U,N,S,H,C,L,2	4147.17	0.0
9284	xNG_U,N,S,H,C,L,3	4138.87	0.0
9285	xNG_U,N,S,H,C,L,4	4130.6	0.0
9286	xNG_U,N,S,H,C,L,5	4122.34	0.0
9287	xNG_U,N,S,H,A,S,1	182.36	0.0
9288	xNG_U,N,S,H,A,S,2	182.0	0.0
9289	xNG_U,N,S,H,A,S,3	181.63	0.0
9290	xNG_U,N,S,H,A,S,4	181.27	0.0
9291	xNG_U,N,S,H,A,S,5	180.91	0.0
9292	xNG_U,N,S,H,A,L,1	125.13	0.0
9293	xNG_U,N,S,H,A,L,2	124.88	0.0
9294	xNG_U,N,S,H,A,L,3	124.63	0.0
9295	xNG_U,N,S,H,A,L,4	124.38	0.0
9296	xNG_U,N,S,H,A,L,5	124.13	0.0
9297	xNG_U,N,S,H,L,L,1	139.65	0.0
9298	xNG_U,N,S,H,L,L,2	139.37	0.0
9299	xNG_U,N,S,H,L,L,3	139.09	0.0
9300	xNG_U,N,S,H,L,L,4	138.81	0.0
9301	xNG_U,N,S,H,L,L,5	138.54	0.0
9312	xNG_U,N,S,R,D,M,1	57.23	0.0
9313	xNG_U,N,S,R,D,M,2	57.12	0.0
9314	xNG_U,N,S,R,D,M,3	57.0	0.0
9315	xNG_U,N,S,R,D,M,4	56.89	0.0
9316	xNG_U,N,S,R,D,M,5	56.77	0.0
9317	xNG_U,N,S,R,D,L,1	96.03	0.0
9318	xNG_U,N,S,R,D,L,2	95.84	0.0
9319	xNG_U,N,S,R,D,L,3	95.65	0.0
9320	xNG_U,N,S,R,D,L,4	95.45	0.0
9321	xNG_U,N,S,R,D,L,5	95.26	0.0
9327	xNG_U,N,S,R,W,P,1	161.99	0.0
9328	xNG_U,N,S,R,W,P,2	161.67	0.0
9329	xNG_U,N,S,R,W,P,3	161.34	0.0
9330	xNG_U,N,S,R,W,P,4	161.02	0.0
9331	xNG_U,N,S,R,W,P,5	160.7	0.0
9332	xNG_U,N,S,R,W,M,1	322.04	0.0
9333	xNG_U,N,S,R,W,M,2	321.4	0.0
9334	xNG_U,N,S,R,W,M,3	320.75	0.0
9335	xNG_U,N,S,R,W,M,4	320.11	0.0
9336	xNG_U,N,S,R,W,M,5	319.47	0.0
9342	xNG_U,N,S,R,C,S,1	281.3	0.0
9343	xNG_U,N,S,R,C,S,2	280.74	0.0
9344	xNG_U,N,S,R,C,S,3	280.18	0.0
9345	xNG_U,N,S,R,C,S,4	279.62	0.0
9346	xNG_U,N,S,R,C,S,5	279.06	0.0
9357	xNG_U,N,S,R,C,L,1	6599.88	0.0
9358	xNG_U,N,S,R,C,L,2	6586.68	0.0
9359	xNG_U,N,S,R,C,L,3	6573.51	0.0
9360	xNG_U,N,S,R,C,L,4	6560.36	0.0
9361	xNG_U,N,S,R,C,L,5	6547.24	0.0
9362	xNG_U,N,S,R,A,S,1	82.45	0.0
9363	xNG_U,N,S,R,A,S,2	82.29	0.0
9364	xNG_U,N,S,R,A,S,3	82.12	0.0
9365	xNG_U,N,S,R,A,S,4	81.96	0.0
9366	xNG_U,N,S,R,A,S,5	81.79	0.0
9367	xNG_U,N,S,R,A,L,1	72.75	0.0
9368	xNG_U,N,S,R,A,L,2	72.6	0.0
9369	xNG_U,N,S,R,A,L,3	72.46	0.0
9370	xNG_U,N,S,R,A,L,4	72.31	0.0
9371	xNG_U,N,S,R,A,L,5	72.17	0.0
9372	xNG_U,N,S,R,L,L,1	181.45	0.0
9373	xNG_U,N,S,R,L,L,2	181.09	0.0
9374	xNG_U,N,S,R,L,L,3	180.72	0.0
9375	xNG_U,N,S,R,L,L,4	180.36	0.0
9376	xNG_U,N,S,R,L,L,5	180.0	0.0
9377	xNG_U,N,S,R,N,N,1	552.0	0.0
9378	xNG_U,N,S,R,N,N,2	552.0	0.0
9379	xNG_U,N,S,R,N,N,3	552.0	0.0
9380	xNG_U,N,S,R,N,N,4	552.0	0.0
9381	xNG_U,N,S,R,N,N,5	552.0	0.0
9397	xNG_K,R,N,L,D,M,1	155.2	0.0
9398	xNG_K,R,N,L,D,M,2	154.89	0.0
9399	xNG_K,R,N,L,D,M,3	154.58	0.0
9400	xNG_K,R,N,L,D,M,4	154.27	0.0
9401	xNG_K,R,N,L,D,M,5	153.96	0.0
9402	xNG_K,R,N,L,D,L,1	170.72	0.0
9403	xNG_K,R,N,L,D,L,2	170.38	0.0
9404	xNG_K,R,N,L,D,L,3	170.04	0.0
9405	xNG_K,R,N,L,D,L,4	169.7	0.0
9406	xNG_K,R,N,L,D,L,5	169.36	0.0
9407	xNG_K,R,N,L,W,S,1	92.15	0.0
9408	xNG_K,R,N,L,W,S,2	91.97	0.0
9409	xNG_K,R,N,L,W,S,3	91.78	0.0
9410	xNG_K,R,N,L,W,S,4	91.6	0.0
9411	xNG_K,R,N,L,W,S,5	91.42	0.0
9412	xNG_K,R,N,L,W,P,1	454.93	0.0
9413	xNG_K,R,N,L,W,P,2	454.02	0.0
9414	xNG_K,R,N,L,W,P,3	453.11	0.0
9415	xNG_K,R,N,L,W,P,4	452.21	0.0
9416	xNG_K,R,N,L,W,P,5	451.3	0.0
9427	xNG_K,R,N,L,C,P,1	97.97	0.0
9428	xNG_K,R,N,L,C,P,2	97.77	0.0
9429	xNG_K,R,N,L,C,P,3	97.58	0.0
9430	xNG_K,R,N,L,C,P,4	97.38	0.0
9431	xNG_K,R,N,L,C,P,5	97.19	0.0
9432	xNG_K,R,N,L,C,M,1	1048.57	0.0
9433	xNG_K,R,N,L,C,M,2	1046.47	0.0
9434	xNG_K,R,N,L,C,M,3	1044.38	0.0
9435	xNG_K,R,N,L,C,M,4	1042.29	0.0
9436	xNG_K,R,N,L,C,M,5	1040.21	0.0
9437	xNG_K,R,N,L,C,L,1	2529.76	0.0
9438	xNG_K,R,N,L,C,L,2	2524.7	0.0
9439	xNG_K,R,N,L,C,L,3	2519.65	0.0
9440	xNG_K,R,N,L,C,L,4	2514.61	0.0
9441	xNG_K,R,N,L,C,L,5	2509.58	0.0
9442	xNG_K,R,N,L,I,S,1	275.48	0.0
9443	xNG_K,R,N,L,I,S,2	274.93	0.0
9444	xNG_K,R,N,L,I,S,3	274.38	0.0
9445	xNG_K,R,N,L,I,S,4	273.83	0.0
9446	xNG_K,R,N,L,I,S,5	273.28	0.0
9447	xNG_K,R,N,L,I,P,1	342.41	0.0
9448	xNG_K,R,N,L,I,P,2	341.73	0.0
9449	xNG_K,R,N,L,I,P,3	341.04	0.0
9450	xNG_K,R,N,L,I,P,4	340.36	0.0
9451	xNG_K,R,N,L,I,P,5	339.68	0.0
9462	xNG_K,R,N,L,A,S,1	68.87	0.0
9463	xNG_K,R,N,L,A,S,2	68.73	0.0
9464	xNG_K,R,N,L,A,S,3	68.59	0.0
9465	xNG_K,R,N,L,A,S,4	68.46	0.0
9466	xNG_K,R,N,L,A,S,5	68.32	0.0
9467	xNG_K,R,N,L,A,P,1	234.74	0.0
9468	xNG_K,R,N,L,A,P,2	234.27	0.0
9469	xNG_K,R,N,L,A,P,3	233.8	0.0
9470	xNG_K,R,N,L,A,P,4	233.33	0.0
9471	xNG_K,R,N,L,A,P,5	232.87	0.0
9472	xNG_K,R,N,L,A,M,1	808.01	0.0
9473	xNG_K,R,N,L,A,M,2	806.39	0.0
9474	xNG_K,R,N,L,A,M,3	804.78	0.0
9475	xNG_K,R,N,L,A,M,4	803.17	0.0
9476	xNG_K,R,N,L,A,M,5	801.57	0.0
9482	xNG_K,R,N,L,L,P,1	116.85	0.0
9483	xNG_K,R,N,L,L,P,2	116.62	0.0
9484	xNG_K,R,N,L,L,P,3	116.38	0.0
9485	xNG_K,R,N,L,L,P,4	116.15	0.0
9486	xNG_K,R,N,L,L,P,5	115.92	0.0
9487	xNG_K,R,N,L,L,M,1	618.45	0.0
9488	xNG_K,R,N,L,L,M,2	617.21	0.0
9489	xNG_K,R,N,L,L,M,3	615.98	0.0
9490	xNG_K,R,N,L,L,M,4	614.75	0.0
9491	xNG_K,R,N,L,L,M,5	613.52	0.0
9492	xNG_K,R,N,L,L,L,1	473.1	0.0
9493	xNG_K,R,N,L,L,L,2	472.15	0.0
9494	xNG_K,R,N,L,L,L,3	471.21	0.0
9495	xNG_K,R,N,L,L,L,4	470.27	0.0
9496	xNG_K,R,N,L,L,L,5	469.33	0.0
9497	xNG_K,R,N,L,N,N,1	1361.0	0.0
9498	xNG_K,R,N,L,N,N,2	1361.0	0.0
9499	xNG_K,R,N,L,N,N,3	1361.0	0.0
9500	xNG_K,R,N,L,N,N,4	1361.0	0.0
9501	xNG_K,R,N,L,N,N,5	1361.0	0.0
9502	xNG_K,R,N,H,W,L,1	59.17	0.0
9503	xNG_K,R,N,H,W,L,2	59.05	0.0
9504	xNG_K,R,N,H,W,L,3	58.93	0.0
9505	xNG_K,R,N,H,W,L,4	58.82	0.0
9506	xNG_K,R,N,H,W,L,5	58.7	0.0
9507	xNG_K,R,N,H,C,L,1	109.61	0.0
9508	xNG_K,R,N,H,C,L,2	109.39	0.0
9509	xNG_K,R,N,H,C,L,3	109.17	0.0
9510	xNG_K,R,N,H,C,L,4	108.95	0.0
9511	xNG_K,R,N,H,C,L,5	108.74	0.0
9512	xNG_K,R,N,C,P,P,1	527.68	0.0
9513	xNG_K,R,N,C,P,P,2	526.1	0.0
9514	xNG_K,R,N,C,P,P,3	525.04	0.0
9515	xNG_K,R,N,C,P,P,4	523.99	0.0
9516	xNG_K,R,N,C,P,P,5	522.95	0.0
9527	xNG_K,R,N,C,D,P,1	69.84	0.0
9528	xNG_K,R,N,C,D,P,2	69.7	0.0
9529	xNG_K,R,N,C,D,P,3	69.56	0.0
9530	xNG_K,R,N,C,D,P,4	69.42	0.0
9531	xNG_K,R,N,C,D,P,5	69.28	0.0
9532	xNG_K,R,N,C,D,M,1	474.33	0.0
9533	xNG_K,R,N,C,D,M,2	473.38	0.0
9534	xNG_K,R,N,C,D,M,3	472.43	0.0
9535	xNG_K,R,N,C,D,M,4	471.49	0.0
9536	xNG_K,R,N,C,D,M,5	470.55	0.0
9542	xNG_K,R,N,C,W,S,1	127.07	0.0
9543	xNG_K,R,N,C,W,S,2	126.82	0.0
9544	xNG_K,R,N,C,W,S,3	126.56	0.0
9545	xNG_K,R,N,C,W,S,4	126.31	0.0
9546	xNG_K,R,N,C,W,S,5	126.06	0.0
9547	xNG_K,R,N,C,W,P,1	296.82	0.0
9548	xNG_K,R,N,C,W,P,2	296.23	0.0
9549	xNG_K,R,N,C,W,P,3	295.63	0.0
9550	xNG_K,R,N,C,W,P,4	295.04	0.0
9551	xNG_K,R,N,C,W,P,5	294.45	0.0
9552	xNG_K,R,N,C,W,M,1	2152.43	0.0
9553	xNG_K,R,N,C,W,M,2	2148.13	0.0
9554	xNG_K,R,N,C,W,M,3	2143.83	0.0
9555	xNG_K,R,N,C,W,M,4	2139.54	0.0
9556	xNG_K,R,N,C,W,M,5	2135.26	0.0
9557	xNG_K,R,N,C,W,L,1	2771.29	0.0
9558	xNG_K,R,N,C,W,L,2	2765.75	0.0
9559	xNG_K,R,N,C,W,L,3	2760.22	0.0
9560	xNG_K,R,N,C,W,L,4	2754.7	0.0
9561	xNG_K,R,N,C,W,L,5	2749.19	0.0
9562	xNG_K,R,N,C,C,P,1	58.2	0.0
9563	xNG_K,R,N,C,C,P,2	58.08	0.0
9564	xNG_K,R,N,C,C,P,3	57.97	0.0
9565	xNG_K,R,N,C,C,P,4	57.85	0.0
9566	xNG_K,R,N,C,C,P,5	57.74	0.0
9567	xNG_K,R,N,C,C,M,1	522.83	0.0
9568	xNG_K,R,N,C,C,M,2	521.78	0.0
9569	xNG_K,R,N,C,C,M,3	520.74	0.0
9570	xNG_K,R,N,C,C,M,4	519.7	0.0
9571	xNG_K,R,N,C,C,M,5	518.66	0.0
9597	xNG_K,R,N,C,A,S,1	113.49	0.0
9598	xNG_K,R,N,C,A,S,2	113.26	0.0
9599	xNG_K,R,N,C,A,S,3	113.04	0.0
9600	xNG_K,R,N,C,A,S,4	112.81	0.0
9601	xNG_K,R,N,C,A,S,5	112.58	0.0
9602	xNG_K,R,N,C,A,P,1	97.97	0.0
9603	xNG_K,R,N,C,A,P,2	97.77	0.0
9604	xNG_K,R,N,C,A,P,3	97.58	0.0
9605	xNG_K,R,N,C,A,P,4	97.38	0.0
9606	xNG_K,R,N,C,A,P,5	97.19	0.0
9617	xNG_K,R,N,C,L,M,1	338.2	0.0
9618	xNG_K,R,N,C,L,M,2	337.52	0.0
9619	xNG_K,R,N,C,L,M,3	336.85	0.0
9620	xNG_K,R,N,C,L,M,4	336.17	0.0
9621	xNG_K,R,N,C,L,M,5	335.5	0.0
9622	xNG_K,R,N,C,L,L,1	278.35	0.0
9623	xNG_K,R,N,C,L,L,2	277.79	0.0
9624	xNG_K,R,N,C,L,L,3	277.24	0.0
9625	xNG_K,R,N,C,L,L,4	276.68	0.0
9626	xNG_K,R,N,C,L,L,5	276.13	0.0
9647	xNG_K,R,N,R,D,S,1	56.26	0.0
9648	xNG_K,R,N,R,D,S,2	56.15	0.0
9649	xNG_K,R,N,R,D,S,3	56.04	0.0
9650	xNG_K,R,N,R,D,S,4	55.92	0.0
9651	xNG_K,R,N,R,D,S,5	55.81	0.0
9652	xNG_K,R,N,R,D,P,1	82.45	0.0
9653	xNG_K,R,N,R,D,P,2	82.29	0.0
9654	xNG_K,R,N,R,D,P,3	82.12	0.0
9655	xNG_K,R,N,R,D,P,4	81.96	0.0
9656	xNG_K,R,N,R,D,P,5	81.79	0.0
9667	xNG_K,R,N,R,W,S,1	128.04	0.0
9668	xNG_K,R,N,R,W,S,2	127.78	0.0
9669	xNG_K,R,N,R,W,S,3	127.53	0.0
9670	xNG_K,R,N,R,W,S,4	127.27	0.0
9671	xNG_K,R,N,R,W,S,5	127.02	0.0
9672	xNG_K,R,N,R,W,M,1	358.9	0.0
9673	xNG_K,R,N,R,W,M,2	358.18	0.0
9674	xNG_K,R,N,R,W,M,3	357.47	0.0
9675	xNG_K,R,N,R,W,M,4	356.75	0.0
9676	xNG_K,R,N,R,W,M,5	356.04	0.0
9677	xNG_K,R,N,R,W,L,1	566.48	0.0
9678	xNG_K,R,N,R,W,L,2	565.35	0.0
9679	xNG_K,R,N,R,W,L,3	564.22	0.0
9680	xNG_K,R,N,R,W,L,4	563.09	0.0
9681	xNG_K,R,N,R,W,L,5	561.96	0.0
9682	xNG_K,R,N,R,C,M,1	108.64	0.0
9683	xNG_K,R,N,R,C,M,2	108.42	0.0
9684	xNG_K,R,N,R,C,M,3	108.21	0.0
9685	xNG_K,R,N,R,C,M,4	107.99	0.0
9686	xNG_K,R,N,R,C,M,5	107.77	0.0
9687	xNG_K,R,N,R,C,L,1	283.24	0.0
9688	xNG_K,R,N,R,C,L,2	282.67	0.0
9689	xNG_K,R,N,R,C,L,3	282.11	0.0
9690	xNG_K,R,N,R,C,L,4	281.54	0.0
9691	xNG_K,R,N,R,C,L,5	280.98	0.0
9707	xNG_K,R,N,R,A,M,1	117.37	0.0
9708	xNG_K,R,N,R,A,M,2	117.14	0.0
9709	xNG_K,R,N,R,A,M,3	116.9	0.0
9710	xNG_K,R,N,R,A,M,4	116.67	0.0
9711	xNG_K,R,N,R,A,M,5	116.43	0.0
9712	xNG_K,R,N,R,A,L,1	245.41	0.0
9713	xNG_K,R,N,R,A,L,2	244.92	0.0
9714	xNG_K,R,N,R,A,L,3	244.43	0.0
9715	xNG_K,R,N,R,A,L,4	243.94	0.0
9716	xNG_K,R,N,R,A,L,5	243.45	0.0
9717	xNG_K,R,N,R,L,M,1	59.85	0.0
9718	xNG_K,R,N,R,L,M,2	59.73	0.0
9719	xNG_K,R,N,R,L,M,3	59.61	0.0
9720	xNG_K,R,N,R,L,M,4	59.49	0.0
9721	xNG_K,R,N,R,L,M,5	59.37	0.0
9722	xNG_K,R,N,R,L,L,1	148.2	0.0
9723	xNG_K,R,N,R,L,L,2	147.9	0.0
9724	xNG_K,R,N,R,L,L,3	147.61	0.0
9725	xNG_K,R,N,R,L,L,4	147.31	0.0
9726	xNG_K,R,N,R,L,L,5	147.02	0.0
9787	xNG_K,R,O,H,W,L,1	90.21	0.0
9788	xNG_K,R,O,H,W,L,2	90.03	0.0
9789	xNG_K,R,O,H,W,L,3	89.85	0.0
9790	xNG_K,R,O,H,W,L,4	89.67	0.0
9791	xNG_K,R,O,H,W,L,5	89.49	0.0
9812	xNG_K,R,O,C,W,L,1	154.23	0.0
9813	xNG_K,R,O,C,W,L,2	153.92	0.0
9814	xNG_K,R,O,C,W,L,3	153.61	0.0
9815	xNG_K,R,O,C,W,L,4	153.31	0.0
9816	xNG_K,R,O,C,W,L,5	153.0	0.0
9882	xNG_K,R,O,R,D,M,1	369.57	0.0
9883	xNG_K,R,O,R,D,M,2	368.83	0.0
9884	xNG_K,R,O,R,D,M,3	368.09	0.0
9885	xNG_K,R,O,R,D,M,4	367.36	0.0
9886	xNG_K,R,O,R,D,M,5	366.62	0.0
9897	xNG_K,R,O,R,W,M,1	233.77	0.0
9898	xNG_K,R,O,R,W,M,2	233.3	0.0
9899	xNG_K,R,O,R,W,M,3	232.84	0.0
9900	xNG_K,R,O,R,W,M,4	232.37	0.0
9901	xNG_K,R,O,R,W,M,5	231.91	0.0
9902	xNG_K,R,O,R,W,L,1	646.99	0.0
9903	xNG_K,R,O,R,W,L,2	645.7	0.0
9904	xNG_K,R,O,R,W,L,3	644.4	0.0
9905	xNG_K,R,O,R,W,L,4	643.12	0.0
9906	xNG_K,R,O,R,W,L,5	641.83	0.0
9947	xNG_K,R,P,L,D,M,1	114.46	0.0
9948	xNG_K,R,P,L,D,M,2	114.23	0.0
9949	xNG_K,R,P,L,D,M,3	114.0	0.0
9950	xNG_K,R,P,L,D,M,4	113.77	0.0
9951	xNG_K,R,P,L,D,M,5	113.55	0.0
9957	xNG_K,R,P,L,W,M,1	132.89	0.0
9958	xNG_K,R,P,L,W,M,2	132.62	0.0
9959	xNG_K,R,P,L,W,M,3	132.36	0.0
9960	xNG_K,R,P,L,W,M,4	132.09	0.0
9961	xNG_K,R,P,L,W,M,5	131.83	0.0
9992	xNG_K,R,P,L,A,M,1	745.93	0.0
9993	xNG_K,R,P,L,A,M,2	744.44	0.0
9994	xNG_K,R,P,L,A,M,3	742.95	0.0
9995	xNG_K,R,P,L,A,M,4	741.46	0.0
9996	xNG_K,R,P,L,A,M,5	739.98	0.0
10027	xNG_K,R,P,H,W,M,1	119.31	0.0
10028	xNG_K,R,P,H,W,M,2	119.07	0.0
10029	xNG_K,R,P,H,W,M,3	118.83	0.0
10030	xNG_K,R,P,H,W,M,4	118.6	0.0
10031	xNG_K,R,P,H,W,M,5	118.36	0.0
10032	xNG_K,R,P,H,W,L,1	107.67	0.0
10033	xNG_K,R,P,H,W,L,2	107.45	0.0
10034	xNG_K,R,P,H,W,L,3	107.24	0.0
10035	xNG_K,R,P,H,W,L,4	107.03	0.0
10036	xNG_K,R,P,H,W,L,5	106.81	0.0
10082	xNG_K,R,P,C,D,M,1	114.46	0.0
10083	xNG_K,R,P,C,D,M,2	114.23	0.0
10084	xNG_K,R,P,C,D,M,3	114.0	0.0
10085	xNG_K,R,P,C,D,M,4	113.77	0.0
10086	xNG_K,R,P,C,D,M,5	113.55	0.0
10092	xNG_K,R,P,C,W,M,1	471.42	0.0
10093	xNG_K,R,P,C,W,M,2	470.48	0.0
10094	xNG_K,R,P,C,W,M,3	469.54	0.0
10095	xNG_K,R,P,C,W,M,4	468.6	0.0
10096	xNG_K,R,P,C,W,M,5	467.66	0.0
10097	xNG_K,R,P,C,W,L,1	563.57	0.0
10098	xNG_K,R,P,C,W,L,2	562.44	0.0
10099	xNG_K,R,P,C,W,L,3	561.32	0.0
10100	xNG_K,R,P,C,W,L,4	560.2	0.0
10101	xNG_K,R,P,C,W,L,5	559.07	0.0
10162	xNG_K,R,P,R,P,P,1	603.34	0.0
10163	xNG_K,R,P,R,P,P,2	601.53	0.0
10164	xNG_K,R,P,R,P,P,3	600.33	0.0
10165	xNG_K,R,P,R,P,P,4	599.13	0.0
10166	xNG_K,R,P,R,P,P,5	597.93	0.0
10167	xNG_K,R,P,R,P,M,1	1379.34	0.0
10168	xNG_K,R,P,R,P,M,2	1376.58	0.0
10169	xNG_K,R,P,R,P,M,3	1373.83	0.0
10170	xNG_K,R,P,R,P,M,4	1371.08	0.0
10171	xNG_K,R,P,R,P,M,5	1368.34	0.0
10187	xNG_K,R,P,R,D,M,1	2015.66	0.0
10188	xNG_K,R,P,R,D,M,2	2011.63	0.0
10189	xNG_K,R,P,R,D,M,3	2007.61	0.0
10190	xNG_K,R,P,R,D,M,4	2003.59	0.0
10191	xNG_K,R,P,R,D,M,5	1999.58	0.0
10302	xNG_K,N,N,L,P,S,1	387.6	0.0
10303	xNG_K,N,N,L,P,S,2	386.82	0.0
10304	xNG_K,N,N,L,P,S,3	386.05	0.0
10305	xNG_K,N,N,L,P,S,4	385.28	0.0
10306	xNG_K,N,N,L,P,S,5	384.51	0.0
10342	xNG_K,N,N,L,W,S,1	1024.32	0.0
10343	xNG_K,N,N,L,W,S,2	1022.27	0.0
10344	xNG_K,N,N,L,W,S,3	1020.23	0.0
10345	xNG_K,N,N,L,W,S,4	1018.19	0.0
10346	xNG_K,N,N,L,W,S,5	1016.15	0.0
10357	xNG_K,N,N,L,W,L,1	7298.28	0.0
10358	xNG_K,N,N,L,W,L,2	7283.68	0.0
10359	xNG_K,N,N,L,W,L,3	7269.12	0.0
10360	xNG_K,N,N,L,W,L,4	7254.58	0.0
10361	xNG_K,N,N,L,W,L,5	7240.07	0.0
10372	xNG_K,N,N,L,C,M,1	1801.29	0.0
10373	xNG_K,N,N,L,C,M,2	1797.69	0.0
10374	xNG_K,N,N,L,C,M,3	1794.09	0.0
10375	xNG_K,N,N,L,C,M,4	1790.5	0.0
10376	xNG_K,N,N,L,C,M,5	1786.92	0.0
10412	xNG_K,N,N,L,A,M,1	2090.35	0.0
10413	xNG_K,N,N,L,A,M,2	2086.17	0.0
10414	xNG_K,N,N,L,A,M,3	2082.0	0.0
10415	xNG_K,N,N,L,A,M,4	2077.83	0.0
10416	xNG_K,N,N,L,A,M,5	2073.68	0.0
10417	xNG_K,N,N,L,A,L,1	3908.13	0.0
10418	xNG_K,N,N,L,A,L,2	3900.31	0.0
10419	xNG_K,N,N,L,A,L,3	3892.51	0.0
10420	xNG_K,N,N,L,A,L,4	3884.73	0.0
10421	xNG_K,N,N,L,A,L,5	3876.96	0.0
10422	xNG_K,N,N,L,L,S,1	49.47	0.0
10423	xNG_K,N,N,L,L,S,2	49.37	0.0
10424	xNG_K,N,N,L,L,S,3	49.27	0.0
10425	xNG_K,N,N,L,L,S,4	49.17	0.0
10426	xNG_K,N,N,L,L,S,5	49.08	0.0
10427	xNG_K,N,N,L,L,P,1	135.85	0.0
10428	xNG_K,N,N,L,L,P,2	135.58	0.0
10429	xNG_K,N,N,L,L,P,3	135.31	0.0
10430	xNG_K,N,N,L,L,P,4	135.04	0.0
10431	xNG_K,N,N,L,L,P,5	134.77	0.0
10432	xNG_K,N,N,L,L,M,1	873.05	0.0
10433	xNG_K,N,N,L,L,M,2	871.3	0.0
