index	name	value	reduced_cost
16591	xPB_B,R,P,L,C,L,3,4	454.13	0.0
16592	xPB_B,R,P,L,C,L,3,5	453.23	0.0
16733	xPB_B,R,P,H,W,L,2,1	314.28	0.0
16734	xPB_B,R,P,H,W,L,2,2	313.65	0.0
16735	xPB_B,R,P,H,W,L,2,3	313.02	0.0
16736	xPB_B,R,P,H,W,L,2,4	312.4	0.0
16737	xPB_B,R,P,H,W,L,2,5	311.77	0.0
16818	xPB_B,R,P,H,L,L,4,1	75.05	0.0
16819	xPB_B,R,P,H,L,L,4,2	74.9	0.0
16820	xPB_B,R,P,H,L,L,4,3	74.75	0.0
16821	xPB_B,R,P,H,L,L,4,4	74.6	0.0
16822	xPB_B,R,P,H,L,L,4,5	74.45	0.0
17143	xPB_B,R,P,C,I,S,4,1	59.17	0.0
17144	xPB_B,R,P,C,I,S,4,2	59.05	0.0
17145	xPB_B,R,P,C,I,S,4,3	58.93	0.0
17146	xPB_B,R,P,C,I,S,4,4	58.82	0.0
17147	xPB_B,R,P,C,I,S,4,5	58.7	0.0
17188	xPB_B,R,P,C,A,S,3,1	74.69	0.0
17189	xPB_B,R,P,C,A,S,3,2	74.54	0.0
17190	xPB_B,R,P,C,A,S,3,3	74.39	0.0
17191	xPB_B,R,P,C,A,S,3,4	74.24	0.0
17192	xPB_B,R,P,C,A,S,3,5	74.09	0.0
17373	xPB_B,R,P,R,W,S,0,1	537.38	0.0
17374	xPB_B,R,P,R,W,S,0,2	536.31	0.0
17375	xPB_B,R,P,R,W,S,0,3	535.23	0.0
17376	xPB_B,R,P,R,W,S,0,4	534.16	0.0
17377	xPB_B,R,P,R,W,S,0,5	533.09	0.0
17578	xPB_B,R,P,R,I,P,1,1	53.35	0.0
17579	xPB_B,R,P,R,I,P,1,2	53.24	0.0
17580	xPB_B,R,P,R,I,P,1,3	53.14	0.0
17581	xPB_B,R,P,R,I,P,1,4	53.03	0.0
17582	xPB_B,R,P,R,I,P,1,5	52.92	0.0
17633	xPB_B,R,P,R,A,L,2,1	50.44	0.0
17634	xPB_B,R,P,R,A,L,2,2	50.34	0.0
17635	xPB_B,R,P,R,A,L,2,3	50.24	0.0
17636	xPB_B,R,P,R,A,L,2,4	50.14	0.0
17637	xPB_B,R,P,R,A,L,2,5	50.04	0.0
17648	xPB_B,R,P,R,L,L,0,1	76.95	0.0
17649	xPB_B,R,P,R,L,L,0,2	76.8	0.0
17650	xPB_B,R,P,R,L,L,0,3	76.64	0.0
17651	xPB_B,R,P,R,L,L,0,4	76.49	0.0
17652	xPB_B,R,P,R,L,L,0,5	76.34	0.0
18033	xPB_B,N,N,L,A,L,2,1	366.66	0.0
18034	xPB_B,N,N,L,A,L,2,2	365.93	0.0
18035	xPB_B,N,N,L,A,L,2,3	365.19	0.0
18036	xPB_B,N,N,L,A,L,2,4	364.46	0.0
18037	xPB_B,N,N,L,A,L,2,5	363.74	0.0
18278	xPB_B,N,N,C,W,M,1,1	1614.08	0.0
18279	xPB_B,N,N,C,W,M,1,2	1610.85	0.0
18280	xPB_B,N,N,C,W,M,1,3	1607.63	0.0
18281	xPB_B,N,N,C,W,M,1,4	1604.41	0.0
18282	xPB_B,N,N,C,W,M,1,5	1601.21	0.0
18328	xPB_B,N,N,C,C,S,1,1	94.09	0.0
18329	xPB_B,N,N,C,C,S,1,2	93.9	0.0
18330	xPB_B,N,N,C,C,S,1,3	93.71	0.0
18331	xPB_B,N,N,C,C,S,1,4	93.53	0.0
18332	xPB_B,N,N,C,C,S,1,5	93.34	0.0
18708	xPB_B,N,N,R,W,L,2,1	914.71	0.0
18709	xPB_B,N,N,R,W,L,2,2	912.88	0.0
18710	xPB_B,N,N,R,W,L,2,3	911.05	0.0
18711	xPB_B,N,N,R,W,L,2,4	909.23	0.0
18712	xPB_B,N,N,R,W,L,2,5	907.41	0.0
18793	xPB_B,N,O,H,W,L,4,1	278.39	0.0
18794	xPB_B,N,O,H,W,L,4,2	277.83	0.0
18795	xPB_B,N,O,H,W,L,4,3	277.28	0.0
18796	xPB_B,N,O,H,W,L,4,4	276.72	0.0
18797	xPB_B,N,O,H,W,L,4,5	276.17	0.0
18828	xPB_B,N,O,H,C,L,1,1	654.75	0.0
18829	xPB_B,N,O,H,C,L,1,2	653.44	0.0
18830	xPB_B,N,O,H,C,L,1,3	652.13	0.0
18831	xPB_B,N,O,H,C,L,1,4	650.83	0.0
18832	xPB_B,N,O,H,C,L,1,5	649.53	0.0
19083	xPB_B,N,P,H,W,L,2,1	237.65	0.0
19084	xPB_B,N,P,H,W,L,2,2	237.17	0.0
19085	xPB_B,N,P,H,W,L,2,3	236.7	0.0
19086	xPB_B,N,P,H,W,L,2,4	236.23	0.0
19087	xPB_B,N,P,H,W,L,2,5	235.75	0.0
19598	xPB_B,N,S,H,C,L,0,1	1568.49	0.0
19599	xPB_B,N,S,H,C,L,0,2	1565.35	0.0
19600	xPB_B,N,S,H,C,L,0,3	1562.22	0.0
19601	xPB_B,N,S,H,C,L,0,4	1559.1	0.0
19602	xPB_B,N,S,H,C,L,0,5	1555.98	0.0
19863	xPB_B,N,S,R,W,L,3,1	4880.07	0.0
19864	xPB_B,N,S,R,W,L,3,2	4870.31	0.0
19865	xPB_B,N,S,R,W,L,3,3	4860.57	0.0
19866	xPB_B,N,S,R,W,L,3,4	4850.85	0.0
19867	xPB_B,N,S,R,W,L,3,5	4841.15	0.0
19943	xPB_B,N,S,R,C,M,4,1	1791.59	0.0
19944	xPB_B,N,S,R,C,M,4,2	1788.01	0.0
19945	xPB_B,N,S,R,C,M,4,3	1784.43	0.0
19946	xPB_B,N,S,R,C,M,4,4	1780.86	0.0
19947	xPB_B,N,S,R,C,M,4,5	1777.3	0.0
19968	xPB_B,N,S,R,C,L,4,1	8615.54	0.0
19969	xPB_B,N,S,R,C,L,4,2	8598.31	0.0
19970	xPB_B,N,S,R,C,L,4,3	8581.11	0.0
19971	xPB_B,N,S,R,C,L,4,4	8563.95	0.0
19972	xPB_B,N,S,R,C,L,4,5	8546.82	0.0
20068	xPB_U,R,N,H,C,L,4,1	185.27	0.0
20069	xPB_U,R,N,H,C,L,4,2	184.9	0.0
20070	xPB_U,R,N,H,C,L,4,3	184.53	0.0
20071	xPB_U,R,N,H,C,L,4,4	184.16	0.0
20072	xPB_U,R,N,H,C,L,4,5	183.79	0.0
20088	xPB_U,R,N,C,W,L,3,1	108.64	0.0
20089	xPB_U,R,N,C,W,L,3,2	108.42	0.0
20090	xPB_U,R,N,C,W,L,3,3	108.21	0.0
20091	xPB_U,R,N,C,W,L,3,4	107.99	0.0
20092	xPB_U,R,N,C,W,L,3,5	107.77	0.0
20098	xPB_U,R,N,C,C,L,0,1	108.64	0.0
20099	xPB_U,R,N,C,C,L,0,2	108.42	0.0
20100	xPB_U,R,N,C,C,L,0,3	108.21	0.0
20101	xPB_U,R,N,C,C,L,0,4	107.99	0.0
20102	xPB_U,R,N,C,C,L,0,5	107.77	0.0
20128	xPB_U,R,N,R,C,L,1,1	212.43	0.0
20129	xPB_U,R,N,R,C,L,1,2	212.01	0.0
20130	xPB_U,R,N,R,C,L,1,3	211.58	0.0
20131	xPB_U,R,N,R,C,L,1,4	211.16	0.0
20132	xPB_U,R,N,R,C,L,1,5	210.74	0.0
20148	xPB_U,R,O,H,C,L,0,1	49.47	0.0
20149	xPB_U,R,O,H,C,L,0,2	49.37	0.0
20150	xPB_U,R,O,H,C,L,0,3	49.27	0.0
20151	xPB_U,R,O,H,C,L,0,4	49.17	0.0
20152	xPB_U,R,O,H,C,L,0,5	49.08	0.0
20173	xPB_U,R,O,R,C,L,0,1	99.91	0.0
20174	xPB_U,R,O,R,C,L,0,2	99.71	0.0
20175	xPB_U,R,O,R,C,L,0,3	99.51	0.0
20176	xPB_U,R,O,R,C,L,0,4	99.31	0.0
20177	xPB_U,R,O,R,C,L,0,5	99.11	0.0
20198	xPB_U,R,P,H,W,L,0,1	110.58	0.0
20199	xPB_U,R,P,H,W,L,0,2	110.36	0.0
20200	xPB_U,R,P,H,W,L,0,3	110.14	0.0
20201	xPB_U,R,P,H,W,L,0,4	109.92	0.0
20202	xPB_U,R,P,H,W,L,0,5	109.7	0.0
20238	xPB_U,R,P,H,C,L,3,1	304.58	0.0
20239	xPB_U,R,P,H,C,L,3,2	303.97	0.0
20240	xPB_U,R,P,H,C,L,3,3	303.36	0.0
20241	xPB_U,R,P,H,C,L,3,4	302.76	0.0
20242	xPB_U,R,P,H,C,L,3,5	302.15	0.0
20253	xPB_U,R,P,R,W,S,1,1	56.26	0.0
20254	xPB_U,R,P,R,W,S,1,2	56.15	0.0
20255	xPB_U,R,P,R,W,S,1,3	56.04	0.0
20256	xPB_U,R,P,R,W,S,1,4	55.92	0.0
20257	xPB_U,R,P,R,W,S,1,5	55.81	0.0
20278	xPB_U,R,P,R,W,P,1,1	57.23	0.0
20279	xPB_U,R,P,R,W,P,1,2	57.12	0.0
20280	xPB_U,R,P,R,W,P,1,3	57.0	0.0
20281	xPB_U,R,P,R,W,P,1,4	56.89	0.0
20282	xPB_U,R,P,R,W,P,1,5	56.77	0.0
20303	xPB_U,R,P,R,W,L,1,1	391.88	0.0
20304	xPB_U,R,P,R,W,L,1,2	391.1	0.0
20305	xPB_U,R,P,R,W,L,1,3	390.31	0.0
20306	xPB_U,R,P,R,W,L,1,4	389.53	0.0
20307	xPB_U,R,P,R,W,L,1,5	388.75	0.0
20343	xPB_U,R,P,R,C,M,4,1	72.75	0.0
20344	xPB_U,R,P,R,C,M,4,2	72.6	0.0
20345	xPB_U,R,P,R,C,M,4,3	72.46	0.0
20346	xPB_U,R,P,R,C,M,4,4	72.31	0.0
20347	xPB_U,R,P,R,C,M,4,5	72.17	0.0
20363	xPB_U,R,P,R,C,L,3,1	934.11	0.0
20364	xPB_U,R,P,R,C,L,3,2	932.24	0.0
20365	xPB_U,R,P,R,C,L,3,3	930.38	0.0
20366	xPB_U,R,P,R,C,L,3,4	928.52	0.0
20367	xPB_U,R,P,R,C,L,3,5	926.66	0.0
20373	xPB_U,N,N,H,W,S,0,1	53.35	0.0
20374	xPB_U,N,N,H,W,S,0,2	53.24	0.0
20375	xPB_U,N,N,H,W,S,0,3	53.14	0.0
20376	xPB_U,N,N,H,W,S,0,4	53.03	0.0
20377	xPB_U,N,N,H,W,S,0,5	52.92	0.0
20418	xPB_U,N,N,H,W,L,4,1	73.72	0.0
20419	xPB_U,N,N,H,W,L,4,2	73.57	0.0
20420	xPB_U,N,N,H,W,L,4,3	73.43	0.0
20421	xPB_U,N,N,H,W,L,4,4	73.28	0.0
20422	xPB_U,N,N,H,W,L,4,5	73.13	0.0
20443	xPB_U,N,N,H,C,L,4,1	149.38	0.0
20444	xPB_U,N,N,H,C,L,4,2	149.08	0.0
20445	xPB_U,N,N,H,C,L,4,3	148.78	0.0
20446	xPB_U,N,N,H,C,L,4,4	148.49	0.0
20447	xPB_U,N,N,H,C,L,4,5	148.19	0.0
20468	xPB_U,N,N,R,W,L,4,1	113.49	0.0
20469	xPB_U,N,N,R,W,L,4,2	113.26	0.0
20470	xPB_U,N,N,R,W,L,4,3	113.04	0.0
20471	xPB_U,N,N,R,W,L,4,4	112.81	0.0
20472	xPB_U,N,N,R,W,L,4,5	112.58	0.0
20543	xPB_U,N,O,H,C,L,4,1	805.1	0.0
20544	xPB_U,N,O,H,C,L,4,2	803.49	0.0
20545	xPB_U,N,O,H,C,L,4,3	801.88	0.0
20546	xPB_U,N,O,H,C,L,4,4	800.28	0.0
20547	xPB_U,N,O,H,C,L,4,5	798.68	0.0
20568	xPB_U,N,O,R,W,L,4,1	287.12	0.0
20569	xPB_U,N,O,R,W,L,4,2	286.55	0.0
20570	xPB_U,N,O,R,W,L,4,3	285.97	0.0
20571	xPB_U,N,O,R,W,L,4,4	285.4	0.0
20572	xPB_U,N,O,R,W,L,4,5	284.83	0.0
20588	xPB_U,N,O,R,C,M,3,1	78.57	0.0
20589	xPB_U,N,O,R,C,M,3,2	78.41	0.0
20590	xPB_U,N,O,R,C,M,3,3	78.26	0.0
20591	xPB_U,N,O,R,C,M,3,4	78.1	0.0
20592	xPB_U,N,O,R,C,M,3,5	77.94	0.0
20618	xPB_U,N,O,R,C,L,4,1	924.41	0.0
20619	xPB_U,N,O,R,C,L,4,2	922.56	0.0
20620	xPB_U,N,O,R,C,L,4,3	920.72	0.0
20621	xPB_U,N,O,R,C,L,4,4	918.87	0.0
20622	xPB_U,N,O,R,C,L,4,5	917.04	0.0
20643	xPB_U,N,P,H,W,L,4,1	260.93	0.0
20644	xPB_U,N,P,H,W,L,4,2	260.41	0.0
20645	xPB_U,N,P,H,W,L,4,3	259.89	0.0
20646	xPB_U,N,P,H,W,L,4,4	259.37	0.0
20647	xPB_U,N,P,H,W,L,4,5	258.85	0.0
20668	xPB_U,N,P,H,C,L,4,1	492.76	0.0
20669	xPB_U,N,P,H,C,L,4,2	491.77	0.0
20670	xPB_U,N,P,H,C,L,4,3	490.79	0.0
20671	xPB_U,N,P,H,C,L,4,4	489.81	0.0
20672	xPB_U,N,P,H,C,L,4,5	488.83	0.0
20673	xPB_U,N,P,H,A,L,0,1	62.08	0.0
20674	xPB_U,N,P,H,A,L,0,2	61.96	0.0
20675	xPB_U,N,P,H,A,L,0,3	61.83	0.0
20676	xPB_U,N,P,H,A,L,0,4	61.71	0.0
20677	xPB_U,N,P,H,A,L,0,5	61.58	0.0
20743	xPB_U,N,P,R,C,S,4,1	54.32	0.0
20744	xPB_U,N,P,R,C,S,4,2	54.21	0.0
20745	xPB_U,N,P,R,C,S,4,3	54.1	0.0
20746	xPB_U,N,P,R,C,S,4,4	53.99	0.0
20747	xPB_U,N,P,R,C,S,4,5	53.89	0.0
20768	xPB_U,N,P,R,C,M,4,1	59.17	0.0
20769	xPB_U,N,P,R,C,M,4,2	59.05	0.0
20770	xPB_U,N,P,R,C,M,4,3	58.93	0.0
20771	xPB_U,N,P,R,C,M,4,4	58.82	0.0
20772	xPB_U,N,P,R,C,M,4,5	58.7	0.0
20793	xPB_U,N,P,R,C,L,4,1	977.76	0.0
20794	xPB_U,N,P,R,C,L,4,2	975.8	0.0
20795	xPB_U,N,P,R,C,L,4,3	973.85	0.0
20796	xPB_U,N,P,R,C,L,4,4	971.91	0.0
20797	xPB_U,N,P,R,C,L,4,5	969.96	0.0
20818	xPB_U,N,P,R,A,L,4,1	100.88	0.0
20819	xPB_U,N,P,R,A,L,4,2	100.68	0.0
20820	xPB_U,N,P,R,A,L,4,3	100.48	0.0
20821	xPB_U,N,P,R,A,L,4,4	100.28	0.0
20822	xPB_U,N,P,R,A,L,4,5	100.08	0.0
20843	xPB_U,N,S,H,W,S,4,1	1131.02	0.0
20844	xPB_U,N,S,H,W,S,4,2	1128.76	0.0
20845	xPB_U,N,S,H,W,S,4,3	1126.5	0.0
20846	xPB_U,N,S,H,W,S,4,4	1124.25	0.0
20847	xPB_U,N,S,H,W,S,4,5	1122.0	0.0
20868	xPB_U,N,S,H,W,P,4,1	148.41	0.0
20869	xPB_U,N,S,H,W,P,4,2	148.11	0.0
20870	xPB_U,N,S,H,W,P,4,3	147.82	0.0
20871	xPB_U,N,S,H,W,P,4,4	147.52	0.0
20872	xPB_U,N,S,H,W,P,4,5	147.23	0.0
20918	xPB_U,N,S,H,W,L,4,1	2133.03	0.0
20919	xPB_U,N,S,H,W,L,4,2	2128.76	0.0
20920	xPB_U,N,S,H,W,L,4,3	2124.51	0.0
20921	xPB_U,N,S,H,W,L,4,4	2120.26	0.0
20922	xPB_U,N,S,H,W,L,4,5	2116.02	0.0
20943	xPB_U,N,S,H,C,S,4,1	468.51	0.0
20944	xPB_U,N,S,H,C,S,4,2	467.57	0.0
20945	xPB_U,N,S,H,C,S,4,3	466.64	0.0
20946	xPB_U,N,S,H,C,S,4,4	465.7	0.0
20947	xPB_U,N,S,H,C,S,4,5	464.77	0.0
21018	xPB_U,N,S,H,C,L,4,1	4155.48	0.0
21019	xPB_U,N,S,H,C,L,4,2	4147.17	0.0
21020	xPB_U,N,S,H,C,L,4,3	4138.87	0.0
21021	xPB_U,N,S,H,C,L,4,4	4130.6	0.0
21022	xPB_U,N,S,H,C,L,4,5	4122.34	0.0
21118	xPB_U,N,S,R,P,L,4,1	75.66	0.0
21119	xPB_U,N,S,R,P,L,4,2	75.51	0.0
21120	xPB_U,N,S,R,P,L,4,3	75.36	0.0
21121	xPB_U,N,S,R,P,L,4,4	75.21	0.0
21122	xPB_U,N,S,R,P,L,4,5	75.06	0.0
21133	xPB_U,N,S,R,D,M,2,1	57.23	0.0
21134	xPB_U,N,S,R,D,M,2,2	57.12	0.0
21135	xPB_U,N,S,R,D,M,2,3	57.0	0.0
21136	xPB_U,N,S,R,D,M,2,4	56.89	0.0
21137	xPB_U,N,S,R,D,M,2,5	56.77	0.0
21153	xPB_U,N,S,R,D,L,1,1	96.03	0.0
21154	xPB_U,N,S,R,D,L,1,2	95.84	0.0
21155	xPB_U,N,S,R,D,L,1,3	95.65	0.0
21156	xPB_U,N,S,R,D,L,1,4	95.45	0.0
21157	xPB_U,N,S,R,D,L,1,5	95.26	0.0
21268	xPB_U,N,S,R,W,L,4,1	2872.17	0.0
21269	xPB_U,N,S,R,W,L,4,2	2866.43	0.0
21270	xPB_U,N,S,R,W,L,4,3	2860.69	0.0
21271	xPB_U,N,S,R,W,L,4,4	2854.97	0.0
21272	xPB_U,N,S,R,W,L,4,5	2849.26	0.0
21318	xPB_U,N,S,R,C,P,4,1	252.2	0.0
21319	xPB_U,N,S,R,C,P,4,2	251.7	0.0
21320	xPB_U,N,S,R,C,P,4,3	251.19	0.0
21321	xPB_U,N,S,R,C,P,4,4	250.69	0.0
21322	xPB_U,N,S,R,C,P,4,5	250.19	0.0
21468	xPB_K,R,N,L,P,M,4,1	1015.59	0.0
21469	xPB_K,R,N,L,P,M,4,2	1013.56	0.0
21470	xPB_K,R,N,L,P,M,4,3	1011.53	0.0
21471	xPB_K,R,N,L,P,M,4,4	1009.51	0.0
21472	xPB_K,R,N,L,P,M,4,5	1007.49	0.0
21473	xPB_K,R,N,L,P,L,0,1	199.82	0.0
21474	xPB_K,R,N,L,P,L,0,2	199.42	0.0
21475	xPB_K,R,N,L,P,L,0,3	199.02	0.0
21476	xPB_K,R,N,L,P,L,0,4	198.62	0.0
21477	xPB_K,R,N,L,P,L,0,5	198.23	0.0
21503	xPB_K,R,N,L,D,M,1,1	155.2	0.0
21504	xPB_K,R,N,L,D,M,1,2	154.89	0.0
21505	xPB_K,R,N,L,D,M,1,3	154.58	0.0
21506	xPB_K,R,N,L,D,M,1,4	154.27	0.0
21507	xPB_K,R,N,L,D,M,1,5	153.96	0.0
21533	xPB_K,R,N,L,D,L,2,1	170.72	0.0
21534	xPB_K,R,N,L,D,L,2,2	170.38	0.0
21535	xPB_K,R,N,L,D,L,2,3	170.04	0.0
21536	xPB_K,R,N,L,D,L,2,4	169.7	0.0
21537	xPB_K,R,N,L,D,L,2,5	169.36	0.0
21568	xPB_K,R,N,L,W,S,4,1	92.15	0.0
21569	xPB_K,R,N,L,W,S,4,2	91.97	0.0
21570	xPB_K,R,N,L,W,S,4,3	91.78	0.0
21571	xPB_K,R,N,L,W,S,4,4	91.6	0.0
21572	xPB_K,R,N,L,W,S,4,5	91.42	0.0
21593	xPB_K,R,N,L,W,P,4,1	454.93	0.0
21594	xPB_K,R,N,L,W,P,4,2	454.02	0.0
21595	xPB_K,R,N,L,W,P,4,3	453.11	0.0
21596	xPB_K,R,N,L,W,P,4,4	452.21	0.0
21597	xPB_K,R,N,L,W,P,4,5	451.3	0.0
21618	xPB_K,R,N,L,W,M,4,1	2127.21	0.0
21619	xPB_K,R,N,L,W,M,4,2	2122.96	0.0
21620	xPB_K,R,N,L,W,M,4,3	2118.71	0.0
21621	xPB_K,R,N,L,W,M,4,4	2114.47	0.0
21622	xPB_K,R,N,L,W,M,4,5	2110.24	0.0
21643	xPB_K,R,N,L,W,L,4,1	3645.26	0.0
21644	xPB_K,R,N,L,W,L,4,2	3637.97	0.0
21645	xPB_K,R,N,L,W,L,4,3	3630.69	0.0
21646	xPB_K,R,N,L,W,L,4,4	3623.43	0.0
21647	xPB_K,R,N,L,W,L,4,5	3616.19	0.0
21793	xPB_K,R,N,L,I,M,4,1	1907.02	0.0
21794	xPB_K,R,N,L,I,M,4,2	1903.21	0.0
21795	xPB_K,R,N,L,I,M,4,3	1899.4	0.0
21796	xPB_K,R,N,L,I,M,4,4	1895.6	0.0
21797	xPB_K,R,N,L,I,M,4,5	1891.81	0.0
21998	xPB_K,R,N,H,W,L,0,1	59.17	0.0
21999	xPB_K,R,N,H,W,L,0,2	59.05	0.0
22000	xPB_K,R,N,H,W,L,0,3	58.93	0.0
22001	xPB_K,R,N,H,W,L,0,4	58.82	0.0
22002	xPB_K,R,N,H,W,L,0,5	58.7	0.0
22048	xPB_K,R,N,C,P,M,0,1	2993.42	0.0
22049	xPB_K,R,N,C,P,M,0,2	2987.43	0.0
22050	xPB_K,R,N,C,P,M,0,3	2981.46	0.0
22051	xPB_K,R,N,C,P,M,0,4	2975.5	0.0
22052	xPB_K,R,N,C,P,M,0,5	2969.54	0.0
22078	xPB_K,R,N,C,P,L,1,1	2795.54	0.0
22079	xPB_K,R,N,C,P,L,1,2	2789.95	0.0
22080	xPB_K,R,N,C,P,L,1,3	2784.37	0.0
22081	xPB_K,R,N,C,P,L,1,4	2778.8	0.0
22082	xPB_K,R,N,C,P,L,1,5	2773.24	0.0
22108	xPB_K,R,N,C,D,M,2,1	474.33	0.0
22109	xPB_K,R,N,C,D,M,2,2	473.38	0.0
22110	xPB_K,R,N,C,D,M,2,3	472.43	0.0
22111	xPB_K,R,N,C,D,M,2,4	471.49	0.0
22112	xPB_K,R,N,C,D,M,2,5	470.55	0.0
22128	xPB_K,R,N,C,D,L,1,1	1286.22	0.0
22129	xPB_K,R,N,C,D,L,1,2	1283.65	0.0
22130	xPB_K,R,N,C,D,L,1,3	1281.08	0.0
22131	xPB_K,R,N,C,D,L,1,4	1278.52	0.0
22132	xPB_K,R,N,C,D,L,1,5	1275.96	0.0
22148	xPB_K,R,N,C,W,S,0,1	127.07	0.0
22149	xPB_K,R,N,C,W,S,0,2	126.82	0.0
22150	xPB_K,R,N,C,W,S,0,3	126.56	0.0
22151	xPB_K,R,N,C,W,S,0,4	126.31	0.0
22152	xPB_K,R,N,C,W,S,0,5	126.06	0.0
22218	xPB_K,R,N,C,W,M,4,1	2152.43	0.0
22219	xPB_K,R,N,C,W,M,4,2	2148.13	0.0
22220	xPB_K,R,N,C,W,M,4,3	2143.83	0.0
22221	xPB_K,R,N,C,W,M,4,4	2139.54	0.0
22222	xPB_K,R,N,C,W,M,4,5	2135.26	0.0
22243	xPB_K,R,N,C,W,L,4,1	2771.29	0.0
22244	xPB_K,R,N,C,W,L,4,2	2765.75	0.0
22245	xPB_K,R,N,C,W,L,4,3	2760.22	0.0
22246	xPB_K,R,N,C,W,L,4,4	2754.7	0.0
22247	xPB_K,R,N,C,W,L,4,5	2749.19	0.0
22378	xPB_K,R,N,C,I,M,1,1	1785.77	0.0
22379	xPB_K,R,N,C,I,M,1,2	1782.2	0.0
22380	xPB_K,R,N,C,I,M,1,3	1778.63	0.0
22381	xPB_K,R,N,C,I,M,1,4	1775.08	0.0
22382	xPB_K,R,N,C,I,M,1,5	1771.53	0.0
22488	xPB_K,R,N,C,A,M,3,1	493.73	0.0
22489	xPB_K,R,N,C,A,M,3,2	492.74	0.0
22490	xPB_K,R,N,C,A,M,3,3	491.76	0.0
22491	xPB_K,R,N,C,A,M,3,4	490.77	0.0
22492	xPB_K,R,N,C,A,M,3,5	489.79	0.0
22538	xPB_K,R,N,C,L,M,3,1	338.2	0.0
22539	xPB_K,R,N,C,L,M,3,2	337.52	0.0
22540	xPB_K,R,N,C,L,M,3,3	336.85	0.0
22541	xPB_K,R,N,C,L,M,3,4	336.17	0.0
22542	xPB_K,R,N,C,L,M,3,5	335.5	0.0
22578	xPB_K,R,N,R,P,M,1,1	1148.48	0.0
22579	xPB_K,R,N,R,P,M,1,2	1146.18	0.0
22580	xPB_K,R,N,R,P,M,1,3	1143.89	0.0
22581	xPB_K,R,N,R,P,M,1,4	1141.6	0.0
22582	xPB_K,R,N,R,P,M,1,5	1139.32	0.0
22613	xPB_K,R,N,R,P,L,3,1	1296.89	0.0
22614	xPB_K,R,N,R,P,L,3,2	1294.3	0.0
22615	xPB_K,R,N,R,P,L,3,3	1291.71	0.0
22616	xPB_K,R,N,R,P,L,3,4	1289.12	0.0
22617	xPB_K,R,N,R,P,L,3,5	1286.55	0.0
22633	xPB_K,R,N,R,D,S,2,1	56.26	0.0
22634	xPB_K,R,N,R,D,S,2,2	56.15	0.0
22635	xPB_K,R,N,R,D,S,2,3	56.04	0.0
22636	xPB_K,R,N,R,D,S,2,4	55.92	0.0
22637	xPB_K,R,N,R,D,S,2,5	55.81	0.0
22668	xPB_K,R,N,R,D,M,4,1	1008.8	0.0
22669	xPB_K,R,N,R,D,M,4,2	1006.78	0.0
22670	xPB_K,R,N,R,D,M,4,3	1004.77	0.0
22671	xPB_K,R,N,R,D,M,4,4	1002.76	0.0
22672	xPB_K,R,N,R,D,M,4,5	1000.75	0.0
22673	xPB_K,R,N,R,D,L,0,1	1696.53	0.0
22674	xPB_K,R,N,R,D,L,0,2	1693.14	0.0
22675	xPB_K,R,N,R,D,L,0,3	1689.75	0.0
22676	xPB_K,R,N,R,D,L,0,4	1686.37	0.0
22677	xPB_K,R,N,R,D,L,0,5	1683.0	0.0
22718	xPB_K,R,N,R,W,S,4,1	128.04	0.0
22719	xPB_K,R,N,R,W,S,4,2	127.78	0.0
22720	xPB_K,R,N,R,W,S,4,3	127.53	0.0
22721	xPB_K,R,N,R,W,S,4,4	127.27	0.0
22722	xPB_K,R,N,R,W,S,4,5	127.02	0.0
22768	xPB_K,R,N,R,W,L,4,1	566.48	0.0
22769	xPB_K,R,N,R,W,L,4,2	565.35	0.0
22770	xPB_K,R,N,R,W,L,4,3	564.22	0.0
22771	xPB_K,R,N,R,W,L,4,4	563.09	0.0
22772	xPB_K,R,N,R,W,L,4,5	561.96	0.0
22818	xPB_K,R,N,R,C,L,4,1	283.24	0.0
22819	xPB_K,R,N,R,C,L,4,2	282.67	0.0
22820	xPB_K,R,N,R,C,L,4,3	282.11	0.0
22821	xPB_K,R,N,R,C,L,4,4	281.54	0.0
22822	xPB_K,R,N,R,C,L,4,5	280.98	0.0
22868	xPB_K,R,N,R,I,M,4,1	595.58	0.0
22869	xPB_K,R,N,R,I,M,4,2	594.39	0.0
22870	xPB_K,R,N,R,I,M,4,3	593.2	0.0
22871	xPB_K,R,N,R,I,M,4,4	592.01	0.0
22872	xPB_K,R,N,R,I,M,4,5	590.83	0.0
22883	xPB_K,R,N,R,I,L,2,1	1892.47	0.0
22884	xPB_K,R,N,R,I,L,2,2	1888.69	0.0
22885	xPB_K,R,N,R,I,L,2,3	1884.91	0.0
22886	xPB_K,R,N,R,I,L,2,4	1881.14	0.0
22887	xPB_K,R,N,R,I,L,2,5	1877.38	0.0
22903	xPB_K,R,N,R,A,M,1,1	117.37	0.0
22904	xPB_K,R,N,R,A,M,1,2	117.14	0.0
22905	xPB_K,R,N,R,A,M,1,3	116.9	0.0
22906	xPB_K,R,N,R,A,M,1,4	116.67	0.0
22907	xPB_K,R,N,R,A,M,1,5	116.43	0.0
22933	xPB_K,R,N,R,A,L,2,1	245.41	0.0
22934	xPB_K,R,N,R,A,L,2,2	244.92	0.0
22935	xPB_K,R,N,R,A,L,2,3	244.43	0.0
22936	xPB_K,R,N,R,A,L,2,4	243.94	0.0
22937	xPB_K,R,N,R,A,L,2,5	243.45	0.0
