Index	Name	Value	Reduced Cost
290	x_B,R,O,H,C,L,0	159.6	0.0
294	x_B,R,O,H,C,L,4	8.4	0.0
295	x_B,R,O,C,P,L,0	78.85	0.0
299	x_B,R,O,C,P,L,4	4.15	0.0
300	x_B,R,O,C,D,L,0	121.6	0.0
304	x_B,R,O,C,D,L,4	6.4	0.0
305	x_B,R,O,C,W,M,0	62.7	0.0
309	x_B,R,O,C,W,M,4	3.3	0.0
310	x_B,R,O,C,W,L,0	318.25	0.0
314	x_B,R,O,C,W,L,4	16.75	0.0
315	x_B,R,O,C,C,S,0	74.1	0.0
319	x_B,R,O,C,C,S,4	3.9	0.0
320	x_B,R,O,C,C,M,0	48.45	0.0
324	x_B,R,O,C,C,M,4	2.55	0.0
325	x_B,R,O,C,C,L,0	295.45	0.0
329	x_B,R,O,C,C,L,4	15.55	0.0
330	x_B,R,O,R,P,L,0	77.9	0.0
334	x_B,R,O,R,P,L,4	4.1	0.0
335	x_B,R,O,R,D,L,0	235.6	0.0
339	x_B,R,O,R,D,L,4	12.4	0.0
340	x_B,R,O,R,W,S,0	57.0	0.0
344	x_B,R,O,R,W,S,4	3.0	0.0
345	x_B,R,O,R,W,P,0	59.85	0.0
349	x_B,R,O,R,W,P,4	3.15	0.0
350	x_B,R,O,R,W,M,0	233.7	0.0
354	x_B,R,O,R,W,M,4	12.3	0.0
355	x_B,R,O,R,W,L,0	1204.6	0.0
359	x_B,R,O,R,W,L,4	63.4	0.0
360	x_B,R,O,R,C,S,0	55.1	0.0
364	x_B,R,O,R,C,S,4	2.9	0.0
365	x_B,R,O,R,C,P,0	66.5	0.0
369	x_B,R,O,R,C,P,4	3.5	0.0
370	x_B,R,O,R,C,M,0	342.0	0.0
374	x_B,R,O,R,C,M,4	18.0	0.0
375	x_B,R,O,R,C,L,0	1530.45	0.0
379	x_B,R,O,R,C,L,4	80.55	0.0
380	x_B,R,O,R,N,N,0	86.0	0.0
385	x_B,R,P,C,C,P,0	60.8	0.0
389	x_B,R,P,C,C,P,4	3.2	0.0
390	x_B,R,P,C,C,M,0	208.05	0.0
394	x_B,R,P,C,C,M,4	10.95	0.0
395	x_B,R,P,C,C,L,0	1003.2	0.0
399	x_B,R,P,C,C,L,4	52.8	0.0
400	x_B,R,P,C,A,S,0	73.15	0.0
404	x_B,R,P,C,A,S,4	3.85	0.0
405	x_B,R,P,C,A,L,0	81.7	0.0
409	x_B,R,P,C,A,L,4	4.3	0.0
410	x_B,N,N,L,P,L,0	87.4	0.0
414	x_B,N,N,L,P,L,4	4.6	0.0
415	x_B,N,N,L,D,L,0	55.1	0.0
419	x_B,N,N,L,D,L,4	2.9	0.0
420	x_B,N,N,L,W,S,0	71.25	0.0
424	x_B,N,N,L,W,S,4	3.75	0.0
425	x_B,N,N,L,W,P,0	60.8	0.0
429	x_B,N,N,L,W,P,4	3.2	0.0
430	x_B,N,N,L,W,M,0	320.15	0.0
434	x_B,N,N,L,W,M,4	16.85	0.0
435	x_B,N,N,L,W,L,0	1086.8	0.0
439	x_B,N,N,L,W,L,4	57.2	0.0
440	x_B,N,N,L,C,S,0	95.0	0.0
444	x_B,N,N,L,C,S,4	5.0	0.0
445	x_B,N,N,L,C,M,0	376.2	0.0
449	x_B,N,N,L,C,M,4	19.8	0.0
450	x_B,N,N,L,C,L,0	1326.2	0.0
454	x_B,N,N,L,C,L,4	69.8	0.0
455	x_B,N,N,L,I,S,0	133.0	0.0
459	x_B,N,N,L,I,S,4	7.0	0.0
460	x_B,N,N,L,I,M,0	206.15	0.0
464	x_B,N,N,L,I,M,4	10.85	0.0
465	x_B,N,N,L,I,L,0	229.9	0.0
469	x_B,N,N,L,I,L,4	12.1	0.0
470	x_B,N,N,L,A,S,0	81.7	0.0
474	x_B,N,N,L,A,S,4	4.3	0.0
475	x_B,N,N,L,A,M,0	149.15	0.0
479	x_B,N,N,L,A,M,4	7.85	0.0
480	x_B,N,N,L,A,L,0	359.1	0.0
484	x_B,N,N,L,A,L,4	18.9	0.0
485	x_B,N,N,L,L,M,0	71.25	0.0
489	x_B,N,N,L,L,M,4	3.75	0.0
490	x_B,N,N,L,N,N,0	701.0	0.0
495	x_B,N,N,H,C,L,0	67.45	0.0
499	x_B,N,N,H,C,L,4	3.55	0.0
500	x_B,N,N,C,P,P,0	134.9	0.0
504	x_B,N,N,C,P,P,4	7.1	0.0
505	x_B,N,N,C,P,M,0	863.55	0.0
509	x_B,N,N,C,P,M,4	45.45	0.0
510	x_B,N,N,C,P,L,0	1204.6	0.0
514	x_B,N,N,C,P,L,4	63.4	0.0
515	x_B,N,N,C,D,S,0	79.8	0.0
519	x_B,N,N,C,D,S,4	4.2	0.0
520	x_B,N,N,C,D,P,0	73.15	0.0
524	x_B,N,N,C,D,P,4	3.85	0.0
525	x_B,N,N,C,D,M,0	513.0	0.0
529	x_B,N,N,C,D,M,4	27.0	0.0
530	x_B,N,N,C,D,L,0	1638.75	0.0
534	x_B,N,N,C,D,L,4	86.25	0.0
535	x_B,N,N,C,W,S,0	101.65	0.0
539	x_B,N,N,C,W,S,4	5.35	0.0
540	x_B,N,N,C,W,P,0	294.5	0.0
544	x_B,N,N,C,W,P,4	15.5	0.0
545	x_B,N,N,C,W,M,0	1580.8	0.0
549	x_B,N,N,C,W,M,4	83.2	0.0
550	x_B,N,N,C,W,L,0	4084.05	0.0
554	x_B,N,N,C,W,L,4	214.95	0.0
555	x_B,N,N,C,C,S,0	92.15	0.0
559	x_B,N,N,C,C,S,4	4.85	0.0
560	x_B,N,N,C,C,P,0	618.45	0.0
564	x_B,N,N,C,C,P,4	32.55	0.0
565	x_B,N,N,C,C,M,0	1285.35	0.0
569	x_B,N,N,C,C,M,4	67.65	0.0
570	x_B,N,N,C,C,L,0	3914.95	0.0
574	x_B,N,N,C,C,L,4	206.05	0.0
575	x_B,N,N,C,I,M,0	57.95	0.0
579	x_B,N,N,C,I,M,4	3.05	0.0
580	x_B,N,N,C,I,L,0	234.65	0.0
584	x_B,N,N,C,I,L,4	12.35	0.0
585	x_B,N,N,C,A,P,0	60.8	0.0
589	x_B,N,N,C,A,P,4	3.2	0.0
590	x_B,N,N,C,A,M,0	59.85	0.0
594	x_B,N,N,C,A,M,4	3.15	0.0
595	x_B,N,N,C,L,M,0	87.4	0.0
599	x_B,N,N,C,L,M,4	4.6	0.0
600	x_B,N,N,C,L,L,0	171.95	0.0
604	x_B,N,N,C,L,L,4	9.05	0.0
605	x_B,N,N,C,N,N,0	1279.0	0.0
610	x_B,N,N,R,P,L,0	110.2	0.0
614	x_B,N,N,R,P,L,4	5.8	0.0
615	x_B,N,N,R,D,L,0	73.15	0.0
619	x_B,N,N,R,D,L,4	3.85	0.0
620	x_B,N,N,R,W,P,0	64.6	0.0
624	x_B,N,N,R,W,P,4	3.4	0.0
625	x_B,N,N,R,W,M,0	276.45	0.0
629	x_B,N,N,R,W,M,4	14.55	0.0
630	x_B,N,N,R,W,L,0	895.85	0.0
634	x_B,N,N,R,W,L,4	47.15	0.0
635	x_B,N,N,R,C,M,0	337.25	0.0
639	x_B,N,N,R,C,M,4	17.75	0.0
640	x_B,N,N,R,C,L,0	1621.65	0.0
644	x_B,N,N,R,C,L,4	85.35	0.0
645	x_B,N,N,R,N,N,0	546.0	0.0
650	x_B,N,O,H,W,L,0	272.65	0.0
654	x_B,N,O,H,W,L,4	14.35	0.0
655	x_B,N,O,H,C,M,0	126.35	0.0
659	x_B,N,O,H,C,M,4	6.65	0.0
660	x_B,N,O,H,C,L,0	641.25	0.0
664	x_B,N,O,H,C,L,4	33.75	0.0
665	x_B,N,O,R,P,L,0	120.65	0.0
669	x_B,N,O,R,P,L,4	6.35	0.0
670	x_B,N,O,R,D,M,0	85.5	0.0
674	x_B,N,O,R,D,M,4	4.5	0.0
675	x_B,N,O,R,D,L,0	162.45	0.0
679	x_B,N,O,R,D,L,4	8.55	0.0
680	x_B,N,O,R,W,P,0	66.5	0.0
684	x_B,N,O,R,W,P,4	3.5	0.0
685	x_B,N,O,R,W,M,0	153.9	0.0
689	x_B,N,O,R,W,M,4	8.1	0.0
690	x_B,N,O,R,W,L,0	1271.1	0.0
694	x_B,N,O,R,W,L,4	66.9	0.0
695	x_B,N,O,R,C,M,0	365.75	0.0
699	x_B,N,O,R,C,M,4	19.25	0.0
700	x_B,N,O,R,C,L,0	2280.95	0.0
704	x_B,N,O,R,C,L,4	120.05	0.0
705	x_B,N,O,R,N,N,0	177.0	0.0
710	x_B,N,P,H,W,M,0	85.5	0.0
714	x_B,N,P,H,W,M,4	4.5	0.0
715	x_B,N,P,H,W,L,0	232.75	0.0
719	x_B,N,P,H,W,L,4	12.25	0.0
720	x_B,N,P,H,C,P,0	53.2	0.0
724	x_B,N,P,H,C,P,4	2.8	0.0
725	x_B,N,P,H,C,M,0	128.25	0.0
729	x_B,N,P,H,C,M,4	6.75	0.0
730	x_B,N,P,H,C,L,0	454.1	0.0
734	x_B,N,P,H,C,L,4	23.9	0.0
735	x_B,N,P,H,N,N,0	142.0	0.0
740	x_B,N,P,C,C,L,0	74.1	0.0
744	x_B,N,P,C,C,L,4	3.9	0.0
745	x_B,N,P,R,P,L,0	73.15	0.0
749	x_B,N,P,R,P,L,4	3.85	0.0
750	x_B,N,P,R,D,L,0	61.75	0.0
754	x_B,N,P,R,D,L,4	3.25	0.0
755	x_B,N,P,R,W,P,0	58.9	0.0
759	x_B,N,P,R,W,P,4	3.1	0.0
760	x_B,N,P,R,W,M,0	209.0	0.0
764	x_B,N,P,R,W,M,4	11.0	0.0
765	x_B,N,P,R,W,L,0	704.9	0.0
769	x_B,N,P,R,W,L,4	37.1	0.0
770	x_B,N,P,R,C,P,0	68.4	0.0
774	x_B,N,P,R,C,P,4	3.6	0.0
775	x_B,N,P,R,C,M,0	306.85	0.0
779	x_B,N,P,R,C,M,4	16.15	0.0
780	x_B,N,P,R,C,L,0	1183.7	0.0
784	x_B,N,P,R,C,L,4	62.3	0.0
785	x_B,N,P,R,A,L,0	112.1	0.0
789	x_B,N,P,R,A,L,4	5.9	0.0
790	x_B,N,P,R,N,N,0	55.0	0.0
795	x_B,N,S,H,W,S,0	204.25	0.0
799	x_B,N,S,H,W,S,4	10.75	0.0
800	x_B,N,S,H,W,P,0	107.35	0.0
804	x_B,N,S,H,W,P,4	5.65	0.0
805	x_B,N,S,H,W,M,0	195.7	0.0
809	x_B,N,S,H,W,M,4	10.3	0.0
810	x_B,N,S,H,W,L,0	925.3	0.0
814	x_B,N,S,H,W,L,4	48.7	0.0
815	x_B,N,S,H,C,S,0	103.55	0.0
819	x_B,N,S,H,C,S,4	5.45	0.0
820	x_B,N,S,H,C,P,0	61.75	0.0
824	x_B,N,S,H,C,P,4	3.25	0.0
825	x_B,N,S,H,C,M,0	278.35	0.0
829	x_B,N,S,H,C,M,4	14.65	0.0
830	x_B,N,S,H,C,L,0	1536.15	0.0
834	x_B,N,S,H,C,L,4	80.85	0.0
835	x_B,N,S,H,I,L,0	54.15	0.0
839	x_B,N,S,H,I,L,4	2.85	0.0
840	x_B,N,S,H,L,L,0	98.8	0.0
844	x_B,N,S,H,L,L,4	5.2	0.0
845	x_B,N,S,H,N,N,0	67.0	0.0
850	x_B,N,S,R,P,P,0	53.2	0.0
854	x_B,N,S,R,P,P,4	2.8	0.0
855	x_B,N,S,R,P,L,0	612.75	0.0
859	x_B,N,S,R,P,L,4	32.25	0.0
860	x_B,N,S,R,D,S,0	62.7	0.0
864	x_B,N,S,R,D,S,4	3.3	0.0
865	x_B,N,S,R,D,P,0	76.0	0.0
869	x_B,N,S,R,D,P,4	4.0	0.0
870	x_B,N,S,R,D,M,0	200.45	0.0
874	x_B,N,S,R,D,M,4	10.55	0.0
875	x_B,N,S,R,D,L,0	470.25	0.0
879	x_B,N,S,R,D,L,4	24.75	0.0
880	x_B,N,S,R,W,S,0	517.75	0.0
884	x_B,N,S,R,W,S,4	27.25	0.0
885	x_B,N,S,R,W,P,0	624.15	0.0
889	x_B,N,S,R,W,P,4	32.85	0.0
890	x_B,N,S,R,W,M,0	760.95	0.0
894	x_B,N,S,R,W,M,4	40.05	0.0
895	x_B,N,S,R,W,L,0	4779.45	0.0
899	x_B,N,S,R,W,L,4	251.55	0.0
900	x_B,N,S,R,C,S,0	173.85	0.0
904	x_B,N,S,R,C,S,4	9.15	0.0
905	x_B,N,S,R,C,P,0	430.35	0.0
909	x_B,N,S,R,C,P,4	22.65	0.0
910	x_B,N,S,R,C,M,0	1754.65	0.0
914	x_B,N,S,R,C,M,4	92.35	0.0
915	x_B,N,S,R,C,L,0	8437.9	0.0
919	x_B,N,S,R,C,L,4	444.1	0.0
920	x_B,N,S,R,L,L,0	83.6	0.0
924	x_B,N,S,R,L,L,4	4.4	0.0
925	x_B,N,S,R,N,N,0	811.0	0.0
930	xNG_B,R,N,L,D,M,1	101.65	0.0
931	xNG_B,R,N,L,D,M,2	101.45	0.0
932	xNG_B,R,N,L,D,M,3	101.24	0.0
933	xNG_B,R,N,L,D,M,4	101.04	0.0
934	xNG_B,R,N,L,D,M,5	100.84	0.0
935	xNG_B,R,N,L,D,L,1	57.95	0.0
936	xNG_B,R,N,L,D,L,2	57.83	0.0
937	xNG_B,R,N,L,D,L,3	57.72	0.0
938	xNG_B,R,N,L,D,L,4	57.6	0.0
939	xNG_B,R,N,L,D,L,5	57.49	0.0
940	xNG_B,R,N,L,W,P,1	100.7	0.0
941	xNG_B,R,N,L,W,P,2	100.5	0.0
942	xNG_B,R,N,L,W,P,3	100.3	0.0
943	xNG_B,R,N,L,W,P,4	100.1	0.0
944	xNG_B,R,N,L,W,P,5	99.9	0.0
945	xNG_B,R,N,L,W,M,1	891.1	0.0
946	xNG_B,R,N,L,W,M,2	889.32	0.0
947	xNG_B,R,N,L,W,M,3	887.54	0.0
948	xNG_B,R,N,L,W,M,4	885.76	0.0
949	xNG_B,R,N,L,W,M,5	883.99	0.0
950	xNG_B,R,N,L,W,L,1	1266.35	0.0
951	xNG_B,R,N,L,W,L,2	1263.82	0.0
952	xNG_B,R,N,L,W,L,3	1261.29	0.0
953	xNG_B,R,N,L,W,L,4	1258.77	0.0
954	xNG_B,R,N,L,W,L,5	1256.25	0.0
955	xNG_B,R,N,L,C,P,1	76.0	0.0
956	xNG_B,R,N,L,C,P,2	75.85	0.0
957	xNG_B,R,N,L,C,P,3	75.7	0.0
958	xNG_B,R,N,L,C,P,4	75.54	0.0
959	xNG_B,R,N,L,C,P,5	75.39	0.0
960	xNG_B,R,N,L,C,M,1	722.95	0.0
961	xNG_B,R,N,L,C,M,2	721.5	0.0
962	xNG_B,R,N,L,C,M,3	720.06	0.0
963	xNG_B,R,N,L,C,M,4	718.62	0.0
964	xNG_B,R,N,L,C,M,5	717.18	0.0
965	xNG_B,R,N,L,C,L,1	1492.45	0.0
966	xNG_B,R,N,L,C,L,2	1489.47	0.0
967	xNG_B,R,N,L,C,L,3	1486.49	0.0
968	xNG_B,R,N,L,C,L,4	1483.51	0.0
969	xNG_B,R,N,L,C,L,5	1480.55	0.0
970	xNG_B,R,N,L,I,M,1	106.4	0.0
971	xNG_B,R,N,L,I,M,2	106.19	0.0
972	xNG_B,R,N,L,I,M,3	105.97	0.0
973	xNG_B,R,N,L,I,M,4	105.76	0.0
974	xNG_B,R,N,L,I,M,5	105.55	0.0
975	xNG_B,R,N,L,I,L,1	107.35	0.0
976	xNG_B,R,N,L,I,L,2	107.14	0.0
977	xNG_B,R,N,L,I,L,3	106.92	0.0
978	xNG_B,R,N,L,I,L,4	106.71	0.0
979	xNG_B,R,N,L,I,L,5	106.49	0.0
980	xNG_B,R,N,L,A,M,1	185.25	0.0
981	xNG_B,R,N,L,A,M,2	184.88	0.0
982	xNG_B,R,N,L,A,M,3	184.51	0.0
983	xNG_B,R,N,L,A,M,4	184.14	0.0
984	xNG_B,R,N,L,A,M,5	183.77	0.0
985	xNG_B,R,N,L,A,L,1	294.5	0.0
986	xNG_B,R,N,L,A,L,2	293.91	0.0
987	xNG_B,R,N,L,A,L,3	293.32	0.0
988	xNG_B,R,N,L,A,L,4	292.74	0.0
989	xNG_B,R,N,L,A,L,5	292.15	0.0
990	xNG_B,R,N,L,L,M,1	63.65	0.0
991	xNG_B,R,N,L,L,M,2	63.52	0.0
992	xNG_B,R,N,L,L,M,3	63.4	0.0
993	xNG_B,R,N,L,L,M,4	63.27	0.0
994	xNG_B,R,N,L,L,M,5	63.14	0.0
995	xNG_B,R,N,L,N,N,1	779.0	0.0
996	xNG_B,R,N,L,N,N,2	779.0	0.0
997	xNG_B,R,N,L,N,N,3	779.0	0.0
998	xNG_B,R,N,L,N,N,4	779.0	0.0
999	xNG_B,R,N,L,N,N,5	779.0	0.0
1000	xNG_B,R,N,H,W,P,1	122.55	0.0
1001	xNG_B,R,N,H,W,P,2	122.3	0.0
1002	xNG_B,R,N,H,W,P,3	122.06	0.0
1003	xNG_B,R,N,H,W,P,4	121.82	0.0
1004	xNG_B,R,N,H,W,P,5	121.57	0.0
1005	xNG_B,R,N,H,W,M,1	388.55	0.0
1006	xNG_B,R,N,H,W,M,2	387.77	0.0
1007	xNG_B,R,N,H,W,M,3	387.0	0.0
1008	xNG_B,R,N,H,W,M,4	386.22	0.0
1009	xNG_B,R,N,H,W,M,5	385.45	0.0
1010	xNG_B,R,N,H,W,L,1	670.7	0.0
1011	xNG_B,R,N,H,W,L,2	669.36	0.0
1012	xNG_B,R,N,H,W,L,3	668.02	0.0
1013	xNG_B,R,N,H,W,L,4	666.68	0.0
1014	xNG_B,R,N,H,W,L,5	665.35	0.0
1015	xNG_B,R,N,H,C,P,1	55.1	0.0
1016	xNG_B,R,N,H,C,P,2	54.99	0.0
1017	xNG_B,R,N,H,C,P,3	54.88	0.0
1018	xNG_B,R,N,H,C,P,4	54.77	0.0
1019	xNG_B,R,N,H,C,P,5	54.66	0.0
1020	xNG_B,R,N,H,C,M,1	483.55	0.0
1021	xNG_B,R,N,H,C,M,2	482.58	0.0
1022	xNG_B,R,N,H,C,M,3	481.62	0.0
1023	xNG_B,R,N,H,C,M,4	480.65	0.0
1024	xNG_B,R,N,H,C,M,5	479.69	0.0
1025	xNG_B,R,N,H,C,L,1	968.05	0.0
1026	xNG_B,R,N,H,C,L,2	966.11	0.0
1027	xNG_B,R,N,H,C,L,3	964.18	0.0
1028	xNG_B,R,N,H,C,L,4	962.25	0.0
1029	xNG_B,R,N,H,C,L,5	960.33	0.0
1030	xNG_B,R,N,H,A,M,1	54.15	0.0
1031	xNG_B,R,N,H,A,M,2	54.04	0.0
1032	xNG_B,R,N,H,A,M,3	53.93	0.0
1033	xNG_B,R,N,H,A,M,4	53.83	0.0
1034	xNG_B,R,N,H,A,M,5	53.72	0.0
1035	xNG_B,R,N,H,L,M,1	112.1	0.0
1036	xNG_B,R,N,H,L,M,2	111.88	0.0
1037	xNG_B,R,N,H,L,M,3	111.65	0.0
1038	xNG_B,R,N,H,L,M,4	111.43	0.0
1039	xNG_B,R,N,H,L,M,5	111.21	0.0
1040	xNG_B,R,N,C,P,P,1	52.25	0.0
1041	xNG_B,R,N,C,P,P,2	52.15	0.0
1042	xNG_B,R,N,C,P,P,3	52.04	0.0
1043	xNG_B,R,N,C,P,P,4	51.94	0.0
1044	xNG_B,R,N,C,P,P,5	51.83	0.0
1045	xNG_B,R,N,C,P,M,1	419.9	0.0
1046	xNG_B,R,N,C,P,M,2	419.06	0.0
1047	xNG_B,R,N,C,P,M,3	418.22	0.0
1048	xNG_B,R,N,C,P,M,4	417.39	0.0
1049	xNG_B,R,N,C,P,M,5	416.55	0.0
1050	xNG_B,R,N,C,P,L,1	795.15	0.0
1051	xNG_B,R,N,C,P,L,2	793.56	0.0
1052	xNG_B,R,N,C,P,L,3	791.97	0.0
1053	xNG_B,R,N,C,P,L,4	790.39	0.0
1054	xNG_B,R,N,C,P,L,5	788.81	0.0
1055	xNG_B,R,N,C,D,P,1	53.2	0.0
1056	xNG_B,R,N,C,D,P,2	53.09	0.0
1057	xNG_B,R,N,C,D,P,3	52.99	0.0
1058	xNG_B,R,N,C,D,P,4	52.88	0.0
1059	xNG_B,R,N,C,D,P,5	52.78	0.0
1060	xNG_B,R,N,C,D,M,1	358.15	0.0
1061	xNG_B,R,N,C,D,M,2	357.43	0.0
1062	xNG_B,R,N,C,D,M,3	356.72	0.0
1063	xNG_B,R,N,C,D,M,4	356.01	0.0
1064	xNG_B,R,N,C,D,M,5	355.29	0.0
1065	xNG_B,R,N,C,D,L,1	514.9	0.0
1066	xNG_B,R,N,C,D,L,2	513.87	0.0
1067	xNG_B,R,N,C,D,L,3	512.84	0.0
1068	xNG_B,R,N,C,D,L,4	511.82	0.0
1069	xNG_B,R,N,C,D,L,5	510.79	0.0
1070	xNG_B,R,N,C,W,S,1	154.85	0.0
1071	xNG_B,R,N,C,W,S,2	154.54	0.0
1072	xNG_B,R,N,C,W,S,3	154.23	0.0
1073	xNG_B,R,N,C,W,S,4	153.92	0.0
1074	xNG_B,R,N,C,W,S,5	153.61	0.0
1075	xNG_B,R,N,C,W,P,1	247.0	0.0
1076	xNG_B,R,N,C,W,P,2	246.51	0.0
1077	xNG_B,R,N,C,W,P,3	246.01	0.0
1078	xNG_B,R,N,C,W,P,4	245.52	0.0
1079	xNG_B,R,N,C,W,P,5	245.03	0.0
1080	xNG_B,R,N,C,W,M,1	1662.5	0.0
1081	xNG_B,R,N,C,W,M,2	1659.17	0.0
1082	xNG_B,R,N,C,W,M,3	1655.86	0.0
1083	xNG_B,R,N,C,W,M,4	1652.54	0.0
1084	xNG_B,R,N,C,W,M,5	1649.24	0.0
1085	xNG_B,R,N,C,W,L,1	2922.2	0.0
1086	xNG_B,R,N,C,W,L,2	2916.36	0.0
1087	xNG_B,R,N,C,W,L,3	2910.52	0.0
1088	xNG_B,R,N,C,W,L,4	2904.7	0.0
