bc_id	bc_description	bc_type	bc_multiplier	lowerbound	lowerbound_perunit_penalty	upperbound	upperbound_perunit_penalty	bookeeping_var_id	bookeeping_var_name	bookeeping_var_value	bookeeping_var_reduced_cost	total_penalty
753	VegI LowDen 3 - time period 3	FREE	1.0	222159.0	1.0	323141.0	1.0	259	v_45	160712.96796799992	0.0	0.0
754	VegI LowDen 4 - time period 4	FREE	1.0	222159.0	1.0	323141.0	1.0	260	v_46	164660.79788223995	0.0	0.0
755	VegI LowDen 5 - time period 5	FREE	1.0	222159.0	1.0	323141.0	1.0	261	v_47	136386.80906674554	0.0	0.0
756	VegI LowDen 6 - time period 6	FREE	1.0	222159.0	0.5	323141.0	0.5	262	v_48	149333.88888541062	0.0	0.0
757	VegI LowDen 7 - time period 7	FREE	1.0	222159.0	0.5	323141.0	0.5	263	v_49	154499.72320232223	0.0	0.0
758	VegI LowDen 8 - time period 8	FREE	1.0	222159.0	0.5	323141.0	0.5	264	v_50	148542.44239805866	0.0	0.0
759	VegI LowDen 9 - time period 9	FREE	1.0	222159.0	0.5	323141.0	0.5	265	v_51	148072.41226234433	0.0	0.0
760	VegI LowDen 10 - time period 10	FREE	1.0	222159.0	0.5	323141.0	0.5	266	v_52	147850.106801235	0.0	0.0
761	VegI LowDen 11 - time period 11	FREE	1.0	222159.0	0.5	323141.0	0.5	267	v_53	150027.3219265929	0.0	0.0
762	VegI LowDen 12 - time period 12	FREE	1.0	222159.0	0.5	323141.0	0.5	268	v_54	149501.12873591835	0.0	0.0
763	VegI LowDen 13 - time period 13	FREE	1.0	222159.0	0.5	323141.0	0.5	269	v_55	134592.74784314263	0.0	0.0
764	VegI LowDen 14 - time period 14	FREE	1.0	222159.0	0.5	323141.0	0.5	270	v_56	134735.5938767073	0.0	0.0
765	VegI LowDen 15 - time period 15	FREE	1.0	222159.0	0.5	323141.0	0.5	271	v_57	134492.73009733975	0.0	0.0
766	FGH Low Den 1 - time period 1	FREE	1.0	88136.0	1.0	352543.0	1.0	272	v_58	170310.00000000003	0.0	0.0
