strata_id	layer1	layer2	layer3	layer4	layer5	layer6	natural_growth_acres	prescribed_burn_acres	group_selection_acres	even_age_acres	mixed_severity_wildfire_acres	barkbeetle_acres
KRNCWS	K	R	N	C	W	S	0.0	0.0	0.0	123.14	5.24	2.62
KRNCWP	K	R	N	C	W	P	0.0	0.0	0.0	287.64	12.24	6.12
KRNCWM	K	R	N	C	W	M	2085.8599999999997	0.0	0.0	0.0	88.76	44.38
KRNCWL	K	R	N	C	W	L	0.0	0.0	2685.58	0.0	114.28	57.14
KRNCCP	K	R	N	C	C	P	0.0	0.0	0.0	56.4	2.4	1.2
KRNCCM	K	R	N	C	C	M	506.6600000000001	0.0	0.0	0.0	21.56	10.78
KRNCCL	K	R	N	C	C	L	0.0	1522.8	0.0	0.0	64.8	32.4
KRNCIS	K	R	N	C	I	S	0.0	0.0	0.0	192.70000000000002	8.2	4.1
KRNCIP	K	R	N	C	I	P	0.0	0.0	0.0	299.86	12.76	6.38
KRNCIM	K	R	N	C	I	M	0.0	0.0	1730.54	0.0	73.64	36.82
KRNCIL	K	R	N	C	I	L	0.0	2913.06	0.0	0.0	123.96000000000001	61.980000000000004
KRNCAS	K	R	N	C	A	S	0.0	0.0	0.0	109.97999999999999	4.68	2.34
KRNCAP	K	R	N	C	A	P	0.0	0.0	0.0	94.94	4.04	2.02
KRNCAM	K	R	N	C	A	M	0.0	478.46	0.0	0.0	20.36	10.18
KRNCAL	K	R	N	C	A	L	0.0	1244.56	0.0	0.0	52.96	26.48
KRNCLM	K	R	N	C	L	M	334.64	0.0	0.0	0.0	14.24	7.12
KRNCLL	K	R	N	C	L	L	275.41999999999996	0.0	0.0	0.0	11.72	5.86
KRNRPM	K	R	N	R	P	M	0.0	1112.96	0.0	0.0	47.36	23.68
KRNRPL	K	R	N	R	P	L	0.0	0.0	1256.78	0.0	53.480000000000004	26.740000000000002
KRNRDS	K	R	N	R	D	S	0.0	0.0	0.0	54.52	2.32	1.16
KRNRDM	K	R	N	R	D	M	0.0	977.6	0.0	0.0	41.6	20.8
KRNRDL	K	R	N	R	D	L	0.0	1644.06	0.0	0.0	69.96000000000001	34.980000000000004
KRNRWS	K	R	N	R	W	S	0.0	0.0	0.0	124.08	5.28	2.64
KRNRWM	K	R	N	R	W	M	0.0	0.0	347.8	0.0	14.8	7.4
KRNRWL	K	R	N	R	W	L	548.96	0.0	0.0	0.0	23.36	11.68
KRNRCM	K	R	N	R	C	M	105.28	0.0	0.0	0.0	4.48	2.24
KRNRCL	K	R	N	R	C	L	274.48	0.0	0.0	0.0	11.68	5.84
KRNRIP	K	R	N	R	I	P	0.0	0.0	0.0	141.94	6.04	3.02
KRNRIM	K	R	N	R	I	M	0.0	577.1600000000001	0.0	0.0	24.560000000000002	12.280000000000001
KRNRIL	K	R	N	R	I	L	0.0	1833.94	0.0	0.0	78.04	39.02
KRNRAM	K	R	N	R	A	M	113.74	0.0	0.0	0.0	4.84	2.42
KRNRAL	K	R	N	R	A	L	0.0	0.0	237.82	0.0	10.120000000000001	5.0600000000000005
KRNRLM	K	R	N	R	L	M	59.22	0.0	0.0	0.0	2.52	1.26
KRNRLL	K	R	N	R	L	L	146.64	0.0	0.0	0.0	6.24	3.12
KROLPM	K	R	O	L	P	M	51.699999999999996	0.0	0.0	0.0	2.2	1.1
KROLWL	K	R	O	L	W	L	520.76	0.0	0.0	0.0	22.16	11.08
KROLCM	K	R	O	L	C	M	62.97999999999999	0.0	0.0	0.0	2.68	1.34
KROLCL	K	R	O	L	C	L	580.92	0.0	0.0	0.0	24.72	12.36
KROLIP	K	R	O	L	I	P	0.0	0.0	0.0	86.47999999999999	3.68	1.84
KROLIM	K	R	O	L	I	M	0.0	297.98	0.0	0.0	12.68	6.34
KROLIL	K	R	O	L	I	L	561.18	0.0	0.0	0.0	23.88	11.94
KROLAM	K	R	O	L	A	M	188.0	0.0	0.0	0.0	8.0	4.0
KROLAL	K	R	O	L	A	L	390.09999999999997	0.0	0.0	0.0	16.6	8.3
KROLLM	K	R	O	L	L	M	98.7	0.0	0.0	0.0	4.2	2.1
KROLLL	K	R	O	L	L	L	127.84	0.0	0.0	0.0	5.44	2.72
KROHWL	K	R	O	H	W	L	87.42	0.0	0.0	0.0	3.72	1.86
KROHCL	K	R	O	H	C	L	130.66	0.0	0.0	0.0	5.5600000000000005	2.7800000000000002
KROCPM	K	R	O	C	P	M	112.8	0.0	0.0	0.0	4.8	2.4
KROCPL	K	R	O	C	P	L	162.62	0.0	0.0	0.0	6.92	3.46
KROCDL	K	R	O	C	D	L	127.84	0.0	0.0	0.0	5.44	2.72
KROCWL	K	R	O	C	W	L	149.45999999999998	0.0	0.0	0.0	6.36	3.18
KROCCL	K	R	O	C	C	L	51.699999999999996	0.0	0.0	0.0	2.2	1.1
KROCIP	K	R	O	C	I	P	0.0	0.0	0.0	69.56	2.96	1.48
KROCIM	K	R	O	C	I	M	501.02	0.0	0.0	0.0	21.32	10.66
KROCIL	K	R	O	C	I	L	0.0	611.94	0.0	0.0	26.04	13.02
KROCAP	K	R	O	C	A	P	0.0	0.0	0.0	54.52	2.32	1.16
KROCAM	K	R	O	C	A	M	146.64	0.0	0.0	0.0	6.24	3.12
KROCAL	K	R	O	C	A	L	208.68	0.0	0.0	0.0	8.88	4.44
KROCLM	K	R	O	C	L	M	97.76	0.0	0.0	0.0	4.16	2.08
KROCLL	K	R	O	C	L	L	64.86	0.0	0.0	0.0	2.7600000000000002	1.3800000000000001
KRORPS	K	R	O	R	P	S	0.0	0.0	0.0	71.44	3.04	1.52
KRORPM	K	R	O	R	P	M	0.0	185.18	0.0	0.0	7.88	3.94
KRORPL	K	R	O	R	P	L	420.18	0.0	0.0	0.0	17.88	8.94
KRORDS	K	R	O	R	D	S	0.0	0.0	0.0	75.2	3.2	1.6
KRORDM	K	R	O	R	D	M	358.14	0.0	0.0	0.0	15.24	7.62
KRORDL	K	R	O	R	D	L	0.0	752.0	0.0	0.0	32.0	16.0
KRORWS	K	R	O	R	W	S	0.0	0.0	0.0	109.04	4.64	2.32
KRORWM	K	R	O	R	W	M	226.54000000000002	0.0	0.0	0.0	9.64	4.82
KRORWL	K	R	O	R	W	L	626.98	0.0	0.0	0.0	26.68	13.34
KRORCM	K	R	O	R	C	M	111.86	0.0	0.0	0.0	4.76	2.38
KRORCL	K	R	O	R	C	L	0.0	0.0	506.6600000000001	0.0	21.56	10.78
KRORIM	K	R	O	R	I	M	393.86	0.0	0.0	0.0	16.76	8.38
KRORIL	K	R	O	R	I	L	324.3	0.0	0.0	0.0	13.8	6.9
KRORAM	K	R	O	R	A	M	199.28	0.0	0.0	0.0	8.48	4.24
KRORAL	K	R	O	R	A	L	162.62	0.0	0.0	0.0	6.92	3.46
KRPLPM	K	R	P	L	P	M	220.9	0.0	0.0	0.0	9.4	4.7
KRPLPL	K	R	P	L	P	L	112.8	0.0	0.0	0.0	4.8	2.4
KRPLDM	K	R	P	L	D	M	110.92	0.0	0.0	0.0	4.72	2.36
KRPLDL	K	R	P	L	D	L	155.1	0.0	0.0	0.0	6.6000000000000005	3.3000000000000003
KRPLWM	K	R	P	L	W	M	128.78	0.0	0.0	0.0	5.48	2.74
KRPLWL	K	R	P	L	W	L	442.74	0.0	0.0	0.0	18.84	9.42
KRPLCL	K	R	P	L	C	L	59.22	0.0	0.0	0.0	2.52	1.26
KRPLIP	K	R	P	L	I	P	0.0	0.0	0.0	216.20000000000002	9.200000000000001	4.6000000000000005
KRPLIM	K	R	P	L	I	M	0.0	1529.38	0.0	0.0	65.08	32.54
KRPLIL	K	R	P	L	I	L	0.0	0.0	1933.58	0.0	82.28	41.14
KRPLAP	K	R	P	L	A	P	0.0	0.0	0.0	221.84	9.44	4.72
KRPLAM	K	R	P	L	A	M	0.0	0.0	722.86	0.0	30.76	15.38
KRPLAL	K	R	P	L	A	L	0.0	0.0	908.98	0.0	38.68	19.34
KRPLLP	K	R	P	L	L	P	0.0	0.0	0.0	73.32	3.12	1.56
KRPLLM	K	R	P	L	L	M	0.0	0.0	256.62	0.0	10.92	5.46
KRPLLL	K	R	P	L	L	L	220.9	0.0	0.0	0.0	9.4	4.7
KRPHDL	K	R	P	H	D	L	50.760000000000005	0.0	0.0	0.0	2.16	1.08
KRPHWM	K	R	P	H	W	M	0.0	115.62	0.0	0.0	4.92	2.46
KRPHWL	K	R	P	H	W	L	104.34	0.0	0.0	0.0	4.44	2.22
KRPHCL	K	R	P	H	C	L	84.60000000000001	0.0	0.0	0.0	3.6	1.8
KRPHIM	K	R	P	H	I	M	75.2	0.0	0.0	0.0	3.2	1.6
KRPHIL	K	R	P	H	I	L	0.0	80.84	0.0	0.0	3.44	1.72
KRPHAM	K	R	P	H	A	M	66.74	0.0	0.0	0.0	2.84	1.42
KRPHLL	K	R	P	H	L	L	51.699999999999996	0.0	0.0	0.0	2.2	1.1
KRPCPM	K	R	P	C	P	M	791.48	0.0	0.0	0.0	33.68	16.84
KRPCPL	K	R	P	C	P	L	330.88	0.0	0.0	0.0	14.08	7.04
KRPCDM	K	R	P	C	D	M	110.92	0.0	0.0	0.0	4.72	2.36
KRPCDL	K	R	P	C	D	L	292.34	0.0	0.0	0.0	12.44	6.22
KRPCWM	K	R	P	C	W	M	456.84	0.0	0.0	0.0	19.44	9.72
KRPCWL	K	R	P	C	W	L	0.0	546.14	0.0	0.0	23.240000000000002	11.620000000000001
KRPCCL	K	R	P	C	C	L	144.76	0.0	0.0	0.0	6.16	3.08
KRPCIP	K	R	P	C	I	P	0.0	0.0	0.0	311.14	13.24	6.62
KRPCIM	K	R	P	C	I	M	0.0	2162.94	0.0	0.0	92.04	46.02
KRPCIL	K	R	P	C	I	L	2813.42	0.0	0.0	0.0	119.72	59.86
KRPCAP	K	R	P	C	A	P	0.0	0.0	0.0	156.98	6.68	3.34
KRPCAM	K	R	P	C	A	M	513.24	0.0	0.0	0.0	21.84	10.92
KRPCAL	K	R	P	C	A	L	0.0	786.78	0.0	0.0	33.480000000000004	16.740000000000002
KRPCLP	K	R	P	C	L	P	0.0	0.0	0.0	107.16	4.5600000000000005	2.2800000000000002
KRPCLM	K	R	P	C	L	M	341.22	0.0	0.0	0.0	14.52	7.26
KRPCLL	K	R	P	C	L	L	517.94	0.0	0.0	0.0	22.04	11.02
KRPRPS	K	R	P	R	P	S	0.0	0.0	0.0	508.54	21.64	10.82
KRPRPM	K	R	P	R	P	M	1336.6799999999998	0.0	0.0	0.0	56.88	28.44
KRPRPL	K	R	P	R	P	L	0.0	0.0	2334.02	0.0	99.32000000000001	49.660000000000004
KRPRDS	K	R	P	R	D	S	0.0	0.0	0.0	416.41999999999996	17.72	8.86
KRPRDM	K	R	P	R	D	M	0.0	0.0	1953.3200000000002	0.0	83.12	41.56
KRPRDL	K	R	P	R	D	L	0.0	0.0	3081.32	0.0	131.12	65.56
KRPRWS	K	R	P	R	W	S	0.0	0.0	0.0	825.32	35.12	17.56
KRPRWP	K	R	P	R	W	P	0.0	0.0	0.0	285.76	12.16	6.08
KRPRWM	K	R	P	R	W	M	0.0	0.0	1488.02	0.0	63.32	31.66
KRPRWL	K	R	P	R	W	L	0.0	2223.1	0.0	0.0	94.60000000000001	47.300000000000004
KRPRCS	K	R	P	R	C	S	0.0	0.0	0.0	418.3	17.8	8.9
KRPRCP	K	R	P	R	C	P	0.0	0.0	0.0	117.5	5.0	2.5
KRPRCM	K	R	P	R	C	M	445.56	0.0	0.0	0.0	18.96	9.48
KRPRCL	K	R	P	R	C	L	0.0	1616.8	0.0	0.0	68.8	34.4
KRPRIS	K	R	P	R	I	S	0.0	0.0	0.0	281.06	11.96	5.98
KRPRIP	K	R	P	R	I	P	0.0	0.0	0.0	849.76	36.160000000000004	18.080000000000002
KRPRIM	K	R	P	R	I	M	2600.98	0.0	0.0	0.0	110.68	55.34
KRPRIL	K	R	P	R	I	L	1924.1799999999998	0.0	0.0	0.0	81.88	40.94
KRPRAS	K	R	P	R	A	S	0.0	0.0	0.0	78.02000000000001	3.3200000000000003	1.6600000000000001
KRPRAP	K	R	P	R	A	P	0.0	0.0	0.0	95.88	4.08	2.04
KRPRAM	K	R	P	R	A	M	831.9	0.0	0.0	0.0	35.4	17.7
KRPRAL	K	R	P	R	A	L	0.0	0.0	819.68	0.0	34.88	17.44
KRPRLS	K	R	P	R	L	S	54.52	0.0	0.0	0.0	2.32	1.16
KRPRLP	K	R	P	R	L	P	0.0	0.0	0.0	86.47999999999999	3.68	1.84
KRPRLM	K	R	P	R	L	M	259.44	0.0	0.0	0.0	11.040000000000001	5.5200000000000005
KRPRLL	K	R	P	R	L	L	376.0	0.0	0.0	0.0	16.0	8.0
KNNLPS	K	N	N	L	P	S	0.0	0.0	0.0	383.52	16.32	8.16
KNNLPM	K	N	N	L	P	M	2344.3599999999997	0.0	0.0	0.0	99.76	49.88
KNNLPL	K	N	N	L	P	L	0.0	2890.5	0.0	0.0	123.0	61.5
KNNLDS	K	N	N	L	D	S	0.0	0.0	0.0	606.3000000000001	25.8	12.9
KNNLDM	K	N	N	L	D	M	0.0	1003.92	0.0	0.0	42.72	21.36
KNNLDL	K	N	N	L	D	L	0.0	2464.68	0.0	0.0	104.88	52.44
KNNLWS	K	N	N	L	W	S	0.0	0.0	0.0	992.64	42.24	21.12
KNNLWP	K	N	N	L	W	P	0.0	0.0	0.0	566.82	24.12	12.06
KNNLWM	K	N	N	L	W	M	3340.76	0.0	0.0	0.0	142.16	71.08
KNNLWL	K	N	N	L	W	L	0.0	0.0	7072.56	0.0	300.96	150.48
KNNLCS	K	N	N	L	C	S	0.0	0.0	0.0	556.48	23.68	11.84
KNNLCP	K	N	N	L	C	P	0.0	0.0	0.0	225.6	9.6	4.8
KNNLCM	K	N	N	L	C	M	0.0	1745.58	0.0	0.0	74.28	37.14
KNNLCL	K	N	N	L	C	L	6283.900000000001	0.0	0.0	0.0	267.4	133.7
KNNLIS	K	N	N	L	I	S	0.0	0.0	0.0	1482.38	63.08	31.54
KNNLIP	K	N	N	L	I	P	0.0	0.0	0.0	459.66	19.56	9.78
KNNLIM	K	N	N	L	I	M	2733.52	0.0	0.0	0.0	116.32000000000001	58.160000000000004
KNNLIL	K	N	N	L	I	L	4842.88	0.0	0.0	0.0	206.08	103.04
KNNLAS	K	N	N	L	A	S	0.0	0.0	0.0	522.64	22.240000000000002	11.120000000000001
KNNLAP	K	N	N	L	A	P	0.0	0.0	0.0	405.14	17.240000000000002	8.620000000000001
KNNLAM	K	N	N	L	A	M	2025.7000000000003	0.0	0.0	0.0	86.2	43.1
KNNLAL	K	N	N	L	A	L	0.0	3787.26	0.0	0.0	161.16	80.58
KNNLLS	K	N	N	L	L	S	47.94	0.0	0.0	0.0	2.04	1.02
KNNLLP	K	N	N	L	L	P	0.0	0.0	0.0	134.42	5.72	2.86
KNNLLM	K	N	N	L	L	M	863.86	0.0	0.0	0.0	36.76	18.38
KNNLLL	K	N	N	L	L	L	767.98	0.0	0.0	0.0	32.68	16.34
KNNHPM	K	N	N	H	P	M	61.1	0.0	0.0	0.0	2.6	1.3
KNNHWM	K	N	N	H	W	M	50.760000000000005	0.0	0.0	0.0	2.16	1.08
KNNHIP	K	N	N	H	I	P	0.0	0.0	0.0	71.44	3.04	1.52
KNNHIM	K	N	N	H	I	M	96.82	0.0	0.0	0.0	4.12	2.06
KNNHIL	K	N	N	H	I	L	62.04	0.0	0.0	0.0	2.64	1.32
KNNHAM	K	N	N	H	A	M	64.86	0.0	0.0	0.0	2.7600000000000002	1.3800000000000001
KNNHLM	K	N	N	H	L	M	51.699999999999996	0.0	0.0	0.0	2.2	1.1
KNNCPS	K	N	N	C	P	S	0.0	0.0	0.0	1123.3	47.800000000000004	23.900000000000002
KNNCPM	K	N	N	C	P	M	0.0	19035.94	0.0	0.0	810.04	405.02
KNNCPL	K	N	N	C	P	L	0.0	16824.652293494215	6060.587706505787	0.0	973.84	486.92
KNNCDS	K	N	N	C	D	S	0.0	0.0	0.0	1053.74	44.84	22.42
KNNCDM	K	N	N	C	D	M	0.0	0.0	4015.68	0.0	170.88	85.44
KNNCDL	K	N	N	C	D	L	0.0	0.0	11210.439999999999	0.0	477.04	238.52
KNNCWS	K	N	N	C	W	S	0.0	0.0	0.0	833.78	35.480000000000004	17.740000000000002
KNNCWP	K	N	N	C	W	P	0.0	0.0	0.0	1198.5	51.0	25.5
KNNCWM	K	N	N	C	W	M	0.0	9151.84	0.0	0.0	389.44	194.72
KNNCWL	K	N	N	C	W	L	0.0	15404.72	0.0	0.0	655.52	327.76
KNNCCS	K	N	N	C	C	S	0.0	0.0	0.0	313.96	13.36	6.68
KNNCCP	K	N	N	C	C	P	0.0	0.0	0.0	396.68	16.88	8.44
KNNCCM	K	N	N	C	C	M	0.0	1923.24	0.0	0.0	81.84	40.92
KNNCCL	K	N	N	C	C	L	0.0	0.0	8715.68	0.0	370.88	185.44
KNNCIS	K	N	N	C	I	S	0.0	0.0	0.0	783.02	33.32	16.66
KNNCIP	K	N	N	C	I	P	0.0	0.0	0.0	1851.8	78.8	39.4
KNNCIM	K	N	N	C	I	M	0.0	0.0	13452.34	0.0	572.44	286.22
KNNCIL	K	N	N	C	I	L	0.0	0.0	15299.439999999999	0.0	651.04	325.52
KNNCAS	K	N	N	C	A	S	0.0	0.0	0.0	270.72	11.52	5.76
KNNCAP	K	N	N	C	A	P	0.0	0.0	0.0	705.0	30.0	15.0
KNNCAM	K	N	N	C	A	M	0.0	0.0	3217.62	0.0	136.92000000000002	68.46000000000001
KNNCAL	K	N	N	C	A	L	0.0	6268.86	0.0	0.0	266.76	133.38
KNNCLS	K	N	N	C	L	S	84.60000000000001	0.0	0.0	0.0	3.6	1.8
KNNCLP	K	N	N	C	L	P	0.0	0.0	0.0	624.1600000000001	26.560000000000002	13.280000000000001
KNNCLM	K	N	N	C	L	M	0.0	0.0	2524.84	0.0	107.44	53.72
KNNCLL	K	N	N	C	L	L	0.0	0.0	3270.26	0.0	139.16	69.58
KNNRPS	K	N	N	R	P	S	0.0	0.0	0.0	176.72	7.5200000000000005	3.7600000000000002
KNNRPM	K	N	N	R	P	M	3072.8599999999997	0.0	0.0	0.0	130.76	65.38
KNNRPL	K	N	N	R	P	L	0.0	4811.86	0.0	0.0	204.76	102.38
KNNRDM	K	N	N	R	D	M	0.0	1338.56	0.0	0.0	56.96	28.48
KNNRDL	K	N	N	R	D	L	0.0	0.0	2857.6	0.0	121.60000000000001	60.800000000000004
KNNRWP	K	N	N	R	W	P	0.0	0.0	0.0	407.02	17.32	8.66
KNNRWM	K	N	N	R	W	M	0.0	0.0	2080.22	0.0	88.52	44.26
KNNRWL	K	N	N	R	W	L	0.0	0.0	3023.98	0.0	128.68	64.34
KNNRCM	K	N	N	R	C	M	409.84	0.0	0.0	0.0	17.44	8.72
KNNRCL	K	N	N	R	C	L	0.0	1035.88	0.0	0.0	44.08	22.04
KNNRIP	K	N	N	R	I	P	0.0	0.0	0.0	613.82	26.12	13.06
KNNRIM	K	N	N	R	I	M	1682.6000000000001	0.0	0.0	0.0	71.60000000000001	35.800000000000004
KNNRIL	K	N	N	R	I	L	0.0	0.0	1242.6799999999998	0.0	52.88	26.44
KNNRAP	K	N	N	R	A	P	0.0	0.0	0.0	81.78	3.48	1.74
KNNRAM	K	N	N	R	A	M	258.5	0.0	0.0	0.0	11.0	5.5
KNNRAL	K	N	N	R	A	L	463.41999999999996	0.0	0.0	0.0	19.72	9.86
KNNRLP	K	N	N	R	L	P	0.0	0.0	0.0	47.94	2.04	1.02
KNNRLM	K	N	N	R	L	M	236.88	0.0	0.0	0.0	10.08	5.04
KNNRLL	K	N	N	R	L	L	231.24	0.0	0.0	0.0	9.84	4.92
KNOLWL	K	N	O	L	W	L	78.96	0.0	0.0	0.0	3.36	1.68
KNOLCL	K	N	O	L	C	L	80.84	0.0	0.0	0.0	3.44	1.72
KNOHWM	K	N	O	H	W	M	106.22	0.0	0.0	0.0	4.5200000000000005	2.2600000000000002
KNOHWL	K	N	O	H	W	L	242.52	0.0	0.0	0.0	10.32	5.16
KNOHCL	K	N	O	H	C	L	0.0	0.0	200.22	0.0	8.52	4.26
KNOHIM	K	N	O	H	I	M	122.2	0.0	0.0	0.0	5.2	2.6
KNOHIL	K	N	O	H	I	L	113.74	0.0	0.0	0.0	4.84	2.42
KNOHAM	K	N	O	H	A	M	75.2	0.0	0.0	0.0	3.2	1.6
KNOHAL	K	N	O	H	A	L	54.52	0.0	0.0	0.0	2.32	1.16
KNOHLM	K	N	O	H	L	M	69.56	0.0	0.0	0.0	2.96	1.48
KNOCPM	K	N	O	C	P	M	255.68	0.0	0.0	0.0	10.88	5.44
KNOCPL	K	N	O	C	P	L	459.66	0.0	0.0	0.0	19.56	9.78
KNOCDM	K	N	O	C	D	M	93.06	0.0	0.0	0.0	3.96	1.98
KNOCDL	K	N	O	C	D	L	282.94	0.0	0.0	0.0	12.040000000000001	6.0200000000000005
KNOCWM	K	N	O	C	W	M	236.88	0.0	0.0	0.0	10.08	5.04
KNOCWL	K	N	O	C	W	L	0.0	0.0	455.90000000000003	0.0	19.400000000000002	9.700000000000001
KNOCCM	K	N	O	C	C	M	107.16	0.0	0.0	0.0	4.5600000000000005	2.2800000000000002
KNOCCL	K	N	O	C	C	L	342.16	0.0	0.0	0.0	14.56	7.28
KNOCIM	K	N	O	C	I	M	0.0	0.0	258.5	0.0	11.0	5.5
KNOCIL	K	N	O	C	I	L	444.62	0.0	0.0	0.0	18.92	9.46
KNOCAM	K	N	O	C	A	M	140.06	0.0	0.0	0.0	5.96	2.98
KNOCAL	K	N	O	C	A	L	125.02000000000001	0.0	0.0	0.0	5.32	2.66
KNOCLM	K	N	O	C	L	M	104.34	0.0	0.0	0.0	4.44	2.22
KNOCLL	K	N	O	C	L	L	107.16	0.0	0.0	0.0	4.5600000000000005	2.2800000000000002
KNORPS	K	N	O	R	P	S	0.0	0.0	0.0	74.26	3.16	1.58
KNORPM	K	N	O	R	P	M	0.0	0.0	1153.38	0.0	49.08	24.54
KNORPL	K	N	O	R	P	L	0.0	3122.68	0.0	0.0	132.88	66.44
KNORDM	K	N	O	R	D	M	0.0	0.0	1349.84	0.0	57.44	28.72
KNORDL	K	N	O	R	D	L	0.0	2824.7000000000003	0.0	0.0	120.2	60.1
KNORWP	K	N	O	R	W	P	0.0	0.0	0.0	234.06	9.96	4.98
KNORWM	K	N	O	R	W	M	0.0	1762.5	0.0	0.0	75.0	37.5
KNORWL	K	N	O	R	W	L	0.0	0.0	3602.08	0.0	153.28	76.64
KNORCP	K	N	O	R	C	P	0.0	0.0	0.0	49.82	2.12	1.06
KNORCM	K	N	O	R	C	M	694.6600000000001	0.0	0.0	0.0	29.560000000000002	14.780000000000001
KNORCL	K	N	O	R	C	L	0.0	2279.5	0.0	0.0	97.0	48.5
KNORIP	K	N	O	R	I	P	0.0	0.0	0.0	155.1	6.6000000000000005	3.3000000000000003
KNORIM	K	N	O	R	I	M	0.0	1374.28	0.0	0.0	58.480000000000004	29.240000000000002
KNORIL	K	N	O	R	I	L	0.0	1362.06	0.0	0.0	57.96	28.98
KNORAM	K	N	O	R	A	M	441.8	0.0	0.0	0.0	18.8	9.4
KNORAL	K	N	O	R	A	L	0.0	765.1600000000001	0.0	0.0	32.56	16.28
KNORLM	K	N	O	R	L	M	300.8	0.0	0.0	0.0	12.8	6.4
KNORLL	K	N	O	R	L	L	247.22	0.0	0.0	0.0	10.52	5.26
KNPLWL	K	N	P	L	W	L	67.68	0.0	0.0	0.0	2.88	1.44
KNPHIP	K	N	P	H	I	P	0.0	0.0	0.0	96.82	4.12	2.06
KNPHIM	K	N	P	H	I	M	64.86	0.0	0.0	0.0	2.7600000000000002	1.3800000000000001
KNPHIL	K	N	P	H	I	L	183.29999999999998	0.0	0.0	0.0	7.8	3.9
KNPHAM	K	N	P	H	A	M	0.0	0.0	80.84	0.0	3.44	1.72
KNPCPM	K	N	P	C	P	M	428.64	0.0	0.0	0.0	18.240000000000002	9.120000000000001
KNPCPL	K	N	P	C	P	L	0.0	468.12	0.0	0.0	19.92	9.96
KNPCDM	K	N	P	C	D	M	237.82	0.0	0.0	0.0	10.120000000000001	5.0600000000000005
KNPCDL	K	N	P	C	D	L	276.36	0.0	0.0	0.0	11.76	5.88
KNPCWP	K	N	P	C	W	P	0.0	0.0	0.0	57.34	2.44	1.22
KNPCWM	K	N	P	C	W	M	335.58000000000004	0.0	0.0	0.0	14.280000000000001	7.140000000000001
KNPCWL	K	N	P	C	W	L	954.1	0.0	0.0	0.0	40.6	20.3
KNPCCM	K	N	P	C	C	M	185.18	0.0	0.0	0.0	7.88	3.94
KNPCCL	K	N	P	C	C	L	0.0	621.3399999999999	0.0	0.0	26.44	13.22
KNPCIP	K	N	P	C	I	P	0.0	0.0	0.0	124.08	5.28	2.64
KNPCIM	K	N	P	C	I	M	669.28	0.0	0.0	0.0	28.48	14.24
KNPCIL	K	N	P	C	I	L	701.24	0.0	0.0	0.0	29.84	14.92
KNPCAM	K	N	P	C	A	M	224.66	0.0	0.0	0.0	9.56	4.78
KNPCAL	K	N	P	C	A	L	248.16	0.0	0.0	0.0	10.56	5.28
KNPCLM	K	N	P	C	L	M	503.8399999999999	0.0	0.0	0.0	21.44	10.72
KNPCLL	K	N	P	C	L	L	306.44	0.0	0.0	0.0	13.040000000000001	6.5200000000000005
KNPRPS	K	N	P	R	P	S	0.0	0.0	0.0	78.02000000000001	3.3200000000000003	1.6600000000000001
KNPRPM	K	N	P	R	P	M	0.0	1402.48	0.0	0.0	59.68	29.84
KNPRPL	K	N	P	R	P	L	0.0	0.0	1907.26	0.0	81.16	40.58
KNPRDM	K	N	P	R	D	M	693.72	0.0	0.0	0.0	29.52	14.76
KNPRDL	K	N	P	R	D	L	1314.12	0.0	0.0	0.0	55.92	27.96
KNPRWP	K	N	P	R	W	P	0.0	0.0	0.0	298.91999999999996	12.72	6.36
KNPRWM	K	N	P	R	W	M	1010.5	0.0	0.0	0.0	43.0	21.5
KNPRWL	K	N	P	R	W	L	0.0	0.0	2215.58	0.0	94.28	47.14
KNPRCM	K	N	P	R	C	M	357.2	0.0	0.0	0.0	15.200000000000001	7.6000000000000005
KNPRCL	K	N	P	R	C	L	0.0	865.74	0.0	0.0	36.84	18.42
KNPRIP	K	N	P	R	I	P	0.0	0.0	0.0	307.38	13.08	6.54
KNPRIM	K	N	P	R	I	M	893.94	0.0	0.0	0.0	38.04	19.02
KNPRIL	K	N	P	R	I	L	0.0	0.0	821.56	0.0	34.96	17.48
KNPRAM	K	N	P	R	A	M	388.22	0.0	0.0	0.0	16.52	8.26
KNPRAL	K	N	P	R	A	L	0.0	553.6600000000001	0.0	0.0	23.56	11.78
KNPRLP	K	N	P	R	L	P	0.0	0.0	0.0	86.47999999999999	3.68	1.84
KNPRLM	K	N	P	R	L	M	189.88	0.0	0.0	0.0	8.08	4.04
KNPRLL	K	N	P	R	L	L	206.79999999999998	0.0	0.0	0.0	8.8	4.4
KNSLWP	K	N	S	L	W	P	0.0	0.0	0.0	70.5	3.0	1.5
KNSLWM	K	N	S	L	W	M	62.97999999999999	0.0	0.0	0.0	2.68	1.34
KNSLWL	K	N	S	L	W	L	0.0	231.24	0.0	0.0	9.84	4.92
KNSLCL	K	N	S	L	C	L	172.02	0.0	0.0	0.0	7.32	3.66
KNSLIL	K	N	S	L	I	L	95.88	0.0	0.0	0.0	4.08	2.04
KNSLLM	K	N	S	L	L	M	75.2	0.0	0.0	0.0	3.2	1.6
KNSHWP	K	N	S	H	W	P	0.0	0.0	0.0	73.32	3.12	1.56
KNSHWM	K	N	S	H	W	M	398.56	0.0	0.0	0.0	16.96	8.48
KNSHWL	K	N	S	H	W	L	544.26	0.0	0.0	0.0	23.16	11.58
