cons_id	cons_slack	cons_dual
0	0.0	1.0
1	-7.524324890760289E7	-0.0
2	0.0	3.3306690738754696E-16
5	-1320010.04004734	-0.0
17	-448492.50956630334	-0.0
22	-1930966.9863842223	-0.0
23	-2789788.272215618	-0.0
26	-2967313.1017945223	-0.0
27	0.0	12.220881536633241
28	0.0	12.220881536633241
29	0.0	12.220881536633241
30	0.0	12.220881536633241
31	0.0	12.220881536633241
32	0.0	12.220881536633241
33	0.0	12.220881536633241
34	0.0	12.220881536633241
35	0.0	12.220881536633241
36	0.0	12.220881536633241
37	0.0	12.220881536633241
38	0.0	12.220881536633241
39	0.0	14.936632989218406
40	0.0	14.936632989218406
41	0.0	14.936632989218406
42	0.0	14.936632989218406
43	0.0	14.936632989218406
44	0.0	14.936632989218406
45	0.0	14.936632989218406
46	0.0	14.936632989218406
47	0.0	14.936632989218406
48	0.0	5.43150290517033
49	0.0	-1420.4026263303094
50	0.0	5.43150290517033
51	0.0	-1420.4026263303094
52	0.0	-1420.4026263303094
53	0.0	5.43150290517033
54	0.0	5.43150290517033
55	0.0	5.43150290517033
56	0.0	-1420.4026263303094
57	0.0	5.43150290517033
58	0.0	-2322.9912243733097
59	0.0	-897.1570951378303
60	0.0	-1544.4132950268852
61	0.0	-1544.4132950268852
62	0.0	-58.550558788001865
63	0.0	-1544.4132950268852
64	0.0	-1544.4132950268852
65	0.0	-58.550558788001865
66	0.0	-58.550558788001865
67	0.0	-1544.4132950268852
68	0.0	-58.550558788001865
69	0.0	4.073627178877747
70	0.0	4.073627178877747
71	0.0	4.073627178877747
72	0.0	-1451.6200926536558
73	0.0	4.073627178877747
74	0.0	4.073627178877747
75	0.0	4.073627178877747
76	0.0	-1451.6200926536558
77	0.0	4.073627178877747
78	0.0	-907.9169354270708
79	0.0	-2363.6106552596043
80	0.0	-907.9169354270708
81	0.0	2.715751452585165
82	0.0	2415.978717776402
83	0.0	2.715751452585165
84	0.0	2.715751452585165
85	0.0	2.715751452585165
86	0.0	744.9826271953306
87	0.0	2.715751452585165
88	0.0	2.715751452585165
89	0.0	2.715751452585165
90	0.0	2415.9787177764015
91	0.0	2.715751452585165
92	0.0	2.715751452585145
93	0.0	21.72601162068132
94	0.0	21.72601162068132
95	0.0	12.220881536633241
96	0.0	12.220881536633241
97	0.0	12.220881536633241
98	0.0	12.220881536633241
99	0.0	12.220881536633241
100	0.0	12.220881536633241
101	0.0	12.220881536633241
102	0.0	12.220881536633241
103	0.0	12.220881536633241
104	0.0	12.220881536633241
