Index	Name	Value	Reduced Cost
10333	xNG_K,N,S,L,W,L,2	238.14	 
10334	xNG_K,N,S,L,W,L,3	237.67	 
10335	xNG_K,N,S,L,W,L,4	237.19	 
10336	xNG_K,N,S,L,W,L,5	236.72	 
10337	xNG_K,N,S,L,C,L,1	177.51	 
10338	xNG_K,N,S,L,C,L,2	177.15	 
10339	xNG_K,N,S,L,C,L,3	176.8	 
10340	xNG_K,N,S,L,C,L,4	176.45	 
10341	xNG_K,N,S,L,C,L,5	176.09	 
10352	xNG_K,N,S,H,W,P,1	75.66	 
10353	xNG_K,N,S,H,W,P,2	75.51	 
10354	xNG_K,N,S,H,W,P,3	75.36	 
10355	xNG_K,N,S,H,W,P,4	75.21	 
10356	xNG_K,N,S,H,W,P,5	75.06	 
10357	xNG_K,N,S,H,W,M,1	411.28	 
10358	xNG_K,N,S,H,W,M,2	410.46	 
10359	xNG_K,N,S,H,W,M,3	409.64	 
10360	xNG_K,N,S,H,W,M,4	408.82	 
10361	xNG_K,N,S,H,W,M,5	408.0	 
10362	xNG_K,N,S,H,W,L,1	561.63	 
10363	xNG_K,N,S,H,W,L,2	560.51	 
10364	xNG_K,N,S,H,W,L,3	559.39	 
10365	xNG_K,N,S,H,W,L,4	558.27	 
10366	xNG_K,N,S,H,W,L,5	557.15	 
10367	xNG_K,N,S,H,C,M,1	195.94	 
10368	xNG_K,N,S,H,C,M,2	195.55	 
10369	xNG_K,N,S,H,C,M,3	195.16	 
10370	xNG_K,N,S,H,C,M,4	194.77	 
10371	xNG_K,N,S,H,C,M,5	194.38	 
10372	xNG_K,N,S,H,C,L,1	812.86	 
10373	xNG_K,N,S,H,C,L,2	811.23	 
10374	xNG_K,N,S,H,C,L,3	809.61	 
10375	xNG_K,N,S,H,C,L,4	807.99	 
10376	xNG_K,N,S,H,C,L,5	806.38	 
10417	xNG_K,N,S,C,D,M,1	169.75	 
10418	xNG_K,N,S,C,D,M,2	169.41	 
10419	xNG_K,N,S,C,D,M,3	169.07	 
10420	xNG_K,N,S,C,D,M,4	168.73	 
10421	xNG_K,N,S,C,D,M,5	168.4	 
10422	xNG_K,N,S,C,D,L,1	565.51	 
10423	xNG_K,N,S,C,D,L,2	564.38	 
10424	xNG_K,N,S,C,D,L,3	563.25	 
10425	xNG_K,N,S,C,D,L,4	562.12	 
10426	xNG_K,N,S,C,D,L,5	561.0	 
10427	xNG_K,N,S,C,W,M,1	330.77	 
10428	xNG_K,N,S,C,W,M,2	330.11	 
10429	xNG_K,N,S,C,W,M,3	329.45	 
10430	xNG_K,N,S,C,W,M,4	328.79	 
10431	xNG_K,N,S,C,W,M,5	328.13	 
10432	xNG_K,N,S,C,W,L,1	747.87	 
10433	xNG_K,N,S,C,W,L,2	746.37	 
10434	xNG_K,N,S,C,W,L,3	744.88	 
10435	xNG_K,N,S,C,W,L,4	743.39	 
10436	xNG_K,N,S,C,W,L,5	741.9	 
10437	xNG_K,N,S,C,C,M,1	163.93	 
10438	xNG_K,N,S,C,C,M,2	163.6	 
10439	xNG_K,N,S,C,C,M,3	163.27	 
10440	xNG_K,N,S,C,C,M,4	162.95	 
10441	xNG_K,N,S,C,C,M,5	162.62	 
10442	xNG_K,N,S,C,C,L,1	453.96	 
10443	xNG_K,N,S,C,C,L,2	453.05	 
10444	xNG_K,N,S,C,C,L,3	452.15	 
10445	xNG_K,N,S,C,C,L,4	451.24	 
10446	xNG_K,N,S,C,C,L,5	450.34	 
10482	xNG_K,N,S,R,P,S,1	448.14	 
10483	xNG_K,N,S,R,P,S,2	447.24	 
10484	xNG_K,N,S,R,P,S,3	446.35	 
10485	xNG_K,N,S,R,P,S,4	445.46	 
10486	xNG_K,N,S,R,P,S,5	444.57	 
10497	xNG_K,N,S,R,D,S,1	105.73	 
10498	xNG_K,N,S,R,D,S,2	105.52	 
10499	xNG_K,N,S,R,D,S,3	105.31	 
10500	xNG_K,N,S,R,D,S,4	105.1	 
10501	xNG_K,N,S,R,D,S,5	104.89	 
10512	xNG_K,N,S,R,W,S,1	421.95	 
10513	xNG_K,N,S,R,W,S,2	421.11	 
10514	xNG_K,N,S,R,W,S,3	420.26	 
10515	xNG_K,N,S,R,W,S,4	419.42	 
10516	xNG_K,N,S,R,W,S,5	418.58	 
10517	xNG_K,N,S,R,W,P,1	1638.33	 
10518	xNG_K,N,S,R,W,P,2	1635.05	 
10519	xNG_K,N,S,R,W,P,3	1631.78	 
10520	xNG_K,N,S,R,W,P,4	1628.52	 
10521	xNG_K,N,S,R,W,P,5	1625.26	 
10522	xNG_K,N,S,R,W,M,1	6983.03	 
10523	xNG_K,N,S,R,W,M,2	6969.06	 
10524	xNG_K,N,S,R,W,M,3	6955.13	 
10525	xNG_K,N,S,R,W,M,4	6941.22	 
10526	xNG_K,N,S,R,W,M,5	6927.33	 
10527	xNG_K,N,S,R,W,L,1	10930.93	 
10528	xNG_K,N,S,R,W,L,2	10909.07	 
10529	xNG_K,N,S,R,W,L,3	10887.25	 
10530	xNG_K,N,S,R,W,L,4	10865.48	 
10531	xNG_K,N,S,R,W,L,5	10843.74	 
10532	xNG_K,N,S,R,C,S,1	129.01	 
10533	xNG_K,N,S,R,C,S,2	128.75	 
10534	xNG_K,N,S,R,C,S,3	128.49	 
10535	xNG_K,N,S,R,C,S,4	128.24	 
10536	xNG_K,N,S,R,C,S,5	127.98	 
10537	xNG_K,N,S,R,C,P,1	206.61	 
10538	xNG_K,N,S,R,C,P,2	206.2	 
10539	xNG_K,N,S,R,C,P,3	205.78	 
10540	xNG_K,N,S,R,C,P,4	205.37	 
10541	xNG_K,N,S,R,C,P,5	204.96	 
10542	xNG_K,N,S,R,C,M,1	2388.14	 
10543	xNG_K,N,S,R,C,M,2	2383.36	 
10544	xNG_K,N,S,R,C,M,3	2378.6	 
10545	xNG_K,N,S,R,C,M,4	2373.84	 
10546	xNG_K,N,S,R,C,M,5	2369.09	 
10547	xNG_K,N,S,R,C,L,1	6678.45	 
10548	xNG_K,N,S,R,C,L,2	6665.09	 
10549	xNG_K,N,S,R,C,L,3	6651.76	 
10550	xNG_K,N,S,R,C,L,4	6638.46	 
10551	xNG_K,N,S,R,C,L,5	6625.18	 
10612	xNG_R,R,N,L,W,S,1	70.81	 
10613	xNG_R,R,N,L,W,S,2	70.67	 
10614	xNG_R,R,N,L,W,S,3	70.53	 
10615	xNG_R,R,N,L,W,S,4	70.39	 
10616	xNG_R,R,N,L,W,S,5	70.25	 
10617	xNG_R,R,N,L,W,P,1	950.6	 
10618	xNG_R,R,N,L,W,P,2	948.7	 
10619	xNG_R,R,N,L,W,P,3	946.8	 
10620	xNG_R,R,N,L,W,P,4	944.91	 
10621	xNG_R,R,N,L,W,P,5	943.02	 
10622	xNG_R,R,N,L,W,M,1	989.4	 
10623	xNG_R,R,N,L,W,M,2	987.42	 
10624	xNG_R,R,N,L,W,M,3	985.45	 
10625	xNG_R,R,N,L,W,M,4	983.48	 
10626	xNG_R,R,N,L,W,M,5	981.51	 
10627	xNG_R,R,N,L,W,L,1	3960.51	 
10628	xNG_R,R,N,L,W,L,2	3952.59	 
10629	xNG_R,R,N,L,W,L,3	3944.68	 
10630	xNG_R,R,N,L,W,L,4	3936.79	 
10631	xNG_R,R,N,L,W,L,5	3928.92	 
10642	xNG_R,R,N,L,C,M,1	444.26	 
10643	xNG_R,R,N,L,C,M,2	443.37	 
10644	xNG_R,R,N,L,C,M,3	442.48	 
10645	xNG_R,R,N,L,C,M,4	441.6	 
10646	xNG_R,R,N,L,C,M,5	440.72	 
10647	xNG_R,R,N,L,C,L,1	2645.19	 
10648	xNG_R,R,N,L,C,L,2	2639.9	 
10649	xNG_R,R,N,L,C,L,3	2634.62	 
10650	xNG_R,R,N,L,C,L,4	2629.35	 
10651	xNG_R,R,N,L,C,L,5	2624.09	 
10702	xNG_R,R,N,H,W,S,1	57.23	 
10703	xNG_R,R,N,H,W,S,2	57.12	 
10704	xNG_R,R,N,H,W,S,3	57.0	 
10705	xNG_R,R,N,H,W,S,4	56.89	 
10706	xNG_R,R,N,H,W,S,5	56.77	 
10707	xNG_R,R,N,H,W,P,1	427.77	 
10708	xNG_R,R,N,H,W,P,2	426.91	 
10709	xNG_R,R,N,H,W,P,3	426.06	 
10710	xNG_R,R,N,H,W,P,4	425.21	 
10711	xNG_R,R,N,H,W,P,5	424.36	 
10712	xNG_R,R,N,H,W,M,1	531.56	 
10713	xNG_R,R,N,H,W,M,2	530.5	 
10714	xNG_R,R,N,H,W,M,3	529.44	 
10715	xNG_R,R,N,H,W,M,4	528.38	 
10716	xNG_R,R,N,H,W,M,5	527.32	 
10717	xNG_R,R,N,H,W,L,1	1859.49	 
10718	xNG_R,R,N,H,W,L,2	1855.77	 
10719	xNG_R,R,N,H,W,L,3	1852.06	 
10720	xNG_R,R,N,H,W,L,4	1848.36	 
10721	xNG_R,R,N,H,W,L,5	1844.66	 
10727	xNG_R,R,N,H,C,M,1	236.68	 
10728	xNG_R,R,N,H,C,M,2	236.21	 
10729	xNG_R,R,N,H,C,M,3	235.73	 
10730	xNG_R,R,N,H,C,M,4	235.26	 
10731	xNG_R,R,N,H,C,M,5	234.79	 
10732	xNG_R,R,N,H,C,L,1	1412.32	 
10733	xNG_R,R,N,H,C,L,2	1409.5	 
10734	xNG_R,R,N,H,C,L,3	1406.68	 
10735	xNG_R,R,N,H,C,L,4	1403.86	 
10736	xNG_R,R,N,H,C,L,5	1401.06	 
10777	xNG_R,R,N,C,W,P,1	455.9	 
10778	xNG_R,R,N,C,W,P,2	454.99	 
10779	xNG_R,R,N,C,W,P,3	454.08	 
10780	xNG_R,R,N,C,W,P,4	453.17	 
10781	xNG_R,R,N,C,W,P,5	452.26	 
10782	xNG_R,R,N,C,W,M,1	280.33	 
10783	xNG_R,R,N,C,W,M,2	279.77	 
10784	xNG_R,R,N,C,W,M,3	279.21	 
10785	xNG_R,R,N,C,W,M,4	278.65	 
10786	xNG_R,R,N,C,W,M,5	278.09	 
10787	xNG_R,R,N,C,W,L,1	1374.49	 
10788	xNG_R,R,N,C,W,L,2	1371.74	 
10789	xNG_R,R,N,C,W,L,3	1369.0	 
10790	xNG_R,R,N,C,W,L,4	1366.26	 
10791	xNG_R,R,N,C,W,L,5	1363.53	 
10792	xNG_R,R,N,C,C,M,1	68.87	 
10793	xNG_R,R,N,C,C,M,2	68.73	 
10794	xNG_R,R,N,C,C,M,3	68.59	 
10795	xNG_R,R,N,C,C,M,4	68.46	 
10796	xNG_R,R,N,C,C,M,5	68.32	 
10797	xNG_R,R,N,C,C,L,1	974.85	 
10798	xNG_R,R,N,C,C,L,2	972.9	 
10799	xNG_R,R,N,C,C,L,3	970.95	 
10800	xNG_R,R,N,C,C,L,4	969.01	 
10801	xNG_R,R,N,C,C,L,5	967.07	 
10852	xNG_R,R,N,R,W,P,1	56.26	 
10853	xNG_R,R,N,R,W,P,2	56.15	 
10854	xNG_R,R,N,R,W,P,3	56.04	 
10855	xNG_R,R,N,R,W,P,4	55.92	 
10856	xNG_R,R,N,R,W,P,5	55.81	 
10857	xNG_R,R,N,R,W,M,1	87.3	 
10858	xNG_R,R,N,R,W,M,2	87.13	 
10859	xNG_R,R,N,R,W,M,3	86.95	 
10860	xNG_R,R,N,R,W,M,4	86.78	 
10861	xNG_R,R,N,R,W,M,5	86.6	 
10862	xNG_R,R,N,R,W,L,1	425.83	 
10863	xNG_R,R,N,R,W,L,2	424.98	 
10864	xNG_R,R,N,R,W,L,3	424.13	 
10865	xNG_R,R,N,R,W,L,4	423.28	 
10866	xNG_R,R,N,R,W,L,5	422.43	 
10867	xNG_R,R,N,R,C,L,1	540.29	 
10868	xNG_R,R,N,R,C,L,2	539.21	 
10869	xNG_R,R,N,R,C,L,3	538.13	 
10870	xNG_R,R,N,R,C,L,4	537.05	 
10871	xNG_R,R,N,R,C,L,5	535.98	 
10907	xNG_R,R,O,L,W,P,1	92.15	 
10908	xNG_R,R,O,L,W,P,2	91.97	 
10909	xNG_R,R,O,L,W,P,3	91.78	 
10910	xNG_R,R,O,L,W,P,4	91.6	 
10911	xNG_R,R,O,L,W,P,5	91.42	 
10912	xNG_R,R,O,L,W,M,1	133.86	 
10913	xNG_R,R,O,L,W,M,2	133.59	 
10914	xNG_R,R,O,L,W,M,3	133.33	 
10915	xNG_R,R,O,L,W,M,4	133.06	 
10916	xNG_R,R,O,L,W,M,5	132.79	 
10917	xNG_R,R,O,L,W,L,1	533.5	 
10918	xNG_R,R,O,L,W,L,2	532.43	 
10919	xNG_R,R,O,L,W,L,3	531.37	 
10920	xNG_R,R,O,L,W,L,4	530.31	 
10921	xNG_R,R,O,L,W,L,5	529.24	 
10922	xNG_R,R,O,L,C,P,1	69.84	 
10923	xNG_R,R,O,L,C,P,2	69.7	 
10924	xNG_R,R,O,L,C,P,3	69.56	 
10925	xNG_R,R,O,L,C,P,4	69.42	 
10926	xNG_R,R,O,L,C,P,5	69.28	 
10927	xNG_R,R,O,L,C,L,1	301.67	 
10928	xNG_R,R,O,L,C,L,2	301.07	 
10929	xNG_R,R,O,L,C,L,3	300.46	 
10930	xNG_R,R,O,L,C,L,4	299.86	 
10931	xNG_R,R,O,L,C,L,5	299.26	 
10977	xNG_R,R,O,H,W,P,1	178.48	 
10978	xNG_R,R,O,H,W,P,2	178.12	 
10979	xNG_R,R,O,H,W,P,3	177.77	 
10980	xNG_R,R,O,H,W,P,4	177.41	 
10981	xNG_R,R,O,H,W,P,5	177.06	 
10982	xNG_R,R,O,H,W,M,1	271.6	 
10983	xNG_R,R,O,H,W,M,2	271.06	 
10984	xNG_R,R,O,H,W,M,3	270.51	 
10985	xNG_R,R,O,H,W,M,4	269.97	 
10986	xNG_R,R,O,H,W,M,5	269.43	 
10987	xNG_R,R,O,H,W,L,1	1918.66	 
10988	xNG_R,R,O,H,W,L,2	1914.82	 
10989	xNG_R,R,O,H,W,L,3	1910.99	 
10990	xNG_R,R,O,H,W,L,4	1907.17	 
10991	xNG_R,R,O,H,W,L,5	1903.36	 
10997	xNG_R,R,O,H,C,M,1	96.03	 
10998	xNG_R,R,O,H,C,M,2	95.84	 
10999	xNG_R,R,O,H,C,M,3	95.65	 
11000	xNG_R,R,O,H,C,M,4	95.45	 
11001	xNG_R,R,O,H,C,M,5	95.26	 
11002	xNG_R,R,O,H,C,L,1	1303.68	 
11003	xNG_R,R,O,H,C,L,2	1301.07	 
11004	xNG_R,R,O,H,C,L,3	1298.47	 
11005	xNG_R,R,O,H,C,L,4	1295.87	 
11006	xNG_R,R,O,H,C,L,5	1293.28	 
11052	xNG_R,R,O,C,W,L,1	55.29	 
11053	xNG_R,R,O,C,W,L,2	55.18	 
11054	xNG_R,R,O,C,W,L,3	55.07	 
11055	xNG_R,R,O,C,W,L,4	54.96	 
11056	xNG_R,R,O,C,W,L,5	54.85	 
11102	xNG_R,R,O,R,W,M,1	171.69	 
11103	xNG_R,R,O,R,W,M,2	171.35	 
11104	xNG_R,R,O,R,W,M,3	171.0	 
11105	xNG_R,R,O,R,W,M,4	170.66	 
11106	xNG_R,R,O,R,W,M,5	170.32	 
11107	xNG_R,R,O,R,W,L,1	540.29	 
11108	xNG_R,R,O,R,W,L,2	539.21	 
11109	xNG_R,R,O,R,W,L,3	538.13	 
11110	xNG_R,R,O,R,W,L,4	537.05	 
11111	xNG_R,R,O,R,W,L,5	535.98	 
11112	xNG_R,R,O,R,C,L,1	372.48	 
11113	xNG_R,R,O,R,C,L,2	371.74	 
11114	xNG_R,R,O,R,C,L,3	370.99	 
11115	xNG_R,R,O,R,C,L,4	370.25	 
11116	xNG_R,R,O,R,C,L,5	369.51	 
11162	xNG_R,R,P,L,W,S,1	182.36	 
11163	xNG_R,R,P,L,W,S,2	182.0	 
11164	xNG_R,R,P,L,W,S,3	181.63	 
11165	xNG_R,R,P,L,W,S,4	181.27	 
11166	xNG_R,R,P,L,W,S,5	180.91	 
11167	xNG_R,R,P,L,W,P,1	71.78	 
11168	xNG_R,R,P,L,W,P,2	71.64	 
11169	xNG_R,R,P,L,W,P,3	71.49	 
11170	xNG_R,R,P,L,W,P,4	71.35	 
11171	xNG_R,R,P,L,W,P,5	71.21	 
11172	xNG_R,R,P,L,W,M,1	191.09	 
11173	xNG_R,R,P,L,W,M,2	190.71	 
11174	xNG_R,R,P,L,W,M,3	190.33	 
11175	xNG_R,R,P,L,W,M,4	189.95	 
11176	xNG_R,R,P,L,W,M,5	189.57	 
11177	xNG_R,R,P,L,W,L,1	394.79	 
11178	xNG_R,R,P,L,W,L,2	394.0	 
11179	xNG_R,R,P,L,W,L,3	393.21	 
11180	xNG_R,R,P,L,W,L,4	392.43	 
11181	xNG_R,R,P,L,W,L,5	391.64	 
11182	xNG_R,R,P,L,C,S,1	105.73	 
11183	xNG_R,R,P,L,C,S,2	105.52	 
11184	xNG_R,R,P,L,C,S,3	105.31	 
11185	xNG_R,R,P,L,C,S,4	105.1	 
11186	xNG_R,R,P,L,C,S,5	104.89	 
11187	xNG_R,R,P,L,C,L,1	109.61	 
11188	xNG_R,R,P,L,C,L,2	109.39	 
11189	xNG_R,R,P,L,C,L,3	109.17	 
11190	xNG_R,R,P,L,C,L,4	108.95	 
11191	xNG_R,R,P,L,C,L,5	108.74	 
11247	xNG_R,R,P,H,W,S,1	71.78	 
11248	xNG_R,R,P,H,W,S,2	71.64	 
11249	xNG_R,R,P,H,W,S,3	71.49	 
11250	xNG_R,R,P,H,W,S,4	71.35	 
11251	xNG_R,R,P,H,W,S,5	71.21	 
11252	xNG_R,R,P,H,W,P,1	549.02	 
11253	xNG_R,R,P,H,W,P,2	547.92	 
11254	xNG_R,R,P,H,W,P,3	546.83	 
11255	xNG_R,R,P,H,W,P,4	545.73	 
11256	xNG_R,R,P,H,W,P,5	544.64	 
11257	xNG_R,R,P,H,W,M,1	691.61	 
11258	xNG_R,R,P,H,W,M,2	690.23	 
11259	xNG_R,R,P,H,W,M,3	688.85	 
11260	xNG_R,R,P,H,W,M,4	687.47	 
11261	xNG_R,R,P,H,W,M,5	686.09	 
11262	xNG_R,R,P,H,W,L,1	4096.31	 
11263	xNG_R,R,P,H,W,L,2	4088.12	 
11264	xNG_R,R,P,H,W,L,3	4079.94	 
11265	xNG_R,R,P,H,W,L,4	4071.78	 
11266	xNG_R,R,P,H,W,L,5	4063.64	 
11277	xNG_R,R,P,H,C,M,1	411.28	 
11278	xNG_R,R,P,H,C,M,2	410.46	 
11279	xNG_R,R,P,H,C,M,3	409.64	 
11280	xNG_R,R,P,H,C,M,4	408.82	 
11281	xNG_R,R,P,H,C,M,5	408.0	 
11282	xNG_R,R,P,H,C,L,1	3567.66	 
11283	xNG_R,R,P,H,C,L,2	3560.52	 
11284	xNG_R,R,P,H,C,L,3	3553.4	 
11285	xNG_R,R,P,H,C,L,4	3546.3	 
11286	xNG_R,R,P,H,C,L,5	3539.2	 
11332	xNG_R,R,P,C,W,S,1	199.82	 
11333	xNG_R,R,P,C,W,S,2	199.42	 
11334	xNG_R,R,P,C,W,S,3	199.02	 
11335	xNG_R,R,P,C,W,S,4	198.62	 
11336	xNG_R,R,P,C,W,S,5	198.23	 
11337	xNG_R,R,P,C,W,P,1	52.38	 
11338	xNG_R,R,P,C,W,P,2	52.28	 
11339	xNG_R,R,P,C,W,P,3	52.17	 
11340	xNG_R,R,P,C,W,P,4	52.07	 
11341	xNG_R,R,P,C,W,P,5	51.96	 
11342	xNG_R,R,P,C,W,M,1	71.78	 
11343	xNG_R,R,P,C,W,M,2	71.64	 
11344	xNG_R,R,P,C,W,M,3	71.49	 
11345	xNG_R,R,P,C,W,M,4	71.35	 
11346	xNG_R,R,P,C,W,M,5	71.21	 
11347	xNG_R,R,P,C,W,L,1	142.59	 
11348	xNG_R,R,P,C,W,L,2	142.3	 
11349	xNG_R,R,P,C,W,L,3	142.02	 
11350	xNG_R,R,P,C,W,L,4	141.74	 
11351	xNG_R,R,P,C,W,L,5	141.45	 
11352	xNG_R,R,P,C,C,L,1	50.44	 
11353	xNG_R,R,P,C,C,L,2	50.34	 
11354	xNG_R,R,P,C,C,L,3	50.24	 
11355	xNG_R,R,P,C,C,L,4	50.14	 
11356	xNG_R,R,P,C,C,L,5	50.04	 
11412	xNG_R,R,P,R,P,S,1	84.39	 
11413	xNG_R,R,P,R,P,S,2	84.22	 
11414	xNG_R,R,P,R,P,S,3	84.05	 
11415	xNG_R,R,P,R,P,S,4	83.88	 
11416	xNG_R,R,P,R,P,S,5	83.72	 
11417	xNG_R,R,P,R,P,L,1	83.42	 
11418	xNG_R,R,P,R,P,L,2	83.25	 
11419	xNG_R,R,P,R,P,L,3	83.09	 
11420	xNG_R,R,P,R,P,L,4	82.92	 
11421	xNG_R,R,P,R,P,L,5	82.75	 
11422	xNG_R,R,P,R,D,S,1	145.5	 
11423	xNG_R,R,P,R,D,S,2	145.21	 
11424	xNG_R,R,P,R,D,S,3	144.92	 
11425	xNG_R,R,P,R,D,S,4	144.63	 
11426	xNG_R,R,P,R,D,S,5	144.34	 
11427	xNG_R,R,P,R,D,L,1	107.67	 
11428	xNG_R,R,P,R,D,L,2	107.45	 
11429	xNG_R,R,P,R,D,L,3	107.24	 
11430	xNG_R,R,P,R,D,L,4	107.03	 
11431	xNG_R,R,P,R,D,L,5	106.81	 
11432	xNG_R,R,P,R,W,S,1	296.82	 
11433	xNG_R,R,P,R,W,S,2	296.23	 
11434	xNG_R,R,P,R,W,S,3	295.63	 
11435	xNG_R,R,P,R,W,S,4	295.04	 
11436	xNG_R,R,P,R,W,S,5	294.45	 
11437	xNG_R,R,P,R,W,P,1	352.11	 
11438	xNG_R,R,P,R,W,P,2	351.41	 
11439	xNG_R,R,P,R,W,P,3	350.7	 
11440	xNG_R,R,P,R,W,P,4	350.0	 
11441	xNG_R,R,P,R,W,P,5	349.3	 
11442	xNG_R,R,P,R,W,M,1	523.8	 
11443	xNG_R,R,P,R,W,M,2	522.75	 
11444	xNG_R,R,P,R,W,M,3	521.71	 
11445	xNG_R,R,P,R,W,M,4	520.66	 
11446	xNG_R,R,P,R,W,M,5	519.62	 
11447	xNG_R,R,P,R,W,L,1	2405.6	 
11448	xNG_R,R,P,R,W,L,2	2400.79	 
11449	xNG_R,R,P,R,W,L,3	2395.99	 
11450	xNG_R,R,P,R,W,L,4	2391.2	 
11451	xNG_R,R,P,R,W,L,5	2386.41	 
11452	xNG_R,R,P,R,C,S,1	162.96	 
11453	xNG_R,R,P,R,C,S,2	162.63	 
11454	xNG_R,R,P,R,C,S,3	162.31	 
11455	xNG_R,R,P,R,C,S,4	161.98	 
11456	xNG_R,R,P,R,C,S,5	161.66	 
11457	xNG_R,R,P,R,C,P,1	57.23	 
11458	xNG_R,R,P,R,C,P,2	57.12	 
11459	xNG_R,R,P,R,C,P,3	57.0	 
11460	xNG_R,R,P,R,C,P,4	56.89	 
11461	xNG_R,R,P,R,C,P,5	56.77	 
11462	xNG_R,R,P,R,C,M,1	166.84	 
11463	xNG_R,R,P,R,C,M,2	166.51	 
11464	xNG_R,R,P,R,C,M,3	166.17	 
11465	xNG_R,R,P,R,C,M,4	165.84	 
11466	xNG_R,R,P,R,C,M,5	165.51	 
11467	xNG_R,R,P,R,C,L,1	2225.18	 
11468	xNG_R,R,P,R,C,L,2	2220.73	 
11469	xNG_R,R,P,R,C,L,3	2216.29	 
11470	xNG_R,R,P,R,C,L,4	2211.86	 
11471	xNG_R,R,P,R,C,L,5	2207.43	 
11527	xNG_R,N,N,L,P,S,1	127.07	 
11528	xNG_R,N,N,L,P,S,2	126.82	 
11529	xNG_R,N,N,L,P,S,3	126.56	 
11530	xNG_R,N,N,L,P,S,4	126.31	 
11531	xNG_R,N,N,L,P,S,5	126.06	 
11532	xNG_R,N,N,L,P,M,1	114.46	 
11533	xNG_R,N,N,L,P,M,2	114.23	 
11534	xNG_R,N,N,L,P,M,3	114.0	 
11535	xNG_R,N,N,L,P,M,4	113.77	 
11536	xNG_R,N,N,L,P,M,5	113.55	 
11537	xNG_R,N,N,L,P,L,1	590.73	 
11538	xNG_R,N,N,L,P,L,2	589.55	 
11539	xNG_R,N,N,L,P,L,3	588.37	 
11540	xNG_R,N,N,L,P,L,4	587.19	 
11541	xNG_R,N,N,L,P,L,5	586.02	 
11542	xNG_R,N,N,L,D,S,1	170.72	 
11543	xNG_R,N,N,L,D,S,2	170.38	 
11544	xNG_R,N,N,L,D,S,3	170.04	 
11545	xNG_R,N,N,L,D,S,4	169.7	 
11546	xNG_R,N,N,L,D,S,5	169.36	 
11547	xNG_R,N,N,L,D,M,1	134.83	 
11548	xNG_R,N,N,L,D,M,2	134.56	 
11549	xNG_R,N,N,L,D,M,3	134.29	 
11550	xNG_R,N,N,L,D,M,4	134.02	 
11551	xNG_R,N,N,L,D,M,5	133.75	 
11557	xNG_R,N,N,L,W,S,1	102.82	 
11558	xNG_R,N,N,L,W,S,2	102.61	 
11559	xNG_R,N,N,L,W,S,3	102.41	 
11560	xNG_R,N,N,L,W,S,4	102.2	 
11561	xNG_R,N,N,L,W,S,5	102.0	 
11562	xNG_R,N,N,L,W,M,1	104.76	 
11563	xNG_R,N,N,L,W,M,2	104.55	 
11564	xNG_R,N,N,L,W,M,3	104.34	 
11565	xNG_R,N,N,L,W,M,4	104.13	 
11566	xNG_R,N,N,L,W,M,5	103.92	 
11567	xNG_R,N,N,L,W,L,1	443.29	 
11568	xNG_R,N,N,L,W,L,2	442.4	 
11569	xNG_R,N,N,L,W,L,3	441.52	 
11570	xNG_R,N,N,L,W,L,4	440.64	 
11571	xNG_R,N,N,L,W,L,5	439.75	 
11572	xNG_R,N,N,L,C,L,1	212.43	 
11573	xNG_R,N,N,L,C,L,2	212.01	 
11574	xNG_R,N,N,L,C,L,3	211.58	 
11575	xNG_R,N,N,L,C,L,4	211.16	 
11576	xNG_R,N,N,L,C,L,5	210.74	 
11622	xNG_R,N,N,H,W,P,1	162.96	 
11623	xNG_R,N,N,H,W,P,2	162.63	 
11624	xNG_R,N,N,H,W,P,3	162.31	 
11625	xNG_R,N,N,H,W,P,4	161.98	 
11626	xNG_R,N,N,H,W,P,5	161.66	 
11627	xNG_R,N,N,H,W,M,1	430.68	 
11628	xNG_R,N,N,H,W,M,2	429.82	 
11629	xNG_R,N,N,H,W,M,3	428.96	 
11630	xNG_R,N,N,H,W,M,4	428.1	 
11631	xNG_R,N,N,H,W,M,5	427.24	 
11632	xNG_R,N,N,H,W,L,1	1604.38	 
11633	xNG_R,N,N,H,W,L,2	1601.17	 
11634	xNG_R,N,N,H,W,L,3	1597.97	 
11635	xNG_R,N,N,H,W,L,4	1594.77	 
11636	xNG_R,N,N,H,W,L,5	1591.58	 
11642	xNG_R,N,N,H,C,M,1	84.39	 
11643	xNG_R,N,N,H,C,M,2	84.22	 
11644	xNG_R,N,N,H,C,M,3	84.05	 
11645	xNG_R,N,N,H,C,M,4	83.88	 
11646	xNG_R,N,N,H,C,M,5	83.72	 
11647	xNG_R,N,N,H,C,L,1	1234.81	 
11648	xNG_R,N,N,H,C,L,2	1232.34	 
11649	xNG_R,N,N,H,C,L,3	1229.88	 
11650	xNG_R,N,N,H,C,L,4	1227.42	 
11651	xNG_R,N,N,H,C,L,5	1224.96	 
11697	xNG_R,N,N,C,P,M,1	78.57	 
11698	xNG_R,N,N,C,P,M,2	78.41	 
11699	xNG_R,N,N,C,P,M,3	78.26	 
11700	xNG_R,N,N,C,P,M,4	78.1	 
11701	xNG_R,N,N,C,P,M,5	77.94	 
11702	xNG_R,N,N,C,P,L,1	286.15	 
11703	xNG_R,N,N,C,P,L,2	285.58	 
11704	xNG_R,N,N,C,P,L,3	285.01	 
11705	xNG_R,N,N,C,P,L,4	284.44	 
11706	xNG_R,N,N,C,P,L,5	283.87	 
