var_id	var_name	var_value	var_reduced_cost	db_strata_tofind	db_row_id_tofind	db_status
20103	xNG_R_U,R,N,C,C,4,3	0.2119496512	0.0	C_NG_R_0	2	good
20104	xNG_R_U,R,N,C,C,5,1	0.21280000000000002	0.0	C_NG_R_0	0	good
20105	xNG_R_U,R,N,C,C,5,2	0.21237440000000002	0.0	C_NG_R_0	1	good
20106	xNG_R_U,R,N,C,C,5,3	0.2119496512	0.0	C_NG_R_0	2	good
20107	xNG_R_U,R,N,C,C,5,4	0.2115257518976	0.0	C_NG_R_0	3	good
20168	xNG_R_U,R,N,R,C,2,1	0.4161	0.0	C_NG_R_0	0	good
20169	xNG_R_U,R,N,R,C,3,1	0.4161	0.0	C_NG_R_0	0	good
20170	xNG_R_U,R,N,R,C,3,2	0.4152678	0.0	C_NG_R_0	1	good
20171	xNG_R_U,R,N,R,C,4,1	0.4161	0.0	C_NG_R_0	0	good
20172	xNG_R_U,R,N,R,C,4,2	0.4152678	0.0	C_NG_R_0	1	good
20173	xNG_R_U,R,N,R,C,4,3	0.4144372644	0.0	C_NG_R_0	2	good
20174	xNG_R_U,R,N,R,C,5,1	0.4161	0.0	C_NG_R_0	0	good
20175	xNG_R_U,R,N,R,C,5,2	0.4152678	0.0	C_NG_R_0	1	good
20176	xNG_R_U,R,N,R,C,5,3	0.4144372644	0.0	C_NG_R_0	2	good
20177	xNG_R_U,R,N,R,C,5,4	0.4136083898712	0.0	C_NG_R_0	3	good
20238	xNG_R_U,R,O,H,C,2,1	0.09690000000000001	0.0	C_NG_R_0	0	good
20239	xNG_R_U,R,O,H,C,3,1	0.0969	0.0	C_NG_R_0	0	good
20240	xNG_R_U,R,O,H,C,3,2	0.09670620000000002	0.0	C_NG_R_0	1	good
20241	xNG_R_U,R,O,H,C,4,1	0.09690000000000001	0.0	C_NG_R_0	0	good
20242	xNG_R_U,R,O,H,C,4,2	0.0967062	0.0	C_NG_R_0	1	good
20243	xNG_R_U,R,O,H,C,4,3	0.09651278760000002	0.0	C_NG_R_0	2	good
20244	xNG_R_U,R,O,H,C,5,1	0.09690000000000001	0.0	C_NG_R_0	0	good
20245	xNG_R_U,R,O,H,C,5,2	0.09670620000000002	0.0	C_NG_R_0	1	good
20246	xNG_R_U,R,O,H,C,5,3	0.09651278760000001	0.0	C_NG_R_0	2	good
20247	xNG_R_U,R,O,H,C,5,4	0.09631976202480003	0.0	C_NG_R_0	3	good
20308	xNG_R_U,R,O,R,C,2,1	0.19569999999999999	0.0	C_NG_R_0	0	good
20309	xNG_R_U,R,O,R,C,3,1	0.19569999999999999	0.0	C_NG_R_0	0	good
20310	xNG_R_U,R,O,R,C,3,2	0.19530859999999997	0.0	C_NG_R_0	1	good
20311	xNG_R_U,R,O,R,C,4,1	0.19569999999999999	0.0	C_NG_R_0	0	good
20312	xNG_R_U,R,O,R,C,4,2	0.19530859999999997	0.0	C_NG_R_0	1	good
20313	xNG_R_U,R,O,R,C,4,3	0.19491798279999997	0.0	C_NG_R_0	2	good
20314	xNG_R_U,R,O,R,C,5,1	0.19569999999999999	0.0	C_NG_R_0	0	good
20315	xNG_R_U,R,O,R,C,5,2	0.19530859999999997	0.0	C_NG_R_0	1	good
20316	xNG_R_U,R,O,R,C,5,3	0.19491798279999997	0.0	C_NG_R_0	2	good
20317	xNG_R_U,R,O,R,C,5,4	0.19452814683439998	0.0	C_NG_R_0	3	good
20368	xNG_R_U,R,P,H,W,2,1	0.2166	0.0	W_NG_R_0	0	good
20369	xNG_R_U,R,P,H,W,3,1	0.2166	0.0	W_NG_R_0	0	good
20370	xNG_R_U,R,P,H,W,3,2	0.2161668	0.0	W_NG_R_0	1	good
20371	xNG_R_U,R,P,H,W,4,1	0.21660000000000001	0.0	W_NG_R_0	0	good
20372	xNG_R_U,R,P,H,W,4,2	0.2161668	0.0	W_NG_R_0	1	good
20373	xNG_R_U,R,P,H,W,4,3	0.2157344664	0.0	W_NG_R_0	2	good
20374	xNG_R_U,R,P,H,W,5,1	0.21660000000000001	0.0	W_NG_R_0	0	good
20375	xNG_R_U,R,P,H,W,5,2	0.21616680000000002	0.0	W_NG_R_0	1	good
20376	xNG_R_U,R,P,H,W,5,3	0.2157344664	0.0	W_NG_R_0	2	good
20377	xNG_R_U,R,P,H,W,5,4	0.2153029974672	0.0	W_NG_R_0	3	good
20378	xNG_R_U,R,P,H,C,2,1	0.5966	0.0	C_NG_R_0	0	good
20379	xNG_R_U,R,P,H,C,3,1	0.5966	0.0	C_NG_R_0	0	good
20380	xNG_R_U,R,P,H,C,3,2	0.5954068	0.0	C_NG_R_0	1	good
20381	xNG_R_U,R,P,H,C,4,1	0.5966	0.0	C_NG_R_0	0	good
20382	xNG_R_U,R,P,H,C,4,2	0.5954068	0.0	C_NG_R_0	1	good
20383	xNG_R_U,R,P,H,C,4,3	0.5942159864000001	0.0	C_NG_R_0	2	good
20384	xNG_R_U,R,P,H,C,5,1	0.5966	0.0	C_NG_R_0	0	good
20385	xNG_R_U,R,P,H,C,5,2	0.5954068	0.0	C_NG_R_0	1	good
20386	xNG_R_U,R,P,H,C,5,3	0.5942159864000001	0.0	C_NG_R_0	2	good
20387	xNG_R_U,R,P,H,C,5,4	0.5930275544272	0.0	C_NG_R_0	3	good
20438	xNG_R_U,R,P,R,W,2,1	0.8797	0.0	W_NG_R_0	0	good
20439	xNG_R_U,R,P,R,W,3,1	0.8796999999999999	0.0	W_NG_R_0	0	good
20440	xNG_R_U,R,P,R,W,3,2	0.8779406000000001	0.0	W_NG_R_0	1	good
20441	xNG_R_U,R,P,R,W,4,1	0.8797	0.0	W_NG_R_0	0	good
20442	xNG_R_U,R,P,R,W,4,2	0.8779406	0.0	W_NG_R_0	1	good
20443	xNG_R_U,R,P,R,W,4,3	0.8761847188	0.0	W_NG_R_0	2	good
20444	xNG_R_U,R,P,R,W,5,1	0.8797000000000001	0.0	W_NG_R_0	0	good
20445	xNG_R_U,R,P,R,W,5,2	0.8779406000000001	0.0	W_NG_R_0	1	good
20446	xNG_R_U,R,P,R,W,5,3	0.8761847187999999	0.0	W_NG_R_0	2	good
20447	xNG_R_U,R,P,R,W,5,4	0.8744323493624	0.0	W_NG_R_0	3	good
20448	xNG_R_U,R,P,R,C,2,1	1.9722000000000002	0.0	C_NG_R_0	0	good
20449	xNG_R_U,R,P,R,C,3,1	1.9722	0.0	C_NG_R_0	0	good
20450	xNG_R_U,R,P,R,C,3,2	1.9682556000000002	0.0	C_NG_R_0	1	good
