cons_id	cons_slack	cons_dual
0	0.0	1.0
1	-103777.02934433999	-0.0
2	0.0	-569.4381
3	0.0	-2786.4243
4	0.0	-4987.154700000001
54	0.0	575.1899999999999
55	0.0	581.0
58	0.0	557.6768999999999
59	0.0	563.31
60	0.0	569.0
62	0.0	541.426842
63	0.0	546.8958
64	0.0	552.42
65	0.0	558.0
66	0.0	4342.0
70	0.0	575.1899999999999
71	0.0	581.0
74	0.0	557.6768999999999
75	0.0	563.31
76	0.0	569.0
78	0.0	541.426842
79	0.0	546.8958
80	0.0	552.42
81	0.0	558.0
82	0.0	4342.0
86	0.0	2709.0
87	0.0	2587.0
88	0.0	2417.0
89	0.0	4542.0
90	0.0	2814.57
91	0.0	2843.0
92	0.0	2674.98
93	0.0	2702.0
94	0.0	2519.55
95	0.0	2545.0
96	0.0	5037.530000000001
97	0.0	2647.0
98	0.0	4644.09
99	0.0	4691.0
100	0.0	4713.3009
101	0.0	4760.91
102	0.0	4809.0
1285	0.0	1.0
