var_id	var_name	var_value	var_reduced_cost
0	y_0	186435.23592275998	0.0
1	l_0	9.981356376407725E7	0.0
113	xEA_E_A_N_C_B_D_S_5_D_1_1	38.0	0.0
114	xEA_E_A_N_C_B_D_S_5_D_1_2	37.62	0.0
115	xEA_E_A_N_C_B_D_S_5_D_1_3	37.2438	0.0
116	xEA_E_A_N_C_B_D_S_5_D_1_4	36.871362	0.0
117	xEA_E_A_N_C_B_D_S_5_D_1_5	36.50264838	0.0
153	xNG_R_A_N_C_B_D_0_2_1	0.38	0.0
154	xNG_R_A_N_C_B_D_0_3_1	0.38	0.0
155	xNG_R_A_N_C_B_D_0_3_2	0.3762	0.0
156	xNG_R_A_N_C_B_D_0_4_1	0.38	0.0
157	xNG_R_A_N_C_B_D_0_4_2	0.3762	0.0
158	xNG_R_A_N_C_B_D_0_4_3	0.372438	0.0
159	xNG_R_A_N_C_B_D_0_5_1	0.38	0.0
160	xNG_R_A_N_C_B_D_0_5_2	0.3762	0.0
161	xNG_R_A_N_C_B_D_0_5_3	0.372438	0.0
162	xNG_R_A_N_C_B_D_0_5_4	0.36871361999999996	0.0
761	f_A_N_C_B_D_1_D	0.38	0.0
770	f_A_N_C_B_D_2_D	0.38	0.0
779	f_A_N_C_B_D_3_D	0.38	0.0
788	f_A_N_C_B_D_4_D	0.38	0.0
797	f_A_N_C_B_D_5_D	0.014973516199999998	0.0
