cons_id	cons_slack	cons_dual
0	0.0	1.0
1	-17708.0	-0.0
9	0.0	-940.0
10	0.0	-486.0
11	0.0	-474.0
12	0.0	-466.0
13	0.0	-940.0
14	0.0	-486.0
15	0.0	-474.0
16	0.0	-466.0
60	0.0	-1001.0
61	0.0	-1001.0
62	0.0	-1001.0
63	0.0	-1001.0
64	0.0	-1001.0
69	0.0	-1580.0
70	0.0	-1580.0
71	0.0	-1580.0
72	0.0	-1580.0
78	0.0	-2284.0
79	0.0	-2284.0
80	0.0	-2284.0
125	0.0	-882.0
126	0.0	-882.0
127	0.0	-882.0
128	0.0	-882.0
134	0.0	-1334.0
135	0.0	-1334.0
136	0.0	-1334.0
167	0.0	-1064.0
168	0.0	-1064.0
176	0.0	-1307.0
263	0.0	-991.0
264	0.0	-991.0
272	0.0	-1223.0
360	0.0	-477.0
566	0.0	444.0
567	0.0	444.0
568	0.0	444.0
569	0.0	444.0
585	0.0	486.0
604	0.0	474.0
605	0.0	474.0
623	0.0	466.0
624	0.0	466.0
625	0.0	466.0
642	0.0	444.0
643	0.0	444.0
644	0.0	444.0
645	0.0	444.0
661	0.0	486.0
680	0.0	474.0
681	0.0	474.0
699	0.0	466.0
700	0.0	466.0
701	0.0	466.0
11879	0.0	1001.0
11880	0.0	1001.0
11881	0.0	1001.0
11882	0.0	1001.0
11888	0.0	1001.0
11889	0.0	1001.0
11890	0.0	1001.0
11898	0.0	1001.0
11899	0.0	1001.0
11909	0.0	1001.0
12203	0.0	1580.0
12204	0.0	1580.0
12205	0.0	1580.0
12206	0.0	1580.0
12212	0.0	1580.0
12213	0.0	1580.0
12214	0.0	1580.0
12222	0.0	1580.0
12223	0.0	1580.0
12233	0.0	1580.0
12527	0.0	2284.0
12528	0.0	2284.0
12529	0.0	2284.0
12536	0.0	2284.0
12537	0.0	2284.0
12538	0.0	2284.0
12546	0.0	2284.0
12547	0.0	2284.0
12557	0.0	2284.0
13172	0.0	882.0
13173	0.0	882.0
13174	0.0	882.0
13175	0.0	882.0
13181	0.0	882.0
13182	0.0	882.0
13183	0.0	882.0
13191	0.0	882.0
13192	0.0	882.0
13202	0.0	882.0
13496	0.0	1334.0
13497	0.0	1334.0
13498	0.0	1334.0
13505	0.0	1334.0
13506	0.0	1334.0
13507	0.0	1334.0
13515	0.0	1334.0
13516	0.0	1334.0
13526	0.0	1334.0
14143	0.0	1064.0
14144	0.0	1064.0
14152	0.0	1064.0
14153	0.0	1064.0
14162	0.0	1064.0
14163	0.0	1064.0
14173	0.0	1064.0
14467	0.0	1307.0
14476	0.0	1307.0
14486	0.0	1307.0
14497	0.0	1307.0
15435	0.0	991.0
15436	0.0	991.0
15444	0.0	991.0
15445	0.0	991.0
15454	0.0	991.0
15455	0.0	991.0
15465	0.0	991.0
15759	0.0	1223.0
15768	0.0	1223.0
15778	0.0	1223.0
15789	0.0	1223.0
17697	0.0	477.0
17706	0.0	477.0
17716	0.0	477.0
17727	0.0	477.0
19305	0.0	1.0
