cons_id	cons_slack	cons_dual
0	0.0	1.0
1	-21128.0	-0.0
9	0.0	-496.0
10	0.0	-1055.0
11	0.0	-558.0
12	0.0	-556.0
13	0.0	-496.0
14	0.0	-1055.0
15	0.0	-558.0
16	0.0	-556.0
45	0.0	-1001.0
46	0.0	-1001.0
51	0.0	-1580.0
86	0.0	-882.0
410	0.0	496.0
411	0.0	496.0
412	0.0	496.0
429	0.0	486.0
430	0.0	486.0
431	0.0	486.0
432	0.0	486.0
448	0.0	558.0
467	0.0	556.0
468	0.0	556.0
486	0.0	496.0
487	0.0	496.0
488	0.0	496.0
505	0.0	486.0
506	0.0	486.0
507	0.0	486.0
508	0.0	486.0
524	0.0	558.0
543	0.0	556.0
544	0.0	556.0
10070	0.0	1001.0
10071	0.0	1001.0
10076	0.0	1001.0
10077	0.0	1001.0
10083	0.0	1001.0
10084	0.0	1001.0
10091	0.0	1001.0
10337	0.0	1580.0
10343	0.0	1580.0
10350	0.0	1580.0
10358	0.0	1580.0
11135	0.0	882.0
11141	0.0	882.0
11148	0.0	882.0
11156	0.0	882.0
16185	0.0	1.0
