cons_id	cons_slack	cons_dual
0	0.0	1.0
1	-38836.0	-0.0
9	0.0	-496.0
10	0.0	-486.0
11	0.0	-474.0
12	0.0	-1022.0
13	0.0	-496.0
14	0.0	-486.0
15	0.0	-474.0
16	0.0	-1022.0
55	0.0	-1001.0
56	0.0	-1001.0
57	0.0	-1001.0
58	0.0	-1001.0
63	0.0	-1580.0
64	0.0	-1580.0
65	0.0	-1580.0
71	0.0	-2284.0
72	0.0	-2284.0
112	0.0	-882.0
113	0.0	-882.0
114	0.0	-882.0
120	0.0	-1334.0
121	0.0	-1334.0
149	0.0	-1064.0
233	0.0	-991.0
514	0.0	496.0
533	0.0	486.0
534	0.0	486.0
552	0.0	474.0
553	0.0	474.0
554	0.0	474.0
571	0.0	466.0
572	0.0	466.0
573	0.0	466.0
574	0.0	466.0
590	0.0	496.0
609	0.0	486.0
610	0.0	486.0
628	0.0	474.0
629	0.0	474.0
630	0.0	474.0
647	0.0	466.0
648	0.0	466.0
649	0.0	466.0
650	0.0	466.0
11276	0.0	1001.0
11277	0.0	1001.0
11278	0.0	1001.0
11279	0.0	1001.0
11284	0.0	1001.0
11285	0.0	1001.0
11286	0.0	1001.0
11293	0.0	1001.0
11294	0.0	1001.0
11303	0.0	1001.0
11581	0.0	1580.0
11582	0.0	1580.0
11583	0.0	1580.0
11589	0.0	1580.0
11590	0.0	1580.0
11591	0.0	1580.0
11598	0.0	1580.0
11599	0.0	1580.0
11608	0.0	1580.0
11886	0.0	2284.0
11887	0.0	2284.0
11894	0.0	2284.0
11895	0.0	2284.0
11903	0.0	2284.0
11904	0.0	2284.0
11913	0.0	2284.0
12493	0.0	882.0
12494	0.0	882.0
12495	0.0	882.0
12501	0.0	882.0
12502	0.0	882.0
12503	0.0	882.0
12510	0.0	882.0
12511	0.0	882.0
12520	0.0	882.0
12798	0.0	1334.0
12799	0.0	1334.0
12806	0.0	1334.0
12807	0.0	1334.0
12815	0.0	1334.0
12816	0.0	1334.0
12825	0.0	1334.0
13407	0.0	1064.0
13415	0.0	1064.0
13424	0.0	1064.0
13434	0.0	1064.0
14623	0.0	991.0
14631	0.0	991.0
14640	0.0	991.0
14650	0.0	991.0
18265	0.0	1.0
