cons_id	cons_slack	cons_dual
0	0.0	1.0
1	-21128.0	-0.0
9	0.0	-1077.0
10	0.0	-569.0
11	0.0	-558.0
12	0.0	-556.0
13	0.0	-1077.0
14	0.0	-569.0
15	0.0	-558.0
16	0.0	-556.0
40	0.0	-1001.0
358	0.0	496.0
359	0.0	496.0
360	0.0	496.0
361	0.0	496.0
377	0.0	569.0
396	0.0	558.0
397	0.0	558.0
415	0.0	556.0
416	0.0	556.0
417	0.0	556.0
434	0.0	496.0
435	0.0	496.0
436	0.0	496.0
437	0.0	496.0
453	0.0	569.0
472	0.0	558.0
473	0.0	558.0
491	0.0	556.0
492	0.0	556.0
493	0.0	556.0
9467	0.0	1001.0
9472	0.0	1001.0
9478	0.0	1001.0
9485	0.0	1001.0
15145	0.0	1.0
