cons_id	cons_slack	cons_dual
0	0.0	1.0
1	-103777.02934433999	-0.0
2	0.0	-575.1899999999999
3	0.0	-2814.57
5	0.0	-5037.530000000001
60	0.0	581.0
64	0.0	563.31
65	0.0	569.0
68	0.0	546.8958
69	0.0	552.42
70	0.0	558.0
72	0.0	539.4862439999999
73	0.0	544.9355999999999
74	0.0	550.4399999999999
75	0.0	556.0
76	0.0	581.0
80	0.0	563.31
81	0.0	569.0
84	0.0	546.8958
85	0.0	552.42
86	0.0	558.0
88	0.0	539.4862439999999
89	0.0	544.9355999999999
90	0.0	550.4399999999999
91	0.0	556.0
92	0.0	2843.0
93	0.0	2702.0
94	0.0	2545.0
95	0.0	2647.0
96	0.0	4691.0
97	0.0	4760.91
98	0.0	4809.0
1487	0.0	1.0
