strata_id	layer1	layer2	layer3	layer4	layer5	layer6	NG_E_acres	PB_E_acres	GS_E_acres	EA_E_acres	MS_E_acres	BS_E_acres
BRPLWS	B	R	P	L	W	S	136.22	0.0	0.0	0.0	2.7800000000000002	0.0
BRPLWP	B	R	P	L	W	P	83.3	0.0	0.0	0.0	1.7	0.0
BRPLWM	B	R	P	L	W	M	66.64	0.0	0.0	0.0	1.36	0.0
BRPLWL	B	R	P	L	W	L	0.0	0.0	0.0	415.52	8.48	0.0
BRPLCS	B	R	P	L	C	S	151.9	0.0	0.0	0.0	3.1	0.0
BRPLCP	B	R	P	L	C	P	0.0	0.0	0.0	51.94	1.06	0.0
BRPLCM	B	R	P	L	C	M	0.0	0.0	0.0	83.3	1.7	0.0
BRPLCL	B	R	P	L	C	L	0.0	0.0	0.0	461.58	9.42	0.0
BRPLIL	B	R	P	L	I	L	0.0	0.0	0.0	70.56	1.44	0.0
BRPLAM	B	R	P	L	A	M	0.0	0.0	0.0	75.46	1.54	0.0
BRPLAL	B	R	P	L	A	L	0.0	0.0	0.0	83.3	1.7	0.0
BRPHWP	B	R	P	H	W	P	0.0	0.0	0.0	74.48	1.52	0.0
BRPHWM	B	R	P	H	W	M	0.0	0.0	0.0	198.94	4.0600000000000005	0.0
BRPHWL	B	R	P	H	W	L	0.0	0.0	0.0	317.52	6.48	0.0
BRPHCM	B	R	P	H	C	M	0.0	0.0	0.0	326.34	6.66	0.0
BRPHCL	B	R	P	H	C	L	0.0	0.0	0.0	631.12	12.88	0.0
BRPHLL	B	R	P	H	L	L	0.0	0.0	0.0	77.42	1.58	0.0
BRPCPS	B	R	P	C	P	S	0.0	0.0	0.0	51.94	1.06	0.0
BRPCPL	B	R	P	C	P	L	287.14	0.0	0.0	0.0	5.86	0.0
BRPCDS	B	R	P	C	D	S	0.0	0.0	0.0	65.66	1.34	0.0
BRPCDL	B	R	P	C	D	L	0.0	212.66	0.0	0.0	4.34	0.0
BRPCWS	B	R	P	C	W	S	0.0	0.0	454.72	0.0	9.28	0.0
BRPCWP	B	R	P	C	W	P	0.0	0.0	0.0	271.46	5.54	0.0
BRPCWM	B	R	P	C	W	M	0.0	0.0	0.0	156.8	3.2	0.0
BRPCWL	B	R	P	C	W	L	0.0	0.0	0.0	1143.66	23.34	0.0
BRPCCS	B	R	P	C	C	S	384.16	0.0	0.0	0.0	7.84	0.0
BRPCCP	B	R	P	C	C	P	0.0	0.0	0.0	62.72	1.28	0.0
BRPCCM	B	R	P	C	C	M	0.0	0.0	0.0	214.62	4.38	0.0
BRPCCL	B	R	P	C	C	L	0.0	0.0	0.0	1034.88	21.12	0.0
BRPCIS	B	R	P	C	I	S	0.0	0.0	59.78	0.0	1.22	0.0
BRPCIL	B	R	P	C	I	L	0.0	0.0	0.0	163.66	3.34	0.0
BRPCAS	B	R	P	C	A	S	0.0	0.0	75.46	0.0	1.54	0.0
BRPCAL	B	R	P	C	A	L	0.0	0.0	0.0	84.28	1.72	0.0
BRPRPS	B	R	P	R	P	S	0.0	0.0	0.0	55.86	1.1400000000000001	0.0
BRPRPM	B	R	P	R	P	M	0.0	0.0	0.0	158.76	3.24	0.0
BRPRPL	B	R	P	R	P	L	0.0	0.0	0.0	471.38	9.620000000000001	0.0
BRPRDS	B	R	P	R	D	S	0.0	0.0	0.0	271.46	5.54	0.0
BRPRDM	B	R	P	R	D	M	337.12	0.0	0.0	0.0	6.88	0.0
BRPRDL	B	R	P	R	D	L	1164.24	0.0	0.0	0.0	23.76	0.0
BRPRWS	B	R	P	R	W	S	0.0	542.92	0.0	0.0	11.08	0.0
BRPRWP	B	R	P	R	W	P	0.0	0.0	0.0	365.54	7.46	0.0
BRPRWM	B	R	P	R	W	M	0.0	0.0	0.0	1708.14	34.86	0.0
BRPRWL	B	R	P	R	W	L	0.0	0.0	0.0	5171.46	105.54	0.0
BRPRCS	B	R	P	R	C	S	0.0	0.0	391.02	0.0	7.98	0.0
BRPRCP	B	R	P	R	C	P	0.0	0.0	0.0	386.12	7.88	0.0
BRPRCM	B	R	P	R	C	M	0.0	0.0	0.0	2555.84	52.160000000000004	0.0
BRPRCL	B	R	P	R	C	L	0.0	0.0	0.0	7436.24	151.76	0.0
BRPRIP	B	R	P	R	I	P	0.0	0.0	0.0	53.9	1.1	0.0
BRPRIL	B	R	P	R	I	L	0.0	0.0	0.0	90.16	1.84	0.0
BRPRAL	B	R	P	R	A	L	0.0	0.0	0.0	50.96	1.04	0.0
BRPRLL	B	R	P	R	L	L	0.0	0.0	0.0	79.38	1.62	0.0
BNNLPL	B	N	N	L	P	L	0.0	0.0	0.0	90.16	1.84	0.0
BNNLDL	B	N	N	L	D	L	0.0	0.0	0.0	56.84	1.16	0.0
BNNLWS	B	N	N	L	W	S	0.0	0.0	73.5	0.0	1.5	0.0
BNNLWP	B	N	N	L	W	P	0.0	0.0	0.0	62.72	1.28	0.0
BNNLWM	B	N	N	L	W	M	330.26	0.0	0.0	0.0	6.74	0.0
BNNLWL	B	N	N	L	W	L	1121.12	0.0	0.0	0.0	22.88	0.0
BNNLCS	B	N	N	L	C	S	98.0	0.0	0.0	0.0	2.0	0.0
BNNLCM	B	N	N	L	C	M	0.0	0.0	0.0	388.08	7.92	0.0
BNNLCL	B	N	N	L	C	L	1368.08	0.0	0.0	0.0	27.92	0.0
BNNLIS	B	N	N	L	I	S	137.2	0.0	0.0	0.0	2.8000000000000003	0.0
BNNLIM	B	N	N	L	I	M	212.66	0.0	0.0	0.0	4.34	0.0
BNNLIL	B	N	N	L	I	L	237.16	0.0	0.0	0.0	4.84	0.0
