var_id	var_name	var_value	var_reduced_cost	db_strata_tofind	db_row_id_tofind	db_status
7641	xNG_B,R,O,C,P,L,2	78.69	0.0	P_L_NG_0_E	1	good
7642	xNG_B,R,O,C,P,L,3	78.53	0.0	P_L_NG_0_E	2	good
7643	xNG_B,R,O,C,P,L,4	78.38	0.0	P_L_NG_0_E	3	good
7644	xNG_B,R,O,C,P,L,5	78.22	0.0	P_L_NG_0_E	4	good
7645	xNG_B,R,O,C,D,L,1	121.6	0.0	D_L_NG_0_E	0	good
7646	xNG_B,R,O,C,D,L,2	121.36	0.0	D_L_NG_0_E	1	good
7647	xNG_B,R,O,C,D,L,3	121.11	0.0	D_L_NG_0_E	2	good
7648	xNG_B,R,O,C,D,L,4	120.87	0.0	D_L_NG_0_E	3	good
7649	xNG_B,R,O,C,D,L,5	120.63	0.0	D_L_NG_0_E	4	good
7650	xNG_B,R,O,C,W,M,1	62.7	0.0	W_M_NG_0_E	0	good
7651	xNG_B,R,O,C,W,M,2	62.57	0.0	W_M_NG_0_E	1	good
7652	xNG_B,R,O,C,W,M,3	62.45	0.0	W_M_NG_0_E	2	good
7653	xNG_B,R,O,C,W,M,4	62.32	0.0	W_M_NG_0_E	3	good
7654	xNG_B,R,O,C,W,M,5	62.2	0.0	W_M_NG_0_E	4	good
7670	xNG_B,R,O,C,C,L,1	295.45	0.0	C_L_NG_0_E	0	good
7671	xNG_B,R,O,C,C,L,2	294.86	0.0	C_L_NG_0_E	1	good
7672	xNG_B,R,O,C,C,L,3	294.27	0.0	C_L_NG_0_E	2	good
7673	xNG_B,R,O,C,C,L,4	293.68	0.0	C_L_NG_0_E	3	good
7674	xNG_B,R,O,C,C,L,5	293.09	0.0	C_L_NG_0_E	4	good
7675	xNG_B,R,O,R,P,L,1	77.9	0.0	P_L_NG_0_E	0	good
7676	xNG_B,R,O,R,P,L,2	77.74	0.0	P_L_NG_0_E	1	good
7677	xNG_B,R,O,R,P,L,3	77.59	0.0	P_L_NG_0_E	2	good
7678	xNG_B,R,O,R,P,L,4	77.43	0.0	P_L_NG_0_E	3	good
7679	xNG_B,R,O,R,P,L,5	77.28	0.0	P_L_NG_0_E	4	good
7695	xNG_B,R,O,R,W,M,1	233.7	0.0	W_M_NG_0_E	0	good
7696	xNG_B,R,O,R,W,M,2	233.23	0.0	W_M_NG_0_E	1	good
7697	xNG_B,R,O,R,W,M,3	232.77	0.0	W_M_NG_0_E	2	good
7698	xNG_B,R,O,R,W,M,4	232.3	0.0	W_M_NG_0_E	3	good
