Index	Name	Value	Reduced Cost
143	x_B,R,N,C,P,L,4	25.11	0.0
145	x_B,R,N,C,D,P,1	54.32	0.0
148	x_B,R,N,C,D,P,4	1.68	0.0
150	x_B,R,N,C,D,M,1	365.69	0.0
153	x_B,R,N,C,D,M,4	11.31	0.0
156	x_B,R,N,C,D,L,2	525.74	0.0
158	x_B,R,N,C,D,L,4	16.26	0.0
160	x_B,R,N,C,W,S,1	158.11	0.0
163	x_B,R,N,C,W,S,4	4.89	0.0
165	x_B,R,N,C,W,P,1	252.2	0.0
168	x_B,R,N,C,W,P,4	7.8	0.0
170	x_B,R,N,C,W,M,1	1697.5	0.0
173	x_B,R,N,C,W,M,4	52.5	0.0
175	x_B,R,N,C,W,L,1	2983.72	0.0
178	x_B,R,N,C,W,L,4	92.28	0.0
180	x_B,R,N,C,C,S,1	100.88	0.0
183	x_B,R,N,C,C,S,4	3.12	0.0
185	x_B,R,N,C,C,P,1	188.18	0.0
188	x_B,R,N,C,C,P,4	5.82	0.0
191	x_B,R,N,C,C,M,2	957.39	0.0
193	x_B,R,N,C,C,M,4	29.61	0.0
196	x_B,R,N,C,C,L,2	4560.94	0.0
198	x_B,R,N,C,C,L,4	141.06	0.0
200	x_B,R,N,C,I,M,1	76.63	0.0
203	x_B,R,N,C,I,M,4	2.37	0.0
205	x_B,R,N,C,I,L,1	231.83	0.0
208	x_B,R,N,C,I,L,4	7.17	0.0
210	x_B,R,N,C,A,M,1	109.61	0.0
213	x_B,R,N,C,A,M,4	3.39	0.0
215	x_B,R,N,C,A,L,1	132.89	0.0
218	x_B,R,N,C,A,L,4	4.11	0.0
220	x_B,R,N,C,L,M,1	152.95	0.0
223	x_B,R,N,C,L,M,4	8.05	0.0
225	x_B,R,N,C,L,L,1	133.0	0.0
228	x_B,R,N,C,L,L,4	7.0	0.0
231	x_B,R,N,C,N,N,2	1412.0	0.0
237	x_B,R,N,R,P,M,3	131.92	0.0
238	x_B,R,N,R,P,M,4	4.08	0.0
241	x_B,R,N,R,P,L,2	65.96	0.0
243	x_B,R,N,R,P,L,4	2.04	0.0
245	x_B,R,N,R,D,M,1	116.4	0.0
248	x_B,R,N,R,D,M,4	3.6	0.0
250	x_B,R,N,R,D,L,1	304.58	0.0
253	x_B,R,N,R,D,L,4	9.42	0.0
255	x_B,R,N,R,W,S,1	59.17	0.0
258	x_B,R,N,R,W,S,4	1.83	0.0
260	x_B,R,N,R,W,P,1	124.16	0.0
263	x_B,R,N,R,W,P,4	3.84	0.0
265	x_B,R,N,R,W,M,1	587.82	0.0
268	x_B,R,N,R,W,M,4	18.18	0.0
270	x_B,R,N,R,W,L,1	1871.13	0.0
273	x_B,R,N,R,W,L,4	57.87	0.0
275	x_B,R,N,R,C,P,1	107.67	0.0
278	x_B,R,N,R,C,P,4	3.33	0.0
280	x_B,R,N,R,C,M,1	737.2	0.0
283	x_B,R,N,R,C,M,4	22.8	0.0
286	x_B,R,N,R,C,L,2	2309.57	0.0
288	x_B,R,N,R,C,L,4	71.43	0.0
290	x_B,R,N,R,A,L,1	76.63	0.0
293	x_B,R,N,R,A,L,4	2.37	0.0
295	x_B,R,N,R,L,L,1	53.2	0.0
298	x_B,R,N,R,L,L,4	2.8	0.0
301	x_B,R,N,R,N,N,2	1135.0	0.0
305	x_B,R,O,L,C,L,1	63.05	0.0
308	x_B,R,O,L,C,L,4	1.95	0.0
310	x_B,R,O,H,C,L,1	162.96	0.0
313	x_B,R,O,H,C,L,4	5.04	0.0
316	x_B,R,O,C,P,L,2	80.51	0.0
318	x_B,R,O,C,P,L,4	2.49	0.0
320	x_B,R,O,C,D,L,1	124.16	0.0
323	x_B,R,O,C,D,L,4	3.84	0.0
325	x_B,R,O,C,W,M,1	64.02	0.0
328	x_B,R,O,C,W,M,4	1.98	0.0
330	x_B,R,O,C,W,L,1	324.95	0.0
333	x_B,R,O,C,W,L,4	10.05	0.0
335	x_B,R,O,C,C,S,1	75.66	0.0
338	x_B,R,O,C,C,S,4	2.34	0.0
340	x_B,R,O,C,C,M,1	49.47	0.0
343	x_B,R,O,C,C,M,4	1.53	0.0
345	x_B,R,O,C,C,L,1	301.67	0.0
348	x_B,R,O,C,C,L,4	9.33	0.0
352	x_B,R,O,R,P,L,3	79.54	0.0
353	x_B,R,O,R,P,L,4	2.46	0.0
355	x_B,R,O,R,D,L,1	240.56	0.0
358	x_B,R,O,R,D,L,4	7.44	0.0
360	x_B,R,O,R,W,S,1	58.2	0.0
363	x_B,R,O,R,W,S,4	1.8	0.0
365	x_B,R,O,R,W,P,1	61.11	0.0
368	x_B,R,O,R,W,P,4	1.89	0.0
370	x_B,R,O,R,W,M,1	238.62	0.0
373	x_B,R,O,R,W,M,4	7.38	0.0
375	x_B,R,O,R,W,L,1	1229.96	0.0
378	x_B,R,O,R,W,L,4	38.04	0.0
380	x_B,R,O,R,C,S,1	56.26	0.0
383	x_B,R,O,R,C,S,4	1.74	0.0
385	x_B,R,O,R,C,P,1	67.9	0.0
388	x_B,R,O,R,C,P,4	2.1	0.0
390	x_B,R,O,R,C,M,1	349.2	0.0
393	x_B,R,O,R,C,M,4	10.8	0.0
395	x_B,R,O,R,C,L,1	1562.67	0.0
398	x_B,R,O,R,C,L,4	48.33	0.0
400	x_B,R,O,R,N,N,1	86.0	0.0
405	x_B,R,P,L,W,S,1	134.83	0.0
408	x_B,R,P,L,W,S,4	4.17	0.0
410	x_B,R,P,L,W,P,1	82.45	0.0
413	x_B,R,P,L,W,P,4	2.55	0.0
415	x_B,R,P,L,W,M,1	65.96	0.0
418	x_B,R,P,L,W,M,4	2.04	0.0
420	x_B,R,P,L,W,L,1	411.28	0.0
423	x_B,R,P,L,W,L,4	12.72	0.0
425	x_B,R,P,L,C,S,1	150.35	0.0
428	x_B,R,P,L,C,S,4	4.65	0.0
430	x_B,R,P,L,C,P,1	51.41	0.0
433	x_B,R,P,L,C,P,4	1.59	0.0
435	x_B,R,P,L,C,M,1	82.45	0.0
438	x_B,R,P,L,C,M,4	2.55	0.0
440	x_B,R,P,L,C,L,1	456.87	0.0
443	x_B,R,P,L,C,L,4	14.13	0.0
445	x_B,R,P,L,I,L,1	69.84	0.0
448	x_B,R,P,L,I,L,4	2.16	0.0
450	x_B,R,P,L,A,M,1	74.69	0.0
453	x_B,R,P,L,A,M,4	2.31	0.0
455	x_B,R,P,L,A,L,1	82.45	0.0
458	x_B,R,P,L,A,L,4	2.55	0.0
460	x_B,R,P,H,W,P,1	73.72	0.0
463	x_B,R,P,H,W,P,4	2.28	0.0
465	x_B,R,P,H,W,M,1	196.91	0.0
468	x_B,R,P,H,W,M,4	6.09	0.0
470	x_B,R,P,H,W,L,1	314.28	0.0
473	x_B,R,P,H,W,L,4	9.72	0.0
475	x_B,R,P,H,C,M,1	323.01	0.0
478	x_B,R,P,H,C,M,4	9.99	0.0
480	x_B,R,P,H,C,L,1	624.68	0.0
483	x_B,R,P,H,C,L,4	19.32	0.0
485	x_B,R,P,H,L,L,1	75.05	0.0
488	x_B,R,P,H,L,L,4	3.95	0.0
492	x_B,R,P,C,P,S,3	50.35	0.0
493	x_B,R,P,C,P,S,4	2.65	0.0
497	x_B,R,P,C,P,L,3	284.21	0.0
498	x_B,R,P,C,P,L,4	8.79	0.0
500	x_B,R,P,C,D,S,1	64.99	0.0
503	x_B,R,P,C,D,S,4	2.01	0.0
505	x_B,R,P,C,D,L,1	210.49	0.0
508	x_B,R,P,C,D,L,4	6.51	0.0
510	x_B,R,P,C,W,S,1	450.08	0.0
513	x_B,R,P,C,W,S,4	13.92	0.0
515	x_B,R,P,C,W,P,1	268.69	0.0
518	x_B,R,P,C,W,P,4	8.31	0.0
520	x_B,R,P,C,W,M,1	155.2	0.0
523	x_B,R,P,C,W,M,4	4.8	0.0
525	x_B,R,P,C,W,L,1	1131.99	0.0
528	x_B,R,P,C,W,L,4	35.01	0.0
530	x_B,R,P,C,C,S,1	380.24	0.0
533	x_B,R,P,C,C,S,4	11.76	0.0
535	x_B,R,P,C,C,P,1	62.08	0.0
538	x_B,R,P,C,C,P,4	1.92	0.0
540	x_B,R,P,C,C,M,1	212.43	0.0
543	x_B,R,P,C,C,M,4	6.57	0.0
545	x_B,R,P,C,C,L,1	1024.32	0.0
548	x_B,R,P,C,C,L,4	31.68	0.0
550	x_B,R,P,C,I,S,1	59.17	0.0
553	x_B,R,P,C,I,S,4	1.83	0.0
555	x_B,R,P,C,I,L,1	161.99	0.0
558	x_B,R,P,C,I,L,4	5.01	0.0
560	x_B,R,P,C,A,S,1	74.69	0.0
563	x_B,R,P,C,A,S,4	2.31	0.0
565	x_B,R,P,C,A,L,1	83.42	0.0
568	x_B,R,P,C,A,L,4	2.58	0.0
570	x_B,R,P,C,N,N,1	123.0	0.0
576	x_B,R,P,R,P,S,2	54.15	0.0
578	x_B,R,P,R,P,S,4	2.85	0.0
582	x_B,R,P,R,P,P,3	67.9	0.0
583	x_B,R,P,R,P,P,4	2.1	0.0
586	x_B,R,P,R,P,M,2	157.14	0.0
588	x_B,R,P,R,P,M,4	4.86	0.0
592	x_B,R,P,R,P,L,3	466.57	0.0
593	x_B,R,P,R,P,L,4	14.43	0.0
595	x_B,R,P,R,D,S,1	268.69	0.0
598	x_B,R,P,R,D,S,4	8.31	0.0
600	x_B,R,P,R,D,P,1	133.86	0.0
603	x_B,R,P,R,D,P,4	4.14	0.0
605	x_B,R,P,R,D,M,1	333.68	0.0
608	x_B,R,P,R,D,M,4	10.32	0.0
611	x_B,R,P,R,D,L,2	1152.36	0.0
613	x_B,R,P,R,D,L,4	35.64	0.0
615	x_B,R,P,R,W,S,1	537.38	0.0
618	x_B,R,P,R,W,S,4	16.62	0.0
621	x_B,R,P,R,W,P,2	361.81	0.0
623	x_B,R,P,R,W,P,4	11.19	0.0
625	x_B,R,P,R,W,M,1	1690.71	0.0
628	x_B,R,P,R,W,M,4	52.29	0.0
630	x_B,R,P,R,W,L,1	5118.69	0.0
633	x_B,R,P,R,W,L,4	158.31	0.0
635	x_B,R,P,R,C,S,1	387.03	0.0
638	x_B,R,P,R,C,S,4	11.97	0.0
640	x_B,R,P,R,C,P,1	382.18	0.0
643	x_B,R,P,R,C,P,4	11.82	0.0
645	x_B,R,P,R,C,M,1	2529.76	0.0
648	x_B,R,P,R,C,M,4	78.24	0.0
651	x_B,R,P,R,C,L,2	7360.36	0.0
653	x_B,R,P,R,C,L,4	227.64	0.0
655	x_B,R,P,R,I,P,1	53.35	0.0
658	x_B,R,P,R,I,P,4	1.65	0.0
660	x_B,R,P,R,I,L,1	89.24	0.0
663	x_B,R,P,R,I,L,4	2.76	0.0
665	x_B,R,P,R,A,L,1	50.44	0.0
668	x_B,R,P,R,A,L,4	1.56	0.0
670	x_B,R,P,R,L,L,1	76.95	0.0
673	x_B,R,P,R,L,L,4	4.05	0.0
675	x_B,R,P,R,N,N,1	166.0	0.0
680	x_B,N,N,L,D,L,1	56.26	0.0
683	x_B,N,N,L,D,L,4	1.74	0.0
685	x_B,N,N,L,C,S,1	97.0	0.0
688	x_B,N,N,L,C,S,4	3.0	0.0
690	x_B,N,N,L,C,M,1	384.12	0.0
693	x_B,N,N,L,C,M,4	11.88	0.0
696	x_B,N,N,L,C,L,2	1354.12	0.0
698	x_B,N,N,L,C,L,4	41.88	0.0
700	x_B,N,N,L,I,M,1	210.49	0.0
703	x_B,N,N,L,I,M,4	6.51	0.0
705	x_B,N,N,L,I,L,1	234.74	0.0
708	x_B,N,N,L,I,L,4	7.26	0.0
710	x_B,N,N,L,A,S,1	83.42	0.0
713	x_B,N,N,L,A,S,4	2.58	0.0
715	x_B,N,N,L,A,M,1	152.29	0.0
718	x_B,N,N,L,A,M,4	4.71	0.0
720	x_B,N,N,L,A,L,1	366.66	0.0
723	x_B,N,N,L,A,L,4	11.34	0.0
725	x_B,N,N,H,C,L,1	68.87	0.0
728	x_B,N,N,H,C,L,4	2.13	0.0
732	x_B,N,N,C,P,P,3	137.74	0.0
733	x_B,N,N,C,P,P,4	4.26	0.0
737	x_B,N,N,C,P,M,3	881.73	0.0
738	x_B,N,N,C,P,M,4	27.27	0.0
742	x_B,N,N,C,P,L,3	1229.96	0.0
743	x_B,N,N,C,P,L,4	38.04	0.0
745	x_B,N,N,C,D,S,1	81.48	0.0
748	x_B,N,N,C,D,S,4	2.52	0.0
750	x_B,N,N,C,D,P,1	74.69	0.0
753	x_B,N,N,C,D,P,4	2.31	0.0
755	x_B,N,N,C,D,M,1	523.8	0.0
758	x_B,N,N,C,D,M,4	16.2	0.0
760	x_B,N,N,C,D,L,1	1673.25	0.0
763	x_B,N,N,C,D,L,4	51.75	0.0
765	x_B,N,N,C,W,S,1	103.79	0.0
768	x_B,N,N,C,W,S,4	3.21	0.0
770	x_B,N,N,C,W,P,1	300.7	0.0
773	x_B,N,N,C,W,P,4	9.3	0.0
775	x_B,N,N,C,W,M,1	1614.08	0.0
778	x_B,N,N,C,W,M,4	49.92	0.0
780	x_B,N,N,C,W,L,1	4170.03	0.0
783	x_B,N,N,C,W,L,4	128.97	0.0
786	x_B,N,N,C,C,L,2	3997.37	0.0
788	x_B,N,N,C,C,L,4	123.63	0.0
790	x_B,N,N,C,I,M,1	59.17	0.0
793	x_B,N,N,C,I,M,4	1.83	0.0
795	x_B,N,N,C,I,L,1	239.59	0.0
798	x_B,N,N,C,I,L,4	7.41	0.0
800	x_B,N,N,C,A,P,1	62.08	0.0
803	x_B,N,N,C,A,P,4	1.92	0.0
805	x_B,N,N,C,A,M,1	61.11	0.0
808	x_B,N,N,C,A,M,4	1.89	0.0
810	x_B,N,N,C,A,L,1	324.95	0.0
813	x_B,N,N,C,A,L,4	10.05	0.0
815	x_B,N,N,C,L,M,1	87.4	0.0
818	x_B,N,N,C,L,M,4	4.6	0.0
820	x_B,N,N,C,L,L,1	171.95	0.0
823	x_B,N,N,C,L,L,4	9.05	0.0
826	x_B,N,N,C,N,N,2	1279.0	0.0
832	x_B,N,S,R,P,P,3	54.32	0.0
833	x_B,N,S,R,P,P,4	1.68	0.0
837	x_B,N,S,R,P,L,3	625.65	0.0
838	x_B,N,S,R,P,L,4	19.35	0.0
840	x_B,N,S,R,W,S,1	528.65	0.0
843	x_B,N,S,R,W,S,4	16.35	0.0
846	x_B,N,S,R,W,P,2	637.29	0.0
848	x_B,N,S,R,W,P,4	19.71	0.0
850	x_B,N,S,R,W,M,1	776.97	0.0
853	x_B,N,S,R,W,M,4	24.03	0.0
855	x_B,N,S,R,W,L,1	4880.07	0.0
858	x_B,N,S,R,W,L,4	150.93	0.0
860	x_U,R,N,L,C,L,1	145.5	0.0
863	x_U,R,N,L,C,L,4	4.5	0.0
865	x_U,R,N,H,W,L,1	101.85	0.0
868	x_U,R,N,H,W,L,4	3.15	0.0
870	x_U,R,N,H,C,L,1	185.27	0.0
873	x_U,R,N,H,C,L,4	5.73	0.0
875	x_U,R,N,C,W,L,1	108.64	0.0
878	x_U,R,N,C,W,L,4	3.36	0.0
880	x_U,R,N,C,C,L,1	108.64	0.0
883	x_U,R,N,C,C,L,4	3.36	0.0
886	x_U,R,N,R,C,L,2	212.43	0.0
888	x_U,R,N,R,C,L,4	6.57	0.0
890	x_U,R,O,H,C,L,1	49.47	0.0
893	x_U,R,O,H,C,L,4	1.53	0.0
895	x_U,R,O,R,C,L,1	99.91	0.0
898	x_U,R,O,R,C,L,4	3.09	0.0
900	x_U,R,P,H,W,L,1	110.58	0.0
903	x_U,R,P,H,W,L,4	3.42	0.0
905	x_U,R,P,H,C,L,1	304.58	0.0
908	x_U,R,P,H,C,L,4	9.42	0.0
910	x_U,R,P,R,W,S,1	56.26	0.0
913	x_U,R,P,R,W,S,4	1.74	0.0
915	x_U,R,P,R,W,P,1	57.23	0.0
918	x_U,R,P,R,W,P,4	1.77	0.0
920	x_U,R,P,R,W,L,1	391.88	0.0
923	x_U,R,P,R,W,L,4	12.12	0.0
925	x_U,R,P,R,C,M,1	72.75	0.0
928	x_U,R,P,R,C,M,4	2.25	0.0
930	x_U,R,P,R,C,L,1	934.11	0.0
933	x_U,R,P,R,C,L,4	28.89	0.0
935	x_U,N,N,H,W,S,1	53.35	0.0
938	x_U,N,N,H,W,S,4	1.65	0.0
940	x_U,N,N,H,W,L,1	73.72	0.0
943	x_U,N,N,H,W,L,4	2.28	0.0
945	x_U,N,N,H,C,L,1	149.38	0.0
948	x_U,N,N,H,C,L,4	4.62	0.0
950	x_U,N,N,R,W,L,1	113.49	0.0
953	x_U,N,N,R,W,L,4	3.51	0.0
955	x_U,N,N,R,C,L,1	238.62	0.0
958	x_U,N,N,R,C,L,4	7.38	0.0
960	x_U,N,N,R,N,N,1	63.0	0.0
965	x_U,N,O,H,W,L,1	345.32	0.0
968	x_U,N,O,H,W,L,4	10.68	0.0
971	x_U,N,O,H,C,L,2	805.1	0.0
973	x_U,N,O,H,C,L,4	24.9	0.0
975	x_U,N,O,R,W,L,1	287.12	0.0
978	x_U,N,O,R,W,L,4	8.88	0.0
980	x_U,N,O,R,C,M,1	78.57	0.0
983	x_U,N,O,R,C,M,4	2.43	0.0
986	x_U,N,O,R,C,L,2	924.41	0.0
988	x_U,N,O,R,C,L,4	28.59	0.0
990	x_U,N,P,H,W,L,1	260.93	0.0
993	x_U,N,P,H,W,L,4	8.07	0.0
995	x_U,N,P,H,C,L,1	492.76	0.0
998	x_U,N,P,H,C,L,4	15.24	0.0
1000	x_U,N,P,H,A,L,1	62.08	0.0
1003	x_U,N,P,H,A,L,4	1.92	0.0
1005	x_U,N,P,H,N,N,1	70.0	0.0
1010	x_U,N,P,R,W,L,1	491.79	0.0
1013	x_U,N,P,R,W,L,4	15.21	0.0
1015	x_U,N,P,R,C,S,1	54.32	0.0
1018	x_U,N,P,R,C,S,4	1.68	0.0
1020	x_U,N,P,R,C,M,1	59.17	0.0
1023	x_U,N,P,R,C,M,4	1.83	0.0
1025	x_U,N,P,R,C,L,1	977.76	0.0
1028	x_U,N,P,R,C,L,4	30.24	0.0
1030	x_U,N,P,R,A,L,1	100.88	0.0
1033	x_U,N,P,R,A,L,4	3.12	0.0
1036	x_U,N,S,H,W,S,2	1131.02	0.0
1038	x_U,N,S,H,W,S,4	34.98	0.0
1040	x_U,N,S,H,W,P,1	148.41	0.0
1043	x_U,N,S,H,W,P,4	4.59	0.0
1045	x_U,N,S,H,W,M,1	224.07	0.0
1048	x_U,N,S,H,W,M,4	6.93	0.0
1050	x_U,N,S,H,W,L,1	2133.03	0.0
1053	x_U,N,S,H,W,L,4	65.97	0.0
1055	x_U,N,S,H,C,S,1	468.51	0.0
1058	x_U,N,S,H,C,S,4	14.49	0.0
1060	x_U,N,S,H,C,P,1	174.6	0.0
1063	x_U,N,S,H,C,P,4	5.4	0.0
1065	x_U,N,S,H,C,M,1	314.28	0.0
1068	x_U,N,S,H,C,M,4	9.72	0.0
1070	x_U,N,S,H,C,L,1	4155.48	0.0
1073	x_U,N,S,H,C,L,4	128.52	0.0
1075	x_U,N,S,H,A,S,1	182.36	0.0
1078	x_U,N,S,H,A,S,4	5.64	0.0
1080	x_U,N,S,H,A,L,1	125.13	0.0
1083	x_U,N,S,H,A,L,4	3.87	0.0
1085	x_U,N,S,H,L,L,1	139.65	0.0
1088	x_U,N,S,H,L,L,4	7.35	0.0
1090	x_U,N,S,H,N,N,1	215.0	0.0
1097	x_U,N,S,R,P,L,3	75.66	0.0
1098	x_U,N,S,R,P,L,4	2.34	0.0
1100	x_U,N,S,R,D,M,1	57.23	0.0
1103	x_U,N,S,R,D,M,4	1.77	0.0
1105	x_U,N,S,R,D,L,1	96.03	0.0
1108	x_U,N,S,R,D,L,4	2.97	0.0
1110	x_U,N,S,R,W,S,1	930.23	0.0
1113	x_U,N,S,R,W,S,4	28.77	0.0
1115	x_U,N,S,R,W,P,1	161.99	0.0
1118	x_U,N,S,R,W,P,4	5.01	0.0
1120	x_U,N,S,R,W,M,1	322.04	0.0
1123	x_U,N,S,R,W,M,4	9.96	0.0
1125	x_U,N,S,R,W,L,1	2872.17	0.0
1128	x_U,N,S,R,W,L,4	88.83	0.0
1130	x_U,N,S,R,C,S,1	281.3	0.0
1133	x_U,N,S,R,C,S,4	8.7	0.0
1135	x_U,N,S,R,C,P,1	252.2	0.0
1138	x_U,N,S,R,C,P,4	7.8	0.0
1140	x_U,N,S,R,C,M,1	579.09	0.0
1143	x_U,N,S,R,C,M,4	17.91	0.0
1145	x_U,N,S,R,C,L,1	6599.88	0.0
1148	x_U,N,S,R,C,L,4	204.12	0.0
1150	x_U,N,S,R,A,S,1	82.45	0.0
1153	x_U,N,S,R,A,S,4	2.55	0.0
1155	x_U,N,S,R,A,L,1	72.75	0.0
1158	x_U,N,S,R,A,L,4	2.25	0.0
1160	x_U,N,S,R,L,L,1	181.45	0.0
1163	x_U,N,S,R,L,L,4	9.55	0.0
1166	x_U,N,S,R,N,N,2	552.0	0.0
1172	x_K,R,N,L,P,P,3	64.02	0.0
1173	x_K,R,N,L,P,P,4	1.98	0.0
1177	x_K,R,N,L,P,M,3	1015.59	0.0
1178	x_K,R,N,L,P,M,4	31.41	0.0
1182	x_K,R,N,L,P,L,3	199.82	0.0
1183	x_K,R,N,L,P,L,4	6.18	0.0
1185	x_K,R,N,L,D,M,1	155.2	0.0
1188	x_K,R,N,L,D,M,4	4.8	0.0
1190	x_K,R,N,L,D,L,1	170.72	0.0
1193	x_K,R,N,L,D,L,4	5.28	0.0
1195	x_K,R,N,L,W,S,1	92.15	0.0
1198	x_K,R,N,L,W,S,4	2.85	0.0
1200	x_K,R,N,L,W,P,1	454.93	0.0
1203	x_K,R,N,L,W,P,4	14.07	0.0
1205	x_K,R,N,L,W,M,1	2127.21	0.0
1208	x_K,R,N,L,W,M,4	65.79	0.0
1210	x_K,R,N,L,W,L,1	3645.26	0.0
1213	x_K,R,N,L,W,L,4	112.74	0.0
1215	x_K,R,N,L,C,P,1	97.97	0.0
1218	x_K,R,N,L,C,P,4	3.03	0.0
1221	x_K,R,N,L,C,M,2	1048.57	0.0
1223	x_K,R,N,L,C,M,4	32.43	0.0
1226	x_K,R,N,L,C,L,2	2529.76	0.0
1228	x_K,R,N,L,C,L,4	78.24	0.0
1230	x_K,R,N,L,I,S,1	275.48	0.0
1233	x_K,R,N,L,I,S,4	8.52	0.0
1235	x_K,R,N,L,I,P,1	342.41	0.0
1238	x_K,R,N,L,I,P,4	10.59	0.0
1241	x_K,R,N,L,I,M,2	1907.02	0.0
1243	x_K,R,N,L,I,M,4	58.98	0.0
1246	x_K,R,N,L,I,L,2	3236.89	0.0
1248	x_K,R,N,L,I,L,4	100.11	0.0
1250	x_K,R,N,L,A,S,1	68.87	0.0
1253	x_K,R,N,L,A,S,4	2.13	0.0
1255	x_K,R,N,L,A,P,1	234.74	0.0
1258	x_K,R,N,L,A,P,4	7.26	0.0
1261	x_K,R,N,L,A,M,2	808.01	0.0
1263	x_K,R,N,L,A,M,4	24.99	0.0
1266	x_K,R,N,L,A,L,2	2714.06	0.0
1268	x_K,R,N,L,A,L,4	83.94	0.0
1270	x_K,R,N,L,L,P,1	116.85	0.0
1273	x_K,R,N,L,L,P,4	6.15	0.0
1275	x_K,R,N,L,L,M,1	618.45	0.0
1278	x_K,R,N,L,L,M,4	32.55	0.0
1280	x_K,R,N,L,L,L,1	473.1	0.0
1283	x_K,R,N,L,L,L,4	24.9	0.0
1286	x_K,R,N,L,N,N,2	1361.0	0.0
1290	x_K,R,N,H,W,L,1	59.17	0.0
1293	x_K,R,N,H,W,L,4	1.83	0.0
1295	x_K,R,N,H,C,L,1	109.61	0.0
1298	x_K,R,N,H,C,L,4	3.39	0.0
1302	x_K,R,N,C,P,P,3	527.68	0.0
1303	x_K,R,N,C,P,P,4	16.32	0.0
1307	x_K,R,N,C,P,M,3	2993.42	0.0
1308	x_K,R,N,C,P,M,4	92.58	0.0
1312	x_K,R,N,C,P,L,3	2795.54	0.0
1313	x_K,R,N,C,P,L,4	86.46	0.0
1315	x_K,R,N,C,D,P,1	69.84	0.0
1318	x_K,R,N,C,D,P,4	2.16	0.0
1320	x_K,R,N,C,D,M,1	474.33	0.0
1323	x_K,R,N,C,D,M,4	14.67	0.0
1325	x_K,R,N,C,D,L,1	1286.22	0.0
1328	x_K,R,N,C,D,L,4	39.78	0.0
1330	x_K,R,N,C,W,S,1	127.07	0.0
1333	x_K,R,N,C,W,S,4	3.93	0.0
1335	x_K,R,N,C,W,P,1	296.82	0.0
1338	x_K,R,N,C,W,P,4	9.18	0.0
1340	x_K,R,N,C,W,M,1	2152.43	0.0
1343	x_K,R,N,C,W,M,4	66.57	0.0
1345	x_K,R,N,C,W,L,1	2771.29	0.0
1348	x_K,R,N,C,W,L,4	85.71	0.0
1350	x_K,R,N,C,C,P,1	58.2	0.0
1353	x_K,R,N,C,C,P,4	1.8	0.0
1355	x_K,R,N,C,C,M,1	522.83	0.0
1358	x_K,R,N,C,C,M,4	16.17	0.0
