query_id	query_description	query_type	query_multiplier	lowerbound	lowerbound_perunit_penalty	upperbound	upperbound_perunit_penalty	parameter_index	static_identifiers	dynamic_identifiers	original_dynamic_identifiers	query_value	
6	CuFt Harv 5 - time period 5	FREE	1.0	null	null	null	null	21	0 B A;1 N;2 5 6;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 5	NoIdentifier	NoIdentifier	1.2908937602176767E7	
7	CuFt Harv 6 - time period 6	FREE	1.0	null	null	null	null	21	0 B A;1 N;2 5 6;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 6	NoIdentifier	NoIdentifier	1.2908937602176892E7	
8	CuFt Harv 7 - time period 7	FREE	1.0	null	null	null	null	21	0 B A;1 N;2 5 6;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 7	NoIdentifier	NoIdentifier	1.2908937602176894E7	
9	CuFt Harv 8 - time period 8	FREE	1.0	null	null	null	null	21	0 B A;1 N;2 5 6;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 8	NoIdentifier	NoIdentifier	1.290893760217689E7	
10	CuFt Harv 9 - time period 9	FREE	1.0	null	null	null	null	21	0 B A;1 N;2 5 6;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 9	NoIdentifier	NoIdentifier	1.2908937602176892E7	
11	CuFt Harv 10 - time period 10	FREE	1.0	null	null	null	null	21	0 B A;1 N;2 5 6;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 10	NoIdentifier	NoIdentifier	1.2908937602176894E7	
12	CuFt Harv 11 - time period 11	FREE	1.0	null	null	null	null	21	0 B A;1 N;2 5 6;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 11	NoIdentifier	NoIdentifier	1.2908937602176882E7	
13	CuFt Harv 12 - time period 12	FREE	1.0	null	null	null	null	21	0 B A;1 N;2 5 6;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 12	NoIdentifier	NoIdentifier	1.2908937602176895E7	
14	CuFt Harv 13 - time period 13	FREE	1.0	null	null	null	null	21	0 B A;1 N;2 5 6;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 13	NoIdentifier	NoIdentifier	1.2908937602176884E7	
15	CuFt Harv 14 - time period 14	FREE	1.0	null	null	null	null	21	0 B A;1 N;2 5 6;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 14	NoIdentifier	NoIdentifier	1.2908937602176894E7	
16	CuFt Harv 15 - time period 15	FREE	1.0	null	null	null	null	21	0 B A;1 N;2 5 6;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 15	NoIdentifier	NoIdentifier	1.2908937602176886E7	
17	CuFt Inventory 5-14	FREE	0.1	null	null	null	null	19	0 B A;1 N;2 5 6;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 5 6 7 8 9 10 11 12 13 14	NoIdentifier	NoIdentifier	1.1671204930972183E9	
18	CuFtInventory 15	FREE	1.0	null	null	null	null	19	0 B A;1 N;2 5 6;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 15	NoIdentifier	NoIdentifier	1.180029430699393E9	
19	msf 1 - time period 1	HARD	1.0	45000.0	null	null	null	NoParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 1	62 msf	62 bb bs cs-bb ct ct-bb ct-ub gp-ct-ub msf na no-action pct plant sc-bb ss ub	45000.00000000003	
20	msf 2 - time period 2	HARD	1.0	45000.0	null	null	null	NoParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 2	62 msf	62 bb bs cs-bb ct ct-bb ct-ub gp-ct-ub msf na no-action pct plant sc-bb ss ub	49426.863661776	
21	msf 3 - time period 3	HARD	1.0	45000.0	null	null	null	NoParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 3	62 msf	62 bb bs cs-bb ct ct-bb ct-ub gp-ct-ub msf na no-action pct plant sc-bb ss ub	45000.00000000002	
22	msf 4 - time period 4	HARD	1.0	45000.0	null	null	null	NoParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 4	62 msf	62 bb bs cs-bb ct ct-bb ct-ub gp-ct-ub msf na no-action pct plant sc-bb ss ub	45000.0	
23	msf 5 - time period 5	HARD	1.0	45000.0	null	null	null	NoParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 5	62 msf	62 bb bs cs-bb ct ct-bb ct-ub gp-ct-ub msf na no-action pct plant sc-bb ss ub	48552.736338224	
24	msf 6 - time period 6	HARD	1.0	45000.0	null	null	null	NoParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 6	62 msf	62 bb bs cs-bb ct ct-bb ct-ub gp-ct-ub msf na no-action pct plant sc-bb ss ub	45000.00000000003	
25	msf 7 - time period 7	HARD	1.0	45000.0	null	null	null	NoParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 7	62 msf	62 bb bs cs-bb ct ct-bb ct-ub gp-ct-ub msf na no-action pct plant sc-bb ss ub	49426.863661776	
26	msf 8 - time period 8	HARD	1.0	45000.0	null	null	null	NoParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 8	62 msf	62 bb bs cs-bb ct ct-bb ct-ub gp-ct-ub msf na no-action pct plant sc-bb ss ub	45000.00000000002	
27	msf 9 - time period 9	HARD	1.0	45000.0	null	null	null	NoParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 9	62 msf	62 bb bs cs-bb ct ct-bb ct-ub gp-ct-ub msf na no-action pct plant sc-bb ss ub	45000.0	
28	msf 10 - time period 10	HARD	1.0	45000.0	null	null	null	NoParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 10	62 msf	62 bb bs cs-bb ct ct-bb ct-ub gp-ct-ub msf na no-action pct plant sc-bb ss ub	48552.736338224	
29	msf 11 - time period 11	HARD	1.0	45000.0	null	null	null	NoParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 11	62 msf	62 bb bs cs-bb ct ct-bb ct-ub gp-ct-ub msf na no-action pct plant sc-bb ss ub	45000.00000000003	
30	msf 12 - time period 12	HARD	1.0	45000.0	null	null	null	NoParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 12	62 msf	62 bb bs cs-bb ct ct-bb ct-ub gp-ct-ub msf na no-action pct plant sc-bb ss ub	49426.863661776	
31	msf 13 - time period 13	HARD	1.0	45000.0	null	null	null	NoParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 13	62 msf	62 bb bs cs-bb ct ct-bb ct-ub gp-ct-ub msf na no-action pct plant sc-bb ss ub	45000.00000000002	
32	msf 14 - time period 14	HARD	1.0	45000.0	null	null	null	NoParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 14	62 msf	62 bb bs cs-bb ct ct-bb ct-ub gp-ct-ub msf na no-action pct plant sc-bb ss ub	45000.0	
33	msf 15 - time period 15	HARD	1.0	45000.0	null	null	null	NoParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 15	62 msf	62 bb bs cs-bb ct ct-bb ct-ub gp-ct-ub msf na no-action pct plant sc-bb ss ub	48552.736338224	
334	budget 1 - time period 1	HARD	1.0	null	null	3.065726E7	null	CostParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 1	NoIdentifier	NoIdentifier	3.0657260000000004E7	
335	budget 2 - time period 2	HARD	1.0	null	null	3.065726E7	null	CostParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 2	NoIdentifier	NoIdentifier	3.0657260000000004E7	
336	budget 3 - time period 3	HARD	1.0	null	null	3.065726E7	null	CostParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 3	NoIdentifier	NoIdentifier	3.065726000000006E7	
337	budget 4 - time period 4	HARD	1.0	null	null	3.065726E7	null	CostParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 4	NoIdentifier	NoIdentifier	2.995551888775357E7	
338	budget 5 - time period 5	HARD	1.0	null	null	3.065726E7	null	CostParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 5	NoIdentifier	NoIdentifier	3.0657260000000097E7	
339	WUI Cost 1 - time period 1	FREE	1.0	null	null	null	null	CostParameter	0 B A;1 N;2 3 5;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 1	NoIdentifier	NoIdentifier	1.2569476599999994E7	
340	WUI Cost 2 - time period 2	FREE	1.0	null	null	null	null	CostParameter	0 B A;1 N;2 3 5;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 2	NoIdentifier	NoIdentifier	1.2569476600000003E7	
341	WUI Cost 3 - time period 3	FREE	1.0	null	null	null	null	CostParameter	0 B A;1 N;2 3 5;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 3	NoIdentifier	NoIdentifier	1.335952628645245E7	
342	WUI Cost 4 - time period 4	FREE	1.0	null	null	null	null	CostParameter	0 B A;1 N;2 3 5;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 4	NoIdentifier	NoIdentifier	1.2281762743978975E7	
343	WUI Cost 5 - time period 5	FREE	1.0	null	null	null	null	CostParameter	0 B A;1 N;2 3 5;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 5	NoIdentifier	NoIdentifier	1.2569476599999987E7	
344	nonWUI Cost 1 - time period 1	FREE	1.0	null	null	null	null	CostParameter	0 B A;1 N;2 4 6;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 1	NoIdentifier	NoIdentifier	9547347.636859568	
345	nonWUI Cost 2 - time period 2	FREE	1.0	null	null	null	null	CostParameter	0 B A;1 N;2 4 6;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 2	NoIdentifier	NoIdentifier	9441717.415205784	
346	nonWUI Cost 3 - time period 3	FREE	1.0	null	null	null	null	CostParameter	0 B A;1 N;2 4 6;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 3	NoIdentifier	NoIdentifier	7051169.80000001	
347	nonWUI Cost 4 - time period 4	FREE	1.0	null	null	null	null	CostParameter	0 B A;1 N;2 4 6;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 4	NoIdentifier	NoIdentifier	6889769.344183324	
348	nonWUI Cost 5 - time period 5	FREE	1.0	null	null	null	null	CostParameter	0 B A;1 N;2 4 6;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 5	NoIdentifier	NoIdentifier	1.0767161799251731E7	
349	No EA for B in MAG 1-4	HARD	1.0	null	null	0.0	null	NoParameter	0 B A;1 N;2 1 2 3 4;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 EA_E EA_R;7 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15	44 B	44 B C D E F G H I NONE U	0.0	
350	all Rx burn 1 - time period 1	HARD	1.0	null	null	100000.0	null	NoParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 PB_E GS_E EA_E PB_R GS_R EA_R;7 1	62 bb cs-bb ct-bb ct-ub gp-ct-ub sc-bb ub	62 bb bs cs-bb ct ct-bb ct-ub gp-ct-ub msf na no-action pct plant sc-bb ss ub	47924.8847235011	
351	all Rx burn 2 - time period 2	HARD	1.0	null	null	100000.0	null	NoParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 PB_E GS_E EA_E PB_R GS_R EA_R;7 2	62 bb cs-bb ct-bb ct-ub gp-ct-ub sc-bb ub	62 bb bs cs-bb ct ct-bb ct-ub gp-ct-ub msf na no-action pct plant sc-bb ss ub	13199.629831765013	
352	all Rx burn 3 - time period 3	HARD	1.0	null	null	100000.0	null	NoParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 PB_E GS_E EA_E PB_R GS_R EA_R;7 3	62 bb cs-bb ct-bb ct-ub gp-ct-ub sc-bb ub	62 bb bs cs-bb ct ct-bb ct-ub gp-ct-ub msf na no-action pct plant sc-bb ss ub	28517.045156373468	
353	all Rx burn 4 - time period 4	HARD	1.0	null	null	100000.0	null	NoParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 PB_E GS_E EA_E PB_R GS_R EA_R;7 4	62 bb cs-bb ct-bb ct-ub gp-ct-ub sc-bb ub	62 bb bs cs-bb ct ct-bb ct-ub gp-ct-ub msf na no-action pct plant sc-bb ss ub	6271.988533035659	
354	all Rx burn 5 - time period 5	HARD	1.0	null	null	100000.0	null	NoParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 PB_E GS_E EA_E PB_R GS_R EA_R;7 5	62 bb cs-bb ct-bb ct-ub gp-ct-ub sc-bb ub	62 bb bs cs-bb ct ct-bb ct-ub gp-ct-ub msf na no-action pct plant sc-bb ss ub	8211.778423447035	
355	all Rx burn 6 - time period 6	HARD	1.0	null	null	100000.0	null	NoParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 PB_E GS_E EA_E PB_R GS_R EA_R;7 6	62 bb cs-bb ct-bb ct-ub gp-ct-ub sc-bb ub	62 bb bs cs-bb ct ct-bb ct-ub gp-ct-ub msf na no-action pct plant sc-bb ss ub	46870.59564372584	
356	all Rx burn 7 - time period 7	HARD	1.0	null	null	100000.0	null	NoParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 PB_E GS_E EA_E PB_R GS_R EA_R;7 7	62 bb cs-bb ct-bb ct-ub gp-ct-ub sc-bb ub	62 bb bs cs-bb ct ct-bb ct-ub gp-ct-ub msf na no-action pct plant sc-bb ss ub	34886.32557012054	
357	all Rx burn 8 - time period 8	HARD	1.0	null	null	100000.0	null	NoParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 PB_E GS_E EA_E PB_R GS_R EA_R;7 8	62 bb cs-bb ct-bb ct-ub gp-ct-ub sc-bb ub	62 bb bs cs-bb ct ct-bb ct-ub gp-ct-ub msf na no-action pct plant sc-bb ss ub	29682.604168764825	
358	all Rx burn 9 - time period 9	HARD	1.0	null	null	100000.0	null	NoParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 PB_E GS_E EA_E PB_R GS_R EA_R;7 9	62 bb cs-bb ct-bb ct-ub gp-ct-ub sc-bb ub	62 bb bs cs-bb ct ct-bb ct-ub gp-ct-ub msf na no-action pct plant sc-bb ss ub	15972.605535715007	
359	all Rx burn 10 - time period 10	HARD	1.0	null	null	100000.0	null	NoParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 PB_E GS_E EA_E PB_R GS_R EA_R;7 10	62 bb cs-bb ct-bb ct-ub gp-ct-ub sc-bb ub	62 bb bs cs-bb ct ct-bb ct-ub gp-ct-ub msf na no-action pct plant sc-bb ss ub	20677.864478269308	
360	all Rx burn 11 - time period 11	HARD	1.0	null	null	100000.0	null	NoParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 PB_E GS_E EA_E PB_R GS_R EA_R;7 11	62 bb cs-bb ct-bb ct-ub gp-ct-ub sc-bb ub	62 bb bs cs-bb ct ct-bb ct-ub gp-ct-ub msf na no-action pct plant sc-bb ss ub	19899.920196177038	
361	all Rx burn 12 - time period 12	HARD	1.0	null	null	100000.0	null	NoParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 PB_E GS_E EA_E PB_R GS_R EA_R;7 12	62 bb cs-bb ct-bb ct-ub gp-ct-ub sc-bb ub	62 bb bs cs-bb ct ct-bb ct-ub gp-ct-ub msf na no-action pct plant sc-bb ss ub	28562.766546580362	
362	all Rx burn 13 - time period 13	HARD	1.0	null	null	100000.0	null	NoParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 PB_E GS_E EA_E PB_R GS_R EA_R;7 13	62 bb cs-bb ct-bb ct-ub gp-ct-ub sc-bb ub	62 bb bs cs-bb ct ct-bb ct-ub gp-ct-ub msf na no-action pct plant sc-bb ss ub	18448.388860216546	
363	all Rx burn 14 - time period 14	HARD	1.0	null	null	100000.0	null	NoParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 PB_E GS_E EA_E PB_R GS_R EA_R;7 14	62 bb cs-bb ct-bb ct-ub gp-ct-ub sc-bb ub	62 bb bs cs-bb ct ct-bb ct-ub gp-ct-ub msf na no-action pct plant sc-bb ss ub	18326.281774498326	
364	all Rx burn 15 - time period 15	HARD	1.0	null	null	100000.0	null	NoParameter	0 B A;1 N;2 1 2 3 4 5 6;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 PB_E GS_E EA_E PB_R GS_R EA_R;7 15	62 bb cs-bb ct-bb ct-ub gp-ct-ub sc-bb ub	62 bb bs cs-bb ct ct-bb ct-ub gp-ct-ub msf na no-action pct plant sc-bb ss ub	24018.22836236238	
365	MAG 2 Opening 1 - time period 1	HARD	1.0	null	null	149000.0	null	63	0 B A;1 N;2 2;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 1	NoIdentifier	NoIdentifier	68640.81661870274	
366	MAG 2 Opening 2 - time period 2	HARD	1.0	null	null	149000.0	null	63	0 B A;1 N;2 2;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 2	NoIdentifier	NoIdentifier	57983.95352309124	
367	MAG 2 Opening 3 - time period 3	HARD	1.0	null	null	149000.0	null	63	0 B A;1 N;2 2;3 L B W U G O;4 B C D E F G H I U;5 F G H I J K L M N O P Q R S Z;6 NG_E PB_E GS_E EA_E MS_E BS_E NG_R PB_R GS_R EA_R;7 3	NoIdentifier	NoIdentifier	44700.18990569851	
