strata_id	layer1	layer2	layer3	layer4	layer5	layer6	natural_growth_acres	prescribed_burn_acres	group_selection_acres	even_age_acres	mixed_severity_wildfire_acres	barkbeetle_acres
KRNLIL	K	R	N	L	I	L	0.0	0.0	3036.67	0.0	100.11	200.22
KRNLAS	K	R	N	L	A	S	0.0	0.0	64.61	0.0	2.13	4.26
KRNLAP	K	R	N	L	A	P	0.0	0.0	220.22	0.0	7.26	14.52
KRNLAM	K	R	N	L	A	M	0.0	758.03	0.0	0.0	24.99	49.98
KRNLAL	K	R	N	L	A	L	0.0	0.0	2546.18	0.0	83.94	167.88
KRNLLP	K	R	N	L	L	P	0.0	0.0	111.93	0.0	3.69	7.38
KRNLLM	K	R	N	L	L	M	0.0	592.4100000000001	0.0	0.0	19.529999999999998	39.059999999999995
KRNLLL	K	R	N	L	L	L	0.0	0.0	453.18	0.0	14.94	29.88
KRNHWL	K	R	N	H	W	L	0.0	0.0	55.510000000000005	0.0	1.8299999999999998	3.6599999999999997
KRNHCL	K	R	N	H	C	L	0.0	0.0	102.83	0.0	3.3899999999999997	6.779999999999999
KRNCPM	K	R	N	C	P	M	0.0	0.0	2808.26	0.0	92.58	185.16
KRNCPL	K	R	N	C	P	L	0.0	0.0	2622.62	0.0	86.46	172.92
KRNCDM	K	R	N	C	D	M	0.0	0.0	444.99	0.0	14.67	29.34
KRNCDL	K	R	N	C	D	L	0.0	1206.66	0.0	0.0	39.78	79.56
KRNCWS	K	R	N	C	W	S	0.0	0.0	119.21	0.0	3.9299999999999997	7.859999999999999
KRNCWP	K	R	N	C	W	P	0.0	278.46	0.0	0.0	9.18	18.36
KRNCWM	K	R	N	C	W	M	0.0	0.0	2019.29	0.0	66.57	133.14
KRNCWL	K	R	N	C	W	L	0.0	0.0	2599.87	0.0	85.71	171.42
KRNCCP	K	R	N	C	C	P	0.0	0.0	54.6	0.0	1.7999999999999998	3.5999999999999996
KRNCCM	K	R	N	C	C	M	0.0	0.0	0.0	490.49000000000007	16.169999999999998	32.339999999999996
KRNCCL	K	R	N	C	C	L	0.0	0.0	1474.2	0.0	48.6	97.2
KRNCIS	K	R	N	C	I	S	0.0	0.0	186.54999999999998	0.0	6.1499999999999995	12.299999999999999
KRNCIP	K	R	N	C	I	P	0.0	0.0	290.29	0.0	9.57	19.14
KRNCIM	K	R	N	C	I	M	0.0	1675.31	0.0	0.0	55.23	110.46
KRNCIL	K	R	N	C	I	L	0.0	0.0	2820.09	0.0	92.97	185.94
KRNCAS	K	R	N	C	A	S	0.0	0.0	106.47	0.0	3.51	7.02
KRNCAP	K	R	N	C	A	P	0.0	0.0	91.91	0.0	3.03	6.06
KRNCAM	K	R	N	C	A	M	0.0	0.0	0.0	463.19	15.27	30.54
KRNCAL	K	R	N	C	A	L	0.0	0.0	1204.84	0.0	39.72	79.44
KRNCLM	K	R	N	C	L	M	0.0	0.0	323.96	0.0	10.68	21.36
KRNCLL	K	R	N	C	L	L	0.0	0.0	0.0	266.63	8.79	17.58
KRNRPM	K	R	N	R	P	M	0.0	0.0	1077.44	0.0	35.519999999999996	71.03999999999999
KRNRPL	K	R	N	R	P	L	0.0	1216.67	0.0	0.0	40.11	80.22
KRNRDS	K	R	N	R	D	S	0.0	0.0	52.78	0.0	1.74	3.48
KRNRDM	K	R	N	R	D	M	0.0	0.0	946.4	0.0	31.2	62.4
KRNRDL	K	R	N	R	D	L	0.0	1591.59	0.0	0.0	52.47	104.94
KRNRWS	K	R	N	R	W	S	0.0	0.0	120.11999999999999	0.0	3.96	7.92
KRNRWM	K	R	N	R	W	M	0.0	0.0	336.7	0.0	11.1	22.2
KRNRWL	K	R	N	R	W	L	0.0	531.44	0.0	0.0	17.52	35.04
KRNRCM	K	R	N	R	C	M	0.0	0.0	101.92	0.0	3.36	6.72
KRNRCL	K	R	N	R	C	L	0.0	0.0	265.72	0.0	8.76	17.52
KRNRIP	K	R	N	R	I	P	0.0	0.0	137.41	0.0	4.53	9.06
KRNRIM	K	R	N	R	I	M	0.0	0.0	558.74	0.0	18.419999999999998	36.839999999999996
KRNRIL	K	R	N	R	I	L	0.0	0.0	1775.41	0.0	58.53	117.06
KRNRAM	K	R	N	R	A	M	0.0	0.0	110.11	0.0	3.63	7.26
KRNRAL	K	R	N	R	A	L	0.0	0.0	230.23	0.0	7.59	15.18
KRNRLM	K	R	N	R	L	M	0.0	0.0	57.33	0.0	1.89	3.78
KRNRLL	K	R	N	R	L	L	0.0	0.0	141.95999999999998	0.0	4.68	9.36
KROLPM	K	R	O	L	P	M	0.0	0.0	50.050000000000004	0.0	1.65	3.3
KROLWL	K	R	O	L	W	L	0.0	504.14	0.0	0.0	16.62	33.24
KROLCM	K	R	O	L	C	M	0.0	0.0	60.97	0.0	2.01	4.02
KROLCL	K	R	O	L	C	L	0.0	562.38	0.0	0.0	18.54	37.08
KROLIP	K	R	O	L	I	P	0.0	0.0	83.72	0.0	2.76	5.52
KROLIM	K	R	O	L	I	M	0.0	0.0	288.47	0.0	9.51	19.02
KROLIL	K	R	O	L	I	L	0.0	0.0	543.27	0.0	17.91	35.82
KROLAM	K	R	O	L	A	M	0.0	0.0	182.0	0.0	6.0	12.0
KROLAL	K	R	O	L	A	L	0.0	0.0	377.65000000000003	0.0	12.45	24.9
KROLLM	K	R	O	L	L	M	0.0	0.0	95.55	0.0	3.15	6.3
KROLLL	K	R	O	L	L	L	0.0	0.0	123.75999999999999	0.0	4.08	8.16
KROHWL	K	R	O	H	W	L	0.0	0.0	84.63	0.0	2.79	5.58
KROHCL	K	R	O	H	C	L	0.0	0.0	126.49000000000001	0.0	4.17	8.34
KROCPM	K	R	O	C	P	M	0.0	0.0	109.2	0.0	3.5999999999999996	7.199999999999999
KROCPL	K	R	O	C	P	L	0.0	0.0	157.43	0.0	5.1899999999999995	10.379999999999999
KROCDL	K	R	O	C	D	L	0.0	0.0	123.75999999999999	0.0	4.08	8.16
KROCWL	K	R	O	C	W	L	0.0	0.0	144.69	0.0	4.77	9.54
KROCCL	K	R	O	C	C	L	0.0	0.0	50.050000000000004	0.0	1.65	3.3
KROCIP	K	R	O	C	I	P	0.0	0.0	67.34	0.0	2.2199999999999998	4.4399999999999995
KROCIM	K	R	O	C	I	M	0.0	0.0	485.03	0.0	15.99	31.98
KROCIL	K	R	O	C	I	L	0.0	0.0	592.4100000000001	0.0	19.529999999999998	39.059999999999995
KROCAP	K	R	O	C	A	P	0.0	0.0	52.78	0.0	1.74	3.48
KROCAM	K	R	O	C	A	M	0.0	0.0	141.95999999999998	0.0	4.68	9.36
KROCAL	K	R	O	C	A	L	0.0	0.0	202.02	0.0	6.66	13.32
KROCLM	K	R	O	C	L	M	0.0	0.0	94.64	0.0	3.12	6.24
KROCLL	K	R	O	C	L	L	0.0	0.0	62.790000000000006	0.0	2.07	4.14
KRORPS	K	R	O	R	P	S	0.0	0.0	69.16	0.0	2.28	4.56
KRORPM	K	R	O	R	P	M	0.0	0.0	179.27	0.0	5.91	11.82
KRORPL	K	R	O	R	P	L	0.0	0.0	406.77	0.0	13.41	26.82
KRORDS	K	R	O	R	D	S	0.0	0.0	72.8	0.0	2.4	4.8
KRORDM	K	R	O	R	D	M	0.0	0.0	346.71	0.0	11.43	22.86
KRORDL	K	R	O	R	D	L	0.0	728.0	0.0	0.0	24.0	48.0
KRORWS	K	R	O	R	W	S	0.0	0.0	105.56	0.0	3.48	6.96
KRORWM	K	R	O	R	W	M	0.0	0.0	219.31	0.0	7.2299999999999995	14.459999999999999
KRORWL	K	R	O	R	W	L	0.0	0.0	606.97	0.0	20.009999999999998	40.019999999999996
KRORCM	K	R	O	R	C	M	0.0	0.0	108.29	0.0	3.57	7.14
KRORCL	K	R	O	R	C	L	0.0	0.0	490.49000000000007	0.0	16.169999999999998	32.339999999999996
KRORIM	K	R	O	R	I	M	0.0	0.0	381.29	0.0	12.57	25.14
KRORIL	K	R	O	R	I	L	0.0	0.0	313.95	0.0	10.35	20.7
KRORAM	K	R	O	R	A	M	0.0	0.0	192.92	0.0	6.359999999999999	12.719999999999999
KRORAL	K	R	O	R	A	L	0.0	0.0	157.43	0.0	5.1899999999999995	10.379999999999999
KRPLPM	K	R	P	L	P	M	0.0	0.0	213.85	0.0	7.05	14.1
KRPLPL	K	R	P	L	P	L	0.0	0.0	109.2	0.0	3.5999999999999996	7.199999999999999
KRPLDM	K	R	P	L	D	M	0.0	0.0	107.38	0.0	3.54	7.08
KRPLDL	K	R	P	L	D	L	0.0	0.0	150.15	0.0	4.95	9.9
KRPLWM	K	R	P	L	W	M	0.0	0.0	124.66999999999999	0.0	4.109999999999999	8.219999999999999
KRPLWL	K	R	P	L	W	L	0.0	428.61	0.0	0.0	14.129999999999999	28.259999999999998
KRPLCL	K	R	P	L	C	L	0.0	0.0	57.33	0.0	1.89	3.78
KRPLIP	K	R	P	L	I	P	0.0	0.0	209.29999999999998	0.0	6.8999999999999995	13.799999999999999
KRPLIM	K	R	P	L	I	M	0.0	1480.5700000000002	0.0	0.0	48.809999999999995	97.61999999999999
KRPLIL	K	R	P	L	I	L	0.0	0.0	1871.87	0.0	61.71	123.42
KRPLAP	K	R	P	L	A	P	0.0	0.0	214.76	0.0	7.08	14.16
KRPLAM	K	R	P	L	A	M	0.0	0.0	699.79	0.0	23.07	46.14
KRPLAL	K	R	P	L	A	L	0.0	0.0	879.97	0.0	29.009999999999998	58.019999999999996
KRPLLP	K	R	P	L	L	P	0.0	0.0	70.97999999999999	0.0	2.34	4.68
KRPLLM	K	R	P	L	L	M	0.0	0.0	248.43	0.0	8.19	16.38
KRPLLL	K	R	P	L	L	L	0.0	0.0	213.85	0.0	7.05	14.1
KRPHDL	K	R	P	H	D	L	0.0	0.0	49.14	0.0	1.6199999999999999	3.2399999999999998
KRPHWM	K	R	P	H	W	M	0.0	0.0	111.93	0.0	3.69	7.38
KRPHWL	K	R	P	H	W	L	0.0	0.0	101.01	0.0	3.33	6.66
KRPHCL	K	R	P	H	C	L	0.0	0.0	81.89999999999999	0.0	2.6999999999999997	5.3999999999999995
KRPHIM	K	R	P	H	I	M	0.0	0.0	72.8	0.0	2.4	4.8
KRPHIL	K	R	P	H	I	L	0.0	0.0	78.26	0.0	2.58	5.16
KRPHAM	K	R	P	H	A	M	0.0	0.0	64.61	0.0	2.13	4.26
KRPHLL	K	R	P	H	L	L	0.0	0.0	50.050000000000004	0.0	1.65	3.3
KRPCPM	K	R	P	C	P	M	0.0	766.22	0.0	0.0	25.259999999999998	50.519999999999996
KRPCPL	K	R	P	C	P	L	0.0	0.0	320.32	0.0	10.559999999999999	21.119999999999997
KRPCDM	K	R	P	C	D	M	0.0	0.0	107.38	0.0	3.54	7.08
KRPCDL	K	R	P	C	D	L	0.0	0.0	283.01	0.0	9.33	18.66
KRPCWM	K	R	P	C	W	M	0.0	0.0	442.26	0.0	14.58	29.16
KRPCWL	K	R	P	C	W	L	0.0	0.0	528.71	0.0	17.43	34.86
KRPCCL	K	R	P	C	C	L	0.0	0.0	140.14	0.0	4.62	9.24
KRPCIP	K	R	P	C	I	P	0.0	0.0	301.21	0.0	9.93	19.86
KRPCIM	K	R	P	C	I	M	0.0	0.0	2093.91	0.0	69.03	138.06
KRPCIL	K	R	P	C	I	L	0.0	0.0	2723.63	0.0	89.78999999999999	179.57999999999998
KRPCAP	K	R	P	C	A	P	0.0	0.0	151.97	0.0	5.01	10.02
KRPCAM	K	R	P	C	A	M	0.0	0.0	496.86	0.0	16.38	32.76
KRPCAL	K	R	P	C	A	L	0.0	0.0	761.67	0.0	25.11	50.22
KRPCLP	K	R	P	C	L	P	0.0	0.0	103.74	0.0	3.42	6.84
KRPCLM	K	R	P	C	L	M	0.0	0.0	330.33000000000004	0.0	10.889999999999999	21.779999999999998
KRPCLL	K	R	P	C	L	L	0.0	0.0	501.41	0.0	16.53	33.06
KRPRPS	K	R	P	R	P	S	0.0	0.0	492.31	0.0	16.23	32.46
KRPRPM	K	R	P	R	P	M	0.0	0.0	1294.02	0.0	42.66	85.32
KRPRPL	K	R	P	R	P	L	0.0	0.0	2259.53	0.0	74.49	148.98
KRPRDS	K	R	P	R	D	S	0.0	0.0	403.13	0.0	13.29	26.58
KRPRDM	K	R	P	R	D	M	0.0	0.0	1890.98	0.0	62.339999999999996	124.67999999999999
KRPRDL	K	R	P	R	D	L	0.0	0.0	2982.98	0.0	98.34	196.68
KRPRWS	K	R	P	R	W	S	0.0	0.0	798.98	0.0	26.34	52.68
KRPRWP	K	R	P	R	W	P	0.0	0.0	276.64	0.0	9.12	18.24
KRPRWM	K	R	P	R	W	M	0.0	0.0	1440.53	0.0	47.489999999999995	94.97999999999999
KRPRWL	K	R	P	R	W	L	0.0	0.0	2152.15	0.0	70.95	141.9
KRPRCS	K	R	P	R	C	S	0.0	0.0	404.95	0.0	13.35	26.7
KRPRCP	K	R	P	R	C	P	0.0	0.0	113.75	0.0	3.75	7.5
KRPRCM	K	R	P	R	C	M	0.0	0.0	431.34	0.0	14.219999999999999	28.439999999999998
KRPRCL	K	R	P	R	C	L	0.0	1565.2	0.0	0.0	51.6	103.2
KRPRIS	K	R	P	R	I	S	0.0	0.0	272.09	0.0	8.969999999999999	17.939999999999998
KRPRIP	K	R	P	R	I	P	0.0	0.0	822.64	0.0	27.119999999999997	54.239999999999995
KRPRIM	K	R	P	R	I	M	0.0	0.0	2517.97	0.0	83.00999999999999	166.01999999999998
KRPRIL	K	R	P	R	I	L	0.0	1862.77	0.0	0.0	61.41	122.82
KRPRAS	K	R	P	R	A	S	0.0	0.0	75.53	0.0	2.4899999999999998	4.9799999999999995
KRPRAP	K	R	P	R	A	P	0.0	0.0	92.82	0.0	3.06	6.12
KRPRAM	K	R	P	R	A	M	0.0	0.0	805.35	0.0	26.55	53.1
KRPRAL	K	R	P	R	A	L	0.0	0.0	793.52	0.0	26.16	52.32
KRPRLS	K	R	P	R	L	S	0.0	0.0	52.78	0.0	1.74	3.48
KRPRLP	K	R	P	R	L	P	0.0	0.0	83.72	0.0	2.76	5.52
KRPRLM	K	R	P	R	L	M	0.0	0.0	251.16000000000003	0.0	8.28	16.56
KRPRLL	K	R	P	R	L	L	0.0	0.0	364.0	0.0	12.0	24.0
KNNLPS	K	N	N	L	P	S	0.0	0.0	371.28	0.0	12.24	24.48
KNNLPM	K	N	N	L	P	M	0.0	0.0	2269.54	0.0	74.82	149.64
KNNLPL	K	N	N	L	P	L	0.0	0.0	2798.25	0.0	92.25	184.5
KNNLDS	K	N	N	L	D	S	0.0	0.0	586.9499999999999	0.0	19.349999999999998	38.699999999999996
KNNLDM	K	N	N	L	D	M	0.0	971.88	0.0	0.0	32.04	64.08
KNNLDL	K	N	N	L	D	L	0.0	0.0	2386.02	0.0	78.66	157.32
KNNLWS	K	N	N	L	W	S	0.0	960.9599999999999	0.0	0.0	31.68	63.36
KNNLWP	K	N	N	L	W	P	0.0	548.73	0.0	0.0	18.09	36.18
KNNLWM	K	N	N	L	W	M	0.0	0.0	3234.1400000000003	0.0	106.61999999999999	213.23999999999998
KNNLWL	K	N	N	L	W	L	0.0	0.0	6846.84	0.0	225.72	451.44
KNNLCS	K	N	N	L	C	S	0.0	0.0	538.72	0.0	17.759999999999998	35.519999999999996
KNNLCP	K	N	N	L	C	P	0.0	0.0	218.4	0.0	7.199999999999999	14.399999999999999
KNNLCM	K	N	N	L	C	M	0.0	0.0	0.0	1689.87	55.71	111.42
KNNLCL	K	N	N	L	C	L	0.0	0.0	6083.349999999999	0.0	200.54999999999998	401.09999999999997
KNNLIS	K	N	N	L	I	S	0.0	0.0	1435.0700000000002	0.0	47.309999999999995	94.61999999999999
KNNLIP	K	N	N	L	I	P	0.0	0.0	444.99	0.0	14.67	29.34
KNNLIM	K	N	N	L	I	M	0.0	0.0	2646.28	0.0	87.24	174.48
KNNLIL	K	N	N	L	I	L	0.0	0.0	4688.32	0.0	154.56	309.12
KNNLAS	K	N	N	L	A	S	0.0	0.0	505.96000000000004	0.0	16.68	33.36
KNNLAP	K	N	N	L	A	P	0.0	0.0	392.21	0.0	12.93	25.86
KNNLAM	K	N	N	L	A	M	0.0	0.0	1961.05	0.0	64.64999999999999	129.29999999999998
KNNLAL	K	N	N	L	A	L	0.0	0.0	3666.3900000000003	0.0	120.86999999999999	241.73999999999998
KNNLLS	K	N	N	L	L	S	0.0	0.0	46.41	0.0	1.53	3.06
KNNLLP	K	N	N	L	L	P	0.0	0.0	130.13	0.0	4.29	8.58
KNNLLM	K	N	N	L	L	M	0.0	836.29	0.0	0.0	27.57	55.14
KNNLLL	K	N	N	L	L	L	0.0	0.0	743.47	0.0	24.509999999999998	49.019999999999996
KNNHPM	K	N	N	H	P	M	0.0	0.0	59.15	0.0	1.95	3.9
KNNHWM	K	N	N	H	W	M	0.0	0.0	49.14	0.0	1.6199999999999999	3.2399999999999998
KNNHIP	K	N	N	H	I	P	0.0	0.0	69.16	0.0	2.28	4.56
KNNHIM	K	N	N	H	I	M	0.0	0.0	93.72999999999999	0.0	3.09	6.18
KNNHIL	K	N	N	H	I	L	0.0	0.0	60.059999999999995	0.0	1.98	3.96
KNNHAM	K	N	N	H	A	M	0.0	0.0	62.790000000000006	0.0	2.07	4.14
KNNHLM	K	N	N	H	L	M	0.0	0.0	50.050000000000004	0.0	1.65	3.3
KNNCPS	K	N	N	C	P	S	0.0	0.0	1087.45	0.0	35.85	71.7
KNNCPM	K	N	N	C	P	M	0.0	0.0	18428.41	0.0	607.53	1215.06
KNNCPL	K	N	N	C	P	L	0.0	0.0	22154.86	0.0	730.38	1460.76
KNNCDS	K	N	N	C	D	S	0.0	0.0	1020.1099999999999	0.0	33.629999999999995	67.25999999999999
KNNCDM	K	N	N	C	D	M	0.0	0.0	3887.52	0.0	128.16	256.32
KNNCDL	K	N	N	C	D	L	0.0	0.0	10852.66	0.0	357.78	715.56
KNNCWS	K	N	N	C	W	S	0.0	807.17	0.0	0.0	26.61	53.22
KNNCWP	K	N	N	C	W	P	0.0	0.0	1160.25	0.0	38.25	76.5
KNNCWM	K	N	N	C	W	M	0.0	0.0	8859.76	0.0	292.08	584.16
KNNCWL	K	N	N	C	W	L	0.0	0.0	14913.08	0.0	491.64	983.28
KNNCCS	K	N	N	C	C	S	0.0	0.0	303.94	0.0	10.02	20.04
KNNCCP	K	N	N	C	C	P	0.0	0.0	0.0	384.02	12.66	25.32
KNNCCM	K	N	N	C	C	M	0.0	0.0	1861.86	0.0	61.379999999999995	122.75999999999999
KNNCCL	K	N	N	C	C	L	0.0	0.0	8437.52	0.0	278.15999999999997	556.3199999999999
KNNCIS	K	N	N	C	I	S	0.0	0.0	758.03	0.0	24.99	49.98
KNNCIP	K	N	N	C	I	P	0.0	0.0	1792.7	0.0	59.099999999999994	118.19999999999999
KNNCIM	K	N	N	C	I	M	0.0	0.0	13023.01	0.0	429.33	858.66
KNNCIL	K	N	N	C	I	L	0.0	0.0	14811.16	0.0	488.28	976.56
KNNCAS	K	N	N	C	A	S	0.0	0.0	262.08000000000004	0.0	8.64	17.28
KNNCAP	K	N	N	C	A	P	0.0	0.0	0.0	682.5	22.5	45.0
KNNCAM	K	N	N	C	A	M	0.0	0.0	3114.93	0.0	102.69	205.38
KNNCAL	K	N	N	C	A	L	0.0	0.0	6068.79	0.0	200.07	400.14
KNNCLS	K	N	N	C	L	S	0.0	0.0	81.89999999999999	0.0	2.6999999999999997	5.3999999999999995
KNNCLP	K	N	N	C	L	P	0.0	0.0	604.24	0.0	19.919999999999998	39.839999999999996
KNNCLM	K	N	N	C	L	M	0.0	0.0	2444.26	0.0	80.58	161.16
KNNCLL	K	N	N	C	L	L	0.0	0.0	3165.8900000000003	0.0	104.36999999999999	208.73999999999998
KNNRPS	K	N	N	R	P	S	0.0	0.0	171.08	0.0	5.64	11.28
KNNRPM	K	N	N	R	P	M	0.0	0.0	2974.79	0.0	98.07	196.14
KNNRPL	K	N	N	R	P	L	0.0	0.0	4658.29	0.0	153.57	307.14
KNNRDM	K	N	N	R	D	M	0.0	0.0	1295.84	0.0	42.72	85.44
KNNRDL	K	N	N	R	D	L	0.0	0.0	2766.4	0.0	91.2	182.4
KNNRWP	K	N	N	R	W	P	0.0	0.0	394.03	0.0	12.99	25.98
KNNRWM	K	N	N	R	W	M	0.0	0.0	2013.8300000000002	0.0	66.39	132.78
KNNRWL	K	N	N	R	W	L	0.0	0.0	2927.47	0.0	96.50999999999999	193.01999999999998
KNNRCM	K	N	N	R	C	M	0.0	0.0	0.0	396.76	13.08	26.16
KNNRCL	K	N	N	R	C	L	0.0	1002.82	0.0	0.0	33.06	66.12
KNNRIP	K	N	N	R	I	P	0.0	594.23	0.0	0.0	19.59	39.18
KNNRIM	K	N	N	R	I	M	0.0	0.0	1628.8999999999999	0.0	53.699999999999996	107.39999999999999
KNNRIL	K	N	N	R	I	L	0.0	1203.02	0.0	0.0	39.66	79.32
KNNRAP	K	N	N	R	A	P	0.0	0.0	79.17	0.0	2.61	5.22
KNNRAM	K	N	N	R	A	M	0.0	250.25	0.0	0.0	8.25	16.5
KNNRAL	K	N	N	R	A	L	0.0	0.0	0.0	448.63	14.79	29.58
KNNRLP	K	N	N	R	L	P	0.0	46.41	0.0	0.0	1.53	3.06
KNNRLM	K	N	N	R	L	M	0.0	0.0	0.0	229.32	7.56	15.12
KNNRLL	K	N	N	R	L	L	0.0	0.0	0.0	223.86	7.38	14.76
KNOLWL	K	N	O	L	W	L	0.0	76.44	0.0	0.0	2.52	5.04
KNOLCL	K	N	O	L	C	L	0.0	0.0	78.26	0.0	2.58	5.16
KNOHWM	K	N	O	H	W	M	0.0	0.0	102.83	0.0	3.3899999999999997	6.779999999999999
KNOHWL	K	N	O	H	W	L	0.0	0.0	0.0	234.78	7.739999999999999	15.479999999999999
KNOHCL	K	N	O	H	C	L	0.0	0.0	193.83	0.0	6.39	12.78
KNOHIM	K	N	O	H	I	M	0.0	0.0	0.0	118.3	3.9	7.8
KNOHIL	K	N	O	H	I	L	0.0	0.0	0.0	110.11	3.63	7.26
KNOHAM	K	N	O	H	A	M	0.0	0.0	72.8	0.0	2.4	4.8
KNOHAL	K	N	O	H	A	L	0.0	0.0	52.78	0.0	1.74	3.48
KNOHLM	K	N	O	H	L	M	0.0	0.0	0.0	67.34	2.2199999999999998	4.4399999999999995
KNOCPM	K	N	O	C	P	M	0.0	247.51999999999998	0.0	0.0	8.16	16.32
KNOCPL	K	N	O	C	P	L	0.0	444.99	0.0	0.0	14.67	29.34
KNOCDM	K	N	O	C	D	M	0.0	90.09	0.0	0.0	2.9699999999999998	5.9399999999999995
KNOCDL	K	N	O	C	D	L	0.0	0.0	273.91	0.0	9.03	18.06
KNOCWM	K	N	O	C	W	M	0.0	0.0	0.0	229.32	7.56	15.12
KNOCWL	K	N	O	C	W	L	0.0	0.0	441.34999999999997	0.0	14.549999999999999	29.099999999999998
KNOCCM	K	N	O	C	C	M	0.0	103.74	0.0	0.0	3.42	6.84
KNOCCL	K	N	O	C	C	L	0.0	331.24	0.0	0.0	10.92	21.84
KNOCIM	K	N	O	C	I	M	0.0	0.0	250.25	0.0	8.25	16.5
KNOCIL	K	N	O	C	I	L	0.0	430.43	0.0	0.0	14.19	28.38
KNOCAM	K	N	O	C	A	M	0.0	0.0	135.59	0.0	4.47	8.94
KNOCAL	K	N	O	C	A	L	0.0	0.0	0.0	121.02999999999999	3.9899999999999998	7.9799999999999995
KNOCLM	K	N	O	C	L	M	0.0	101.01	0.0	0.0	3.33	6.66
KNOCLL	K	N	O	C	L	L	0.0	0.0	0.0	103.74	3.42	6.84
KNORPS	K	N	O	R	P	S	0.0	0.0	0.0	71.89	2.37	4.74
KNORPM	K	N	O	R	P	M	0.0	0.0	0.0	1116.5700000000002	36.809999999999995	73.61999999999999
KNORPL	K	N	O	R	P	L	0.0	0.0	0.0	3023.02	99.66	199.32
KNORDM	K	N	O	R	D	M	0.0	0.0	0.0	1306.76	43.08	86.16
KNORDL	K	N	O	R	D	L	0.0	0.0	0.0	2734.5499999999997	90.14999999999999	180.29999999999998
KNORWP	K	N	O	R	W	P	0.0	0.0	226.59	0.0	7.47	14.94
KNORWM	K	N	O	R	W	M	0.0	1706.25	0.0	0.0	56.25	112.5
KNORWL	K	N	O	R	W	L	0.0	0.0	3487.12	0.0	114.96	229.92
KNORCP	K	N	O	R	C	P	0.0	0.0	0.0	48.23	1.5899999999999999	3.1799999999999997
KNORCM	K	N	O	R	C	M	0.0	672.49	0.0	0.0	22.169999999999998	44.339999999999996
KNORCL	K	N	O	R	C	L	0.0	0.0	2206.75	0.0	72.75	145.5
KNORIP	K	N	O	R	I	P	0.0	0.0	150.15	0.0	4.95	9.9
KNORIM	K	N	O	R	I	M	0.0	0.0	1330.42	0.0	43.86	87.72
KNORIL	K	N	O	R	I	L	0.0	0.0	1318.59	0.0	43.47	86.94
KNORAM	K	N	O	R	A	M	0.0	0.0	427.7	0.0	14.1	28.2
KNORAL	K	N	O	R	A	L	0.0	0.0	0.0	740.74	24.419999999999998	48.839999999999996
KNORLM	K	N	O	R	L	M	0.0	0.0	291.2	0.0	9.6	19.2
KNORLL	K	N	O	R	L	L	0.0	0.0	0.0	239.33	7.89	15.78
KNPLWL	K	N	P	L	W	L	0.0	65.52000000000001	0.0	0.0	2.16	4.32
KNPHIP	K	N	P	H	I	P	0.0	0.0	93.72999999999999	0.0	3.09	6.18
KNPHIM	K	N	P	H	I	M	0.0	62.790000000000006	0.0	0.0	2.07	4.14
KNPHIL	K	N	P	H	I	L	0.0	0.0	177.45000000000002	0.0	5.85	11.7
KNPHAM	K	N	P	H	A	M	0.0	0.0	0.0	78.26	2.58	5.16
KNPCPM	K	N	P	C	P	M	0.0	0.0	0.0	414.96	13.68	27.36
KNPCPL	K	N	P	C	P	L	0.0	453.18	0.0	0.0	14.94	29.88
KNPCDM	K	N	P	C	D	M	0.0	230.23	0.0	0.0	7.59	15.18
KNPCDL	K	N	P	C	D	L	0.0	0.0	267.54	0.0	8.82	17.64
KNPCWP	K	N	P	C	W	P	0.0	0.0	55.510000000000005	0.0	1.8299999999999998	3.6599999999999997
KNPCWM	K	N	P	C	W	M	0.0	324.87	0.0	0.0	10.709999999999999	21.419999999999998
KNPCWL	K	N	P	C	W	L	0.0	923.65	0.0	0.0	30.45	60.9
KNPCCM	K	N	P	C	C	M	0.0	179.27	0.0	0.0	5.91	11.82
KNPCCL	K	N	P	C	C	L	0.0	601.51	0.0	0.0	19.83	39.66
KNPCIP	K	N	P	C	I	P	0.0	0.0	0.0	120.11999999999999	3.96	7.92
KNPCIM	K	N	P	C	I	M	0.0	647.92	0.0	0.0	21.36	42.72
KNPCIL	K	N	P	C	I	L	0.0	678.86	0.0	0.0	22.38	44.76
KNPCAM	K	N	P	C	A	M	0.0	0.0	217.49	0.0	7.17	14.34
KNPCAL	K	N	P	C	A	L	0.0	0.0	0.0	240.23999999999998	7.92	15.84
KNPCLM	K	N	P	C	L	M	0.0	0.0	487.76	0.0	16.08	32.16
KNPCLL	K	N	P	C	L	L	0.0	296.66	0.0	0.0	9.78	19.56
KNPRPS	K	N	P	R	P	S	0.0	0.0	75.53	0.0	2.4899999999999998	4.9799999999999995
KNPRPM	K	N	P	R	P	M	0.0	0.0	1357.72	0.0	44.76	89.52
KNPRPL	K	N	P	R	P	L	0.0	1846.39	0.0	0.0	60.87	121.74
KNPRDM	K	N	P	R	D	M	0.0	0.0	671.58	0.0	22.14	44.28
KNPRDL	K	N	P	R	D	L	0.0	0.0	0.0	1272.1799999999998	41.94	83.88
KNPRWP	K	N	P	R	W	P	0.0	0.0	0.0	289.38	9.54	19.08
KNPRWM	K	N	P	R	W	M	0.0	0.0	0.0	978.25	32.25	64.5
KNPRWL	K	N	P	R	W	L	0.0	0.0	2144.87	0.0	70.71	141.42
