strata_id	layer1	layer2	layer3	layer4	layer5	layer6	natural_growth_acres	prescribed_burn_acres	group_selection_acres	even_age_acres	mixed_severity_wildfire_acres	barkbeetle_acres
AN4LDM	A	N	4	L	D	M	0.0	61.53999999999999	0.0	0.0	3.4000000000000004	3.06
AN4LDN	A	N	4	L	D	N	0.0	54.3	0.0	0.0	3.0	2.6999999999999997
AN4LDO	A	N	4	L	D	O	0.0	181.0	0.0	0.0	10.0	9.0
AN4LEG	A	N	4	L	E	G	24.435	0.0	0.0	0.0	1.35	1.2149999999999999
AN4LEH	A	N	4	L	E	H	0.0	19.91	0.0	0.0	1.1	0.99
AN4LEK	A	N	4	L	E	K	0.0	180.095	0.0	0.0	9.950000000000001	8.955
AN4LFF	A	N	4	L	F	F	0.0	38.01	0.0	0.0	2.1	1.89
AN4LFG	A	N	4	L	F	G	0.0	31.675	0.0	0.0	1.75	1.575
AN4LFH	A	N	4	L	F	H	0.0	260.64000000000004	0.0	0.0	14.4	12.959999999999999
AN4LFI	A	N	4	L	F	I	0.0	119.46000000000001	0.0	0.0	6.6000000000000005	5.9399999999999995
AN4LFJ	A	N	4	L	F	J	0.0	118.555	0.0	0.0	6.550000000000001	5.895
AN4LFK	A	N	4	L	F	K	445.26	0.0	0.0	0.0	24.6	22.14
AN4LFL	A	N	4	L	F	L	0.0	125.79500000000002	0.0	0.0	6.95	6.255
AN4LFM	A	N	4	L	F	M	0.0	30.769999999999996	0.0	0.0	1.7000000000000002	1.53
AN4LFN	A	N	4	L	F	N	0.0	90.5	0.0	0.0	5.0	4.5
AN4LFO	A	N	4	L	F	O	0.0	0.0	0.0	275.12	15.200000000000001	13.68
AN4LFS	A	N	4	L	F	S	0.0	25.34	0.0	0.0	1.4000000000000001	1.26
AN4LGF	A	N	4	L	G	F	72.4	0.0	0.0	0.0	4.0	3.5999999999999996
AN4LGG	A	N	4	L	G	G	190.05	0.0	0.0	0.0	10.5	9.45
AN4LGH	A	N	4	L	G	H	0.0	64.25500000000001	0.0	0.0	3.5500000000000003	3.195
AN4LGI	A	N	4	L	G	I	0.0	41.63	0.0	0.0	2.3000000000000003	2.07
AN4LGJ	A	N	4	L	G	J	0.0	111.315	0.0	0.0	6.15	5.535
AN4LGK	A	N	4	L	G	K	0.0	1048.895	0.0	0.0	57.95	52.155
AN4LGM	A	N	4	L	G	M	0.0	23.53	0.0	0.0	1.3	1.17
AN4LGN	A	N	4	L	G	N	0.0	40.725	0.0	0.0	2.25	2.025
AN4LGO	A	N	4	L	G	O	0.0	273.31	0.0	0.0	15.100000000000001	13.59
AN4LHF	A	N	4	L	H	F	28.959999999999997	0.0	0.0	0.0	1.6	1.44
AN4LHH	A	N	4	L	H	H	0.0	20.815	0.0	0.0	1.1500000000000001	1.035
AN4LHI	A	N	4	L	H	I	0.0	23.53	0.0	0.0	1.3	1.17
AN4LHJ	A	N	4	L	H	J	0.0	22.625	0.0	0.0	1.25	1.125
AN4LHK	A	N	4	L	H	K	0.0	133.035	0.0	0.0	7.3500000000000005	6.614999999999999
AN4LHL	A	N	4	L	H	L	0.0	31.675	0.0	0.0	1.75	1.575
AN4LHN	A	N	4	L	H	N	0.0	35.294999999999995	0.0	0.0	1.9500000000000002	1.755
AN4LHO	A	N	4	L	H	O	0.0	157.47	0.0	0.0	8.700000000000001	7.83
AN4LIH	A	N	4	L	I	H	0.0	19.91	0.0	0.0	1.1	0.99
AN4LII	A	N	4	L	I	I	0.0	49.775	0.0	0.0	2.75	2.475
AN4LIJ	A	N	4	L	I	J	0.0	51.585	0.0	0.0	2.85	2.565
AN4LIK	A	N	4	L	I	K	0.0	68.78	0.0	0.0	3.8000000000000003	3.42
AN4LIM	A	N	4	L	I	M	0.0	25.34	0.0	0.0	1.4000000000000001	1.26
AN4LIN	A	N	4	L	I	N	0.0	100.455	0.0	0.0	5.550000000000001	4.995
AN4LIO	A	N	4	L	I	O	0.0	197.29	0.0	0.0	10.9	9.81
AN4BDF	A	N	4	B	D	F	0.0	26.245	0.0	0.0	1.4500000000000002	1.305
AN4BDH	A	N	4	B	D	H	0.0	146.61	0.0	0.0	8.1	7.29
AN4BDI	A	N	4	B	D	I	0.0	30.769999999999996	0.0	0.0	1.7000000000000002	1.53
AN4BDJ	A	N	4	B	D	J	0.0	76.925	0.0	0.0	4.25	3.8249999999999997
AN4BDK	A	N	4	B	D	K	0.0	109.50500000000001	0.0	0.0	6.050000000000001	5.444999999999999
AN4BDL	A	N	4	B	D	L	0.0	46.155	0.0	0.0	2.5500000000000003	2.295
AN4BDN	A	N	4	B	D	N	0.0	18.1	0.0	0.0	1.0	0.8999999999999999
AN4BDO	A	N	4	B	D	O	0.0	85.975	0.0	0.0	4.75	4.2749999999999995
AN4BDS	A	N	4	B	D	S	0.0	28.055	0.0	0.0	1.55	1.395
AN4BEH	A	N	4	B	E	H	0.0	30.769999999999996	0.0	0.0	1.7000000000000002	1.53
AN4BEI	A	N	4	B	E	I	0.0	20.815	0.0	0.0	1.1500000000000001	1.035
AN4BEJ	A	N	4	B	E	J	0.0	18.1	0.0	0.0	1.0	0.8999999999999999
AN4BEK	A	N	4	B	E	K	0.0	116.745	0.0	0.0	6.45	5.805
AN4BFH	A	N	4	B	F	H	0.0	81.45	0.0	0.0	4.5	4.05
AN4BFJ	A	N	4	B	F	J	0.0	23.53	0.0	0.0	1.3	1.17
AN4BFK	A	N	4	B	F	K	0.0	125.79500000000002	0.0	0.0	6.95	6.255
AN4BFL	A	N	4	B	F	L	0.0	28.055	0.0	0.0	1.55	1.395
AN4BFM	A	N	4	B	F	M	0.0	25.34	0.0	0.0	1.4000000000000001	1.26
AN4BFN	A	N	4	B	F	N	0.0	22.625	0.0	0.0	1.25	1.125
AN4BFO	A	N	4	B	F	O	0.0	61.53999999999999	0.0	0.0	3.4000000000000004	3.06
AN4BFS	A	N	4	B	F	S	0.0	19.005	0.0	0.0	1.05	0.945
AN4BGF	A	N	4	B	G	F	39.82	0.0	0.0	0.0	2.2	1.98
AN4BGG	A	N	4	B	G	G	82.355	0.0	0.0	0.0	4.55	4.095
AN4BGH	A	N	4	B	G	H	0.0	74.21000000000001	0.0	0.0	4.1000000000000005	3.69
AN4BGJ	A	N	4	B	G	J	0.0	20.815	0.0	0.0	1.1500000000000001	1.035
AN4BGK	A	N	4	B	G	K	0.0	501.36999999999995	0.0	0.0	27.700000000000003	24.93
AN4BGN	A	N	4	B	G	N	0.0	19.005	0.0	0.0	1.05	0.945
AN4BGO	A	N	4	B	G	O	0.0	83.26	0.0	0.0	4.6000000000000005	4.14
AN4BHF	A	N	4	B	H	F	36.2	0.0	0.0	0.0	2.0	1.7999999999999998
AN4BHG	A	N	4	B	H	G	112.22	0.0	0.0	0.0	6.2	5.58
AN4BHH	A	N	4	B	H	H	0.0	50.68	0.0	0.0	2.8000000000000003	2.52
AN4BHI	A	N	4	B	H	I	0.0	48.87	0.0	0.0	2.7	2.4299999999999997
AN4BHJ	A	N	4	B	H	J	0.0	83.26	0.0	0.0	4.6000000000000005	4.14
AN4BHK	A	N	4	B	H	K	0.0	263.355	0.0	0.0	14.55	13.094999999999999
AN4BHM	A	N	4	B	H	M	0.0	18.1	0.0	0.0	1.0	0.8999999999999999
AN4BHN	A	N	4	B	H	N	0.0	24.435	0.0	0.0	1.35	1.2149999999999999
AN4BHO	A	N	4	B	H	O	250.68499999999997	0.0	0.0	0.0	13.850000000000001	12.465
AN4BIG	A	N	4	B	I	G	26.245	0.0	0.0	0.0	1.4500000000000002	1.305
AN4BIH	A	N	4	B	I	H	0.0	39.82	0.0	0.0	2.2	1.98
AN4BII	A	N	4	B	I	I	0.0	73.305	0.0	0.0	4.05	3.645
AN4BIJ	A	N	4	B	I	J	0.0	49.775	0.0	0.0	2.75	2.475
AN4BIK	A	N	4	B	I	K	0.0	138.465	0.0	0.0	7.65	6.885
AN4BIM	A	N	4	B	I	M	0.0	39.82	0.0	0.0	2.2	1.98
AN4BIN	A	N	4	B	I	N	0.0	67.875	0.0	0.0	3.75	3.375
AN4BIO	A	N	4	B	I	O	0.0	185.525	0.0	0.0	10.25	9.225
AN4WDL	A	N	4	W	D	L	0.0	116.745	0.0	0.0	6.45	5.805
AN4WFL	A	N	4	W	F	L	0.0	119.46000000000001	0.0	0.0	6.6000000000000005	5.9399999999999995
AN4WGL	A	N	4	W	G	L	0.0	210.865	0.0	0.0	11.65	10.485
AN4WIL	A	N	4	W	I	L	0.0	26.245	0.0	0.0	1.4500000000000002	1.305
AN4UDL	A	N	4	U	D	L	0.0	190.95499999999998	0.0	0.0	10.55	9.495
AN4UDM	A	N	4	U	D	M	0.0	30.769999999999996	0.0	0.0	1.7000000000000002	1.53
AN4UDN	A	N	4	U	D	N	0.0	86.88	0.0	0.0	4.800000000000001	4.32
AN4UDO	A	N	4	U	D	O	0.0	27.15	0.0	0.0	1.5	1.3499999999999999
AN4UFL	A	N	4	U	F	L	0.0	114.935	0.0	0.0	6.3500000000000005	5.715
AN4UFN	A	N	4	U	F	N	0.0	84.16499999999999	0.0	0.0	4.65	4.185
AN4UFO	A	N	4	U	F	O	0.0	39.82	0.0	0.0	2.2	1.98
AN4UGL	A	N	4	U	G	L	0.0	152.04	0.0	0.0	8.4	7.56
AN4GDF	A	N	4	G	D	F	0.0	96.83500000000001	0.0	0.0	5.3500000000000005	4.8149999999999995
AN4GDH	A	N	4	G	D	H	0.0	0.0	433.495	0.0	23.950000000000003	21.555
AN4GDI	A	N	4	G	D	I	0.0	19.91	0.0	0.0	1.1	0.99
AN4GDJ	A	N	4	G	D	J	0.0	25.34	0.0	0.0	1.4000000000000001	1.26
AN4GDK	A	N	4	G	D	K	0.0	23.53	0.0	0.0	1.3	1.17
AN4GDL	A	N	4	G	D	L	0.0	356.57	0.0	0.0	19.700000000000003	17.73
AN4GDN	A	N	4	G	D	N	0.0	40.725	0.0	0.0	2.25	2.025
AN4GDO	A	N	4	G	D	O	0.0	61.53999999999999	0.0	0.0	3.4000000000000004	3.06
AN4GEF	A	N	4	G	E	F	28.055	0.0	0.0	0.0	1.55	1.395
AN4GEH	A	N	4	G	E	H	0.0	52.49	0.0	0.0	2.9000000000000004	2.61
AN4GEJ	A	N	4	G	E	J	0.0	114.03	0.0	0.0	6.300000000000001	5.67
AN4GEK	A	N	4	G	E	K	0.0	38.915	0.0	0.0	2.15	1.9349999999999998
AN4GEN	A	N	4	G	E	N	0.0	47.06	0.0	0.0	2.6	2.34
AN4GFH	A	N	4	G	F	H	0.0	77.83	0.0	0.0	4.3	3.8699999999999997
AN4GFJ	A	N	4	G	F	J	0.0	58.825	0.0	0.0	3.25	2.925
AN4GFL	A	N	4	G	F	L	0.0	28.959999999999997	0.0	0.0	1.6	1.44
AN4GFN	A	N	4	G	F	N	0.0	21.72	0.0	0.0	1.2000000000000002	1.08
AN4GFO	A	N	4	G	F	O	0.0	0.0	0.0	51.585	2.85	2.565
AN4GGF	A	N	4	G	G	F	37.105000000000004	0.0	0.0	0.0	2.0500000000000003	1.845
AN4GGH	A	N	4	G	G	H	0.0	125.79500000000002	0.0	0.0	6.95	6.255
AN4GGL	A	N	4	G	G	L	0.0	24.435	0.0	0.0	1.35	1.2149999999999999
AN4GHH	A	N	4	G	H	H	0.0	96.83500000000001	0.0	0.0	5.3500000000000005	4.8149999999999995
AN4GHI	A	N	4	G	H	I	0.0	20.815	0.0	0.0	1.1500000000000001	1.035
AN4GHJ	A	N	4	G	H	J	0.0	19.005	0.0	0.0	1.05	0.945
AN4GHK	A	N	4	G	H	K	0.0	37.105000000000004	0.0	0.0	2.0500000000000003	1.845
AN4GHL	A	N	4	G	H	L	0.0	37.105000000000004	0.0	0.0	2.0500000000000003	1.845
AN4GHM	A	N	4	G	H	M	0.0	29.865000000000002	0.0	0.0	1.6500000000000001	1.4849999999999999
AN4GHN	A	N	4	G	H	N	0.0	23.53	0.0	0.0	1.3	1.17
AN4GHO	A	N	4	G	H	O	0.0	66.97	0.0	0.0	3.7	3.33
AN4GIF	A	N	4	G	I	F	57.919999999999995	0.0	0.0	0.0	3.2	2.88
AN4GIG	A	N	4	G	I	G	90.5	0.0	0.0	0.0	5.0	4.5
AN4GIH	A	N	4	G	I	H	0.0	409.06	0.0	0.0	22.6	20.34
AN4GII	A	N	4	G	I	I	0.0	444.355	0.0	0.0	24.55	22.095
AN4GIJ	A	N	4	G	I	J	0.0	415.39500000000004	0.0	0.0	22.950000000000003	20.654999999999998
AN4GIK	A	N	4	G	I	K	0.0	336.65999999999997	0.0	0.0	18.6	16.74
AN4GIL	A	N	4	G	I	L	0.0	56.11	0.0	0.0	3.1	2.79
AN4GIM	A	N	4	G	I	M	0.0	73.305	0.0	0.0	4.05	3.645
AN4GIN	A	N	4	G	I	N	428.065	0.0	0.0	0.0	23.650000000000002	21.285
AN4GIO	A	N	4	G	I	O	1221.75	0.0	0.0	0.0	67.5	60.75
AN4OCH	A	N	4	O	C	H	0.0	19.005	0.0	0.0	1.05	0.945
AN4ODF	A	N	4	O	D	F	0.0	61.53999999999999	0.0	0.0	3.4000000000000004	3.06
AN4ODH	A	N	4	O	D	H	0.0	480.555	0.0	0.0	26.55	23.895
AN4ODI	A	N	4	O	D	I	0.0	65.16000000000001	0.0	0.0	3.6	3.2399999999999998
AN4ODJ	A	N	4	O	D	J	0.0	67.875	0.0	0.0	3.75	3.375
AN4ODK	A	N	4	O	D	K	0.0	53.394999999999996	0.0	0.0	2.95	2.655
AN4ODL	A	N	4	O	D	L	0.0	362.0	0.0	0.0	20.0	18.0
AN4ODM	A	N	4	O	D	M	0.0	37.105000000000004	0.0	0.0	2.0500000000000003	1.845
AN4ODN	A	N	4	O	D	N	0.0	107.695	0.0	0.0	5.95	5.3549999999999995
AN4ODO	A	N	4	O	D	O	0.0	172.855	0.0	0.0	9.55	8.594999999999999
AN4OEF	A	N	4	O	E	F	37.105000000000004	0.0	0.0	0.0	2.0500000000000003	1.845
AN4OEH	A	N	4	O	E	H	0.0	182.81	0.0	0.0	10.100000000000001	9.09
AN4OEJ	A	N	4	O	E	J	0.0	81.45	0.0	0.0	4.5	4.05
AN4OEK	A	N	4	O	E	K	0.0	85.975	0.0	0.0	4.75	4.2749999999999995
AN4OEN	A	N	4	O	E	N	0.0	75.115	0.0	0.0	4.15	3.735
AN4OFF	A	N	4	O	F	F	0.0	37.105000000000004	0.0	0.0	2.0500000000000003	1.845
AN4OFH	A	N	4	O	F	H	0.0	159.28	0.0	0.0	8.8	7.92
AN4OFJ	A	N	4	O	F	J	0.0	19.005	0.0	0.0	1.05	0.945
AN4OFK	A	N	4	O	F	K	0.0	48.87	0.0	0.0	2.7	2.4299999999999997
AN4OFL	A	N	4	O	F	L	0.0	34.39	0.0	0.0	1.9000000000000001	1.71
AN4OFM	A	N	4	O	F	M	0.0	21.72	0.0	0.0	1.2000000000000002	1.08
AN4OFN	A	N	4	O	F	N	0.0	30.769999999999996	0.0	0.0	1.7000000000000002	1.53
AN4OFO	A	N	4	O	F	O	0.0	142.99	0.0	0.0	7.9	7.109999999999999
AN4OGF	A	N	4	O	G	F	114.935	0.0	0.0	0.0	6.3500000000000005	5.715
AN4OGG	A	N	4	O	G	G	36.2	0.0	0.0	0.0	2.0	1.7999999999999998
AN4OGH	A	N	4	O	G	H	0.0	191.86	0.0	0.0	10.600000000000001	9.54
AN4OGJ	A	N	4	O	G	J	0.0	38.01	0.0	0.0	2.1	1.89
AN4OGK	A	N	4	O	G	K	0.0	95.025	0.0	0.0	5.25	4.725
AN4OGL	A	N	4	O	G	L	0.0	61.53999999999999	0.0	0.0	3.4000000000000004	3.06
AN4OGO	A	N	4	O	G	O	0.0	26.245	0.0	0.0	1.4500000000000002	1.305
AN4OHH	A	N	4	O	H	H	0.0	61.53999999999999	0.0	0.0	3.4000000000000004	3.06
AN4OHI	A	N	4	O	H	I	0.0	27.15	0.0	0.0	1.5	1.3499999999999999
AN4OHJ	A	N	4	O	H	J	0.0	18.1	0.0	0.0	1.0	0.8999999999999999
AN4OHK	A	N	4	O	H	K	0.0	32.580000000000005	0.0	0.0	1.8	1.6199999999999999
AN4OHL	A	N	4	O	H	L	0.0	30.769999999999996	0.0	0.0	1.7000000000000002	1.53
