var_id	var_name	var_value	var_reduced_cost	db_prescription	db_row_id	db_status
3162	xPB_E_B,N,O,H,C,M,2,2	132.734	0.0	C_M_PB_E_2	1	good
3163	xPB_E_B,N,O,H,C,M,2,3	132.468532	0.0	C_M_PB_E_2	2	good
3164	xPB_E_B,N,O,H,C,M,2,4	132.203594936	0.0	C_M_PB_E_2	3	good
3165	xPB_E_B,N,O,H,C,M,2,5	131.939187746128	0.0	C_M_PB_E_2	4	good
3221	xPB_E_B,N,O,R,C,L,4,1	2401.0	0.0	C_L_PB_E_4	0	good
3222	xPB_E_B,N,O,R,C,L,4,2	2396.198	0.0	C_L_PB_E_4	1	good
3223	xPB_E_B,N,O,R,C,L,4,3	2391.405604	0.0	C_L_PB_E_4	2	good
3224	xPB_E_B,N,O,R,C,L,4,4	2386.622792792	0.0	C_L_PB_E_4	3	good
3225	xPB_E_B,N,O,R,C,L,4,5	2381.849547206416	0.0	C_L_PB_E_4	4	good
3236	xPB_E_B,N,O,R,C,M,2,1	385.0	0.0	C_M_PB_E_2	0	good
3237	xPB_E_B,N,O,R,C,M,2,2	384.23	0.0	C_M_PB_E_2	1	good
3238	xPB_E_B,N,O,R,C,M,2,3	383.46154	0.0	C_M_PB_E_2	2	good
3239	xPB_E_B,N,O,R,C,M,2,4	382.69461692	0.0	C_M_PB_E_2	3	good
3240	xPB_E_B,N,O,R,C,M,2,5	381.92922768616	0.0	C_M_PB_E_2	4	good
3421	xPB_E_B,N,P,C,C,L,4,1	78.0	0.0	C_L_PB_E_4	0	good
3422	xPB_E_B,N,P,C,C,L,4,2	77.844	0.0	C_L_PB_E_4	1	good
3423	xPB_E_B,N,P,C,C,L,4,3	77.688312	0.0	C_L_PB_E_4	2	good
3424	xPB_E_B,N,P,C,C,L,4,4	77.532935376	0.0	C_L_PB_E_4	3	good
3425	xPB_E_B,N,P,C,C,L,4,5	77.377869505248	0.0	C_L_PB_E_4	4	good
