index	name	value	reduced_cost
33740	xPB_R,R,O,R,I,L,4,1	333.45	0.0
33741	xPB_R,R,O,R,I,L,4,2	332.78	0.0
33742	xPB_R,R,O,R,I,L,4,3	332.12	0.0
33743	xPB_R,R,O,R,I,L,4,4	331.45	0.0
33744	xPB_R,R,O,R,I,L,4,5	330.79	0.0
33790	xPB_R,R,O,R,A,M,4,1	153.9	0.0
33791	xPB_R,R,O,R,A,M,4,2	153.59	0.0
33792	xPB_R,R,O,R,A,M,4,3	153.29	0.0
33793	xPB_R,R,O,R,A,M,4,4	152.98	0.0
33794	xPB_R,R,O,R,A,M,4,5	152.67	0.0
33955	xPB_R,R,P,L,W,M,2,1	187.15	0.0
33956	xPB_R,R,P,L,W,M,2,2	186.78	0.0
33957	xPB_R,R,P,L,W,M,2,3	186.4	0.0
33958	xPB_R,R,P,L,W,M,2,4	186.03	0.0
33959	xPB_R,R,P,L,W,M,2,5	185.66	0.0
34040	xPB_R,R,P,L,C,L,4,1	107.35	0.0
34041	xPB_R,R,P,L,C,L,4,2	107.14	0.0
34042	xPB_R,R,P,L,C,L,4,3	106.92	0.0
34043	xPB_R,R,P,L,C,L,4,4	106.71	0.0
34044	xPB_R,R,P,L,C,L,4,5	106.49	0.0
34105	xPB_R,R,P,L,I,M,2,1	632.7	0.0
34106	xPB_R,R,P,L,I,M,2,2	631.43	0.0
34107	xPB_R,R,P,L,I,M,2,3	630.17	0.0
34108	xPB_R,R,P,L,I,M,2,4	628.91	0.0
34109	xPB_R,R,P,L,I,M,2,5	627.65	0.0
34295	xPB_R,R,P,L,L,L,0,1	280.25	0.0
34296	xPB_R,R,P,L,L,L,0,2	279.69	0.0
34297	xPB_R,R,P,L,L,L,0,3	279.13	0.0
34298	xPB_R,R,P,L,L,L,0,4	278.57	0.0
34299	xPB_R,R,P,L,L,L,0,5	278.01	0.0
34415	xPB_R,R,P,H,W,L,4,1	4011.85	0.0
34416	xPB_R,R,P,H,W,L,4,2	4003.83	0.0
34417	xPB_R,R,P,H,W,L,4,3	3995.82	0.0
34418	xPB_R,R,P,H,W,L,4,4	3987.83	0.0
34419	xPB_R,R,P,H,W,L,4,5	3979.85	0.0
34645	xPB_R,R,P,H,A,L,0,1	1248.3	0.0
34646	xPB_R,R,P,H,A,L,0,2	1245.8	0.0
34647	xPB_R,R,P,H,A,L,0,3	1243.31	0.0
34648	xPB_R,R,P,H,A,L,0,4	1240.83	0.0
34649	xPB_R,R,P,H,A,L,0,5	1238.34	0.0
34705	xPB_R,R,P,H,L,M,2,1	790.4	0.0
34706	xPB_R,R,P,H,L,M,2,2	788.82	0.0
34707	xPB_R,R,P,H,L,M,2,3	787.24	0.0
34708	xPB_R,R,P,H,L,M,2,4	785.67	0.0
34709	xPB_R,R,P,H,L,M,2,5	784.1	0.0
34720	xPB_R,R,P,H,L,L,0,1	813.2	0.0
34721	xPB_R,R,P,H,L,L,0,2	811.57	0.0
34722	xPB_R,R,P,H,L,L,0,3	809.95	0.0
34723	xPB_R,R,P,H,L,L,0,4	808.33	0.0
34724	xPB_R,R,P,H,L,L,0,5	806.71	0.0
34805	xPB_R,R,P,C,W,M,2,1	70.3	0.0
34806	xPB_R,R,P,C,W,M,2,2	70.16	0.0
34807	xPB_R,R,P,C,W,M,2,3	70.02	0.0
34808	xPB_R,R,P,C,W,M,2,4	69.88	0.0
34809	xPB_R,R,P,C,W,M,2,5	69.74	0.0
34820	xPB_R,R,P,C,W,L,0,1	139.65	0.0
34821	xPB_R,R,P,C,W,L,0,2	139.37	0.0
34822	xPB_R,R,P,C,W,L,0,3	139.09	0.0
34823	xPB_R,R,P,C,W,L,0,4	138.81	0.0
34824	xPB_R,R,P,C,W,L,0,5	138.54	0.0
34845	xPB_R,R,P,C,C,L,0,1	49.4	0.0
34846	xPB_R,R,P,C,C,L,0,2	49.3	0.0
34847	xPB_R,R,P,C,C,L,0,3	49.2	0.0
34848	xPB_R,R,P,C,C,L,0,4	49.1	0.0
34849	xPB_R,R,P,C,C,L,0,5	49.01	0.0
35020	xPB_R,R,P,C,A,M,0,1	785.65	0.0
35021	xPB_R,R,P,C,A,M,0,2	784.08	0.0
35022	xPB_R,R,P,C,A,M,0,3	782.51	0.0
35023	xPB_R,R,P,C,A,M,0,4	780.95	0.0
35024	xPB_R,R,P,C,A,M,0,5	779.38	0.0
35095	xPB_R,R,P,C,L,M,0,1	1197.0	0.0
35096	xPB_R,R,P,C,L,M,0,2	1194.61	0.0
35097	xPB_R,R,P,C,L,M,0,3	1192.22	0.0
35098	xPB_R,R,P,C,L,M,0,4	1189.83	0.0
35099	xPB_R,R,P,C,L,M,0,5	1187.45	0.0
35120	xPB_R,R,P,C,L,L,0,1	551.95	0.0
35121	xPB_R,R,P,C,L,L,0,2	550.85	0.0
35122	xPB_R,R,P,C,L,L,0,3	549.74	0.0
35123	xPB_R,R,P,C,L,L,0,4	548.64	0.0
35124	xPB_R,R,P,C,L,L,0,5	547.55	0.0
35180	xPB_R,R,P,R,P,L,2,1	81.7	0.0
35181	xPB_R,R,P,R,P,L,2,2	81.54	0.0
35182	xPB_R,R,P,R,P,L,2,3	81.37	0.0
35183	xPB_R,R,P,R,P,L,2,4	81.21	0.0
35184	xPB_R,R,P,R,P,L,2,5	81.05	0.0
35220	xPB_R,R,P,R,D,L,0,1	105.45	0.0
35221	xPB_R,R,P,R,D,L,0,2	105.24	0.0
35222	xPB_R,R,P,R,D,L,0,3	105.03	0.0
35223	xPB_R,R,P,R,D,L,0,4	104.82	0.0
35224	xPB_R,R,P,R,D,L,0,5	104.61	0.0
35415	xPB_R,R,P,R,C,M,4,1	163.4	0.0
35416	xPB_R,R,P,R,C,M,4,2	163.07	0.0
35417	xPB_R,R,P,R,C,M,4,3	162.75	0.0
35418	xPB_R,R,P,R,C,M,4,4	162.42	0.0
35419	xPB_R,R,P,R,C,M,4,5	162.1	0.0
35440	xPB_R,R,P,R,C,L,4,1	2179.3	0.0
35441	xPB_R,R,P,R,C,L,4,2	2174.94	0.0
35442	xPB_R,R,P,R,C,L,4,3	2170.59	0.0
35443	xPB_R,R,P,R,C,L,4,4	2166.25	0.0
35444	xPB_R,R,P,R,C,L,4,5	2161.92	0.0
35540	xPB_R,R,P,R,I,L,4,1	1305.3	0.0
35541	xPB_R,R,P,R,I,L,4,2	1302.69	0.0
35542	xPB_R,R,P,R,I,L,4,3	1300.08	0.0
35543	xPB_R,R,P,R,I,L,4,4	1297.48	0.0
35544	xPB_R,R,P,R,I,L,4,5	1294.89	0.0
35685	xPB_R,R,P,R,L,M,3,1	940.5	0.0
35686	xPB_R,R,P,R,L,M,3,2	938.62	0.0
35687	xPB_R,R,P,R,L,M,3,3	936.74	0.0
35688	xPB_R,R,P,R,L,M,3,4	934.87	0.0
35689	xPB_R,R,P,R,L,M,3,5	933.0	0.0
35715	xPB_R,R,P,R,L,L,4,1	586.15	0.0
35716	xPB_R,R,P,R,L,L,4,2	584.98	0.0
35717	xPB_R,R,P,R,L,L,4,3	583.81	0.0
35718	xPB_R,R,P,R,L,L,4,4	582.64	0.0
35719	xPB_R,R,P,R,L,L,4,5	581.47	0.0
35825	xPB_R,N,N,L,D,M,1,1	132.05	0.0
35826	xPB_R,N,N,L,D,M,1,2	131.79	0.0
35827	xPB_R,N,N,L,D,M,1,3	131.52	0.0
35828	xPB_R,N,N,L,D,M,1,4	131.26	0.0
35829	xPB_R,N,N,L,D,M,1,5	131.0	0.0
35845	xPB_R,N,N,L,D,L,0,1	988.95	0.0
35846	xPB_R,N,N,L,D,L,0,2	986.97	0.0
35847	xPB_R,N,N,L,D,L,0,3	985.0	0.0
35848	xPB_R,N,N,L,D,L,0,4	983.03	0.0
35849	xPB_R,N,N,L,D,L,0,5	981.06	0.0
35905	xPB_R,N,N,L,W,M,2,1	102.6	0.0
35906	xPB_R,N,N,L,W,M,2,2	102.39	0.0
35907	xPB_R,N,N,L,W,M,2,3	102.19	0.0
35908	xPB_R,N,N,L,W,M,2,4	101.99	0.0
35909	xPB_R,N,N,L,W,M,2,5	101.78	0.0
35925	xPB_R,N,N,L,W,L,1,1	434.15	0.0
35926	xPB_R,N,N,L,W,L,1,2	433.28	0.0
35927	xPB_R,N,N,L,W,L,1,3	432.42	0.0
35928	xPB_R,N,N,L,W,L,1,4	431.55	0.0
35929	xPB_R,N,N,L,W,L,1,5	430.69	0.0
35945	xPB_R,N,N,L,C,L,0,1	208.05	0.0
35946	xPB_R,N,N,L,C,L,0,2	207.63	0.0
35947	xPB_R,N,N,L,C,L,0,3	207.22	0.0
35948	xPB_R,N,N,L,C,L,0,4	206.8	0.0
35949	xPB_R,N,N,L,C,L,0,5	206.39	0.0
36005	xPB_R,N,N,L,I,M,2,1	68.4	0.0
36006	xPB_R,N,N,L,I,M,2,2	68.26	0.0
36007	xPB_R,N,N,L,I,M,2,3	68.13	0.0
36008	xPB_R,N,N,L,I,M,2,4	67.99	0.0
36009	xPB_R,N,N,L,I,M,2,5	67.85	0.0
36040	xPB_R,N,N,L,I,L,4,1	284.05	0.0
36041	xPB_R,N,N,L,I,L,4,2	283.48	0.0
36042	xPB_R,N,N,L,I,L,4,3	282.91	0.0
36043	xPB_R,N,N,L,I,L,4,4	282.35	0.0
36044	xPB_R,N,N,L,I,L,4,5	281.78	0.0
36085	xPB_R,N,N,L,A,M,3,1	114.95	0.0
36086	xPB_R,N,N,L,A,M,3,2	114.72	0.0
36087	xPB_R,N,N,L,A,M,3,3	114.49	0.0
36088	xPB_R,N,N,L,A,M,3,4	114.26	0.0
36089	xPB_R,N,N,L,A,M,3,5	114.03	0.0
36105	xPB_R,N,N,L,A,L,2,1	509.2	0.0
36106	xPB_R,N,N,L,A,L,2,2	508.18	0.0
36107	xPB_R,N,N,L,A,L,2,3	507.17	0.0
36108	xPB_R,N,N,L,A,L,2,4	506.15	0.0
36109	xPB_R,N,N,L,A,L,2,5	505.14	0.0
36165	xPB_R,N,N,L,L,M,4,1	167.2	0.0
36166	xPB_R,N,N,L,L,M,4,2	166.87	0.0
36167	xPB_R,N,N,L,L,M,4,3	166.53	0.0
36168	xPB_R,N,N,L,L,M,4,4	166.2	0.0
36169	xPB_R,N,N,L,L,M,4,5	165.87	0.0
36185	xPB_R,N,N,L,L,L,3,1	121.6	0.0
36186	xPB_R,N,N,L,L,L,3,2	121.36	0.0
36187	xPB_R,N,N,L,L,L,3,3	121.11	0.0
36188	xPB_R,N,N,L,L,L,3,4	120.87	0.0
36189	xPB_R,N,N,L,L,L,3,5	120.63	0.0
36305	xPB_R,N,N,H,C,M,2,1	82.65	0.0
36306	xPB_R,N,N,H,C,M,2,2	82.48	0.0
36307	xPB_R,N,N,H,C,M,2,3	82.32	0.0
36308	xPB_R,N,N,H,C,M,2,4	82.16	0.0
36309	xPB_R,N,N,H,C,M,2,5	81.99	0.0
36325	xPB_R,N,N,H,C,L,1,1	1209.35	0.0
36326	xPB_R,N,N,H,C,L,1,2	1206.93	0.0
36327	xPB_R,N,N,H,C,L,1,3	1204.52	0.0
36328	xPB_R,N,N,H,C,L,1,4	1202.11	0.0
36329	xPB_R,N,N,H,C,L,1,5	1199.7	0.0
36405	xPB_R,N,N,H,I,L,2,1	559.55	0.0
36406	xPB_R,N,N,H,I,L,2,2	558.43	0.0
36407	xPB_R,N,N,H,I,L,2,3	557.31	0.0
36408	xPB_R,N,N,H,I,L,2,4	556.2	0.0
36409	xPB_R,N,N,H,I,L,2,5	555.09	0.0
36465	xPB_R,N,N,H,A,M,4,1	233.7	0.0
36466	xPB_R,N,N,H,A,M,4,2	233.23	0.0
36467	xPB_R,N,N,H,A,M,4,3	232.77	0.0
36468	xPB_R,N,N,H,A,M,4,4	232.3	0.0
36469	xPB_R,N,N,H,A,M,4,5	231.84	0.0
36485	xPB_R,N,N,H,A,L,3,1	784.7	0.0
36486	xPB_R,N,N,H,A,L,3,2	783.13	0.0
36487	xPB_R,N,N,H,A,L,3,3	781.56	0.0
36488	xPB_R,N,N,H,A,L,3,4	780.0	0.0
36489	xPB_R,N,N,H,A,L,3,5	778.44	0.0
36540	xPB_R,N,N,H,L,M,4,1	159.6	0.0
36541	xPB_R,N,N,H,L,M,4,2	159.28	0.0
36542	xPB_R,N,N,H,L,M,4,3	158.96	0.0
36543	xPB_R,N,N,H,L,M,4,4	158.64	0.0
36544	xPB_R,N,N,H,L,M,4,5	158.33	0.0
36590	xPB_R,N,N,C,P,M,4,1	76.95	0.0
36591	xPB_R,N,N,C,P,M,4,2	76.8	0.0
36592	xPB_R,N,N,C,P,M,4,3	76.64	0.0
36593	xPB_R,N,N,C,P,M,4,4	76.49	0.0
36594	xPB_R,N,N,C,P,M,4,5	76.34	0.0
36615	xPB_R,N,N,C,P,L,4,1	280.25	0.0
36616	xPB_R,N,N,C,P,L,4,2	279.69	0.0
36617	xPB_R,N,N,C,P,L,4,3	279.13	0.0
36618	xPB_R,N,N,C,P,L,4,4	278.57	0.0
36619	xPB_R,N,N,C,P,L,4,5	278.01	0.0
36640	xPB_R,N,N,C,D,L,4,1	525.35	0.0
36641	xPB_R,N,N,C,D,L,4,2	524.3	0.0
36642	xPB_R,N,N,C,D,L,4,3	523.25	0.0
36643	xPB_R,N,N,C,D,L,4,4	522.2	0.0
36644	xPB_R,N,N,C,D,L,4,5	521.16	0.0
36665	xPB_R,N,N,C,W,M,4,1	111.15	0.0
36666	xPB_R,N,N,C,W,M,4,2	110.93	0.0
36667	xPB_R,N,N,C,W,M,4,3	110.71	0.0
36668	xPB_R,N,N,C,W,M,4,4	110.48	0.0
36669	xPB_R,N,N,C,W,M,4,5	110.26	0.0
36675	xPB_R,N,N,C,W,L,1,1	750.5	0.0
36676	xPB_R,N,N,C,W,L,1,2	749.0	0.0
36677	xPB_R,N,N,C,W,L,1,3	747.5	0.0
36678	xPB_R,N,N,C,W,L,1,4	746.01	0.0
36679	xPB_R,N,N,C,W,L,1,5	744.51	0.0
36710	xPB_R,N,N,C,C,L,3,1	446.5	0.0
36711	xPB_R,N,N,C,C,L,3,2	445.61	0.0
36712	xPB_R,N,N,C,C,L,3,3	444.72	0.0
36713	xPB_R,N,N,C,C,L,3,4	443.83	0.0
36714	xPB_R,N,N,C,C,L,3,5	442.94	0.0
36765	xPB_R,N,N,C,I,M,4,1	228.95	0.0
36766	xPB_R,N,N,C,I,M,4,2	228.49	0.0
36767	xPB_R,N,N,C,I,M,4,3	228.04	0.0
36768	xPB_R,N,N,C,I,M,4,4	227.58	0.0
36769	xPB_R,N,N,C,I,M,4,5	227.12	0.0
36840	xPB_R,N,N,C,A,M,4,1	204.25	0.0
36841	xPB_R,N,N,C,A,M,4,2	203.84	0.0
36842	xPB_R,N,N,C,A,M,4,3	203.43	0.0
36843	xPB_R,N,N,C,A,M,4,4	203.03	0.0
36844	xPB_R,N,N,C,A,M,4,5	202.62	0.0
36855	xPB_R,N,N,C,A,L,2,1	309.7	0.0
36856	xPB_R,N,N,C,A,L,2,2	309.08	0.0
36857	xPB_R,N,N,C,A,L,2,3	308.46	0.0
36858	xPB_R,N,N,C,A,L,2,4	307.85	0.0
36859	xPB_R,N,N,C,A,L,2,5	307.23	0.0
36895	xPB_R,N,N,C,L,M,0,1	155.8	0.0
36896	xPB_R,N,N,C,L,M,0,2	155.49	0.0
36897	xPB_R,N,N,C,L,M,0,3	155.18	0.0
36898	xPB_R,N,N,C,L,M,0,4	154.87	0.0
36899	xPB_R,N,N,C,L,M,0,5	154.56	0.0
36940	xPB_R,N,N,C,L,L,4,1	289.75	0.0
36941	xPB_R,N,N,C,L,L,4,2	289.17	0.0
36942	xPB_R,N,N,C,L,L,4,3	288.59	0.0
36943	xPB_R,N,N,C,L,L,4,4	288.01	0.0
36944	xPB_R,N,N,C,L,L,4,5	287.44	0.0
36955	xPB_R,N,N,R,P,M,2,1	73.15	0.0
36956	xPB_R,N,N,R,P,M,2,2	73.0	0.0
36957	xPB_R,N,N,R,P,M,2,3	72.86	0.0
36958	xPB_R,N,N,R,P,M,2,4	72.71	0.0
36959	xPB_R,N,N,R,P,M,2,5	72.57	0.0
36975	xPB_R,N,N,R,P,L,1,1	65.55	0.0
36976	xPB_R,N,N,R,P,L,1,2	65.42	0.0
36977	xPB_R,N,N,R,P,L,1,3	65.29	0.0
36978	xPB_R,N,N,R,P,L,1,4	65.16	0.0
36979	xPB_R,N,N,R,P,L,1,5	65.03	0.0
37015	xPB_R,N,N,R,D,L,4,1	73.15	0.0
37016	xPB_R,N,N,R,D,L,4,2	73.0	0.0
37017	xPB_R,N,N,R,D,L,4,3	72.86	0.0
37018	xPB_R,N,N,R,D,L,4,4	72.71	0.0
37019	xPB_R,N,N,R,D,L,4,5	72.57	0.0
37135	xPB_R,N,N,R,C,M,3,1	87.4	0.0
37136	xPB_R,N,N,R,C,M,3,2	87.23	0.0
37137	xPB_R,N,N,R,C,M,3,3	87.05	0.0
37138	xPB_R,N,N,R,C,M,3,4	86.88	0.0
37139	xPB_R,N,N,R,C,M,3,5	86.7	0.0
37265	xPB_R,N,N,R,I,L,4,1	1429.75	0.0
37266	xPB_R,N,N,R,I,L,4,2	1426.89	0.0
37267	xPB_R,N,N,R,I,L,4,3	1424.04	0.0
37268	xPB_R,N,N,R,I,L,4,4	1421.19	0.0
37269	xPB_R,N,N,R,I,L,4,5	1418.35	0.0
37315	xPB_R,N,N,R,A,M,4,1	354.35	0.0
37316	xPB_R,N,N,R,A,M,4,2	353.64	0.0
37317	xPB_R,N,N,R,A,M,4,3	352.93	0.0
37318	xPB_R,N,N,R,A,M,4,4	352.23	0.0
37319	xPB_R,N,N,R,A,M,4,5	351.52	0.0
37340	xPB_R,N,N,R,A,L,4,1	684.95	0.0
37341	xPB_R,N,N,R,A,L,4,2	683.58	0.0
37342	xPB_R,N,N,R,A,L,4,3	682.21	0.0
37343	xPB_R,N,N,R,A,L,4,4	680.85	0.0
37344	xPB_R,N,N,R,A,L,4,5	679.49	0.0
37465	xPB_R,N,O,L,W,L,4,1	146.3	0.0
37466	xPB_R,N,O,L,W,L,4,2	146.01	0.0
37467	xPB_R,N,O,L,W,L,4,3	145.72	0.0
37468	xPB_R,N,O,L,W,L,4,4	145.42	0.0
37469	xPB_R,N,O,L,W,L,4,5	145.13	0.0
37475	xPB_R,N,O,L,C,L,1,1	146.3	0.0
37476	xPB_R,N,O,L,C,L,1,2	146.01	0.0
37477	xPB_R,N,O,L,C,L,1,3	145.72	0.0
37478	xPB_R,N,O,L,C,L,1,4	145.42	0.0
37479	xPB_R,N,O,L,C,L,1,5	145.13	0.0
37515	xPB_R,N,O,L,I,P,4,1	57.0	0.0
37516	xPB_R,N,O,L,I,P,4,2	56.89	0.0
37517	xPB_R,N,O,L,I,P,4,3	56.77	0.0
37518	xPB_R,N,O,L,I,P,4,4	56.66	0.0
37519	xPB_R,N,O,L,I,P,4,5	56.55	0.0
37565	xPB_R,N,O,L,A,M,4,1	94.05	0.0
37566	xPB_R,N,O,L,A,M,4,2	93.86	0.0
37567	xPB_R,N,O,L,A,M,4,3	93.67	0.0
37568	xPB_R,N,O,L,A,M,4,4	93.49	0.0
37569	xPB_R,N,O,L,A,M,4,5	93.3	0.0
37590	xPB_R,N,O,L,A,L,4,1	61.75	0.0
37591	xPB_R,N,O,L,A,L,4,2	61.63	0.0
37592	xPB_R,N,O,L,A,L,4,3	61.5	0.0
37593	xPB_R,N,O,L,A,L,4,4	61.38	0.0
37594	xPB_R,N,O,L,A,L,4,5	61.26	0.0
37615	xPB_R,N,O,L,L,P,4,1	86.45	0.0
37616	xPB_R,N,O,L,L,P,4,2	86.28	0.0
37617	xPB_R,N,O,L,L,P,4,3	86.1	0.0
37618	xPB_R,N,O,L,L,P,4,4	85.93	0.0
37619	xPB_R,N,O,L,L,P,4,5	85.76	0.0
37665	xPB_R,N,O,H,W,M,4,1	704.9	0.0
37666	xPB_R,N,O,H,W,M,4,2	703.49	0.0
37667	xPB_R,N,O,H,W,M,4,3	702.08	0.0
37668	xPB_R,N,O,H,W,M,4,4	700.68	0.0
37669	xPB_R,N,O,H,W,M,4,5	699.28	0.0
37915	xPB_R,N,O,H,A,M,4,1	285.0	0.0
37916	xPB_R,N,O,H,A,M,4,2	284.43	0.0
37917	xPB_R,N,O,H,A,M,4,3	283.86	0.0
37918	xPB_R,N,O,H,A,M,4,4	283.29	0.0
37919	xPB_R,N,O,H,A,M,4,5	282.73	0.0
37940	xPB_R,N,O,H,A,L,4,1	801.8	0.0
37941	xPB_R,N,O,H,A,L,4,2	800.2	0.0
37942	xPB_R,N,O,H,A,L,4,3	798.6	0.0
37943	xPB_R,N,O,H,A,L,4,4	797.0	0.0
37944	xPB_R,N,O,H,A,L,4,5	795.4	0.0
37990	xPB_R,N,O,H,L,M,4,1	551.0	0.0
37991	xPB_R,N,O,H,L,M,4,2	549.9	0.0
37992	xPB_R,N,O,H,L,M,4,3	548.8	0.0
37993	xPB_R,N,O,H,L,M,4,4	547.7	0.0
37994	xPB_R,N,O,H,L,M,4,5	546.61	0.0
38045	xPB_R,N,O,C,W,M,0,1	133.0	0.0
38046	xPB_R,N,O,C,W,M,0,2	132.73	0.0
38047	xPB_R,N,O,C,W,M,0,3	132.47	0.0
38048	xPB_R,N,O,C,W,M,0,4	132.2	0.0
38049	xPB_R,N,O,C,W,M,0,5	131.94	0.0
38080	xPB_R,N,O,C,W,L,2,1	392.35	0.0
38081	xPB_R,N,O,C,W,L,2,2	391.57	0.0
38082	xPB_R,N,O,C,W,L,2,3	390.78	0.0
38083	xPB_R,N,O,C,W,L,2,4	390.0	0.0
38084	xPB_R,N,O,C,W,L,2,5	389.22	0.0
38095	xPB_R,N,O,C,C,L,0,1	317.3	0.0
38096	xPB_R,N,O,C,C,L,0,2	316.67	0.0
38097	xPB_R,N,O,C,C,L,0,3	316.03	0.0
38098	xPB_R,N,O,C,C,L,0,4	315.4	0.0
38099	xPB_R,N,O,C,C,L,0,5	314.77	0.0
38165	xPB_R,N,O,C,I,M,4,1	134.9	0.0
38166	xPB_R,N,O,C,I,M,4,2	134.63	0.0
38167	xPB_R,N,O,C,I,M,4,3	134.36	0.0
38168	xPB_R,N,O,C,I,M,4,4	134.09	0.0
38169	xPB_R,N,O,C,I,M,4,5	133.82	0.0
38190	xPB_R,N,O,C,I,L,4,1	268.85	0.0
38191	xPB_R,N,O,C,I,L,4,2	268.31	0.0
38192	xPB_R,N,O,C,I,L,4,3	267.78	0.0
38193	xPB_R,N,O,C,I,L,4,4	267.24	0.0
38194	xPB_R,N,O,C,I,L,4,5	266.71	0.0
38240	xPB_R,N,O,C,A,M,4,1	149.15	0.0
38241	xPB_R,N,O,C,A,M,4,2	148.85	0.0
38242	xPB_R,N,O,C,A,M,4,3	148.55	0.0
38243	xPB_R,N,O,C,A,M,4,4	148.26	0.0
38244	xPB_R,N,O,C,A,M,4,5	147.96	0.0
38265	xPB_R,N,O,C,A,L,4,1	229.9	0.0
38266	xPB_R,N,O,C,A,L,4,2	229.44	0.0
38267	xPB_R,N,O,C,A,L,4,3	228.98	0.0
38268	xPB_R,N,O,C,A,L,4,4	228.52	0.0
38269	xPB_R,N,O,C,A,L,4,5	228.07	0.0
38310	xPB_R,N,O,C,L,M,3,1	175.75	0.0
38311	xPB_R,N,O,C,L,M,3,2	175.4	0.0
38312	xPB_R,N,O,C,L,M,3,3	175.05	0.0
38313	xPB_R,N,O,C,L,M,3,4	174.7	0.0
38314	xPB_R,N,O,C,L,M,3,5	174.35	0.0
38340	xPB_R,N,O,C,L,L,4,1	160.55	0.0
38341	xPB_R,N,O,C,L,L,4,2	160.23	0.0
38342	xPB_R,N,O,C,L,L,4,3	159.91	0.0
38343	xPB_R,N,O,C,L,L,4,4	159.59	0.0
38344	xPB_R,N,O,C,L,L,4,5	159.27	0.0
38350	xPB_R,N,O,R,P,M,1,1	103.55	0.0
38351	xPB_R,N,O,R,P,M,1,2	103.34	0.0
38352	xPB_R,N,O,R,P,M,1,3	103.14	0.0
38353	xPB_R,N,O,R,P,M,1,4	102.93	0.0
38354	xPB_R,N,O,R,P,M,1,5	102.72	0.0
38375	xPB_R,N,O,R,P,L,1,1	126.35	0.0
38376	xPB_R,N,O,R,P,L,1,2	126.1	0.0
38377	xPB_R,N,O,R,P,L,1,3	125.85	0.0
38378	xPB_R,N,O,R,P,L,1,4	125.59	0.0
38379	xPB_R,N,O,R,P,L,1,5	125.34	0.0
38415	xPB_R,N,O,R,D,M,4,1	53.2	0.0
38416	xPB_R,N,O,R,D,M,4,2	53.09	0.0
38417	xPB_R,N,O,R,D,M,4,3	52.99	0.0
38418	xPB_R,N,O,R,D,M,4,4	52.88	0.0
38419	xPB_R,N,O,R,D,M,4,5	52.78	0.0
38440	xPB_R,N,O,R,D,L,4,1	251.75	0.0
38441	xPB_R,N,O,R,D,L,4,2	251.25	0.0
38442	xPB_R,N,O,R,D,L,4,3	250.74	0.0
38443	xPB_R,N,O,R,D,L,4,4	250.24	0.0
38444	xPB_R,N,O,R,D,L,4,5	249.74	0.0
38490	xPB_R,N,O,R,W,M,4,1	961.4	0.0
38491	xPB_R,N,O,R,W,M,4,2	959.48	0.0
38492	xPB_R,N,O,R,W,M,4,3	957.56	0.0
38493	xPB_R,N,O,R,W,M,4,4	955.64	0.0
38494	xPB_R,N,O,R,W,M,4,5	953.73	0.0
38515	xPB_R,N,O,R,W,L,4,1	2926.95	0.0
38516	xPB_R,N,O,R,W,L,4,2	2921.1	0.0
38517	xPB_R,N,O,R,W,L,4,3	2915.25	0.0
38518	xPB_R,N,O,R,W,L,4,4	2909.42	0.0
38519	xPB_R,N,O,R,W,L,4,5	2903.6	0.0
38840	xPB_R,N,O,R,L,L,4,1	1873.4	0.0
38841	xPB_R,N,O,R,L,L,4,2	1869.65	0.0
38842	xPB_R,N,O,R,L,L,4,3	1865.91	0.0
38843	xPB_R,N,O,R,L,L,4,4	1862.18	0.0
38844	xPB_R,N,O,R,L,L,4,5	1858.46	0.0
38865	xPB_R,N,P,L,I,P,4,1	124.45	0.0
38866	xPB_R,N,P,L,I,P,4,2	124.2	0.0
38867	xPB_R,N,P,L,I,P,4,3	123.95	0.0
38868	xPB_R,N,P,L,I,P,4,4	123.7	0.0
38869	xPB_R,N,P,L,I,P,4,5	123.46	0.0
38915	xPB_R,N,P,L,A,M,4,1	54.15	0.0
38916	xPB_R,N,P,L,A,M,4,2	54.04	0.0
38917	xPB_R,N,P,L,A,M,4,3	53.93	0.0
38918	xPB_R,N,P,L,A,M,4,4	53.83	0.0
38919	xPB_R,N,P,L,A,M,4,5	53.72	0.0
38940	xPB_R,N,P,L,L,P,4,1	112.1	0.0
38941	xPB_R,N,P,L,L,P,4,2	111.88	0.0
38942	xPB_R,N,P,L,L,P,4,3	111.65	0.0
38943	xPB_R,N,P,L,L,P,4,4	111.43	0.0
38944	xPB_R,N,P,L,L,P,4,5	111.21	0.0
38965	xPB_R,N,P,L,L,M,4,1	50.35	0.0
38966	xPB_R,N,P,L,L,M,4,2	50.25	0.0
38967	xPB_R,N,P,L,L,M,4,3	50.15	0.0
38968	xPB_R,N,P,L,L,M,4,4	50.05	0.0
38969	xPB_R,N,P,L,L,M,4,5	49.95	0.0
39115	xPB_R,N,P,H,I,L,4,1	84.55	0.0
39116	xPB_R,N,P,H,I,L,4,2	84.38	0.0
39117	xPB_R,N,P,H,I,L,4,3	84.21	0.0
39118	xPB_R,N,P,H,I,L,4,4	84.04	0.0
39119	xPB_R,N,P,H,I,L,4,5	83.88	0.0
39165	xPB_R,N,P,H,A,M,4,1	188.1	0.0
39166	xPB_R,N,P,H,A,M,4,2	187.72	0.0
39167	xPB_R,N,P,H,A,M,4,3	187.35	0.0
39168	xPB_R,N,P,H,A,M,4,4	186.97	0.0
