cons_id	cons_slack	cons_dual
0	-101041.63345540618	-0.0
1	-72968.71911352786	-0.0
2	-46860.90877558041	-0.0
3	-22580.645161289605	-0.0
5	-101041.63345540641	-0.0
6	-72968.71911352786	-0.0
7	-46860.908775581105	-0.0
8	-22580.64516129048	-0.0
10	-101041.63345540664	-0.0
11	-72968.71911352832	-0.0
12	-46860.908775581454	-0.0
13	-22580.645161290886	-0.0
15	-194209.69963378052	-0.0
16	-75268.46961352893	-0.0
17	-47315.283990580996	-0.0
18	-22816.000019490486	-0.0
20	-401041.6334554062	-0.0
21	-372968.71911352786	-0.0
22	-346860.9087755804	-0.0
23	-322580.6451612896	-0.0
24	-300000.0	-0.0
25	-401041.6334554064	-0.0
26	-372968.71911352786	-0.0
27	-346860.9087755811	-0.0
28	-322580.6451612905	-0.0
29	-300000.0	-0.0
30	-401041.63345540664	-0.0
31	-372968.7191135283	-0.0
32	-346860.90877558145	-0.0
33	-322580.6451612909	-0.0
34	-300000.0	-0.0
35	-494209.6996337805	-0.0
36	-375268.4696135289	-0.0
37	-347315.283990581	-0.0
38	-322816.0000194905	-0.0
39	-300000.0	-0.0
