Index	Name	Value	Reduced Cost
42521	xPB_C,R,N,H,I,L,4,4	197.66	0.0
42522	xPB_C,R,N,H,I,L,4,5	197.26	0.0
42543	xPB_C,R,N,H,A,P,4,1	691.61	0.0
42544	xPB_C,R,N,H,A,P,4,2	690.23	0.0
42545	xPB_C,R,N,H,A,P,4,3	688.85	0.0
42546	xPB_C,R,N,H,A,P,4,4	687.47	0.0
42547	xPB_C,R,N,H,A,P,4,5	686.09	0.0
42568	xPB_C,R,N,H,A,M,4,1	793.46	0.0
42569	xPB_C,R,N,H,A,M,4,2	791.87	0.0
42570	xPB_C,R,N,H,A,M,4,3	790.29	0.0
42571	xPB_C,R,N,H,A,M,4,4	788.71	0.0
42572	xPB_C,R,N,H,A,M,4,5	787.13	0.0
42593	xPB_C,R,N,H,A,L,4,1	123.19	0.0
42594	xPB_C,R,N,H,A,L,4,2	122.94	0.0
42595	xPB_C,R,N,H,A,L,4,3	122.7	0.0
42596	xPB_C,R,N,H,A,L,4,4	122.45	0.0
42597	xPB_C,R,N,H,A,L,4,5	122.21	0.0
42618	xPB_C,R,N,H,L,P,4,1	252.7	0.0
42619	xPB_C,R,N,H,L,P,4,2	252.19	0.0
42620	xPB_C,R,N,H,L,P,4,3	251.69	0.0
42621	xPB_C,R,N,H,L,P,4,4	251.19	0.0
42622	xPB_C,R,N,H,L,P,4,5	250.68	0.0
42643	xPB_C,R,N,H,L,M,4,1	342.0	0.0
42644	xPB_C,R,N,H,L,M,4,2	341.32	0.0
42645	xPB_C,R,N,H,L,M,4,3	340.63	0.0
42646	xPB_C,R,N,H,L,M,4,4	339.95	0.0
42647	xPB_C,R,N,H,L,M,4,5	339.27	0.0
42683	xPB_C,R,N,C,P,M,2,1	1165.94	0.0
42684	xPB_C,R,N,C,P,M,2,2	1163.61	0.0
42685	xPB_C,R,N,C,P,M,2,3	1161.28	0.0
42686	xPB_C,R,N,C,P,M,2,4	1158.96	0.0
42687	xPB_C,R,N,C,P,M,2,5	1156.64	0.0
42718	xPB_C,R,N,C,P,L,4,1	1131.02	0.0
42719	xPB_C,R,N,C,P,L,4,2	1128.76	0.0
42720	xPB_C,R,N,C,P,L,4,3	1126.5	0.0
42721	xPB_C,R,N,C,P,L,4,4	1124.25	0.0
42722	xPB_C,R,N,C,P,L,4,5	1122.0	0.0
42743	xPB_C,R,N,C,W,P,4,1	136.77	0.0
42744	xPB_C,R,N,C,W,P,4,2	136.5	0.0
42745	xPB_C,R,N,C,W,P,4,3	136.22	0.0
42746	xPB_C,R,N,C,W,P,4,4	135.95	0.0
42747	xPB_C,R,N,C,W,P,4,5	135.68	0.0
42768	xPB_C,R,N,C,W,M,4,1	287.12	0.0
42769	xPB_C,R,N,C,W,M,4,2	286.55	0.0
42770	xPB_C,R,N,C,W,M,4,3	285.97	0.0
42771	xPB_C,R,N,C,W,M,4,4	285.4	0.0
42772	xPB_C,R,N,C,W,M,4,5	284.83	0.0
42818	xPB_C,R,N,C,C,L,4,1	71.78	0.0
42819	xPB_C,R,N,C,C,L,4,2	71.64	0.0
42820	xPB_C,R,N,C,C,L,4,3	71.49	0.0
42821	xPB_C,R,N,C,C,L,4,4	71.35	0.0
42822	xPB_C,R,N,C,C,L,4,5	71.21	0.0
42843	xPB_C,R,N,C,I,S,4,1	91.18	0.0
42844	xPB_C,R,N,C,I,S,4,2	91.0	0.0
42845	xPB_C,R,N,C,I,S,4,3	90.82	0.0
42846	xPB_C,R,N,C,I,S,4,4	90.63	0.0
42847	xPB_C,R,N,C,I,S,4,5	90.45	0.0
42868	xPB_C,R,N,C,I,P,4,1	733.32	0.0
42869	xPB_C,R,N,C,I,P,4,2	731.85	0.0
42870	xPB_C,R,N,C,I,P,4,3	730.39	0.0
42871	xPB_C,R,N,C,I,P,4,4	728.93	0.0
42872	xPB_C,R,N,C,I,P,4,5	727.47	0.0
42893	xPB_C,R,N,C,I,M,4,1	1910.9	0.0
42894	xPB_C,R,N,C,I,M,4,2	1907.08	0.0
42895	xPB_C,R,N,C,I,M,4,3	1903.26	0.0
42896	xPB_C,R,N,C,I,M,4,4	1899.46	0.0
42897	xPB_C,R,N,C,I,M,4,5	1895.66	0.0
42918	xPB_C,R,N,C,I,L,4,1	2022.45	0.0
42919	xPB_C,R,N,C,I,L,4,2	2018.41	0.0
42920	xPB_C,R,N,C,I,L,4,3	2014.37	0.0
42921	xPB_C,R,N,C,I,L,4,4	2010.34	0.0
42922	xPB_C,R,N,C,I,L,4,5	2006.32	0.0
42943	xPB_C,R,N,C,A,S,4,1	183.33	0.0
42944	xPB_C,R,N,C,A,S,4,2	182.96	0.0
42945	xPB_C,R,N,C,A,S,4,3	182.6	0.0
42946	xPB_C,R,N,C,A,S,4,4	182.23	0.0
42947	xPB_C,R,N,C,A,S,4,5	181.87	0.0
42968	xPB_C,R,N,C,A,P,4,1	1162.06	0.0
42969	xPB_C,R,N,C,A,P,4,2	1159.74	0.0
42970	xPB_C,R,N,C,A,P,4,3	1157.42	0.0
42971	xPB_C,R,N,C,A,P,4,4	1155.1	0.0
42972	xPB_C,R,N,C,A,P,4,5	1152.79	0.0
42993	xPB_C,R,N,C,A,M,4,1	2734.43	0.0
42994	xPB_C,R,N,C,A,M,4,2	2728.96	0.0
42995	xPB_C,R,N,C,A,M,4,3	2723.5	0.0
42996	xPB_C,R,N,C,A,M,4,4	2718.06	0.0
42997	xPB_C,R,N,C,A,M,4,5	2712.62	0.0
43018	xPB_C,R,N,C,A,L,4,1	1770.25	0.0
43019	xPB_C,R,N,C,A,L,4,2	1766.71	0.0
43020	xPB_C,R,N,C,A,L,4,3	1763.18	0.0
43021	xPB_C,R,N,C,A,L,4,4	1759.65	0.0
43022	xPB_C,R,N,C,A,L,4,5	1756.13	0.0
43043	xPB_C,R,N,C,L,S,4,1	49.47	0.0
43044	xPB_C,R,N,C,L,S,4,2	49.37	0.0
43045	xPB_C,R,N,C,L,S,4,3	49.27	0.0
43046	xPB_C,R,N,C,L,S,4,4	49.17	0.0
43047	xPB_C,R,N,C,L,S,4,5	49.08	0.0
43068	xPB_C,R,N,C,L,P,4,1	589.0	0.0
43069	xPB_C,R,N,C,L,P,4,2	587.82	0.0
43070	xPB_C,R,N,C,L,P,4,3	586.65	0.0
43071	xPB_C,R,N,C,L,P,4,4	585.47	0.0
43072	xPB_C,R,N,C,L,P,4,5	584.3	0.0
43093	xPB_C,R,N,C,L,M,4,1	1379.4	0.0
43094	xPB_C,R,N,C,L,M,4,2	1376.64	0.0
43095	xPB_C,R,N,C,L,M,4,3	1373.89	0.0
43096	xPB_C,R,N,C,L,M,4,4	1371.14	0.0
43097	xPB_C,R,N,C,L,M,4,5	1368.4	0.0
43118	xPB_C,R,N,C,L,L,4,1	490.2	0.0
43119	xPB_C,R,N,C,L,L,4,2	489.22	0.0
43120	xPB_C,R,N,C,L,L,4,3	488.24	0.0
43121	xPB_C,R,N,C,L,L,4,4	487.26	0.0
43122	xPB_C,R,N,C,L,L,4,5	486.29	0.0
43143	xPB_C,R,N,R,P,M,4,1	87.3	0.0
43144	xPB_C,R,N,R,P,M,4,2	87.13	0.0
43145	xPB_C,R,N,R,P,M,4,3	86.95	0.0
43146	xPB_C,R,N,R,P,M,4,4	86.78	0.0
43147	xPB_C,R,N,R,P,M,4,5	86.6	0.0
43218	xPB_C,R,N,R,I,S,4,1	152.29	0.0
43219	xPB_C,R,N,R,I,S,4,2	151.99	0.0
43220	xPB_C,R,N,R,I,S,4,3	151.68	0.0
43221	xPB_C,R,N,R,I,S,4,4	151.38	0.0
43222	xPB_C,R,N,R,I,S,4,5	151.08	0.0
43243	xPB_C,R,N,R,I,P,4,1	517.01	0.0
43244	xPB_C,R,N,R,I,P,4,2	515.98	0.0
43245	xPB_C,R,N,R,I,P,4,3	514.94	0.0
43246	xPB_C,R,N,R,I,P,4,4	513.91	0.0
43247	xPB_C,R,N,R,I,P,4,5	512.89	0.0
43268	xPB_C,R,N,R,I,M,4,1	591.7	0.0
43269	xPB_C,R,N,R,I,M,4,2	590.52	0.0
43270	xPB_C,R,N,R,I,M,4,3	589.34	0.0
43271	xPB_C,R,N,R,I,M,4,4	588.16	0.0
43272	xPB_C,R,N,R,I,M,4,5	586.98	0.0
43293	xPB_C,R,N,R,I,L,4,1	291.97	0.0
43294	xPB_C,R,N,R,I,L,4,2	291.39	0.0
43295	xPB_C,R,N,R,I,L,4,3	290.8	0.0
43296	xPB_C,R,N,R,I,L,4,4	290.22	0.0
43297	xPB_C,R,N,R,I,L,4,5	289.64	0.0
43318	xPB_C,R,N,R,A,S,4,1	557.75	0.0
43319	xPB_C,R,N,R,A,S,4,2	556.63	0.0
43320	xPB_C,R,N,R,A,S,4,3	555.52	0.0
43321	xPB_C,R,N,R,A,S,4,4	554.41	0.0
43322	xPB_C,R,N,R,A,S,4,5	553.3	0.0
43343	xPB_C,R,N,R,A,P,4,1	700.34	0.0
43344	xPB_C,R,N,R,A,P,4,2	698.94	0.0
43345	xPB_C,R,N,R,A,P,4,3	697.54	0.0
43346	xPB_C,R,N,R,A,P,4,4	696.15	0.0
43347	xPB_C,R,N,R,A,P,4,5	694.75	0.0
43368	xPB_C,R,N,R,A,M,4,1	987.46	0.0
43369	xPB_C,R,N,R,A,M,4,2	985.49	0.0
43370	xPB_C,R,N,R,A,M,4,3	983.51	0.0
43371	xPB_C,R,N,R,A,M,4,4	981.55	0.0
43372	xPB_C,R,N,R,A,M,4,5	979.58	0.0
43393	xPB_C,R,N,R,A,L,4,1	431.65	0.0
43394	xPB_C,R,N,R,A,L,4,2	430.79	0.0
43395	xPB_C,R,N,R,A,L,4,3	429.93	0.0
43396	xPB_C,R,N,R,A,L,4,4	429.07	0.0
43397	xPB_C,R,N,R,A,L,4,5	428.21	0.0
43418	xPB_C,R,N,R,L,P,4,1	337.25	0.0
43419	xPB_C,R,N,R,L,P,4,2	336.58	0.0
43420	xPB_C,R,N,R,L,P,4,3	335.9	0.0
43421	xPB_C,R,N,R,L,P,4,4	335.23	0.0
43422	xPB_C,R,N,R,L,P,4,5	334.56	0.0
43443	xPB_C,R,N,R,L,M,4,1	241.3	0.0
43444	xPB_C,R,N,R,L,M,4,2	240.82	0.0
43445	xPB_C,R,N,R,L,M,4,3	240.34	0.0
43446	xPB_C,R,N,R,L,M,4,4	239.86	0.0
43447	xPB_C,R,N,R,L,M,4,5	239.38	0.0
43468	xPB_C,R,N,R,L,L,4,1	57.95	0.0
43469	xPB_C,R,N,R,L,L,4,2	57.83	0.0
43470	xPB_C,R,N,R,L,L,4,3	57.72	0.0
43471	xPB_C,R,N,R,L,L,4,4	57.6	0.0
43472	xPB_C,R,N,R,L,L,4,5	57.49	0.0
43518	xPB_C,R,O,L,I,M,4,1	244.44	0.0
43519	xPB_C,R,O,L,I,M,4,2	243.95	0.0
43520	xPB_C,R,O,L,I,M,4,3	243.46	0.0
43521	xPB_C,R,O,L,I,M,4,4	242.98	0.0
43522	xPB_C,R,O,L,I,M,4,5	242.49	0.0
43543	xPB_C,R,O,L,I,L,4,1	332.71	0.0
43544	xPB_C,R,O,L,I,L,4,2	332.04	0.0
43545	xPB_C,R,O,L,I,L,4,3	331.38	0.0
43546	xPB_C,R,O,L,I,L,4,4	330.72	0.0
43547	xPB_C,R,O,L,I,L,4,5	330.06	0.0
43593	xPB_C,R,O,L,A,M,4,1	416.13	0.0
43594	xPB_C,R,O,L,A,M,4,2	415.3	0.0
43595	xPB_C,R,O,L,A,M,4,3	414.47	0.0
43596	xPB_C,R,O,L,A,M,4,4	413.64	0.0
43597	xPB_C,R,O,L,A,M,4,5	412.81	0.0
43618	xPB_C,R,O,L,A,L,4,1	345.32	0.0
43619	xPB_C,R,O,L,A,L,4,2	344.63	0.0
43620	xPB_C,R,O,L,A,L,4,3	343.94	0.0
43621	xPB_C,R,O,L,A,L,4,4	343.25	0.0
43622	xPB_C,R,O,L,A,L,4,5	342.57	0.0
43643	xPB_C,R,O,L,L,P,4,1	421.8	0.0
43644	xPB_C,R,O,L,L,P,4,2	420.96	0.0
43645	xPB_C,R,O,L,L,P,4,3	420.11	0.0
43646	xPB_C,R,O,L,L,P,4,4	419.27	0.0
43647	xPB_C,R,O,L,L,P,4,5	418.44	0.0
43668	xPB_C,R,O,L,L,M,4,1	196.65	0.0
43669	xPB_C,R,O,L,L,M,4,2	196.26	0.0
43670	xPB_C,R,O,L,L,M,4,3	195.86	0.0
43671	xPB_C,R,O,L,L,M,4,4	195.47	0.0
43672	xPB_C,R,O,L,L,M,4,5	195.08	0.0
43693	xPB_C,R,O,L,L,L,4,1	82.65	0.0
43694	xPB_C,R,O,L,L,L,4,2	82.48	0.0
43695	xPB_C,R,O,L,L,L,4,3	82.32	0.0
43696	xPB_C,R,O,L,L,L,4,4	82.16	0.0
43697	xPB_C,R,O,L,L,L,4,5	81.99	0.0
43718	xPB_C,R,O,H,I,P,4,1	167.81	0.0
43719	xPB_C,R,O,H,I,P,4,2	167.47	0.0
43720	xPB_C,R,O,H,I,P,4,3	167.14	0.0
43721	xPB_C,R,O,H,I,P,4,4	166.81	0.0
43722	xPB_C,R,O,H,I,P,4,5	166.47	0.0
43743	xPB_C,R,O,H,I,M,4,1	133.86	0.0
43744	xPB_C,R,O,H,I,M,4,2	133.59	0.0
43745	xPB_C,R,O,H,I,M,4,3	133.33	0.0
43746	xPB_C,R,O,H,I,M,4,4	133.06	0.0
43747	xPB_C,R,O,H,I,M,4,5	132.79	0.0
43793	xPB_C,R,O,H,A,P,4,1	371.51	0.0
43794	xPB_C,R,O,H,A,P,4,2	370.77	0.0
43795	xPB_C,R,O,H,A,P,4,3	370.03	0.0
43796	xPB_C,R,O,H,A,P,4,4	369.29	0.0
43797	xPB_C,R,O,H,A,P,4,5	368.55	0.0
43943	xPB_C,R,O,C,I,P,4,1	346.29	0.0
43944	xPB_C,R,O,C,I,P,4,2	345.6	0.0
43945	xPB_C,R,O,C,I,P,4,3	344.91	0.0
43946	xPB_C,R,O,C,I,P,4,4	344.22	0.0
43947	xPB_C,R,O,C,I,P,4,5	343.53	0.0
43968	xPB_C,R,O,C,I,M,4,1	291.0	0.0
43969	xPB_C,R,O,C,I,M,4,2	290.42	0.0
43970	xPB_C,R,O,C,I,M,4,3	289.84	0.0
43971	xPB_C,R,O,C,I,M,4,4	289.26	0.0
43972	xPB_C,R,O,C,I,M,4,5	288.68	0.0
43993	xPB_C,R,O,C,I,L,4,1	358.9	0.0
43994	xPB_C,R,O,C,I,L,4,2	358.18	0.0
43995	xPB_C,R,O,C,I,L,4,3	357.47	0.0
43996	xPB_C,R,O,C,I,L,4,4	356.75	0.0
43997	xPB_C,R,O,C,I,L,4,5	356.04	0.0
44018	xPB_C,R,O,C,A,P,4,1	667.36	0.0
44019	xPB_C,R,O,C,A,P,4,2	666.03	0.0
44020	xPB_C,R,O,C,A,P,4,3	664.69	0.0
44021	xPB_C,R,O,C,A,P,4,4	663.36	0.0
44022	xPB_C,R,O,C,A,P,4,5	662.04	0.0
44118	xPB_C,R,O,C,L,M,4,1	179.55	0.0
44119	xPB_C,R,O,C,L,M,4,2	179.19	0.0
44120	xPB_C,R,O,C,L,M,4,3	178.83	0.0
44121	xPB_C,R,O,C,L,M,4,4	178.47	0.0
44122	xPB_C,R,O,C,L,M,4,5	178.12	0.0
44168	xPB_C,R,O,R,I,P,4,1	129.98	0.0
44169	xPB_C,R,O,R,I,P,4,2	129.72	0.0
44170	xPB_C,R,O,R,I,P,4,3	129.46	0.0
44171	xPB_C,R,O,R,I,P,4,4	129.2	0.0
44172	xPB_C,R,O,R,I,P,4,5	128.94	0.0
44218	xPB_C,R,O,R,I,L,4,1	281.3	0.0
44219	xPB_C,R,O,R,I,L,4,2	280.74	0.0
44220	xPB_C,R,O,R,I,L,4,3	280.18	0.0
44221	xPB_C,R,O,R,I,L,4,4	279.62	0.0
44222	xPB_C,R,O,R,I,L,4,5	279.06	0.0
44268	xPB_C,R,O,R,A,M,4,1	195.94	0.0
44269	xPB_C,R,O,R,A,M,4,2	195.55	0.0
44270	xPB_C,R,O,R,A,M,4,3	195.16	0.0
44271	xPB_C,R,O,R,A,M,4,4	194.77	0.0
44272	xPB_C,R,O,R,A,M,4,5	194.38	0.0
44468	xPB_C,R,P,L,C,L,4,1	59.17	0.0
44469	xPB_C,R,P,L,C,L,4,2	59.05	0.0
44470	xPB_C,R,P,L,C,L,4,3	58.93	0.0
44471	xPB_C,R,P,L,C,L,4,4	58.82	0.0
44472	xPB_C,R,P,L,C,L,4,5	58.7	0.0
44618	xPB_C,R,P,L,A,M,4,1	2647.13	0.0
44619	xPB_C,R,P,L,A,M,4,2	2641.84	0.0
44620	xPB_C,R,P,L,A,M,4,3	2636.55	0.0
44621	xPB_C,R,P,L,A,M,4,4	2631.28	0.0
44622	xPB_C,R,P,L,A,M,4,5	2626.02	0.0
44718	xPB_C,R,P,L,L,L,4,1	720.1	0.0
44719	xPB_C,R,P,L,L,L,4,2	718.66	0.0
44720	xPB_C,R,P,L,L,L,4,3	717.22	0.0
44721	xPB_C,R,P,L,L,L,4,4	715.79	0.0
44722	xPB_C,R,P,L,L,L,4,5	714.36	0.0
44743	xPB_C,R,P,H,W,M,4,1	84.39	0.0
44744	xPB_C,R,P,H,W,M,4,2	84.22	0.0
44745	xPB_C,R,P,H,W,M,4,3	84.05	0.0
44746	xPB_C,R,P,H,W,M,4,4	83.88	0.0
44747	xPB_C,R,P,H,W,M,4,5	83.72	0.0
44768	xPB_C,R,P,H,W,L,4,1	74.69	0.0
44769	xPB_C,R,P,H,W,L,4,2	74.54	0.0
44770	xPB_C,R,P,H,W,L,4,3	74.39	0.0
44771	xPB_C,R,P,H,W,L,4,4	74.24	0.0
44772	xPB_C,R,P,H,W,L,4,5	74.09	0.0
44793	xPB_C,R,P,H,C,M,4,1	55.29	0.0
44794	xPB_C,R,P,H,C,M,4,2	55.18	0.0
44795	xPB_C,R,P,H,C,M,4,3	55.07	0.0
44796	xPB_C,R,P,H,C,M,4,4	54.96	0.0
44797	xPB_C,R,P,H,C,M,4,5	54.85	0.0
45193	xPB_C,R,P,C,I,M,4,1	1709.14	0.0
45194	xPB_C,R,P,C,I,M,4,2	1705.72	0.0
45195	xPB_C,R,P,C,I,M,4,3	1702.31	0.0
45196	xPB_C,R,P,C,I,M,4,4	1698.91	0.0
45197	xPB_C,R,P,C,I,M,4,5	1695.51	0.0
45218	xPB_C,R,P,C,I,L,4,1	2310.54	0.0
45219	xPB_C,R,P,C,I,L,4,2	2305.92	0.0
45220	xPB_C,R,P,C,I,L,4,3	2301.31	0.0
45221	xPB_C,R,P,C,I,L,4,4	2296.7	0.0
45222	xPB_C,R,P,C,I,L,4,5	2292.11	0.0
45243	xPB_C,R,P,C,A,P,4,1	6356.41	0.0
45244	xPB_C,R,P,C,A,P,4,2	6343.7	0.0
45245	xPB_C,R,P,C,A,P,4,3	6331.01	0.0
45246	xPB_C,R,P,C,A,P,4,4	6318.35	0.0
45247	xPB_C,R,P,C,A,P,4,5	6305.71	0.0
45268	xPB_C,R,P,C,A,M,4,1	2359.04	0.0
45269	xPB_C,R,P,C,A,M,4,2	2354.32	0.0
45270	xPB_C,R,P,C,A,M,4,3	2349.61	0.0
45271	xPB_C,R,P,C,A,M,4,4	2344.91	0.0
45272	xPB_C,R,P,C,A,M,4,5	2340.22	0.0
45343	xPB_C,R,P,C,L,M,4,1	1785.05	0.0
45344	xPB_C,R,P,C,L,M,4,2	1781.48	0.0
45345	xPB_C,R,P,C,L,M,4,3	1777.92	0.0
45346	xPB_C,R,P,C,L,M,4,4	1774.36	0.0
45347	xPB_C,R,P,C,L,M,4,5	1770.81	0.0
45718	xPB_C,R,P,R,A,M,4,1	2017.6	0.0
45719	xPB_C,R,P,R,A,M,4,2	2013.56	0.0
45720	xPB_C,R,P,R,A,M,4,3	2009.54	0.0
45721	xPB_C,R,P,R,A,M,4,4	2005.52	0.0
45722	xPB_C,R,P,R,A,M,4,5	2001.51	0.0
46268	xPB_C,N,N,L,I,L,4,1	11541.27	0.0
46269	xPB_C,N,N,L,I,L,4,2	11518.19	0.0
46270	xPB_C,N,N,L,I,L,4,3	11495.15	0.0
46271	xPB_C,N,N,L,I,L,4,4	11472.16	0.0
46272	xPB_C,N,N,L,I,L,4,5	11449.22	0.0
46393	xPB_C,N,N,L,L,P,4,1	16413.15	0.0
46394	xPB_C,N,N,L,L,P,4,2	16380.32	0.0
46395	xPB_C,N,N,L,L,P,4,3	16347.56	0.0
46396	xPB_C,N,N,L,L,P,4,4	16314.87	0.0
46397	xPB_C,N,N,L,L,P,4,5	16282.24	0.0
46418	xPB_C,N,N,L,L,M,4,1	22055.2	0.0
46419	xPB_C,N,N,L,L,M,4,2	22011.09	0.0
46420	xPB_C,N,N,L,L,M,4,3	21967.07	0.0
46421	xPB_C,N,N,L,L,M,4,4	21923.13	0.0
46422	xPB_C,N,N,L,L,M,4,5	21879.29	0.0
46568	xPB_C,N,N,H,A,P,4,1	835.17	0.0
46569	xPB_C,N,N,H,A,P,4,2	833.5	0.0
46570	xPB_C,N,N,H,A,P,4,3	831.83	0.0
46571	xPB_C,N,N,H,A,P,4,4	830.17	0.0
46572	xPB_C,N,N,H,A,P,4,5	828.51	0.0
46918	xPB_C,N,N,C,W,M,4,1	2820.76	0.0
46919	xPB_C,N,N,C,W,M,4,2	2815.12	0.0
46920	xPB_C,N,N,C,W,M,4,3	2809.49	0.0
46921	xPB_C,N,N,C,W,M,4,4	2803.87	0.0
46922	xPB_C,N,N,C,W,M,4,5	2798.26	0.0
46943	xPB_C,N,N,C,W,L,4,1	3813.07	0.0
46944	xPB_C,N,N,C,W,L,4,2	3805.44	0.0
46945	xPB_C,N,N,C,W,L,4,3	3797.83	0.0
46946	xPB_C,N,N,C,W,L,4,4	3790.24	0.0
46947	xPB_C,N,N,C,W,L,4,5	3782.66	0.0
47018	xPB_C,N,N,C,C,M,4,1	732.35	0.0
47019	xPB_C,N,N,C,C,M,4,2	730.89	0.0
47020	xPB_C,N,N,C,C,M,4,3	729.42	0.0
47021	xPB_C,N,N,C,C,M,4,4	727.96	0.0
47022	xPB_C,N,N,C,C,M,4,5	726.51	0.0
47068	xPB_C,N,N,C,I,S,4,1	709.07	0.0
47069	xPB_C,N,N,C,I,S,4,2	707.65	0.0
47070	xPB_C,N,N,C,I,S,4,3	706.24	0.0
47071	xPB_C,N,N,C,I,S,4,4	704.82	0.0
47072	xPB_C,N,N,C,I,S,4,5	703.41	0.0
47143	xPB_C,N,N,C,I,L,4,1	8195.53	0.0
47144	xPB_C,N,N,C,I,L,4,2	8179.14	0.0
47145	xPB_C,N,N,C,I,L,4,3	8162.78	0.0
47146	xPB_C,N,N,C,I,L,4,4	8146.46	0.0
47147	xPB_C,N,N,C,I,L,4,5	8130.16	0.0
47193	xPB_C,N,N,C,A,P,4,1	26259.84	0.0
47194	xPB_C,N,N,C,A,P,4,2	26207.32	0.0
47195	xPB_C,N,N,C,A,P,4,3	26154.91	0.0
47196	xPB_C,N,N,C,A,P,4,4	26102.6	0.0
47197	xPB_C,N,N,C,A,P,4,5	26050.39	0.0
47218	xPB_C,N,N,C,A,M,4,1	27680.89	0.0
47219	xPB_C,N,N,C,A,M,4,2	27625.53	0.0
47220	xPB_C,N,N,C,A,M,4,3	27570.28	0.0
47221	xPB_C,N,N,C,A,M,4,4	27515.14	0.0
47222	xPB_C,N,N,C,A,M,4,5	27460.11	0.0
47418	xPB_C,N,N,R,I,P,4,1	810.92	0.0
47419	xPB_C,N,N,R,I,P,4,2	809.3	0.0
47420	xPB_C,N,N,R,I,P,4,3	807.68	0.0
47421	xPB_C,N,N,R,I,P,4,4	806.06	0.0
47422	xPB_C,N,N,R,I,P,4,5	804.45	0.0
50193	xPB_C,N,S,H,A,L,4,1	3457.08	0.0
50194	xPB_C,N,S,H,A,L,4,2	3450.17	0.0
50195	xPB_C,N,S,H,A,L,4,3	3443.27	0.0
50196	xPB_C,N,S,H,A,L,4,4	3436.38	0.0
50197	xPB_C,N,S,H,A,L,4,5	3429.51	0.0
50893	xPB_C,N,S,R,I,P,4,1	2649.07	0.0
50894	xPB_C,N,S,R,I,P,4,2	2643.77	0.0
50895	xPB_C,N,S,R,I,P,4,3	2638.48	0.0
50896	xPB_C,N,S,R,I,P,4,4	2633.21	0.0
50897	xPB_C,N,S,R,I,P,4,5	2627.94	0.0
50918	xPB_C,N,S,R,I,M,4,1	3613.25	0.0
50919	xPB_C,N,S,R,I,M,4,2	3606.02	0.0
50920	xPB_C,N,S,R,I,M,4,3	3598.81	0.0
50921	xPB_C,N,S,R,I,M,4,4	3591.61	0.0
50922	xPB_C,N,S,R,I,M,4,5	3584.43	0.0
51043	xPB_C,N,S,R,A,L,4,1	3981.85	0.0
51044	xPB_C,N,S,R,A,L,4,2	3973.89	0.0
51045	xPB_C,N,S,R,A,L,4,3	3965.94	0.0
51046	xPB_C,N,S,R,A,L,4,4	3958.01	0.0
51047	xPB_C,N,S,R,A,L,4,5	3950.09	0.0
51068	xPB_C,N,S,R,L,S,4,1	63.05	0.0
51069	xPB_C,N,S,R,L,S,4,2	62.92	0.0
51070	xPB_C,N,S,R,L,S,4,3	62.8	0.0
51071	xPB_C,N,S,R,L,S,4,4	62.67	0.0
51072	xPB_C,N,S,R,L,S,4,5	62.55	0.0
51093	xPB_C,N,S,R,L,P,4,1	2258.15	0.0
51094	xPB_C,N,S,R,L,P,4,2	2253.63	0.0
51095	xPB_C,N,S,R,L,P,4,3	2249.13	0.0
51096	xPB_C,N,S,R,L,P,4,4	2244.63	0.0
51097	xPB_C,N,S,R,L,P,4,5	2240.14	0.0
51118	xPB_C,N,S,R,L,M,4,1	2334.15	0.0
51119	xPB_C,N,S,R,L,M,4,2	2329.48	0.0
51120	xPB_C,N,S,R,L,M,4,3	2324.82	0.0
51121	xPB_C,N,S,R,L,M,4,4	2320.17	0.0
51122	xPB_C,N,S,R,L,M,4,5	2315.53	0.0
51183	xGS_B,R,N,L,D,L,2,1	59.17	0.0
51184	xGS_B,R,N,L,D,L,2,2	59.05	0.0
51185	xGS_B,R,N,L,D,L,2,3	58.93	0.0
51186	xGS_B,R,N,L,D,L,2,4	58.82	0.0
51187	xGS_B,R,N,L,D,L,2,5	58.7	0.0
51223	xGS_B,R,N,L,W,M,0,1	909.86	0.0
51224	xGS_B,R,N,L,W,M,0,2	908.04	0.0
51225	xGS_B,R,N,L,W,M,0,3	906.22	0.0
51226	xGS_B,R,N,L,W,M,0,4	904.41	0.0
51227	xGS_B,R,N,L,W,M,0,5	902.6	0.0
51393	xGS_B,R,N,L,I,L,4,1	109.61	0.0
51394	xGS_B,R,N,L,I,L,4,2	109.39	0.0
51395	xGS_B,R,N,L,I,L,4,3	109.17	0.0
51396	xGS_B,R,N,L,I,L,4,4	108.95	0.0
51397	xGS_B,R,N,L,I,L,4,5	108.74	0.0
51738	xGS_B,R,N,C,D,M,3,1	365.69	0.0
51739	xGS_B,R,N,C,D,M,3,2	364.96	0.0
51740	xGS_B,R,N,C,D,M,3,3	364.23	0.0
51741	xGS_B,R,N,C,D,M,3,4	363.5	0.0
51742	xGS_B,R,N,C,D,M,3,5	362.77	0.0
51758	xGS_B,R,N,C,D,L,2,1	525.74	0.0
51759	xGS_B,R,N,C,D,L,2,2	524.69	0.0
51760	xGS_B,R,N,C,D,L,2,3	523.64	0.0
51761	xGS_B,R,N,C,D,L,2,4	522.59	0.0
51762	xGS_B,R,N,C,D,L,2,5	521.55	0.0
51858	xGS_B,R,N,C,W,L,2,1	2983.72	0.0
51859	xGS_B,R,N,C,W,L,2,2	2977.75	0.0
51860	xGS_B,R,N,C,W,L,2,3	2971.8	0.0
51861	xGS_B,R,N,C,W,L,2,4	2965.85	0.0
