var_id	var_name	var_value	var_reduced_cost
0	v_0	182495.0	0.0
1	xNG_E_A_N_C_B_D_F_0_6	484.0	0.0
2	xNG_E_A_N_C_B_D_F_0_7	484.0	0.0
3	xNG_E_A_N_C_B_D_F_0_8	484.0	0.0
4	xNG_E_A_N_C_B_D_F_0_9	484.0	0.0
5	xNG_E_A_N_C_B_D_F_0_10	484.0	0.0
6	xNG_E_A_N_C_B_D_G_0_6	20.0	0.0
7	xNG_E_A_N_C_B_D_G_0_7	20.0	0.0
8	xNG_E_A_N_C_B_D_G_0_8	20.0	0.0
9	xNG_E_A_N_C_B_D_G_0_9	20.0	0.0
10	xNG_E_A_N_C_B_D_G_0_10	20.0	0.0
11	xNG_E_A_N_C_B_D_I_0_6	191.0	0.0
12	xNG_E_A_N_C_B_D_I_0_7	191.0	0.0
13	xNG_E_A_N_C_B_D_I_0_8	191.0	0.0
14	xNG_E_A_N_C_B_D_I_0_9	191.0	0.0
15	xNG_E_A_N_C_B_D_I_0_10	191.0	0.0
16	xNG_E_A_N_C_B_D_J_0_6	351.0	0.0
17	xNG_E_A_N_C_B_D_J_0_7	351.0	0.0
18	xNG_E_A_N_C_B_D_J_0_8	351.0	0.0
19	xNG_E_A_N_C_B_D_J_0_9	351.0	0.0
20	xNG_E_A_N_C_B_D_J_0_10	351.0	0.0
21	xNG_E_A_N_C_B_D_K_0_6	898.0	0.0
22	xNG_E_A_N_C_B_D_K_0_7	898.0	0.0
23	xNG_E_A_N_C_B_D_K_0_8	898.0	0.0
24	xNG_E_A_N_C_B_D_K_0_9	898.0	0.0
25	xNG_E_A_N_C_B_D_K_0_10	898.0	0.0
26	xNG_E_A_N_C_B_D_M_0_6	57.0	0.0
27	xNG_E_A_N_C_B_D_M_0_7	57.0	0.0
28	xNG_E_A_N_C_B_D_M_0_8	57.0	0.0
29	xNG_E_A_N_C_B_D_M_0_9	57.0	0.0
30	xNG_E_A_N_C_B_D_M_0_10	57.0	0.0
46	xNG_E_A_N_C_B_E_G_0_6	131.0	0.0
47	xNG_E_A_N_C_B_E_G_0_7	131.0	0.0
48	xNG_E_A_N_C_B_E_G_0_8	131.0	0.0
49	xNG_E_A_N_C_B_E_G_0_9	131.0	0.0
50	xNG_E_A_N_C_B_E_G_0_10	131.0	0.0
51	xNG_E_A_N_C_B_E_I_0_6	96.0	0.0
52	xNG_E_A_N_C_B_E_I_0_7	96.0	0.0
53	xNG_E_A_N_C_B_E_I_0_8	96.0	0.0
54	xNG_E_A_N_C_B_E_I_0_9	96.0	0.0
