var_id	var_name	var_value	var_reduced_cost	percentage_SR_01	var_unit_management_cost	var_method	var_forest_status	var_layer1	var_layer2	var_layer3	var_layer4	var_layer5	var_layer6	var_choice	var_period	var_age	var_rotation_period	var_rotation_age	var_regen_covertype	data_connection	prescription	row_id
178	xNG_E_A_N_C_G_C_F_0_7	47.0	0.0	0.0	0.0	NG	E	A	N	C	G	C	F	0	3	7				good	C_F_NG_E_0	6
179	xNG_E_A_N_C_G_C_F_0_8	47.0	0.0	0.0	0.0	NG	E	A	N	C	G	C	F	0	4	8				good	C_F_NG_E_0	7
180	xNG_E_A_N_C_G_C_F_0_9	47.0	0.0	0.0	0.0	NG	E	A	N	C	G	C	F	0	5	9				good	C_F_NG_E_0	8
181	xNG_E_A_N_C_G_C_I_0_5	25.0	0.0	0.0	0.0	NG	E	A	N	C	G	C	I	0	1	7				good	C_I_NG_E_0	4
182	xNG_E_A_N_C_G_C_I_0_6	25.0	0.0	0.0	0.0	NG	E	A	N	C	G	C	I	0	2	8				good	C_I_NG_E_0	5
183	xNG_E_A_N_C_G_C_I_0_7	25.0	0.0	0.0	0.0	NG	E	A	N	C	G	C	I	0	3	9				good	C_I_NG_E_0	6
184	xNG_E_A_N_C_G_C_I_0_8	25.0	0.0	0.0	0.0	NG	E	A	N	C	G	C	I	0	4	10				good	C_I_NG_E_0	7
185	xNG_E_A_N_C_G_C_I_0_9	25.0	0.0	0.0	0.0	NG	E	A	N	C	G	C	I	0	5	11				good	C_I_NG_E_0	8
186	xNG_E_A_N_C_G_C_J_0_5	29.0	0.0	0.0	0.0	NG	E	A	N	C	G	C	J	0	1	7				good	C_J_NG_E_0	4
187	xNG_E_A_N_C_G_C_J_0_6	29.0	0.0	0.0	0.0	NG	E	A	N	C	G	C	J	0	2	8				good	C_J_NG_E_0	5
188	xNG_E_A_N_C_G_C_J_0_7	29.0	0.0	0.0	0.0	NG	E	A	N	C	G	C	J	0	3	9				good	C_J_NG_E_0	6
189	xNG_E_A_N_C_G_C_J_0_8	29.0	0.0	0.0	0.0	NG	E	A	N	C	G	C	J	0	4	10				good	C_J_NG_E_0	7
190	xNG_E_A_N_C_G_C_J_0_9	29.0	0.0	0.0	0.0	NG	E	A	N	C	G	C	J	0	5	11				good	C_J_NG_E_0	8
191	xNG_E_A_N_C_G_C_K_0_5	29.0	0.0	0.0	0.0	NG	E	A	N	C	G	C	K	0	1	7				good	C_K_NG_E_0	4
192	xNG_E_A_N_C_G_C_K_0_6	29.0	0.0	0.0	0.0	NG	E	A	N	C	G	C	K	0	2	8				good	C_K_NG_E_0	5
193	xNG_E_A_N_C_G_C_K_0_7	29.0	0.0	0.0	0.0	NG	E	A	N	C	G	C	K	0	3	9				good	C_K_NG_E_0	6
194	xNG_E_A_N_C_G_C_K_0_8	29.0	0.0	0.0	0.0	NG	E	A	N	C	G	C	K	0	4	10				good	C_K_NG_E_0	7
195	xNG_E_A_N_C_G_C_K_0_9	29.0	0.0	0.0	0.0	NG	E	A	N	C	G	C	K	0	5	11				good	C_K_NG_E_0	8
211	xNG_E_A_N_C_G_D_F_0_5	2853.0	0.0	0.0	0.0	NG	E	A	N	C	G	D	F	0	1	5				good	D_F_NG_E_0	4
212	xNG_E_A_N_C_G_D_F_0_6	2853.0	0.0	0.0	0.0	NG	E	A	N	C	G	D	F	0	2	6				good	D_F_NG_E_0	5
213	xNG_E_A_N_C_G_D_F_0_7	2853.0	0.0	0.0	0.0	NG	E	A	N	C	G	D	F	0	3	7				good	D_F_NG_E_0	6
214	xNG_E_A_N_C_G_D_F_0_8	2853.0	0.0	0.0	0.0	NG	E	A	N	C	G	D	F	0	4	8				good	D_F_NG_E_0	7
215	xNG_E_A_N_C_G_D_F_0_9	2853.0	0.0	0.0	0.0	NG	E	A	N	C	G	D	F	0	5	9				good	D_F_NG_E_0	8
216	xNG_E_A_N_C_G_D_G_0_5	50.0	0.0	0.0	0.0	NG	E	A	N	C	G	D	G	0	1	5				good	D_G_NG_E_0	4
217	xNG_E_A_N_C_G_D_G_0_6	50.0	0.0	0.0	0.0	NG	E	A	N	C	G	D	G	0	2	6				good	D_G_NG_E_0	5
218	xNG_E_A_N_C_G_D_G_0_7	50.0	0.0	0.0	0.0	NG	E	A	N	C	G	D	G	0	3	7				good	D_G_NG_E_0	6
219	xNG_E_A_N_C_G_D_G_0_8	50.0	0.0	0.0	0.0	NG	E	A	N	C	G	D	G	0	4	8				good	D_G_NG_E_0	7
220	xNG_E_A_N_C_G_D_G_0_9	50.0	0.0	0.0	0.0	NG	E	A	N	C	G	D	G	0	5	9				good	D_G_NG_E_0	8
221	xNG_E_A_N_C_G_D_I_0_5	411.0	0.0	0.0	0.0	NG	E	A	N	C	G	D	I	0	1	7				good	D_I_NG_E_0	4
222	xNG_E_A_N_C_G_D_I_0_6	411.0	0.0	0.0	0.0	NG	E	A	N	C	G	D	I	0	2	8				good	D_I_NG_E_0	5
223	xNG_E_A_N_C_G_D_I_0_7	411.0	0.0	0.0	0.0	NG	E	A	N	C	G	D	I	0	3	9				good	D_I_NG_E_0	6
224	xNG_E_A_N_C_G_D_I_0_8	411.0	0.0	0.0	0.0	NG	E	A	N	C	G	D	I	0	4	10				good	D_I_NG_E_0	7
225	xNG_E_A_N_C_G_D_I_0_9	411.0	0.0	0.0	0.0	NG	E	A	N	C	G	D	I	0	5	11				good	D_I_NG_E_0	8
226	xNG_E_A_N_C_G_D_J_0_5	622.0	0.0	0.0	0.0	NG	E	A	N	C	G	D	J	0	1	7				good	D_J_NG_E_0	4
227	xNG_E_A_N_C_G_D_J_0_6	622.0	0.0	0.0	0.0	NG	E	A	N	C	G	D	J	0	2	8				good	D_J_NG_E_0	5
228	xNG_E_A_N_C_G_D_J_0_7	622.0	0.0	0.0	0.0	NG	E	A	N	C	G	D	J	0	3	9				good	D_J_NG_E_0	6
229	xNG_E_A_N_C_G_D_J_0_8	622.0	0.0	0.0	0.0	NG	E	A	N	C	G	D	J	0	4	10				good	D_J_NG_E_0	7
230	xNG_E_A_N_C_G_D_J_0_9	622.0	0.0	0.0	0.0	NG	E	A	N	C	G	D	J	0	5	11				good	D_J_NG_E_0	8
231	xNG_E_A_N_C_G_D_K_0_5	994.0	0.0	0.0	0.0	NG	E	A	N	C	G	D	K	0	1	7				good	D_K_NG_E_0	4
232	xNG_E_A_N_C_G_D_K_0_6	994.0	0.0	0.0	0.0	NG	E	A	N	C	G	D	K	0	2	8				good	D_K_NG_E_0	5
233	xNG_E_A_N_C_G_D_K_0_7	994.0	0.0	0.0	0.0	NG	E	A	N	C	G	D	K	0	3	9				good	D_K_NG_E_0	6
234	xNG_E_A_N_C_G_D_K_0_8	994.0	0.0	0.0	0.0	NG	E	A	N	C	G	D	K	0	4	10				good	D_K_NG_E_0	7
235	xNG_E_A_N_C_G_D_K_0_9	994.0	0.0	0.0	0.0	NG	E	A	N	C	G	D	K	0	5	11				good	D_K_NG_E_0	8
