var_id	var_name	var_value	var_reduced_cost
0	v_0	182495.0	0.0
1	xNG_E_A_N_C_B_D_F_0_10	484.0	0.0
2	xNG_E_A_N_C_B_D_F_0_11	484.0	0.0
3	xNG_E_A_N_C_B_D_F_0_12	484.0	0.0
4	xNG_E_A_N_C_B_D_F_0_13	484.0	0.0
5	xNG_E_A_N_C_B_D_F_0_14	484.0	0.0
6	xNG_E_A_N_C_B_D_G_0_10	20.0	0.0
7	xNG_E_A_N_C_B_D_G_0_11	20.0	0.0
8	xNG_E_A_N_C_B_D_G_0_12	20.0	0.0
9	xNG_E_A_N_C_B_D_G_0_13	20.0	0.0
10	xNG_E_A_N_C_B_D_G_0_14	20.0	0.0
26	xNG_E_A_N_C_B_D_M_0_10	57.0	0.0
27	xNG_E_A_N_C_B_D_M_0_11	57.0	0.0
28	xNG_E_A_N_C_B_D_M_0_12	57.0	0.0
29	xNG_E_A_N_C_B_D_M_0_13	57.0	0.0
30	xNG_E_A_N_C_B_D_M_0_14	57.0	0.0
81	xNG_E_A_N_C_B_F_G_0_10	41.0	0.0
82	xNG_E_A_N_C_B_F_G_0_11	41.0	0.0
83	xNG_E_A_N_C_B_F_G_0_12	41.0	0.0
84	xNG_E_A_N_C_B_F_G_0_13	41.0	0.0
85	xNG_E_A_N_C_B_F_G_0_14	41.0	0.0
116	xNG_E_A_N_C_B_G_G_0_10	333.0	0.0
117	xNG_E_A_N_C_B_G_G_0_11	333.0	0.0
118	xNG_E_A_N_C_B_G_G_0_12	333.0	0.0
119	xNG_E_A_N_C_B_G_G_0_13	333.0	0.0
120	xNG_E_A_N_C_B_G_G_0_14	333.0	0.0
121	xNG_E_A_N_C_B_G_I_0_10	160.0	0.0
122	xNG_E_A_N_C_B_G_I_0_11	160.0	0.0
123	xNG_E_A_N_C_B_G_I_0_12	160.0	0.0
124	xNG_E_A_N_C_B_G_I_0_13	160.0	0.0
125	xNG_E_A_N_C_B_G_I_0_14	160.0	0.0
126	xNG_E_A_N_C_B_G_J_0_10	641.0	0.0
127	xNG_E_A_N_C_B_G_J_0_11	641.0	0.0
128	xNG_E_A_N_C_B_G_J_0_12	641.0	0.0
129	xNG_E_A_N_C_B_G_J_0_13	641.0	0.0
130	xNG_E_A_N_C_B_G_J_0_14	641.0	0.0
131	xNG_E_A_N_C_B_G_K_0_10	4097.0	0.0
132	xNG_E_A_N_C_B_G_K_0_11	4097.0	0.0
133	xNG_E_A_N_C_B_G_K_0_12	4097.0	0.0
134	xNG_E_A_N_C_B_G_K_0_13	4097.0	0.0
135	xNG_E_A_N_C_B_G_K_0_14	4097.0	0.0
136	xNG_E_A_N_C_B_G_M_0_10	27.0	0.0
137	xNG_E_A_N_C_B_G_M_0_11	27.0	0.0
138	xNG_E_A_N_C_B_G_M_0_12	27.0	0.0
139	xNG_E_A_N_C_B_G_M_0_13	27.0	0.0
140	xNG_E_A_N_C_B_G_M_0_14	27.0	0.0
141	xNG_E_A_N_C_B_G_N_0_10	47.0	0.0
142	xNG_E_A_N_C_B_G_N_0_11	47.0	0.0
143	xNG_E_A_N_C_B_G_N_0_12	47.0	0.0
144	xNG_E_A_N_C_B_G_N_0_13	47.0	0.0
145	xNG_E_A_N_C_B_G_N_0_14	47.0	0.0
146	xNG_E_A_N_C_B_G_O_0_10	583.0	0.0
147	xNG_E_A_N_C_B_G_O_0_11	583.0	0.0
148	xNG_E_A_N_C_B_G_O_0_12	583.0	0.0
149	xNG_E_A_N_C_B_G_O_0_13	583.0	0.0
150	xNG_E_A_N_C_B_G_O_0_14	583.0	0.0
151	xNG_E_A_N_C_B_H_F_0_10	51.0	0.0
152	xNG_E_A_N_C_B_H_F_0_11	51.0	0.0
153	xNG_E_A_N_C_B_H_F_0_12	51.0	0.0
154	xNG_E_A_N_C_B_H_F_0_13	51.0	0.0
155	xNG_E_A_N_C_B_H_F_0_14	51.0	0.0
156	xNG_E_A_N_C_B_I_I_0_10	23.0	0.0
157	xNG_E_A_N_C_B_I_I_0_11	23.0	0.0
158	xNG_E_A_N_C_B_I_I_0_12	23.0	0.0
