var_id	var_name	var_value	var_reduced_cost
0	v_0	182495.0	0.0
1	xNG_E_A_N_C_B_D_F_0_2	484.0	0.0
2	xNG_E_A_N_C_B_D_F_0_3	484.0	0.0
3	xNG_E_A_N_C_B_D_F_0_4	484.0	0.0
4	xNG_E_A_N_C_B_D_F_0_5	484.0	0.0
5	xNG_E_A_N_C_B_D_F_0_6	484.0	0.0
6	xNG_E_A_N_C_B_D_G_0_2	20.0	0.0
7	xNG_E_A_N_C_B_D_G_0_3	20.0	0.0
8	xNG_E_A_N_C_B_D_G_0_4	20.0	0.0
9	xNG_E_A_N_C_B_D_G_0_5	20.0	0.0
10	xNG_E_A_N_C_B_D_G_0_6	20.0	0.0
11	xNG_E_A_N_C_B_D_I_0_2	191.0	0.0
12	xNG_E_A_N_C_B_D_I_0_3	191.0	0.0
13	xNG_E_A_N_C_B_D_I_0_4	191.0	0.0
14	xNG_E_A_N_C_B_D_I_0_5	191.0	0.0
15	xNG_E_A_N_C_B_D_I_0_6	191.0	0.0
16	xNG_E_A_N_C_B_D_J_0_2	351.0	0.0
17	xNG_E_A_N_C_B_D_J_0_3	351.0	0.0
18	xNG_E_A_N_C_B_D_J_0_4	351.0	0.0
19	xNG_E_A_N_C_B_D_J_0_5	351.0	0.0
20	xNG_E_A_N_C_B_D_J_0_6	351.0	0.0
21	xNG_E_A_N_C_B_D_K_0_2	898.0	0.0
22	xNG_E_A_N_C_B_D_K_0_3	898.0	0.0
23	xNG_E_A_N_C_B_D_K_0_4	898.0	0.0
24	xNG_E_A_N_C_B_D_K_0_5	898.0	0.0
25	xNG_E_A_N_C_B_D_K_0_6	898.0	0.0
26	xNG_E_A_N_C_B_D_M_0_2	57.0	0.0
27	xNG_E_A_N_C_B_D_M_0_3	57.0	0.0
28	xNG_E_A_N_C_B_D_M_0_4	57.0	0.0
29	xNG_E_A_N_C_B_D_M_0_5	57.0	0.0
30	xNG_E_A_N_C_B_D_M_0_6	57.0	0.0
31	xNG_E_A_N_C_B_D_N_0_2	384.0	0.0
32	xNG_E_A_N_C_B_D_N_0_3	384.0	0.0
33	xNG_E_A_N_C_B_D_N_0_4	384.0	0.0
34	xNG_E_A_N_C_B_D_N_0_5	384.0	0.0
35	xNG_E_A_N_C_B_D_N_0_6	384.0	0.0
36	xNG_E_A_N_C_B_D_O_0_2	1026.0	0.0
37	xNG_E_A_N_C_B_D_O_0_3	1026.0	0.0
38	xNG_E_A_N_C_B_D_O_0_4	1026.0	0.0
39	xNG_E_A_N_C_B_D_O_0_5	1026.0	0.0
40	xNG_E_A_N_C_B_D_O_0_6	1026.0	0.0
41	xNG_E_A_N_C_B_D_S_0_2	38.0	0.0
42	xNG_E_A_N_C_B_D_S_0_3	38.0	0.0
43	xNG_E_A_N_C_B_D_S_0_4	38.0	0.0
44	xNG_E_A_N_C_B_D_S_0_5	38.0	0.0
45	xNG_E_A_N_C_B_D_S_0_6	38.0	0.0
46	xNG_E_A_N_C_B_E_G_0_2	131.0	0.0
47	xNG_E_A_N_C_B_E_G_0_3	131.0	0.0
48	xNG_E_A_N_C_B_E_G_0_4	131.0	0.0
49	xNG_E_A_N_C_B_E_G_0_5	131.0	0.0
50	xNG_E_A_N_C_B_E_G_0_6	131.0	0.0
51	xNG_E_A_N_C_B_E_I_0_2	96.0	0.0
52	xNG_E_A_N_C_B_E_I_0_3	96.0	0.0
53	xNG_E_A_N_C_B_E_I_0_4	96.0	0.0
54	xNG_E_A_N_C_B_E_I_0_5	96.0	0.0
55	xNG_E_A_N_C_B_E_I_0_6	96.0	0.0
56	xNG_E_A_N_C_B_E_J_0_2	354.0	0.0
57	xNG_E_A_N_C_B_E_J_0_3	354.0	0.0
58	xNG_E_A_N_C_B_E_J_0_4	354.0	0.0
59	xNG_E_A_N_C_B_E_J_0_5	354.0	0.0
60	xNG_E_A_N_C_B_E_J_0_6	354.0	0.0
61	xNG_E_A_N_C_B_E_K_0_2	2168.0	0.0
62	xNG_E_A_N_C_B_E_K_0_3	2168.0	0.0
63	xNG_E_A_N_C_B_E_K_0_4	2168.0	0.0
64	xNG_E_A_N_C_B_E_K_0_5	2168.0	0.0
65	xNG_E_A_N_C_B_E_K_0_6	2168.0	0.0
66	xNG_E_A_N_C_B_E_M_0_2	35.0	0.0
67	xNG_E_A_N_C_B_E_M_0_3	35.0	0.0
68	xNG_E_A_N_C_B_E_M_0_4	35.0	0.0
69	xNG_E_A_N_C_B_E_M_0_5	35.0	0.0
70	xNG_E_A_N_C_B_E_M_0_6	35.0	0.0
71	xNG_E_A_N_C_B_E_N_0_2	196.0	0.0
72	xNG_E_A_N_C_B_E_N_0_3	196.0	0.0
73	xNG_E_A_N_C_B_E_N_0_4	196.0	0.0
74	xNG_E_A_N_C_B_E_N_0_5	196.0	0.0
