strata_id	layer1	layer2	layer3	layer4	layer5	layer6	area	age_class	model_strata	
A_N_l_O_D_L	A	N	l	O	D	L	361.0	6	false	
A_N_l_O_D_M	A	N	l	O	D	M	811.0	6	false	
A_N_l_O_D_N	A	N	l	O	D	N	1755.0	6	false	
A_N_l_O_D_O	A	N	l	O	D	O	3619.0	6	false	
A_N_l_O_D_Q	A	N	l	O	D	Q	34.0	10	false	
A_N_l_O_D_R	A	N	l	O	D	R	218.0	10	false	
A_N_l_O_D_S	A	N	l	O	D	S	115.0	10	false	
A_N_l_O_E_F	A	N	l	O	E	F	45.0	1	false	
A_N_l_O_E_G	A	N	l	O	E	G	72.0	1	false	
A_N_l_O_E_H	A	N	l	O	E	H	46.0	3	false	
A_N_l_O_E_I	A	N	l	O	E	I	27.0	3	false	
A_N_l_O_E_J	A	N	l	O	E	J	234.0	3	false	
A_N_l_O_E_K	A	N	l	O	E	K	136.0	3	false	
A_N_l_O_E_N	A	N	l	O	E	N	38.0	6	false	
A_N_l_O_E_O	A	N	l	O	E	O	236.0	6	false	
A_N_l_O_F_F	A	N	l	O	F	F	108.0	1	false	
A_N_l_O_F_G	A	N	l	O	F	G	56.0	1	false	
A_N_l_O_F_H	A	N	l	O	F	H	640.0	3	false	
A_N_l_O_F_I	A	N	l	O	F	I	299.0	3	false	
A_N_l_O_F_J	A	N	l	O	F	J	170.0	3	false	
A_N_l_O_F_K	A	N	l	O	F	K	265.0	3	false	
A_N_l_O_F_L	A	N	l	O	F	L	97.0	6	false	
A_N_l_O_F_M	A	N	l	O	F	M	379.0	6	false	
A_N_l_O_F_N	A	N	l	O	F	N	721.0	6	false	
A_N_l_O_F_O	A	N	l	O	F	O	2424.0	6	false	
A_N_l_O_F_Q	A	N	l	O	F	Q	30.0	10	false	
A_N_l_O_F_R	A	N	l	O	F	R	86.0	10	false	
A_N_l_O_F_S	A	N	l	O	F	S	80.0	10	false	
A_N_l_O_G_F	A	N	l	O	G	F	1008.0	1	false	
A_N_l_O_G_G	A	N	l	O	G	G	571.0	1	false	
A_N_l_O_G_H	A	N	l	O	G	H	464.0	3	false	
A_N_l_O_G_I	A	N	l	O	G	I	109.0	3	false	
A_N_l_O_G_J	A	N	l	O	G	J	205.0	3	false	
A_N_l_O_G_K	A	N	l	O	G	K	834.0	3	false	
A_N_l_O_G_L	A	N	l	O	G	L	22.0	6	false	
A_N_l_O_G_M	A	N	l	O	G	M	24.0	6	false	
A_N_l_O_G_N	A	N	l	O	G	N	58.0	6	false	
A_N_l_O_G_O	A	N	l	O	G	O	428.0	6	false	
A_N_l_O_H_F	A	N	l	O	H	F	6859.0	1	false	
A_N_l_O_H_H	A	N	l	O	H	H	389.0	3	false	
A_N_l_O_H_I	A	N	l	O	H	I	348.0	3	false	
A_N_l_O_H_J	A	N	l	O	H	J	106.0	3	false	
A_N_l_O_H_K	A	N	l	O	H	K	58.0	3	false	
A_N_l_O_H_L	A	N	l	O	H	L	109.0	6	false	
A_N_l_O_H_M	A	N	l	O	H	M	556.0	6	false	
A_N_l_O_H_N	A	N	l	O	H	N	1282.0	6	false	
A_N_l_O_H_O	A	N	l	O	H	O	1825.0	6	false	
A_N_l_O_H_S	A	N	l	O	H	S	50.0	10	false	
A_N_l_O_I_F	A	N	l	O	I	F	637.0	1	false	
A_N_l_O_I_G	A	N	l	O	I	G	35.0	1	false	
A_N_l_O_I_H	A	N	l	O	I	H	867.0	3	false	
A_N_l_O_I_I	A	N	l	O	I	I	1320.0	3	false	
A_N_l_O_I_J	A	N	l	O	I	J	1458.0	3	false	
A_N_l_O_I_K	A	N	l	O	I	K	699.0	3	false	
A_N_l_O_I_L	A	N	l	O	I	L	131.0	6	false	
A_N_l_O_I_M	A	N	l	O	I	M	646.0	6	false	
A_N_l_O_I_N	A	N	l	O	I	N	2819.0	6	false	
A_N_l_O_I_O	A	N	l	O	I	O	3942.0	6	false	
A_N_l_O_I_R	A	N	l	O	I	R	34.0	10	false	
A_N_l_O_I_S	A	N	l	O	I	S	29.0	10	false	
A_N_l_U_D_G	A	N	l	U	D	G	44.0	1	false	
A_N_l_U_D_I	A	N	l	U	D	I	42.0	3	false	
A_N_l_U_D_J	A	N	l	U	D	J	36.0	3	false	
A_N_l_U_D_K	A	N	l	U	D	K	143.0	3	false	
A_N_l_U_D_L	A	N	l	U	D	L	294.0	6	false	
A_N_l_U_D_M	A	N	l	U	D	M	230.0	6	false	
A_N_l_U_D_N	A	N	l	U	D	N	957.0	6	false	
A_N_l_U_D_O	A	N	l	U	D	O	1742.0	6	false	
A_N_l_U_D_P	A	N	l	U	D	P	24.0	10	false	
A_N_l_U_D_Q	A	N	l	U	D	Q	51.0	10	false	
A_N_l_U_D_R	A	N	l	U	D	R	255.0	10	false	
A_N_l_U_D_S	A	N	l	U	D	S	268.0	10	false	
A_N_l_U_E_I	A	N	l	U	E	I	27.0	3	false	
A_N_l_U_E_K	A	N	l	U	E	K	91.0	3	false	
A_N_l_U_E_L	A	N	l	U	E	L	124.0	6	false	
A_N_l_U_E_M	A	N	l	U	E	M	41.0	6	false	
A_N_l_U_E_N	A	N	l	U	E	N	231.0	6	false	
A_N_l_U_E_O	A	N	l	U	E	O	229.0	6	false	
A_N_l_U_F_F	A	N	l	U	F	F	26.0	1	false	
A_N_l_U_F_G	A	N	l	U	F	G	42.0	1	false	
A_N_l_U_F_I	A	N	l	U	F	I	61.0	3	false	
A_N_l_U_F_J	A	N	l	U	F	J	31.0	3	false	
A_N_l_U_F_K	A	N	l	U	F	K	160.0	3	false	
A_N_l_U_F_L	A	N	l	U	F	L	193.0	6	false	
A_N_l_U_F_M	A	N	l	U	F	M	216.0	6	false	
A_N_l_U_F_N	A	N	l	U	F	N	1218.0	6	false	
A_N_l_U_F_O	A	N	l	U	F	O	2560.0	6	false	
A_N_l_U_F_Q	A	N	l	U	F	Q	39.0	10	false	
A_N_l_U_F_R	A	N	l	U	F	R	330.0	10	false	
A_N_l_U_F_S	A	N	l	U	F	S	244.0	10	false	
A_N_l_U_G_G	A	N	l	U	G	G	37.0	1	false	
A_N_l_U_G_I	A	N	l	U	G	I	23.0	3	false	
A_N_l_U_G_J	A	N	l	U	G	J	155.0	3	false	
A_N_l_U_G_K	A	N	l	U	G	K	663.0	3	false	
A_N_l_U_G_L	A	N	l	U	G	L	337.0	6	false	
A_N_l_U_G_M	A	N	l	U	G	M	131.0	6	false	
A_N_l_U_G_N	A	N	l	U	G	N	669.0	6	false	
A_N_l_U_G_O	A	N	l	U	G	O	686.0	6	false	
A_N_l_U_G_R	A	N	l	U	G	R	36.0	10	false	
A_N_l_U_H_F	A	N	l	U	H	F	25.0	1	false	
A_N_l_U_H_H	A	N	l	U	H	H	33.0	3	false	
A_N_l_U_H_L	A	N	l	U	H	L	22.0	6	false	
A_N_l_U_H_M	A	N	l	U	H	M	51.0	6	false	
A_N_l_U_H_N	A	N	l	U	H	N	203.0	6	false	
A_N_l_U_H_O	A	N	l	U	H	O	170.0	6	false	
A_N_l_U_H_R	A	N	l	U	H	R	44.0	10	false	
A_N_l_U_H_S	A	N	l	U	H	S	62.0	10	false	
A_N_l_U_I_M	A	N	l	U	I	M	42.0	6	false	
A_N_l_U_I_N	A	N	l	U	I	N	91.0	6	false	
A_N_l_U_I_O	A	N	l	U	I	O	92.0	6	false	
A_N_l_U_I_R	A	N	l	U	I	R	43.0	10	false	
A_N_l_U_I_S	A	N	l	U	I	S	40.0	10	false	
A_N_l_W_D_F	A	N	l	W	D	F	49.0	1	false	
A_N_l_W_D_H	A	N	l	W	D	H	73.0	3	false	
A_N_l_W_D_I	A	N	l	W	D	I	97.0	3	false	
A_N_l_W_D_J	A	N	l	W	D	J	81.0	3	false	
A_N_l_W_D_K	A	N	l	W	D	K	420.0	3	false	
A_N_l_W_D_L	A	N	l	W	D	L	476.0	6	false	
A_N_l_W_D_M	A	N	l	W	D	M	1013.0	6	false	
A_N_l_W_D_N	A	N	l	W	D	N	2998.0	6	false	
A_N_l_W_D_O	A	N	l	W	D	O	5014.0	6	false	
A_N_l_W_D_Q	A	N	l	W	D	Q	171.0	10	false	
A_N_l_W_D_R	A	N	l	W	D	R	711.0	10	false	
A_N_l_W_D_S	A	N	l	W	D	S	382.0	10	false	
A_N_l_W_E_I	A	N	l	W	E	I	122.0	3	false	
A_N_l_W_E_J	A	N	l	W	E	J	50.0	3	false	
A_N_l_W_E_K	A	N	l	W	E	K	451.0	3	false	
A_N_l_W_E_L	A	N	l	W	E	L	149.0	6	false	
A_N_l_W_E_M	A	N	l	W	E	M	353.0	6	false	
A_N_l_W_E_N	A	N	l	W	E	N	1000.0	6	false	
A_N_l_W_E_O	A	N	l	W	E	O	1158.0	6	false	
A_N_l_W_E_R	A	N	l	W	E	R	47.0	10	false	
A_N_l_W_F_G	A	N	l	W	F	G	28.0	1	false	
A_N_l_W_F_H	A	N	l	W	F	H	38.0	3	false	
A_N_l_W_F_I	A	N	l	W	F	I	100.0	3	false	
A_N_l_W_F_J	A	N	l	W	F	J	58.0	3	false	
A_N_l_W_F_K	A	N	l	W	F	K	324.0	3	false	
A_N_l_W_F_L	A	N	l	W	F	L	426.0	6	false	
A_N_l_W_F_M	A	N	l	W	F	M	969.0	6	false	
A_N_l_W_F_N	A	N	l	W	F	N	2720.0	6	false	
A_N_l_W_F_O	A	N	l	W	F	O	4165.0	6	false	
A_N_l_W_F_P	A	N	l	W	F	P	30.0	10	false	
A_N_l_W_F_Q	A	N	l	W	F	Q	119.0	10	false	
A_N_l_W_F_R	A	N	l	W	F	R	695.0	10	false	
A_N_l_W_F_S	A	N	l	W	F	S	364.0	10	false	
A_N_l_W_G_G	A	N	l	W	G	G	76.0	1	false	
A_N_l_W_G_I	A	N	l	W	G	I	183.0	3	false	
A_N_l_W_G_J	A	N	l	W	G	J	444.0	3	false	
A_N_l_W_G_K	A	N	l	W	G	K	1698.0	3	false	
A_N_l_W_G_L	A	N	l	W	G	L	487.0	6	false	
A_N_l_W_G_M	A	N	l	W	G	M	1250.0	6	false	
A_N_l_W_G_N	A	N	l	W	G	N	3032.0	6	false	
A_N_l_W_G_O	A	N	l	W	G	O	3103.0	6	false	
A_N_l_W_G_Q	A	N	l	W	G	Q	37.0	10	false	
A_N_l_W_H_F	A	N	l	W	H	F	26.0	1	false	
A_N_l_W_H_H	A	N	l	W	H	H	127.0	3	false	
A_N_l_W_H_I	A	N	l	W	H	I	69.0	3	false	
A_N_l_W_H_J	A	N	l	W	H	J	30.0	3	false	
A_N_l_W_H_K	A	N	l	W	H	K	56.0	3	false	
A_N_l_W_H_L	A	N	l	W	H	L	344.0	6	false	
A_N_l_W_H_M	A	N	l	W	H	M	1126.0	6	false	
A_N_l_W_H_N	A	N	l	W	H	N	2226.0	6	false	
A_N_l_W_H_O	A	N	l	W	H	O	1652.0	6	false	
A_N_l_W_H_Q	A	N	l	W	H	Q	101.0	10	false	
A_N_l_W_H_R	A	N	l	W	H	R	343.0	10	false	
A_N_l_W_H_S	A	N	l	W	H	S	85.0	10	false	
A_N_l_W_I_I	A	N	l	W	I	I	55.0	3	false	
A_N_l_W_I_J	A	N	l	W	I	J	24.0	3	false	
A_N_l_W_I_K	A	N	l	W	I	K	243.0	3	false	
A_N_l_W_I_L	A	N	l	W	I	L	90.0	6	false	
A_N_l_W_I_M	A	N	l	W	I	M	633.0	6	false	
A_N_l_W_I_N	A	N	l	W	I	N	1165.0	6	false	
A_N_l_W_I_O	A	N	l	W	I	O	707.0	6	false	
A_N_l_W_I_R	A	N	l	W	I	R	107.0	10	false	
A_N_l_W_I_S	A	N	l	W	I	S	48.0	10	false	
A_N_s_B_D_F	A	N	s	B	D	F	2820.0	1	false	
A_N_s_B_D_G	A	N	s	B	D	G	181.0	1	false	
A_N_s_B_D_H	A	N	s	B	D	H	615.0	3	false	
A_N_s_B_D_I	A	N	s	B	D	I	783.0	3	false	
A_N_s_B_D_J	A	N	s	B	D	J	1483.0	3	false	
A_N_s_B_D_K	A	N	s	B	D	K	2180.0	3	false	
A_N_s_B_D_M	A	N	s	B	D	M	168.0	6	false	
A_N_s_B_D_N	A	N	s	B	D	N	513.0	6	false	
A_N_s_B_D_O	A	N	s	B	D	O	844.0	6	false	
A_N_s_B_E_F	A	N	s	B	E	F	185.0	1	false	
A_N_s_B_E_G	A	N	s	B	E	G	1032.0	1	false	
A_N_s_B_E_H	A	N	s	B	E	H	318.0	3	false	
A_N_s_B_E_I	A	N	s	B	E	I	1032.0	3	false	
A_N_s_B_E_J	A	N	s	B	E	J	2702.0	3	false	
A_N_s_B_E_K	A	N	s	B	E	K	6610.0	3	false	
A_N_s_B_E_L	A	N	s	B	E	L	64.0	6	false	
A_N_s_B_E_M	A	N	s	B	E	M	265.0	6	false	
A_N_s_B_E_N	A	N	s	B	E	N	532.0	6	false	
A_N_s_B_E_O	A	N	s	B	E	O	936.0	6	false	
A_N_s_B_F_F	A	N	s	B	F	F	472.0	1	false	
A_N_s_B_F_G	A	N	s	B	F	G	282.0	1	false	
A_N_s_B_F_H	A	N	s	B	F	H	655.0	3	false	
A_N_s_B_F_I	A	N	s	B	F	I	791.0	3	false	
A_N_s_B_F_J	A	N	s	B	F	J	1183.0	3	false	
A_N_s_B_F_K	A	N	s	B	F	K	1475.0	3	false	
A_N_s_B_F_L	A	N	s	B	F	L	31.0	6	false	
A_N_s_B_F_M	A	N	s	B	F	M	41.0	6	false	
A_N_s_B_F_N	A	N	s	B	F	N	259.0	6	false	
A_N_s_B_F_O	A	N	s	B	F	O	431.0	6	false	
A_N_s_B_G_F	A	N	s	B	G	F	1214.0	1	false	
A_N_s_B_G_G	A	N	s	B	G	G	1864.0	1	false	
A_N_s_B_G_H	A	N	s	B	G	H	479.0	3	false	
A_N_s_B_G_I	A	N	s	B	G	I	1543.0	3	false	
A_N_s_B_G_J	A	N	s	B	G	J	4966.0	3	false	
A_N_s_B_G_K	A	N	s	B	G	K	13545.0	3	false	
A_N_s_B_G_L	A	N	s	B	G	L	32.0	6	false	
A_N_s_B_G_M	A	N	s	B	G	M	344.0	6	false	
A_N_s_B_G_N	A	N	s	B	G	N	1166.0	6	false	
A_N_s_B_G_O	A	N	s	B	G	O	2835.0	6	false	
A_N_s_B_H_F	A	N	s	B	H	F	2923.0	1	false	
A_N_s_B_H_G	A	N	s	B	H	G	27.0	1	false	
A_N_s_B_H_H	A	N	s	B	H	H	295.0	3	false	
A_N_s_B_H_I	A	N	s	B	H	I	558.0	3	false	
A_N_s_B_H_J	A	N	s	B	H	J	930.0	3	false	
A_N_s_B_H_K	A	N	s	B	H	K	596.0	3	false	
A_N_s_B_H_L	A	N	s	B	H	L	24.0	6	false	
A_N_s_B_H_M	A	N	s	B	H	M	84.0	6	false	
A_N_s_B_H_N	A	N	s	B	H	N	152.0	6	false	
A_N_s_B_H_O	A	N	s	B	H	O	228.0	6	false	
A_N_s_B_I_F	A	N	s	B	I	F	2000.0	1	false	
A_N_s_B_I_G	A	N	s	B	I	G	975.0	1	false	
A_N_s_B_I_H	A	N	s	B	I	H	2345.0	3	false	
A_N_s_B_I_I	A	N	s	B	I	I	3240.0	3	false	
A_N_s_B_I_J	A	N	s	B	I	J	4259.0	3	false	
A_N_s_B_I_K	A	N	s	B	I	K	4761.0	3	false	
A_N_s_B_I_L	A	N	s	B	I	L	445.0	6	false	
A_N_s_B_I_M	A	N	s	B	I	M	998.0	6	false	
A_N_s_B_I_N	A	N	s	B	I	N	1191.0	6	false	
A_N_s_B_I_O	A	N	s	B	I	O	1161.0	6	false	
A_N_s_G_C_F	A	N	s	G	C	F	50.0	1	false	
A_N_s_G_C_H	A	N	s	G	C	H	187.0	3	false	
A_N_s_G_C_I	A	N	s	G	C	I	36.0	3	false	
A_N_s_G_C_J	A	N	s	G	C	J	25.0	3	false	
A_N_s_G_C_K	A	N	s	G	C	K	25.0	3	false	
A_N_s_G_C_L	A	N	s	G	C	L	85.0	6	false	
A_N_s_G_C_M	A	N	s	G	C	M	22.0	6	false	
A_N_s_G_C_N	A	N	s	G	C	N	26.0	6	false	
A_N_s_G_C_O	A	N	s	G	C	O	51.0	6	false	
A_N_s_G_D_F	A	N	s	G	D	F	5262.0	1	false	
A_N_s_G_D_G	A	N	s	G	D	G	240.0	1	false	
A_N_s_G_D_H	A	N	s	G	D	H	1785.0	3	false	
A_N_s_G_D_I	A	N	s	G	D	I	755.0	3	false	
A_N_s_G_D_J	A	N	s	G	D	J	1162.0	3	false	
A_N_s_G_D_K	A	N	s	G	D	K	1217.0	3	false	
A_N_s_G_D_L	A	N	s	G	D	L	1235.0	6	false	
A_N_s_G_D_M	A	N	s	G	D	M	498.0	6	false	
A_N_s_G_D_N	A	N	s	G	D	N	1289.0	6	false	
A_N_s_G_D_O	A	N	s	G	D	O	1223.0	6	false	
A_N_s_G_E_F	A	N	s	G	E	F	258.0	1	false	
A_N_s_G_E_G	A	N	s	G	E	G	397.0	1	false	
A_N_s_G_E_H	A	N	s	G	E	H	372.0	3	false	
A_N_s_G_E_I	A	N	s	G	E	I	394.0	3	false	
A_N_s_G_E_J	A	N	s	G	E	J	1511.0	3	false	
A_N_s_G_E_K	A	N	s	G	E	K	3657.0	3	false	
A_N_s_G_E_L	A	N	s	G	E	L	363.0	6	false	
A_N_s_G_E_M	A	N	s	G	E	M	150.0	6	false	
A_N_s_G_E_N	A	N	s	G	E	N	843.0	6	false	
A_N_s_G_E_O	A	N	s	G	E	O	1185.0	6	false	
A_N_s_G_F_F	A	N	s	G	F	F	257.0	1	false	
A_N_s_G_F_G	A	N	s	G	F	G	98.0	1	false	
A_N_s_G_F_H	A	N	s	G	F	H	412.0	3	false	
A_N_s_G_F_I	A	N	s	G	F	I	423.0	3	false	
A_N_s_G_F_J	A	N	s	G	F	J	536.0	3	false	
A_N_s_G_F_K	A	N	s	G	F	K	457.0	3	false	
A_N_s_G_F_L	A	N	s	G	F	L	52.0	6	false	
A_N_s_G_F_M	A	N	s	G	F	M	110.0	6	false	
A_N_s_G_F_N	A	N	s	G	F	N	327.0	6	false	
A_N_s_G_F_O	A	N	s	G	F	O	333.0	6	false	
A_N_s_G_G_F	A	N	s	G	G	F	353.0	1	false	
A_N_s_G_G_G	A	N	s	G	G	G	385.0	1	false	
A_N_s_G_G_H	A	N	s	G	G	H	517.0	3	false	
A_N_s_G_G_I	A	N	s	G	G	I	699.0	3	false	
A_N_s_G_G_J	A	N	s	G	G	J	1722.0	3	false	
A_N_s_G_G_K	A	N	s	G	G	K	5492.0	3	false	
A_N_s_G_G_L	A	N	s	G	G	L	98.0	6	false	
A_N_s_G_G_M	A	N	s	G	G	M	277.0	6	false	
A_N_s_G_G_N	A	N	s	G	G	N	957.0	6	false	
A_N_s_G_G_O	A	N	s	G	G	O	1492.0	6	false	
A_N_s_G_H_F	A	N	s	G	H	F	3102.0	1	false	
A_N_s_G_H_G	A	N	s	G	H	G	31.0	1	false	
A_N_s_G_H_H	A	N	s	G	H	H	605.0	3	false	
A_N_s_G_H_I	A	N	s	G	H	I	598.0	3	false	
A_N_s_G_H_J	A	N	s	G	H	J	593.0	3	false	
A_N_s_G_H_K	A	N	s	G	H	K	551.0	3	false	
A_N_s_G_H_L	A	N	s	G	H	L	77.0	6	false	
A_N_s_G_H_M	A	N	s	G	H	M	397.0	6	false	
A_N_s_G_H_N	A	N	s	G	H	N	506.0	6	false	
A_N_s_G_H_O	A	N	s	G	H	O	874.0	6	false	
A_N_s_G_I_F	A	N	s	G	I	F	3946.0	1	false	
A_N_s_G_I_G	A	N	s	G	I	G	358.0	1	false	
A_N_s_G_I_H	A	N	s	G	I	H	12926.0	3	false	
A_N_s_G_I_I	A	N	s	G	I	I	15175.0	3	false	
A_N_s_G_I_J	A	N	s	G	I	J	14886.0	3	false	
A_N_s_G_I_K	A	N	s	G	I	K	8607.0	3	false	
A_N_s_G_I_L	A	N	s	G	I	L	946.0	6	false	
A_N_s_G_I_M	A	N	s	G	I	M	2843.0	6	false	
A_N_s_G_I_N	A	N	s	G	I	N	3971.0	6	false	
A_N_s_G_I_O	A	N	s	G	I	O	5176.0	6	false	
A_N_s_L_D_F	A	N	s	L	D	F	556.0	1	false	
A_N_s_L_D_H	A	N	s	L	D	H	144.0	3	false	
A_N_s_L_D_I	A	N	s	L	D	I	100.0	3	false	
A_N_s_L_D_J	A	N	s	L	D	J	261.0	3	false	
A_N_s_L_D_K	A	N	s	L	D	K	583.0	3	false	
A_N_s_L_D_M	A	N	s	L	D	M	81.0	6	false	
A_N_s_L_D_N	A	N	s	L	D	N	239.0	6	false	
A_N_s_L_D_O	A	N	s	L	D	O	381.0	6	false	
A_N_s_L_E_G	A	N	s	L	E	G	70.0	1	false	
A_N_s_L_E_H	A	N	s	L	E	H	57.0	3	false	
A_N_s_L_E_I	A	N	s	L	E	I	32.0	3	false	
A_N_s_L_E_J	A	N	s	L	E	J	147.0	3	false	
A_N_s_L_E_K	A	N	s	L	E	K	613.0	3	false	
A_N_s_L_E_M	A	N	s	L	E	M	26.0	6	false	
A_N_s_L_E_N	A	N	s	L	E	N	61.0	6	false	
A_N_s_L_E_O	A	N	s	L	E	O	192.0	6	false	
A_N_s_L_F_G	A	N	s	L	F	G	23.0	1	false	
A_N_s_L_F_H	A	N	s	L	F	H	66.0	3	false	
A_N_s_L_F_I	A	N	s	L	F	I	73.0	3	false	
A_N_s_L_F_J	A	N	s	L	F	J	205.0	3	false	
A_N_s_L_F_K	A	N	s	L	F	K	368.0	3	false	
A_N_s_L_F_M	A	N	s	L	F	M	29.0	6	false	
A_N_s_L_F_N	A	N	s	L	F	N	81.0	6	false	
A_N_s_L_F_O	A	N	s	L	F	O	126.0	6	false	
A_N_s_L_G_G	A	N	s	L	G	G	20.0	1	false	
A_N_s_L_G_H	A	N	s	L	G	H	108.0	3	false	
A_N_s_L_G_I	A	N	s	L	G	I	63.0	3	false	
A_N_s_L_G_J	A	N	s	L	G	J	179.0	3	false	
A_N_s_L_G_K	A	N	s	L	G	K	1379.0	3	false	
A_N_s_L_G_N	A	N	s	L	G	N	92.0	6	false	
A_N_s_L_G_O	A	N	s	L	G	O	69.0	6	false	
A_N_s_L_H_F	A	N	s	L	H	F	654.0	1	false	
A_N_s_L_H_H	A	N	s	L	H	H	76.0	3	false	
A_N_s_L_H_J	A	N	s	L	H	J	24.0	3	false	
A_N_s_L_H_K	A	N	s	L	H	K	34.0	3	false	
A_N_s_L_H_M	A	N	s	L	H	M	25.0	6	false	
A_N_s_L_H_N	A	N	s	L	H	N	29.0	6	false	
A_N_s_L_I_F	A	N	s	L	I	F	206.0	1	false	
A_N_s_L_I_H	A	N	s	L	I	H	54.0	3	false	
A_N_s_L_I_I	A	N	s	L	I	I	99.0	3	false	
A_N_s_L_I_J	A	N	s	L	I	J	173.0	3	false	
A_N_s_L_I_K	A	N	s	L	I	K	341.0	3	false	
A_N_s_L_I_L	A	N	s	L	I	L	21.0	6	false	
A_N_s_L_I_M	A	N	s	L	I	M	43.0	6	false	
A_N_s_L_I_N	A	N	s	L	I	N	47.0	6	false	
A_N_s_L_I_O	A	N	s	L	I	O	32.0	6	false	
A_N_s_O_C_F	A	N	s	O	C	F	128.0	1	false	
A_N_s_O_C_H	A	N	s	O	C	H	282.0	3	false	
A_N_s_O_C_J	A	N	s	O	C	J	28.0	3	false	
A_N_s_O_C_K	A	N	s	O	C	K	28.0	3	false	
A_N_s_O_C_L	A	N	s	O	C	L	99.0	6	false	
A_N_s_O_C_M	A	N	s	O	C	M	20.0	6	false	
A_N_s_O_C_O	A	N	s	O	C	O	20.0	6	false	
A_N_s_O_D_F	A	N	s	O	D	F	1070.0	1	false	
A_N_s_O_D_G	A	N	s	O	D	G	78.0	1	false	
A_N_s_O_D_H	A	N	s	O	D	H	1030.0	3	false	
A_N_s_O_D_I	A	N	s	O	D	I	310.0	3	false	
A_N_s_O_D_J	A	N	s	O	D	J	298.0	3	false	
A_N_s_O_D_K	A	N	s	O	D	K	444.0	3	false	
A_N_s_O_D_L	A	N	s	O	D	L	953.0	6	false	
A_N_s_O_D_M	A	N	s	O	D	M	197.0	6	false	
A_N_s_O_D_N	A	N	s	O	D	N	551.0	6	false	
A_N_s_O_D_O	A	N	s	O	D	O	463.0	6	false	
A_N_s_O_E_F	A	N	s	O	E	F	80.0	1	false	
A_N_s_O_E_G	A	N	s	O	E	G	26.0	1	false	
A_N_s_O_E_H	A	N	s	O	E	H	408.0	3	false	
A_N_s_O_E_I	A	N	s	O	E	I	116.0	3	false	
A_N_s_O_E_J	A	N	s	O	E	J	561.0	3	false	
A_N_s_O_E_K	A	N	s	O	E	K	677.0	3	false	
A_N_s_O_E_L	A	N	s	O	E	L	288.0	6	false	
A_N_s_O_E_M	A	N	s	O	E	M	28.0	6	false	
A_N_s_O_E_N	A	N	s	O	E	N	219.0	6	false	
A_N_s_O_E_O	A	N	s	O	E	O	192.0	6	false	
A_N_s_O_F_F	A	N	s	O	F	F	49.0	1	false	
A_N_s_O_F_H	A	N	s	O	F	H	173.0	3	false	
A_N_s_O_F_I	A	N	s	O	F	I	35.0	3	false	
A_N_s_O_F_J	A	N	s	O	F	J	69.0	3	false	
A_N_s_O_F_K	A	N	s	O	F	K	110.0	3	false	
A_N_s_O_F_L	A	N	s	O	F	L	45.0	6	false	
A_N_s_O_F_M	A	N	s	O	F	M	33.0	6	false	
A_N_s_O_F_N	A	N	s	O	F	N	67.0	6	false	
A_N_s_O_F_O	A	N	s	O	F	O	43.0	6	false	
A_N_s_O_G_F	A	N	s	O	G	F	119.0	1	false	
A_N_s_O_G_H	A	N	s	O	G	H	314.0	3	false	
A_N_s_O_G_I	A	N	s	O	G	I	71.0	3	false	
A_N_s_O_G_J	A	N	s	O	G	J	195.0	3	false	
A_N_s_O_G_K	A	N	s	O	G	K	653.0	3	false	
A_N_s_O_G_L	A	N	s	O	G	L	124.0	6	false	
A_N_s_O_G_M	A	N	s	O	G	M	52.0	6	false	
A_N_s_O_G_N	A	N	s	O	G	N	124.0	6	false	
A_N_s_O_G_O	A	N	s	O	G	O	100.0	6	false	
A_N_s_O_H_F	A	N	s	O	H	F	713.0	1	false	
A_N_s_O_H_H	A	N	s	O	H	H	50.0	3	false	
A_N_s_O_H_I	A	N	s	O	H	I	26.0	3	false	
A_N_s_O_H_J	A	N	s	O	H	J	51.0	3	false	
A_N_s_O_H_K	A	N	s	O	H	K	43.0	3	false	
A_N_s_O_H_M	A	N	s	O	H	M	57.0	6	false	
A_N_s_O_H_N	A	N	s	O	H	N	98.0	6	false	
A_N_s_O_H_O	A	N	s	O	H	O	129.0	6	false	
A_N_s_O_I_F	A	N	s	O	I	F	142.0	1	false	
A_N_s_O_I_H	A	N	s	O	I	H	797.0	3	false	
A_N_s_O_I_I	A	N	s	O	I	I	709.0	3	false	
A_N_s_O_I_J	A	N	s	O	I	J	619.0	3	false	
A_N_s_O_I_K	A	N	s	O	I	K	663.0	3	false	
A_N_s_O_I_L	A	N	s	O	I	L	102.0	6	false	
A_N_s_O_I_M	A	N	s	O	I	M	211.0	6	false	
A_N_s_O_I_N	A	N	s	O	I	N	373.0	6	false	
A_N_s_O_I_O	A	N	s	O	I	O	709.0	6	false	
A_N_s_U_D_L	A	N	s	U	D	L	54.0	6	false	
A_N_s_U_D_N	A	N	s	U	D	N	69.0	6	false	
A_N_s_U_D_O	A	N	s	U	D	O	23.0	6	false	
A_N_s_U_E_H	A	N	s	U	E	H	24.0	3	false	
A_N_s_U_E_O	A	N	s	U	E	O	57.0	6	false	
A_N_s_U_G_O	A	N	s	U	G	O	70.0	6	false	
A_N_s_U_H_O	A	N	s	U	H	O	69.0	6	false	
A_N_s_W_D_H	A	N	s	W	D	H	33.0	3	false	
A_N_s_W_D_K	A	N	s	W	D	K	23.0	3	false	
