var_id	var_name	var_value	var_reduced_cost	percentage_SR_01	var_unit_management_cost	var_method	var_forest_status	var_layer1	var_layer2	var_layer3	var_layer4	var_layer5	var_layer6	var_choice	var_period	var_age	var_rotation_period	var_rotation_age	var_regen_covertype	data_connection	prescription	row_id
1	xNG_E_A_N_C_B_D_F_0_8	484.0	0.0	0.0	0.0	NG	E	A	N	C	B	D	F	0	1	8				good	D_F_NG_E_0	7
2	xNG_E_A_N_C_B_D_F_0_9	484.0	0.0	0.0	0.0	NG	E	A	N	C	B	D	F	0	2	9				good	D_F_NG_E_0	8
3	xNG_E_A_N_C_B_D_F_0_10	484.0	0.0	0.0	0.0	NG	E	A	N	C	B	D	F	0	3	10				good	D_F_NG_E_0	9
4	xNG_E_A_N_C_B_D_F_0_11	484.0	0.0	0.0	0.0	NG	E	A	N	C	B	D	F	0	4	11				good	D_F_NG_E_0	10
5	xNG_E_A_N_C_B_D_F_0_12	484.0	0.0	0.0	0.0	NG	E	A	N	C	B	D	F	0	5	12				good	D_F_NG_E_0	11
6	xNG_E_A_N_C_B_D_G_0_8	20.0	0.0	0.0	0.0	NG	E	A	N	C	B	D	G	0	1	8				good	D_G_NG_E_0	7
7	xNG_E_A_N_C_B_D_G_0_9	20.0	0.0	0.0	0.0	NG	E	A	N	C	B	D	G	0	2	9				good	D_G_NG_E_0	8
8	xNG_E_A_N_C_B_D_G_0_10	20.0	0.0	0.0	0.0	NG	E	A	N	C	B	D	G	0	3	10				good	D_G_NG_E_0	9
9	xNG_E_A_N_C_B_D_G_0_11	20.0	0.0	0.0	0.0	NG	E	A	N	C	B	D	G	0	4	11				good	D_G_NG_E_0	10
10	xNG_E_A_N_C_B_D_G_0_12	20.0	0.0	0.0	0.0	NG	E	A	N	C	B	D	G	0	5	12				good	D_G_NG_E_0	11
11	xNG_E_A_N_C_B_D_I_0_8	191.0	0.0	0.0	0.0	NG	E	A	N	C	B	D	I	0	1	10				good	D_I_NG_E_0	7
12	xNG_E_A_N_C_B_D_I_0_9	191.0	0.0	0.0	0.0	NG	E	A	N	C	B	D	I	0	2	11				good	D_I_NG_E_0	8
13	xNG_E_A_N_C_B_D_I_0_10	191.0	0.0	0.0	0.0	NG	E	A	N	C	B	D	I	0	3	12				good	D_I_NG_E_0	9
14	xNG_E_A_N_C_B_D_I_0_11	191.0	0.0	0.0	0.0	NG	E	A	N	C	B	D	I	0	4	13				good	D_I_NG_E_0	10
15	xNG_E_A_N_C_B_D_I_0_12	191.0	0.0	0.0	0.0	NG	E	A	N	C	B	D	I	0	5	14				good	D_I_NG_E_0	11
16	xNG_E_A_N_C_B_D_J_0_8	351.0	0.0	0.0	0.0	NG	E	A	N	C	B	D	J	0	1	10				good	D_J_NG_E_0	7
17	xNG_E_A_N_C_B_D_J_0_9	351.0	0.0	0.0	0.0	NG	E	A	N	C	B	D	J	0	2	11				good	D_J_NG_E_0	8
18	xNG_E_A_N_C_B_D_J_0_10	351.0	0.0	0.0	0.0	NG	E	A	N	C	B	D	J	0	3	12				good	D_J_NG_E_0	9
19	xNG_E_A_N_C_B_D_J_0_11	351.0	0.0	0.0	0.0	NG	E	A	N	C	B	D	J	0	4	13				good	D_J_NG_E_0	10
20	xNG_E_A_N_C_B_D_J_0_12	351.0	0.0	0.0	0.0	NG	E	A	N	C	B	D	J	0	5	14				good	D_J_NG_E_0	11
21	xNG_E_A_N_C_B_D_K_0_8	898.0	0.0	0.0	0.0	NG	E	A	N	C	B	D	K	0	1	10				good	D_K_NG_E_0	7
22	xNG_E_A_N_C_B_D_K_0_9	898.0	0.0	0.0	0.0	NG	E	A	N	C	B	D	K	0	2	11				good	D_K_NG_E_0	8
23	xNG_E_A_N_C_B_D_K_0_10	898.0	0.0	0.0	0.0	NG	E	A	N	C	B	D	K	0	3	12				good	D_K_NG_E_0	9
24	xNG_E_A_N_C_B_D_K_0_11	898.0	0.0	0.0	0.0	NG	E	A	N	C	B	D	K	0	4	13				good	D_K_NG_E_0	10
25	xNG_E_A_N_C_B_D_K_0_12	898.0	0.0	0.0	0.0	NG	E	A	N	C	B	D	K	0	5	14				good	D_K_NG_E_0	11
26	xNG_E_A_N_C_B_D_M_0_8	57.0	0.0	0.0	0.0	NG	E	A	N	C	B	D	M	0	1	13				good	D_M_NG_E_0	7
27	xNG_E_A_N_C_B_D_M_0_9	57.0	0.0	0.0	0.0	NG	E	A	N	C	B	D	M	0	2	14				good	D_M_NG_E_0	8
28	xNG_E_A_N_C_B_D_M_0_10	57.0	0.0	0.0	0.0	NG	E	A	N	C	B	D	M	0	3	15				good	D_M_NG_E_0	9
29	xNG_E_A_N_C_B_D_M_0_11	57.0	0.0	0.0	0.0	NG	E	A	N	C	B	D	M	0	4	16				good	D_M_NG_E_0	10
30	xNG_E_A_N_C_B_D_M_0_12	57.0	0.0	0.0	0.0	NG	E	A	N	C	B	D	M	0	5	17				good	D_M_NG_E_0	11
46	xNG_E_A_N_C_B_E_G_0_8	131.0	0.0	0.0	0.0	NG	E	A	N	C	B	E	G	0	1	8				good	E_G_NG_E_0	7
47	xNG_E_A_N_C_B_E_G_0_9	131.0	0.0	0.0	0.0	NG	E	A	N	C	B	E	G	0	2	9				good	E_G_NG_E_0	8
48	xNG_E_A_N_C_B_E_G_0_10	131.0	0.0	0.0	0.0	NG	E	A	N	C	B	E	G	0	3	10				good	E_G_NG_E_0	9
49	xNG_E_A_N_C_B_E_G_0_11	131.0	0.0	0.0	0.0	NG	E	A	N	C	B	E	G	0	4	11				good	E_G_NG_E_0	10
50	xNG_E_A_N_C_B_E_G_0_12	131.0	0.0	0.0	0.0	NG	E	A	N	C	B	E	G	0	5	12				good	E_G_NG_E_0	11
81	xNG_E_A_N_C_B_F_G_0_8	41.0	0.0	0.0	0.0	NG	E	A	N	C	B	F	G	0	1	8				good	F_G_NG_E_0	7
