var_id	var_name	var_value	var_reduced_cost	percentage_SR_01	var_unit_management_cost	var_method	var_forest_status	var_layer1	var_layer2	var_layer3	var_layer4	var_layer5	var_layer6	var_choice	var_period	var_age	var_rotation_period	var_rotation_age	var_regen_covertype	data_connection	prescription	row_id
16	xNG_E_A_N_C_B_D_J_0_9	351.0	0.0	0.0	0.0	NG	E	A	N	C	B	D	J	0	1	11				good	D_J_NG_E_0	8
17	xNG_E_A_N_C_B_D_J_0_10	351.0	0.0	0.0	0.0	NG	E	A	N	C	B	D	J	0	2	12				good	D_J_NG_E_0	9
18	xNG_E_A_N_C_B_D_J_0_11	351.0	0.0	0.0	0.0	NG	E	A	N	C	B	D	J	0	3	13				good	D_J_NG_E_0	10
19	xNG_E_A_N_C_B_D_J_0_12	351.0	0.0	0.0	0.0	NG	E	A	N	C	B	D	J	0	4	14				good	D_J_NG_E_0	11
20	xNG_E_A_N_C_B_D_J_0_13	351.0	0.0	0.0	0.0	NG	E	A	N	C	B	D	J	0	5	15				good	D_J_NG_E_0	12
21	xNG_E_A_N_C_B_D_K_0_9	898.0	0.0	0.0	0.0	NG	E	A	N	C	B	D	K	0	1	11				good	D_K_NG_E_0	8
22	xNG_E_A_N_C_B_D_K_0_10	898.0	0.0	0.0	0.0	NG	E	A	N	C	B	D	K	0	2	12				good	D_K_NG_E_0	9
23	xNG_E_A_N_C_B_D_K_0_11	898.0	0.0	0.0	0.0	NG	E	A	N	C	B	D	K	0	3	13				good	D_K_NG_E_0	10
24	xNG_E_A_N_C_B_D_K_0_12	898.0	0.0	0.0	0.0	NG	E	A	N	C	B	D	K	0	4	14				good	D_K_NG_E_0	11
25	xNG_E_A_N_C_B_D_K_0_13	898.0	0.0	0.0	0.0	NG	E	A	N	C	B	D	K	0	5	15				good	D_K_NG_E_0	12
26	xNG_E_A_N_C_B_D_M_0_9	57.0	0.0	0.0	0.0	NG	E	A	N	C	B	D	M	0	1	14				good	D_M_NG_E_0	8
27	xNG_E_A_N_C_B_D_M_0_10	57.0	0.0	0.0	0.0	NG	E	A	N	C	B	D	M	0	2	15				good	D_M_NG_E_0	9
28	xNG_E_A_N_C_B_D_M_0_11	57.0	0.0	0.0	0.0	NG	E	A	N	C	B	D	M	0	3	16				good	D_M_NG_E_0	10
29	xNG_E_A_N_C_B_D_M_0_12	57.0	0.0	0.0	0.0	NG	E	A	N	C	B	D	M	0	4	17				good	D_M_NG_E_0	11
30	xNG_E_A_N_C_B_D_M_0_13	57.0	0.0	0.0	0.0	NG	E	A	N	C	B	D	M	0	5	18				good	D_M_NG_E_0	12
46	xNG_E_A_N_C_B_E_G_0_9	131.0	0.0	0.0	0.0	NG	E	A	N	C	B	E	G	0	1	9				good	E_G_NG_E_0	8
47	xNG_E_A_N_C_B_E_G_0_10	131.0	0.0	0.0	0.0	NG	E	A	N	C	B	E	G	0	2	10				good	E_G_NG_E_0	9
48	xNG_E_A_N_C_B_E_G_0_11	131.0	0.0	0.0	0.0	NG	E	A	N	C	B	E	G	0	3	11				good	E_G_NG_E_0	10
49	xNG_E_A_N_C_B_E_G_0_12	131.0	0.0	0.0	0.0	NG	E	A	N	C	B	E	G	0	4	12				good	E_G_NG_E_0	11
50	xNG_E_A_N_C_B_E_G_0_13	131.0	0.0	0.0	0.0	NG	E	A	N	C	B	E	G	0	5	13				good	E_G_NG_E_0	12
81	xNG_E_A_N_C_B_F_G_0_9	41.0	0.0	0.0	0.0	NG	E	A	N	C	B	F	G	0	1	9				good	F_G_NG_E_0	8
82	xNG_E_A_N_C_B_F_G_0_10	41.0	0.0	0.0	0.0	NG	E	A	N	C	B	F	G	0	2	10				good	F_G_NG_E_0	9
83	xNG_E_A_N_C_B_F_G_0_11	41.0	0.0	0.0	0.0	NG	E	A	N	C	B	F	G	0	3	11				good	F_G_NG_E_0	10
84	xNG_E_A_N_C_B_F_G_0_12	41.0	0.0	0.0	0.0	NG	E	A	N	C	B	F	G	0	4	12				good	F_G_NG_E_0	11
85	xNG_E_A_N_C_B_F_G_0_13	41.0	0.0	0.0	0.0	NG	E	A	N	C	B	F	G	0	5	13				good	F_G_NG_E_0	12
86	xNG_E_A_N_C_B_F_I_0_9	189.0	0.0	0.0	0.0	NG	E	A	N	C	B	F	I	0	1	11				good	F_I_NG_E_0	8
87	xNG_E_A_N_C_B_F_I_0_10	189.0	0.0	0.0	0.0	NG	E	A	N	C	B	F	I	0	2	12				good	F_I_NG_E_0	9
88	xNG_E_A_N_C_B_F_I_0_11	189.0	0.0	0.0	0.0	NG	E	A	N	C	B	F	I	0	3	13				good	F_I_NG_E_0	10
89	xNG_E_A_N_C_B_F_I_0_12	189.0	0.0	0.0	0.0	NG	E	A	N	C	B	F	I	0	4	14				good	F_I_NG_E_0	11
90	xNG_E_A_N_C_B_F_I_0_13	189.0	0.0	0.0	0.0	NG	E	A	N	C	B	F	I	0	5	15				good	F_I_NG_E_0	12
91	xNG_E_A_N_C_B_F_J_0_9	306.0	0.0	0.0	0.0	NG	E	A	N	C	B	F	J	0	1	11				good	F_J_NG_E_0	8
92	xNG_E_A_N_C_B_F_J_0_10	306.0	0.0	0.0	0.0	NG	E	A	N	C	B	F	J	0	2	12				good	F_J_NG_E_0	9
93	xNG_E_A_N_C_B_F_J_0_11	306.0	0.0	0.0	0.0	NG	E	A	N	C	B	F	J	0	3	13				good	F_J_NG_E_0	10
94	xNG_E_A_N_C_B_F_J_0_12	306.0	0.0	0.0	0.0	NG	E	A	N	C	B	F	J	0	4	14				good	F_J_NG_E_0	11
95	xNG_E_A_N_C_B_F_J_0_13	306.0	0.0	0.0	0.0	NG	E	A	N	C	B	F	J	0	5	15				good	F_J_NG_E_0	12
96	xNG_E_A_N_C_B_F_K_0_9	445.0	0.0	0.0	0.0	NG	E	A	N	C	B	F	K	0	1	11				good	F_K_NG_E_0	8
97	xNG_E_A_N_C_B_F_K_0_10	445.0	0.0	0.0	0.0	NG	E	A	N	C	B	F	K	0	2	12				good	F_K_NG_E_0	9
98	xNG_E_A_N_C_B_F_K_0_11	445.0	0.0	0.0	0.0	NG	E	A	N	C	B	F	K	0	3	13				good	F_K_NG_E_0	10
99	xNG_E_A_N_C_B_F_K_0_12	445.0	0.0	0.0	0.0	NG	E	A	N	C	B	F	K	0	4	14				good	F_K_NG_E_0	11
100	xNG_E_A_N_C_B_F_K_0_13	445.0	0.0	0.0	0.0	NG	E	A	N	C	B	F	K	0	5	15				good	F_K_NG_E_0	12
116	xNG_E_A_N_C_B_G_G_0_9	333.0	0.0	0.0	0.0	NG	E	A	N	C	B	G	G	0	1	9				good	G_G_NG_E_0	8
117	xNG_E_A_N_C_B_G_G_0_10	333.0	0.0	0.0	0.0	NG	E	A	N	C	B	G	G	0	2	10				good	G_G_NG_E_0	9
118	xNG_E_A_N_C_B_G_G_0_11	333.0	0.0	0.0	0.0	NG	E	A	N	C	B	G	G	0	3	11				good	G_G_NG_E_0	10
119	xNG_E_A_N_C_B_G_G_0_12	333.0	0.0	0.0	0.0	NG	E	A	N	C	B	G	G	0	4	12				good	G_G_NG_E_0	11
120	xNG_E_A_N_C_B_G_G_0_13	333.0	0.0	0.0	0.0	NG	E	A	N	C	B	G	G	0	5	13				good	G_G_NG_E_0	12
121	xNG_E_A_N_C_B_G_I_0_9	160.0	0.0	0.0	0.0	NG	E	A	N	C	B	G	I	0	1	11				good	G_I_NG_E_0	8
122	xNG_E_A_N_C_B_G_I_0_10	160.0	0.0	0.0	0.0	NG	E	A	N	C	B	G	I	0	2	12				good	G_I_NG_E_0	9
123	xNG_E_A_N_C_B_G_I_0_11	160.0	0.0	0.0	0.0	NG	E	A	N	C	B	G	I	0	3	13				good	G_I_NG_E_0	10
124	xNG_E_A_N_C_B_G_I_0_12	160.0	0.0	0.0	0.0	NG	E	A	N	C	B	G	I	0	4	14				good	G_I_NG_E_0	11
125	xNG_E_A_N_C_B_G_I_0_13	160.0	0.0	0.0	0.0	NG	E	A	N	C	B	G	I	0	5	15				good	G_I_NG_E_0	12
126	xNG_E_A_N_C_B_G_J_0_9	641.0	0.0	0.0	0.0	NG	E	A	N	C	B	G	J	0	1	11				good	G_J_NG_E_0	8
127	xNG_E_A_N_C_B_G_J_0_10	641.0	0.0	0.0	0.0	NG	E	A	N	C	B	G	J	0	2	12				good	G_J_NG_E_0	9
128	xNG_E_A_N_C_B_G_J_0_11	641.0	0.0	0.0	0.0	NG	E	A	N	C	B	G	J	0	3	13				good	G_J_NG_E_0	10
129	xNG_E_A_N_C_B_G_J_0_12	641.0	0.0	0.0	0.0	NG	E	A	N	C	B	G	J	0	4	14				good	G_J_NG_E_0	11
130	xNG_E_A_N_C_B_G_J_0_13	641.0	0.0	0.0	0.0	NG	E	A	N	C	B	G	J	0	5	15				good	G_J_NG_E_0	12
131	xNG_E_A_N_C_B_G_K_0_9	4097.0	0.0	0.0	0.0	NG	E	A	N	C	B	G	K	0	1	11				good	G_K_NG_E_0	8
132	xNG_E_A_N_C_B_G_K_0_10	4097.0	0.0	0.0	0.0	NG	E	A	N	C	B	G	K	0	2	12				good	G_K_NG_E_0	9
133	xNG_E_A_N_C_B_G_K_0_11	4097.0	0.0	0.0	0.0	NG	E	A	N	C	B	G	K	0	3	13				good	G_K_NG_E_0	10
134	xNG_E_A_N_C_B_G_K_0_12	4097.0	0.0	0.0	0.0	NG	E	A	N	C	B	G	K	0	4	14				good	G_K_NG_E_0	11
135	xNG_E_A_N_C_B_G_K_0_13	4097.0	0.0	0.0	0.0	NG	E	A	N	C	B	G	K	0	5	15				good	G_K_NG_E_0	12
136	xNG_E_A_N_C_B_G_M_0_9	27.0	0.0	0.0	0.0	NG	E	A	N	C	B	G	M	0	1	14				good	G_M_NG_E_0	8
137	xNG_E_A_N_C_B_G_M_0_10	27.0	0.0	0.0	0.0	NG	E	A	N	C	B	G	M	0	2	15				good	G_M_NG_E_0	9
138	xNG_E_A_N_C_B_G_M_0_11	27.0	0.0	0.0	0.0	NG	E	A	N	C	B	G	M	0	3	16				good	G_M_NG_E_0	10
139	xNG_E_A_N_C_B_G_M_0_12	27.0	0.0	0.0	0.0	NG	E	A	N	C	B	G	M	0	4	17				good	G_M_NG_E_0	11
140	xNG_E_A_N_C_B_G_M_0_13	27.0	0.0	0.0	0.0	NG	E	A	N	C	B	G	M	0	5	18				good	G_M_NG_E_0	12
141	xNG_E_A_N_C_B_G_N_0_9	47.0	0.0	0.0	0.0	NG	E	A	N	C	B	G	N	0	1	14				good	G_N_NG_E_0	8
142	xNG_E_A_N_C_B_G_N_0_10	47.0	0.0	0.0	0.0	NG	E	A	N	C	B	G	N	0	2	15				good	G_N_NG_E_0	9
143	xNG_E_A_N_C_B_G_N_0_11	47.0	0.0	0.0	0.0	NG	E	A	N	C	B	G	N	0	3	16				good	G_N_NG_E_0	10
144	xNG_E_A_N_C_B_G_N_0_12	47.0	0.0	0.0	0.0	NG	E	A	N	C	B	G	N	0	4	17				good	G_N_NG_E_0	11
145	xNG_E_A_N_C_B_G_N_0_13	47.0	0.0	0.0	0.0	NG	E	A	N	C	B	G	N	0	5	18				good	G_N_NG_E_0	12
146	xNG_E_A_N_C_B_G_O_0_9	583.0	0.0	0.0	0.0	NG	E	A	N	C	B	G	O	0	1	14				good	G_O_NG_E_0	8
147	xNG_E_A_N_C_B_G_O_0_10	583.0	0.0	0.0	0.0	NG	E	A	N	C	B	G	O	0	2	15				good	G_O_NG_E_0	9
148	xNG_E_A_N_C_B_G_O_0_11	583.0	0.0	0.0	0.0	NG	E	A	N	C	B	G	O	0	3	16				good	G_O_NG_E_0	10
149	xNG_E_A_N_C_B_G_O_0_12	583.0	0.0	0.0	0.0	NG	E	A	N	C	B	G	O	0	4	17				good	G_O_NG_E_0	11
150	xNG_E_A_N_C_B_G_O_0_13	583.0	0.0	0.0	0.0	NG	E	A	N	C	B	G	O	0	5	18				good	G_O_NG_E_0	12
151	xNG_E_A_N_C_B_H_F_0_9	51.0	0.0	0.0	0.0	NG	E	A	N	C	B	H	F	0	1	9				good	H_F_NG_E_0	8
152	xNG_E_A_N_C_B_H_F_0_10	51.0	0.0	0.0	0.0	NG	E	A	N	C	B	H	F	0	2	10				good	H_F_NG_E_0	9
153	xNG_E_A_N_C_B_H_F_0_11	51.0	0.0	0.0	0.0	NG	E	A	N	C	B	H	F	0	3	11				good	H_F_NG_E_0	10
154	xNG_E_A_N_C_B_H_F_0_12	51.0	0.0	0.0	0.0	NG	E	A	N	C	B	H	F	0	4	12				good	H_F_NG_E_0	11
155	xNG_E_A_N_C_B_H_F_0_13	51.0	0.0	0.0	0.0	NG	E	A	N	C	B	H	F	0	5	13				good	H_F_NG_E_0	12
156	xNG_E_A_N_C_B_I_I_0_9	23.0	0.0	0.0	0.0	NG	E	A	N	C	B	I	I	0	1	11				good	I_I_NG_E_0	8
157	xNG_E_A_N_C_B_I_I_0_10	23.0	0.0	0.0	0.0	NG	E	A	N	C	B	I	I	0	2	12				good	I_I_NG_E_0	9
158	xNG_E_A_N_C_B_I_I_0_11	23.0	0.0	0.0	0.0	NG	E	A	N	C	B	I	I	0	3	13				good	I_I_NG_E_0	10
159	xNG_E_A_N_C_B_I_I_0_12	23.0	0.0	0.0	0.0	NG	E	A	N	C	B	I	I	0	4	14				good	I_I_NG_E_0	11
160	xNG_E_A_N_C_B_I_I_0_13	23.0	0.0	0.0	0.0	NG	E	A	N	C	B	I	I	0	5	15				good	I_I_NG_E_0	12
161	xNG_E_A_N_C_B_I_K_0_9	203.0	0.0	0.0	0.0	NG	E	A	N	C	B	I	K	0	1	11				good	I_K_NG_E_0	8
162	xNG_E_A_N_C_B_I_K_0_10	203.0	0.0	0.0	0.0	NG	E	A	N	C	B	I	K	0	2	12				good	I_K_NG_E_0	9
163	xNG_E_A_N_C_B_I_K_0_11	203.0	0.0	0.0	0.0	NG	E	A	N	C	B	I	K	0	3	13				good	I_K_NG_E_0	10
164	xNG_E_A_N_C_B_I_K_0_12	203.0	0.0	0.0	0.0	NG	E	A	N	C	B	I	K	0	4	14				good	I_K_NG_E_0	11
165	xNG_E_A_N_C_B_I_K_0_13	203.0	0.0	0.0	0.0	NG	E	A	N	C	B	I	K	0	5	15				good	I_K_NG_E_0	12
176	xNG_E_A_N_C_G_C_F_0_9	47.0	0.0	0.0	0.0	NG	E	A	N	C	G	C	F	0	1	9				good	C_F_NG_E_0	8
177	xNG_E_A_N_C_G_C_F_0_10	47.0	0.0	0.0	0.0	NG	E	A	N	C	G	C	F	0	2	10				good	C_F_NG_E_0	9
178	xNG_E_A_N_C_G_C_F_0_11	47.0	0.0	0.0	0.0	NG	E	A	N	C	G	C	F	0	3	11				good	C_F_NG_E_0	10
179	xNG_E_A_N_C_G_C_F_0_12	47.0	0.0	0.0	0.0	NG	E	A	N	C	G	C	F	0	4	12				good	C_F_NG_E_0	11
180	xNG_E_A_N_C_G_C_F_0_13	47.0	0.0	0.0	0.0	NG	E	A	N	C	G	C	F	0	5	13				good	C_F_NG_E_0	12
211	xNG_E_A_N_C_G_D_F_0_9	2853.0	0.0	0.0	0.0	NG	E	A	N	C	G	D	F	0	1	9				good	D_F_NG_E_0	8
212	xNG_E_A_N_C_G_D_F_0_10	2853.0	0.0	0.0	0.0	NG	E	A	N	C	G	D	F	0	2	10				good	D_F_NG_E_0	9
213	xNG_E_A_N_C_G_D_F_0_11	2853.0	0.0	0.0	0.0	NG	E	A	N	C	G	D	F	0	3	11				good	D_F_NG_E_0	10
214	xNG_E_A_N_C_G_D_F_0_12	2853.0	0.0	0.0	0.0	NG	E	A	N	C	G	D	F	0	4	12				good	D_F_NG_E_0	11
215	xNG_E_A_N_C_G_D_F_0_13	2853.0	0.0	0.0	0.0	NG	E	A	N	C	G	D	F	0	5	13				good	D_F_NG_E_0	12
216	xNG_E_A_N_C_G_D_G_0_9	50.0	0.0	0.0	0.0	NG	E	A	N	C	G	D	G	0	1	9				good	D_G_NG_E_0	8
217	xNG_E_A_N_C_G_D_G_0_10	50.0	0.0	0.0	0.0	NG	E	A	N	C	G	D	G	0	2	10				good	D_G_NG_E_0	9
218	xNG_E_A_N_C_G_D_G_0_11	50.0	0.0	0.0	0.0	NG	E	A	N	C	G	D	G	0	3	11				good	D_G_NG_E_0	10
219	xNG_E_A_N_C_G_D_G_0_12	50.0	0.0	0.0	0.0	NG	E	A	N	C	G	D	G	0	4	12				good	D_G_NG_E_0	11
220	xNG_E_A_N_C_G_D_G_0_13	50.0	0.0	0.0	0.0	NG	E	A	N	C	G	D	G	0	5	13				good	D_G_NG_E_0	12
221	xNG_E_A_N_C_G_D_I_0_9	411.0	0.0	0.0	0.0	NG	E	A	N	C	G	D	I	0	1	11				good	D_I_NG_E_0	8
222	xNG_E_A_N_C_G_D_I_0_10	411.0	0.0	0.0	0.0	NG	E	A	N	C	G	D	I	0	2	12				good	D_I_NG_E_0	9
223	xNG_E_A_N_C_G_D_I_0_11	411.0	0.0	0.0	0.0	NG	E	A	N	C	G	D	I	0	3	13				good	D_I_NG_E_0	10
224	xNG_E_A_N_C_G_D_I_0_12	411.0	0.0	0.0	0.0	NG	E	A	N	C	G	D	I	0	4	14				good	D_I_NG_E_0	11
225	xNG_E_A_N_C_G_D_I_0_13	411.0	0.0	0.0	0.0	NG	E	A	N	C	G	D	I	0	5	15				good	D_I_NG_E_0	12
226	xNG_E_A_N_C_G_D_J_0_9	622.0	0.0	0.0	0.0	NG	E	A	N	C	G	D	J	0	1	11				good	D_J_NG_E_0	8
227	xNG_E_A_N_C_G_D_J_0_10	622.0	0.0	0.0	0.0	NG	E	A	N	C	G	D	J	0	2	12				good	D_J_NG_E_0	9
228	xNG_E_A_N_C_G_D_J_0_11	622.0	0.0	0.0	0.0	NG	E	A	N	C	G	D	J	0	3	13				good	D_J_NG_E_0	10
229	xNG_E_A_N_C_G_D_J_0_12	622.0	0.0	0.0	0.0	NG	E	A	N	C	G	D	J	0	4	14				good	D_J_NG_E_0	11
230	xNG_E_A_N_C_G_D_J_0_13	622.0	0.0	0.0	0.0	NG	E	A	N	C	G	D	J	0	5	15				good	D_J_NG_E_0	12
231	xNG_E_A_N_C_G_D_K_0_9	994.0	0.0	0.0	0.0	NG	E	A	N	C	G	D	K	0	1	11				good	D_K_NG_E_0	8
232	xNG_E_A_N_C_G_D_K_0_10	994.0	0.0	0.0	0.0	NG	E	A	N	C	G	D	K	0	2	12				good	D_K_NG_E_0	9
233	xNG_E_A_N_C_G_D_K_0_11	994.0	0.0	0.0	0.0	NG	E	A	N	C	G	D	K	0	3	13				good	D_K_NG_E_0	10
234	xNG_E_A_N_C_G_D_K_0_12	994.0	0.0	0.0	0.0	NG	E	A	N	C	G	D	K	0	4	14				good	D_K_NG_E_0	11
235	xNG_E_A_N_C_G_D_K_0_13	994.0	0.0	0.0	0.0	NG	E	A	N	C	G	D	K	0	5	15				good	D_K_NG_E_0	12
236	xNG_E_A_N_C_G_D_M_0_9	777.0	0.0	0.0	0.0	NG	E	A	N	C	G	D	M	0	1	14				good	D_M_NG_E_0	8
237	xNG_E_A_N_C_G_D_M_0_10	777.0	0.0	0.0	0.0	NG	E	A	N	C	G	D	M	0	2	15				good	D_M_NG_E_0	9
238	xNG_E_A_N_C_G_D_M_0_11	777.0	0.0	0.0	0.0	NG	E	A	N	C	G	D	M	0	3	16				good	D_M_NG_E_0	10
239	xNG_E_A_N_C_G_D_M_0_12	777.0	0.0	0.0	0.0	NG	E	A	N	C	G	D	M	0	4	17				good	D_M_NG_E_0	11
240	xNG_E_A_N_C_G_D_M_0_13	777.0	0.0	0.0	0.0	NG	E	A	N	C	G	D	M	0	5	18				good	D_M_NG_E_0	12
256	xNG_E_A_N_C_G_E_F_0_9	23.0	0.0	0.0	0.0	NG	E	A	N	C	G	E	F	0	1	9				good	E_F_NG_E_0	8
257	xNG_E_A_N_C_G_E_F_0_10	23.0	0.0	0.0	0.0	NG	E	A	N	C	G	E	F	0	2	10				good	E_F_NG_E_0	9
258	xNG_E_A_N_C_G_E_F_0_11	23.0	0.0	0.0	0.0	NG	E	A	N	C	G	E	F	0	3	11				good	E_F_NG_E_0	10
259	xNG_E_A_N_C_G_E_F_0_12	23.0	0.0	0.0	0.0	NG	E	A	N	C	G	E	F	0	4	12				good	E_F_NG_E_0	11
260	xNG_E_A_N_C_G_E_F_0_13	23.0	0.0	0.0	0.0	NG	E	A	N	C	G	E	F	0	5	13				good	E_F_NG_E_0	12
261	xNG_E_A_N_C_G_E_G_0_9	133.0	0.0	0.0	0.0	NG	E	A	N	C	G	E	G	0	1	9				good	E_G_NG_E_0	8
262	xNG_E_A_N_C_G_E_G_0_10	133.0	0.0	0.0	0.0	NG	E	A	N	C	G	E	G	0	2	10				good	E_G_NG_E_0	9
263	xNG_E_A_N_C_G_E_G_0_11	133.0	0.0	0.0	0.0	NG	E	A	N	C	G	E	G	0	3	11				good	E_G_NG_E_0	10
264	xNG_E_A_N_C_G_E_G_0_12	133.0	0.0	0.0	0.0	NG	E	A	N	C	G	E	G	0	4	12				good	E_G_NG_E_0	11
265	xNG_E_A_N_C_G_E_G_0_13	133.0	0.0	0.0	0.0	NG	E	A	N	C	G	E	G	0	5	13				good	E_G_NG_E_0	12
296	xNG_E_A_N_C_G_F_I_0_9	65.0	0.0	0.0	0.0	NG	E	A	N	C	G	F	I	0	1	11				good	F_I_NG_E_0	8
297	xNG_E_A_N_C_G_F_I_0_10	65.0	0.0	0.0	0.0	NG	E	A	N	C	G	F	I	0	2	12				good	F_I_NG_E_0	9
298	xNG_E_A_N_C_G_F_I_0_11	65.0	0.0	0.0	0.0	NG	E	A	N	C	G	F	I	0	3	13				good	F_I_NG_E_0	10
299	xNG_E_A_N_C_G_F_I_0_12	65.0	0.0	0.0	0.0	NG	E	A	N	C	G	F	I	0	4	14				good	F_I_NG_E_0	11
300	xNG_E_A_N_C_G_F_I_0_13	65.0	0.0	0.0	0.0	NG	E	A	N	C	G	F	I	0	5	15				good	F_I_NG_E_0	12
301	xNG_E_A_N_C_G_F_J_0_9	181.0	0.0	0.0	0.0	NG	E	A	N	C	G	F	J	0	1	11				good	F_J_NG_E_0	8
302	xNG_E_A_N_C_G_F_J_0_10	181.0	0.0	0.0	0.0	NG	E	A	N	C	G	F	J	0	2	12				good	F_J_NG_E_0	9
303	xNG_E_A_N_C_G_F_J_0_11	181.0	0.0	0.0	0.0	NG	E	A	N	C	G	F	J	0	3	13				good	F_J_NG_E_0	10
304	xNG_E_A_N_C_G_F_J_0_12	181.0	0.0	0.0	0.0	NG	E	A	N	C	G	F	J	0	4	14				good	F_J_NG_E_0	11
305	xNG_E_A_N_C_G_F_J_0_13	181.0	0.0	0.0	0.0	NG	E	A	N	C	G	F	J	0	5	15				good	F_J_NG_E_0	12
306	xNG_E_A_N_C_G_F_K_0_9	230.0	0.0	0.0	0.0	NG	E	A	N	C	G	F	K	0	1	11				good	F_K_NG_E_0	8
307	xNG_E_A_N_C_G_F_K_0_10	230.0	0.0	0.0	0.0	NG	E	A	N	C	G	F	K	0	2	12				good	F_K_NG_E_0	9
308	xNG_E_A_N_C_G_F_K_0_11	230.0	0.0	0.0	0.0	NG	E	A	N	C	G	F	K	0	3	13				good	F_K_NG_E_0	10
309	xNG_E_A_N_C_G_F_K_0_12	230.0	0.0	0.0	0.0	NG	E	A	N	C	G	F	K	0	4	14				good	F_K_NG_E_0	11
310	xNG_E_A_N_C_G_F_K_0_13	230.0	0.0	0.0	0.0	NG	E	A	N	C	G	F	K	0	5	15				good	F_K_NG_E_0	12
326	xNG_E_A_N_C_G_G_G_0_9	213.0	0.0	0.0	0.0	NG	E	A	N	C	G	G	G	0	1	9				good	G_G_NG_E_0	8
327	xNG_E_A_N_C_G_G_G_0_10	213.0	0.0	0.0	0.0	NG	E	A	N	C	G	G	G	0	2	10				good	G_G_NG_E_0	9
328	xNG_E_A_N_C_G_G_G_0_11	213.0	0.0	0.0	0.0	NG	E	A	N	C	G	G	G	0	3	11				good	G_G_NG_E_0	10
329	xNG_E_A_N_C_G_G_G_0_12	213.0	0.0	0.0	0.0	NG	E	A	N	C	G	G	G	0	4	12				good	G_G_NG_E_0	11
330	xNG_E_A_N_C_G_G_G_0_13	213.0	0.0	0.0	0.0	NG	E	A	N	C	G	G	G	0	5	13				good	G_G_NG_E_0	12
331	xNG_E_A_N_C_G_G_I_0_9	103.0	0.0	0.0	0.0	NG	E	A	N	C	G	G	I	0	1	11				good	G_I_NG_E_0	8
332	xNG_E_A_N_C_G_G_I_0_10	103.0	0.0	0.0	0.0	NG	E	A	N	C	G	G	I	0	2	12				good	G_I_NG_E_0	9
333	xNG_E_A_N_C_G_G_I_0_11	103.0	0.0	0.0	0.0	NG	E	A	N	C	G	G	I	0	3	13				good	G_I_NG_E_0	10
334	xNG_E_A_N_C_G_G_I_0_12	103.0	0.0	0.0	0.0	NG	E	A	N	C	G	G	I	0	4	14				good	G_I_NG_E_0	11
335	xNG_E_A_N_C_G_G_I_0_13	103.0	0.0	0.0	0.0	NG	E	A	N	C	G	G	I	0	5	15				good	G_I_NG_E_0	12
