var_id	var_name	var_value	var_reduced_cost	percentage_SR_01	var_unit_management_cost	var_method	var_forest_status	var_layer1	var_layer2	var_layer3	var_layer4	var_layer5	var_layer6	var_choice	var_period	var_age	var_rotation_period	var_rotation_age	var_regen_covertype	data_connection	prescription	row_id
13	xNG_E_A_N_C_B_D_I_0_4	191.0	0.0	0.0	0.0	NG	E	A	N	C	B	D	I	0	3	6				good	D_I_NG_E_0	3
14	xNG_E_A_N_C_B_D_I_0_5	191.0	0.0	0.0	0.0	NG	E	A	N	C	B	D	I	0	4	7				good	D_I_NG_E_0	4
15	xNG_E_A_N_C_B_D_I_0_6	191.0	0.0	0.0	0.0	NG	E	A	N	C	B	D	I	0	5	8				good	D_I_NG_E_0	5
16	xNG_E_A_N_C_B_D_J_0_2	351.0	0.0	0.0	0.0	NG	E	A	N	C	B	D	J	0	1	4				good	D_J_NG_E_0	1
17	xNG_E_A_N_C_B_D_J_0_3	351.0	0.0	0.0	0.0	NG	E	A	N	C	B	D	J	0	2	5				good	D_J_NG_E_0	2
18	xNG_E_A_N_C_B_D_J_0_4	351.0	0.0	0.0	0.0	NG	E	A	N	C	B	D	J	0	3	6				good	D_J_NG_E_0	3
19	xNG_E_A_N_C_B_D_J_0_5	351.0	0.0	0.0	0.0	NG	E	A	N	C	B	D	J	0	4	7				good	D_J_NG_E_0	4
20	xNG_E_A_N_C_B_D_J_0_6	351.0	0.0	0.0	0.0	NG	E	A	N	C	B	D	J	0	5	8				good	D_J_NG_E_0	5
21	xNG_E_A_N_C_B_D_K_0_2	898.0	0.0	0.0	0.0	NG	E	A	N	C	B	D	K	0	1	4				good	D_K_NG_E_0	1
22	xNG_E_A_N_C_B_D_K_0_3	898.0	0.0	0.0	0.0	NG	E	A	N	C	B	D	K	0	2	5				good	D_K_NG_E_0	2
23	xNG_E_A_N_C_B_D_K_0_4	898.0	0.0	0.0	0.0	NG	E	A	N	C	B	D	K	0	3	6				good	D_K_NG_E_0	3
24	xNG_E_A_N_C_B_D_K_0_5	898.0	0.0	0.0	0.0	NG	E	A	N	C	B	D	K	0	4	7				good	D_K_NG_E_0	4
25	xNG_E_A_N_C_B_D_K_0_6	898.0	0.0	0.0	0.0	NG	E	A	N	C	B	D	K	0	5	8				good	D_K_NG_E_0	5
26	xNG_E_A_N_C_B_D_M_0_2	57.0	0.0	0.0	0.0	NG	E	A	N	C	B	D	M	0	1	7				good	D_M_NG_E_0	1
27	xNG_E_A_N_C_B_D_M_0_3	57.0	0.0	0.0	0.0	NG	E	A	N	C	B	D	M	0	2	8				good	D_M_NG_E_0	2
28	xNG_E_A_N_C_B_D_M_0_4	57.0	0.0	0.0	0.0	NG	E	A	N	C	B	D	M	0	3	9				good	D_M_NG_E_0	3
29	xNG_E_A_N_C_B_D_M_0_5	57.0	0.0	0.0	0.0	NG	E	A	N	C	B	D	M	0	4	10				good	D_M_NG_E_0	4
30	xNG_E_A_N_C_B_D_M_0_6	57.0	0.0	0.0	0.0	NG	E	A	N	C	B	D	M	0	5	11				good	D_M_NG_E_0	5
31	xNG_E_A_N_C_B_D_N_0_2	384.0	0.0	0.0	0.0	NG	E	A	N	C	B	D	N	0	1	7				good	D_N_NG_E_0	1
32	xNG_E_A_N_C_B_D_N_0_3	384.0	0.0	0.0	0.0	NG	E	A	N	C	B	D	N	0	2	8				good	D_N_NG_E_0	2
33	xNG_E_A_N_C_B_D_N_0_4	384.0	0.0	0.0	0.0	NG	E	A	N	C	B	D	N	0	3	9				good	D_N_NG_E_0	3
34	xNG_E_A_N_C_B_D_N_0_5	384.0	0.0	0.0	0.0	NG	E	A	N	C	B	D	N	0	4	10				good	D_N_NG_E_0	4
35	xNG_E_A_N_C_B_D_N_0_6	384.0	0.0	0.0	0.0	NG	E	A	N	C	B	D	N	0	5	11				good	D_N_NG_E_0	5
36	xNG_E_A_N_C_B_D_O_0_2	1026.0	0.0	0.0	0.0	NG	E	A	N	C	B	D	O	0	1	7				good	D_O_NG_E_0	1
37	xNG_E_A_N_C_B_D_O_0_3	1026.0	0.0	0.0	0.0	NG	E	A	N	C	B	D	O	0	2	8				good	D_O_NG_E_0	2
38	xNG_E_A_N_C_B_D_O_0_4	1026.0	0.0	0.0	0.0	NG	E	A	N	C	B	D	O	0	3	9				good	D_O_NG_E_0	3
39	xNG_E_A_N_C_B_D_O_0_5	1026.0	0.0	0.0	0.0	NG	E	A	N	C	B	D	O	0	4	10				good	D_O_NG_E_0	4
40	xNG_E_A_N_C_B_D_O_0_6	1026.0	0.0	0.0	0.0	NG	E	A	N	C	B	D	O	0	5	11				good	D_O_NG_E_0	5
41	xNG_E_A_N_C_B_D_S_0_2	38.0	0.0	0.0	0.0	NG	E	A	N	C	B	D	S	0	1	11				good	D_S_NG_E_0	1
42	xNG_E_A_N_C_B_D_S_0_3	38.0	0.0	0.0	0.0	NG	E	A	N	C	B	D	S	0	2	12				good	D_S_NG_E_0	2
43	xNG_E_A_N_C_B_D_S_0_4	38.0	0.0	0.0	0.0	NG	E	A	N	C	B	D	S	0	3	13				good	D_S_NG_E_0	3
44	xNG_E_A_N_C_B_D_S_0_5	38.0	0.0	0.0	0.0	NG	E	A	N	C	B	D	S	0	4	14				good	D_S_NG_E_0	4
45	xNG_E_A_N_C_B_D_S_0_6	38.0	0.0	0.0	0.0	NG	E	A	N	C	B	D	S	0	5	15				good	D_S_NG_E_0	5
46	xNG_E_A_N_C_B_E_G_0_2	131.0	0.0	0.0	0.0	NG	E	A	N	C	B	E	G	0	1	2				good	E_G_NG_E_0	1
47	xNG_E_A_N_C_B_E_G_0_3	131.0	0.0	0.0	0.0	NG	E	A	N	C	B	E	G	0	2	3				good	E_G_NG_E_0	2
48	xNG_E_A_N_C_B_E_G_0_4	131.0	0.0	0.0	0.0	NG	E	A	N	C	B	E	G	0	3	4				good	E_G_NG_E_0	3
49	xNG_E_A_N_C_B_E_G_0_5	131.0	0.0	0.0	0.0	NG	E	A	N	C	B	E	G	0	4	5				good	E_G_NG_E_0	4
50	xNG_E_A_N_C_B_E_G_0_6	131.0	0.0	0.0	0.0	NG	E	A	N	C	B	E	G	0	5	6				good	E_G_NG_E_0	5
51	xNG_E_A_N_C_B_E_I_0_2	96.0	0.0	0.0	0.0	NG	E	A	N	C	B	E	I	0	1	4				good	E_I_NG_E_0	1
52	xNG_E_A_N_C_B_E_I_0_3	96.0	0.0	0.0	0.0	NG	E	A	N	C	B	E	I	0	2	5				good	E_I_NG_E_0	2
53	xNG_E_A_N_C_B_E_I_0_4	96.0	0.0	0.0	0.0	NG	E	A	N	C	B	E	I	0	3	6				good	E_I_NG_E_0	3
54	xNG_E_A_N_C_B_E_I_0_5	96.0	0.0	0.0	0.0	NG	E	A	N	C	B	E	I	0	4	7				good	E_I_NG_E_0	4
55	xNG_E_A_N_C_B_E_I_0_6	96.0	0.0	0.0	0.0	NG	E	A	N	C	B	E	I	0	5	8				good	E_I_NG_E_0	5
56	xNG_E_A_N_C_B_E_J_0_2	354.0	0.0	0.0	0.0	NG	E	A	N	C	B	E	J	0	1	4				good	E_J_NG_E_0	1
57	xNG_E_A_N_C_B_E_J_0_3	354.0	0.0	0.0	0.0	NG	E	A	N	C	B	E	J	0	2	5				good	E_J_NG_E_0	2
58	xNG_E_A_N_C_B_E_J_0_4	354.0	0.0	0.0	0.0	NG	E	A	N	C	B	E	J	0	3	6				good	E_J_NG_E_0	3
59	xNG_E_A_N_C_B_E_J_0_5	354.0	0.0	0.0	0.0	NG	E	A	N	C	B	E	J	0	4	7				good	E_J_NG_E_0	4
60	xNG_E_A_N_C_B_E_J_0_6	354.0	0.0	0.0	0.0	NG	E	A	N	C	B	E	J	0	5	8				good	E_J_NG_E_0	5
61	xNG_E_A_N_C_B_E_K_0_2	2168.0	0.0	0.0	0.0	NG	E	A	N	C	B	E	K	0	1	4				good	E_K_NG_E_0	1
62	xNG_E_A_N_C_B_E_K_0_3	2168.0	0.0	0.0	0.0	NG	E	A	N	C	B	E	K	0	2	5				good	E_K_NG_E_0	2
63	xNG_E_A_N_C_B_E_K_0_4	2168.0	0.0	0.0	0.0	NG	E	A	N	C	B	E	K	0	3	6				good	E_K_NG_E_0	3
64	xNG_E_A_N_C_B_E_K_0_5	2168.0	0.0	0.0	0.0	NG	E	A	N	C	B	E	K	0	4	7				good	E_K_NG_E_0	4
65	xNG_E_A_N_C_B_E_K_0_6	2168.0	0.0	0.0	0.0	NG	E	A	N	C	B	E	K	0	5	8				good	E_K_NG_E_0	5
66	xNG_E_A_N_C_B_E_M_0_2	35.0	0.0	0.0	0.0	NG	E	A	N	C	B	E	M	0	1	7				good	E_M_NG_E_0	1
67	xNG_E_A_N_C_B_E_M_0_3	35.0	0.0	0.0	0.0	NG	E	A	N	C	B	E	M	0	2	8				good	E_M_NG_E_0	2
68	xNG_E_A_N_C_B_E_M_0_4	35.0	0.0	0.0	0.0	NG	E	A	N	C	B	E	M	0	3	9				good	E_M_NG_E_0	3
69	xNG_E_A_N_C_B_E_M_0_5	35.0	0.0	0.0	0.0	NG	E	A	N	C	B	E	M	0	4	10				good	E_M_NG_E_0	4
70	xNG_E_A_N_C_B_E_M_0_6	35.0	0.0	0.0	0.0	NG	E	A	N	C	B	E	M	0	5	11				good	E_M_NG_E_0	5
71	xNG_E_A_N_C_B_E_N_0_2	196.0	0.0	0.0	0.0	NG	E	A	N	C	B	E	N	0	1	7				good	E_N_NG_E_0	1
72	xNG_E_A_N_C_B_E_N_0_3	196.0	0.0	0.0	0.0	NG	E	A	N	C	B	E	N	0	2	8				good	E_N_NG_E_0	2
73	xNG_E_A_N_C_B_E_N_0_4	196.0	0.0	0.0	0.0	NG	E	A	N	C	B	E	N	0	3	9				good	E_N_NG_E_0	3
74	xNG_E_A_N_C_B_E_N_0_5	196.0	0.0	0.0	0.0	NG	E	A	N	C	B	E	N	0	4	10				good	E_N_NG_E_0	4
75	xNG_E_A_N_C_B_E_N_0_6	196.0	0.0	0.0	0.0	NG	E	A	N	C	B	E	N	0	5	11				good	E_N_NG_E_0	5
76	xNG_E_A_N_C_B_E_O_0_2	594.0	0.0	0.0	0.0	NG	E	A	N	C	B	E	O	0	1	7				good	E_O_NG_E_0	1
77	xNG_E_A_N_C_B_E_O_0_3	594.0	0.0	0.0	0.0	NG	E	A	N	C	B	E	O	0	2	8				good	E_O_NG_E_0	2
78	xNG_E_A_N_C_B_E_O_0_4	594.0	0.0	0.0	0.0	NG	E	A	N	C	B	E	O	0	3	9				good	E_O_NG_E_0	3
79	xNG_E_A_N_C_B_E_O_0_5	594.0	0.0	0.0	0.0	NG	E	A	N	C	B	E	O	0	4	10				good	E_O_NG_E_0	4
80	xNG_E_A_N_C_B_E_O_0_6	594.0	0.0	0.0	0.0	NG	E	A	N	C	B	E	O	0	5	11				good	E_O_NG_E_0	5
81	xNG_E_A_N_C_B_F_G_0_2	41.0	0.0	0.0	0.0	NG	E	A	N	C	B	F	G	0	1	2				good	F_G_NG_E_0	1
82	xNG_E_A_N_C_B_F_G_0_3	41.0	0.0	0.0	0.0	NG	E	A	N	C	B	F	G	0	2	3				good	F_G_NG_E_0	2
83	xNG_E_A_N_C_B_F_G_0_4	41.0	0.0	0.0	0.0	NG	E	A	N	C	B	F	G	0	3	4				good	F_G_NG_E_0	3
84	xNG_E_A_N_C_B_F_G_0_5	41.0	0.0	0.0	0.0	NG	E	A	N	C	B	F	G	0	4	5				good	F_G_NG_E_0	4
85	xNG_E_A_N_C_B_F_G_0_6	41.0	0.0	0.0	0.0	NG	E	A	N	C	B	F	G	0	5	6				good	F_G_NG_E_0	5
86	xNG_E_A_N_C_B_F_I_0_2	189.0	0.0	0.0	0.0	NG	E	A	N	C	B	F	I	0	1	4				good	F_I_NG_E_0	1
87	xNG_E_A_N_C_B_F_I_0_3	189.0	0.0	0.0	0.0	NG	E	A	N	C	B	F	I	0	2	5				good	F_I_NG_E_0	2
88	xNG_E_A_N_C_B_F_I_0_4	189.0	0.0	0.0	0.0	NG	E	A	N	C	B	F	I	0	3	6				good	F_I_NG_E_0	3
89	xNG_E_A_N_C_B_F_I_0_5	189.0	0.0	0.0	0.0	NG	E	A	N	C	B	F	I	0	4	7				good	F_I_NG_E_0	4
90	xNG_E_A_N_C_B_F_I_0_6	189.0	0.0	0.0	0.0	NG	E	A	N	C	B	F	I	0	5	8				good	F_I_NG_E_0	5
91	xNG_E_A_N_C_B_F_J_0_2	306.0	0.0	0.0	0.0	NG	E	A	N	C	B	F	J	0	1	4				good	F_J_NG_E_0	1
92	xNG_E_A_N_C_B_F_J_0_3	306.0	0.0	0.0	0.0	NG	E	A	N	C	B	F	J	0	2	5				good	F_J_NG_E_0	2
93	xNG_E_A_N_C_B_F_J_0_4	306.0	0.0	0.0	0.0	NG	E	A	N	C	B	F	J	0	3	6				good	F_J_NG_E_0	3
94	xNG_E_A_N_C_B_F_J_0_5	306.0	0.0	0.0	0.0	NG	E	A	N	C	B	F	J	0	4	7				good	F_J_NG_E_0	4
95	xNG_E_A_N_C_B_F_J_0_6	306.0	0.0	0.0	0.0	NG	E	A	N	C	B	F	J	0	5	8				good	F_J_NG_E_0	5
96	xNG_E_A_N_C_B_F_K_0_2	445.0	0.0	0.0	0.0	NG	E	A	N	C	B	F	K	0	1	4				good	F_K_NG_E_0	1
97	xNG_E_A_N_C_B_F_K_0_3	445.0	0.0	0.0	0.0	NG	E	A	N	C	B	F	K	0	2	5				good	F_K_NG_E_0	2
98	xNG_E_A_N_C_B_F_K_0_4	445.0	0.0	0.0	0.0	NG	E	A	N	C	B	F	K	0	3	6				good	F_K_NG_E_0	3
99	xNG_E_A_N_C_B_F_K_0_5	445.0	0.0	0.0	0.0	NG	E	A	N	C	B	F	K	0	4	7				good	F_K_NG_E_0	4
100	xNG_E_A_N_C_B_F_K_0_6	445.0	0.0	0.0	0.0	NG	E	A	N	C	B	F	K	0	5	8				good	F_K_NG_E_0	5
101	xNG_E_A_N_C_B_F_M_0_2	22.0	0.0	0.0	0.0	NG	E	A	N	C	B	F	M	0	1	7				good	F_M_NG_E_0	1
102	xNG_E_A_N_C_B_F_M_0_3	22.0	0.0	0.0	0.0	NG	E	A	N	C	B	F	M	0	2	8				good	F_M_NG_E_0	2
103	xNG_E_A_N_C_B_F_M_0_4	22.0	0.0	0.0	0.0	NG	E	A	N	C	B	F	M	0	3	9				good	F_M_NG_E_0	3
104	xNG_E_A_N_C_B_F_M_0_5	22.0	0.0	0.0	0.0	NG	E	A	N	C	B	F	M	0	4	10				good	F_M_NG_E_0	4
105	xNG_E_A_N_C_B_F_M_0_6	22.0	0.0	0.0	0.0	NG	E	A	N	C	B	F	M	0	5	11				good	F_M_NG_E_0	5
106	xNG_E_A_N_C_B_F_N_0_2	93.0	0.0	0.0	0.0	NG	E	A	N	C	B	F	N	0	1	7				good	F_N_NG_E_0	1
107	xNG_E_A_N_C_B_F_N_0_3	93.0	0.0	0.0	0.0	NG	E	A	N	C	B	F	N	0	2	8				good	F_N_NG_E_0	2
108	xNG_E_A_N_C_B_F_N_0_4	93.0	0.0	0.0	0.0	NG	E	A	N	C	B	F	N	0	3	9				good	F_N_NG_E_0	3
109	xNG_E_A_N_C_B_F_N_0_5	93.0	0.0	0.0	0.0	NG	E	A	N	C	B	F	N	0	4	10				good	F_N_NG_E_0	4
110	xNG_E_A_N_C_B_F_N_0_6	93.0	0.0	0.0	0.0	NG	E	A	N	C	B	F	N	0	5	11				good	F_N_NG_E_0	5
111	xNG_E_A_N_C_B_F_O_0_2	269.0	0.0	0.0	0.0	NG	E	A	N	C	B	F	O	0	1	7				good	F_O_NG_E_0	1
112	xNG_E_A_N_C_B_F_O_0_3	269.0	0.0	0.0	0.0	NG	E	A	N	C	B	F	O	0	2	8				good	F_O_NG_E_0	2
113	xNG_E_A_N_C_B_F_O_0_4	269.0	0.0	0.0	0.0	NG	E	A	N	C	B	F	O	0	3	9				good	F_O_NG_E_0	3
114	xNG_E_A_N_C_B_F_O_0_5	269.0	0.0	0.0	0.0	NG	E	A	N	C	B	F	O	0	4	10				good	F_O_NG_E_0	4
115	xNG_E_A_N_C_B_F_O_0_6	269.0	0.0	0.0	0.0	NG	E	A	N	C	B	F	O	0	5	11				good	F_O_NG_E_0	5
116	xNG_E_A_N_C_B_G_G_0_2	333.0	0.0	0.0	0.0	NG	E	A	N	C	B	G	G	0	1	2				good	G_G_NG_E_0	1
117	xNG_E_A_N_C_B_G_G_0_3	333.0	0.0	0.0	0.0	NG	E	A	N	C	B	G	G	0	2	3				good	G_G_NG_E_0	2
118	xNG_E_A_N_C_B_G_G_0_4	333.0	0.0	0.0	0.0	NG	E	A	N	C	B	G	G	0	3	4				good	G_G_NG_E_0	3
119	xNG_E_A_N_C_B_G_G_0_5	333.0	0.0	0.0	0.0	NG	E	A	N	C	B	G	G	0	4	5				good	G_G_NG_E_0	4
120	xNG_E_A_N_C_B_G_G_0_6	333.0	0.0	0.0	0.0	NG	E	A	N	C	B	G	G	0	5	6				good	G_G_NG_E_0	5
121	xNG_E_A_N_C_B_G_I_0_2	160.0	0.0	0.0	0.0	NG	E	A	N	C	B	G	I	0	1	4				good	G_I_NG_E_0	1
122	xNG_E_A_N_C_B_G_I_0_3	160.0	0.0	0.0	0.0	NG	E	A	N	C	B	G	I	0	2	5				good	G_I_NG_E_0	2
123	xNG_E_A_N_C_B_G_I_0_4	160.0	0.0	0.0	0.0	NG	E	A	N	C	B	G	I	0	3	6				good	G_I_NG_E_0	3
124	xNG_E_A_N_C_B_G_I_0_5	160.0	0.0	0.0	0.0	NG	E	A	N	C	B	G	I	0	4	7				good	G_I_NG_E_0	4
125	xNG_E_A_N_C_B_G_I_0_6	160.0	0.0	0.0	0.0	NG	E	A	N	C	B	G	I	0	5	8				good	G_I_NG_E_0	5
126	xNG_E_A_N_C_B_G_J_0_2	641.0	0.0	0.0	0.0	NG	E	A	N	C	B	G	J	0	1	4				good	G_J_NG_E_0	1
127	xNG_E_A_N_C_B_G_J_0_3	641.0	0.0	0.0	0.0	NG	E	A	N	C	B	G	J	0	2	5				good	G_J_NG_E_0	2
128	xNG_E_A_N_C_B_G_J_0_4	641.0	0.0	0.0	0.0	NG	E	A	N	C	B	G	J	0	3	6				good	G_J_NG_E_0	3
129	xNG_E_A_N_C_B_G_J_0_5	641.0	0.0	0.0	0.0	NG	E	A	N	C	B	G	J	0	4	7				good	G_J_NG_E_0	4
130	xNG_E_A_N_C_B_G_J_0_6	641.0	0.0	0.0	0.0	NG	E	A	N	C	B	G	J	0	5	8				good	G_J_NG_E_0	5
131	xNG_E_A_N_C_B_G_K_0_2	4097.0	0.0	0.0	0.0	NG	E	A	N	C	B	G	K	0	1	4				good	G_K_NG_E_0	1
132	xNG_E_A_N_C_B_G_K_0_3	4097.0	0.0	0.0	0.0	NG	E	A	N	C	B	G	K	0	2	5				good	G_K_NG_E_0	2
133	xNG_E_A_N_C_B_G_K_0_4	4097.0	0.0	0.0	0.0	NG	E	A	N	C	B	G	K	0	3	6				good	G_K_NG_E_0	3
134	xNG_E_A_N_C_B_G_K_0_5	4097.0	0.0	0.0	0.0	NG	E	A	N	C	B	G	K	0	4	7				good	G_K_NG_E_0	4
135	xNG_E_A_N_C_B_G_K_0_6	4097.0	0.0	0.0	0.0	NG	E	A	N	C	B	G	K	0	5	8				good	G_K_NG_E_0	5
136	xNG_E_A_N_C_B_G_M_0_2	27.0	0.0	0.0	0.0	NG	E	A	N	C	B	G	M	0	1	7				good	G_M_NG_E_0	1
137	xNG_E_A_N_C_B_G_M_0_3	27.0	0.0	0.0	0.0	NG	E	A	N	C	B	G	M	0	2	8				good	G_M_NG_E_0	2
138	xNG_E_A_N_C_B_G_M_0_4	27.0	0.0	0.0	0.0	NG	E	A	N	C	B	G	M	0	3	9				good	G_M_NG_E_0	3
139	xNG_E_A_N_C_B_G_M_0_5	27.0	0.0	0.0	0.0	NG	E	A	N	C	B	G	M	0	4	10				good	G_M_NG_E_0	4
140	xNG_E_A_N_C_B_G_M_0_6	27.0	0.0	0.0	0.0	NG	E	A	N	C	B	G	M	0	5	11				good	G_M_NG_E_0	5
141	xNG_E_A_N_C_B_G_N_0_2	47.0	0.0	0.0	0.0	NG	E	A	N	C	B	G	N	0	1	7				good	G_N_NG_E_0	1
142	xNG_E_A_N_C_B_G_N_0_3	47.0	0.0	0.0	0.0	NG	E	A	N	C	B	G	N	0	2	8				good	G_N_NG_E_0	2
143	xNG_E_A_N_C_B_G_N_0_4	47.0	0.0	0.0	0.0	NG	E	A	N	C	B	G	N	0	3	9				good	G_N_NG_E_0	3
144	xNG_E_A_N_C_B_G_N_0_5	47.0	0.0	0.0	0.0	NG	E	A	N	C	B	G	N	0	4	10				good	G_N_NG_E_0	4
145	xNG_E_A_N_C_B_G_N_0_6	47.0	0.0	0.0	0.0	NG	E	A	N	C	B	G	N	0	5	11				good	G_N_NG_E_0	5
146	xNG_E_A_N_C_B_G_O_0_2	583.0	0.0	0.0	0.0	NG	E	A	N	C	B	G	O	0	1	7				good	G_O_NG_E_0	1
147	xNG_E_A_N_C_B_G_O_0_3	583.0	0.0	0.0	0.0	NG	E	A	N	C	B	G	O	0	2	8				good	G_O_NG_E_0	2
148	xNG_E_A_N_C_B_G_O_0_4	583.0	0.0	0.0	0.0	NG	E	A	N	C	B	G	O	0	3	9				good	G_O_NG_E_0	3
149	xNG_E_A_N_C_B_G_O_0_5	583.0	0.0	0.0	0.0	NG	E	A	N	C	B	G	O	0	4	10				good	G_O_NG_E_0	4
150	xNG_E_A_N_C_B_G_O_0_6	583.0	0.0	0.0	0.0	NG	E	A	N	C	B	G	O	0	5	11				good	G_O_NG_E_0	5
151	xNG_E_A_N_C_B_H_F_0_2	51.0	0.0	0.0	0.0	NG	E	A	N	C	B	H	F	0	1	2				good	H_F_NG_E_0	1
152	xNG_E_A_N_C_B_H_F_0_3	51.0	0.0	0.0	0.0	NG	E	A	N	C	B	H	F	0	2	3				good	H_F_NG_E_0	2
153	xNG_E_A_N_C_B_H_F_0_4	51.0	0.0	0.0	0.0	NG	E	A	N	C	B	H	F	0	3	4				good	H_F_NG_E_0	3
154	xNG_E_A_N_C_B_H_F_0_5	51.0	0.0	0.0	0.0	NG	E	A	N	C	B	H	F	0	4	5				good	H_F_NG_E_0	4
155	xNG_E_A_N_C_B_H_F_0_6	51.0	0.0	0.0	0.0	NG	E	A	N	C	B	H	F	0	5	6				good	H_F_NG_E_0	5
156	xNG_E_A_N_C_B_I_I_0_2	23.0	0.0	0.0	0.0	NG	E	A	N	C	B	I	I	0	1	4				good	I_I_NG_E_0	1
157	xNG_E_A_N_C_B_I_I_0_3	23.0	0.0	0.0	0.0	NG	E	A	N	C	B	I	I	0	2	5				good	I_I_NG_E_0	2
158	xNG_E_A_N_C_B_I_I_0_4	23.0	0.0	0.0	0.0	NG	E	A	N	C	B	I	I	0	3	6				good	I_I_NG_E_0	3
159	xNG_E_A_N_C_B_I_I_0_5	23.0	0.0	0.0	0.0	NG	E	A	N	C	B	I	I	0	4	7				good	I_I_NG_E_0	4
160	xNG_E_A_N_C_B_I_I_0_6	23.0	0.0	0.0	0.0	NG	E	A	N	C	B	I	I	0	5	8				good	I_I_NG_E_0	5
161	xNG_E_A_N_C_B_I_K_0_2	203.0	0.0	0.0	0.0	NG	E	A	N	C	B	I	K	0	1	4				good	I_K_NG_E_0	1
162	xNG_E_A_N_C_B_I_K_0_3	203.0	0.0	0.0	0.0	NG	E	A	N	C	B	I	K	0	2	5				good	I_K_NG_E_0	2
163	xNG_E_A_N_C_B_I_K_0_4	203.0	0.0	0.0	0.0	NG	E	A	N	C	B	I	K	0	3	6				good	I_K_NG_E_0	3
164	xNG_E_A_N_C_B_I_K_0_5	203.0	0.0	0.0	0.0	NG	E	A	N	C	B	I	K	0	4	7				good	I_K_NG_E_0	4
165	xNG_E_A_N_C_B_I_K_0_6	203.0	0.0	0.0	0.0	NG	E	A	N	C	B	I	K	0	5	8				good	I_K_NG_E_0	5
166	xNG_E_A_N_C_B_I_N_0_2	21.0	0.0	0.0	0.0	NG	E	A	N	C	B	I	N	0	1	7				good	I_N_NG_E_0	1
167	xNG_E_A_N_C_B_I_N_0_3	21.0	0.0	0.0	0.0	NG	E	A	N	C	B	I	N	0	2	8				good	I_N_NG_E_0	2
168	xNG_E_A_N_C_B_I_N_0_4	21.0	0.0	0.0	0.0	NG	E	A	N	C	B	I	N	0	3	9				good	I_N_NG_E_0	3
169	xNG_E_A_N_C_B_I_N_0_5	21.0	0.0	0.0	0.0	NG	E	A	N	C	B	I	N	0	4	10				good	I_N_NG_E_0	4
170	xNG_E_A_N_C_B_I_N_0_6	21.0	0.0	0.0	0.0	NG	E	A	N	C	B	I	N	0	5	11				good	I_N_NG_E_0	5
171	xNG_E_A_N_C_B_I_O_0_2	57.0	0.0	0.0	0.0	NG	E	A	N	C	B	I	O	0	1	7				good	I_O_NG_E_0	1
172	xNG_E_A_N_C_B_I_O_0_3	57.0	0.0	0.0	0.0	NG	E	A	N	C	B	I	O	0	2	8				good	I_O_NG_E_0	2
173	xNG_E_A_N_C_B_I_O_0_4	57.0	0.0	0.0	0.0	NG	E	A	N	C	B	I	O	0	3	9				good	I_O_NG_E_0	3
174	xNG_E_A_N_C_B_I_O_0_5	57.0	0.0	0.0	0.0	NG	E	A	N	C	B	I	O	0	4	10				good	I_O_NG_E_0	4
175	xNG_E_A_N_C_B_I_O_0_6	57.0	0.0	0.0	0.0	NG	E	A	N	C	B	I	O	0	5	11				good	I_O_NG_E_0	5
