Index	Name	Value	Reduced Cost
242	x_B,R,O,H,C,L,1	168.0	0.0
247	x_B,R,O,C,P,L,2	83.0	0.0
252	x_B,R,O,C,D,L,3	128.0	0.0
253	x_B,R,O,C,W,M,0	66.0	0.0
257	x_B,R,O,C,W,L,0	335.0	0.0
262	x_B,R,O,C,C,S,1	78.0	0.0
266	x_B,R,O,C,C,M,1	51.0	0.0
270	x_B,R,O,C,C,L,1	311.0	0.0
275	x_B,R,O,R,P,L,2	82.0	0.0
280	x_B,R,O,R,D,L,3	248.0	0.0
281	x_B,R,O,R,W,S,0	60.0	0.0
285	x_B,R,O,R,W,P,0	63.0	0.0
289	x_B,R,O,R,W,M,0	246.0	0.0
293	x_B,R,O,R,W,L,0	1268.0	0.0
298	x_B,R,O,R,C,S,1	58.0	0.0
302	x_B,R,O,R,C,P,1	70.0	0.0
306	x_B,R,O,R,C,M,1	360.0	0.0
310	x_B,R,O,R,C,L,1	1611.0	0.0
316	x_B,R,O,R,N,N,3	86.0	0.0
317	x_B,R,P,L,W,S,0	139.0	0.0
321	x_B,R,P,L,W,P,0	85.0	0.0
325	x_B,R,P,L,W,M,0	68.0	0.0
329	x_B,R,P,L,W,L,0	424.0	0.0
334	x_B,R,P,L,C,S,1	155.0	0.0
338	x_B,R,P,L,C,P,1	53.0	0.0
342	x_B,R,P,L,C,M,1	85.0	0.0
346	x_B,R,P,L,C,L,1	471.0	0.0
350	x_B,R,P,L,I,L,1	72.0	0.0
353	x_B,R,P,L,A,M,0	77.0	0.0
357	x_B,R,P,L,A,L,0	85.0	0.0
361	x_B,R,P,H,W,P,0	76.0	0.0
365	x_B,R,P,H,W,M,0	203.0	0.0
369	x_B,R,P,H,W,L,0	324.0	0.0
374	x_B,R,P,H,C,M,1	333.0	0.0
378	x_B,R,P,H,C,L,1	644.0	0.0
383	x_B,R,P,H,L,L,2	79.0	0.0
387	x_B,R,P,C,P,S,2	53.0	0.0
391	x_B,R,P,C,P,L,2	293.0	0.0
395	x_B,R,P,C,D,S,2	67.0	0.0
400	x_B,R,P,C,D,L,3	217.0	0.0
401	x_B,R,P,C,W,S,0	464.0	0.0
405	x_B,R,P,C,W,P,0	277.0	0.0
409	x_B,R,P,C,W,M,0	160.0	0.0
413	x_B,R,P,C,W,L,0	1167.0	0.0
418	x_B,R,P,C,C,S,1	392.0	0.0
422	x_B,R,P,C,C,P,1	64.0	0.0
426	x_B,R,P,C,C,M,1	219.0	0.0
430	x_B,R,P,C,C,L,1	1056.0	0.0
434	x_B,R,P,C,I,S,1	61.0	0.0
438	x_B,R,P,C,I,L,1	167.0	0.0
441	x_B,R,P,C,A,S,0	77.0	0.0
445	x_B,R,P,C,A,L,0	86.0	0.0
452	x_B,R,P,C,N,N,3	123.0	0.0
455	x_B,R,P,R,P,S,2	57.0	0.0
460	x_B,R,P,R,P,P,3	70.0	0.0
464	x_B,R,P,R,P,M,3	162.0	0.0
467	x_B,R,P,R,P,L,2	481.0	0.0
471	x_B,R,P,R,D,S,2	277.0	0.0
476	x_B,R,P,R,D,P,3	138.0	0.0
480	x_B,R,P,R,D,M,3	344.0	0.0
484	x_B,R,P,R,D,L,3	1188.0	0.0
485	x_B,R,P,R,W,S,0	554.0	0.0
489	x_B,R,P,R,W,P,0	373.0	0.0
493	x_B,R,P,R,W,M,0	1743.0	0.0
497	x_B,R,P,R,W,L,0	5277.0	0.0
502	x_B,R,P,R,C,S,1	399.0	0.0
506	x_B,R,P,R,C,P,1	394.0	0.0
510	x_B,R,P,R,C,M,1	2608.0	0.0
514	x_B,R,P,R,C,L,1	7588.0	0.0
518	x_B,R,P,R,I,P,1	55.0	0.0
522	x_B,R,P,R,I,L,1	92.0	0.0
525	x_B,R,P,R,A,L,0	52.0	0.0
531	x_B,R,P,R,L,L,2	81.0	0.0
536	x_B,R,P,R,N,N,3	166.0	0.0
539	x_B,N,N,L,P,L,2	92.0	0.0
544	x_B,N,N,L,D,L,3	58.0	0.0
545	x_B,N,N,L,W,S,0	75.0	0.0
549	x_B,N,N,L,W,P,0	64.0	0.0
553	x_B,N,N,L,W,M,0	337.0	0.0
557	x_B,N,N,L,W,L,0	1144.0	0.0
562	x_B,N,N,L,C,S,1	100.0	0.0
566	x_B,N,N,L,C,M,1	396.0	0.0
570	x_B,N,N,L,C,L,1	1396.0	0.0
574	x_B,N,N,L,I,S,1	140.0	0.0
578	x_B,N,N,L,I,M,1	217.0	0.0
582	x_B,N,N,L,I,L,1	242.0	0.0
585	x_B,N,N,L,A,S,0	86.0	0.0
589	x_B,N,N,L,A,M,0	157.0	0.0
593	x_B,N,N,L,A,L,0	378.0	0.0
599	x_B,N,N,L,L,M,2	75.0	0.0
604	x_B,N,N,L,N,N,3	701.0	0.0
606	x_B,N,N,H,C,L,1	71.0	0.0
612	x_B,N,N,C,P,P,3	142.0	0.0
616	x_B,N,N,C,P,M,3	909.0	0.0
619	x_B,N,N,C,P,L,2	1268.0	0.0
623	x_B,N,N,C,D,S,2	84.0	0.0
628	x_B,N,N,C,D,P,3	77.0	0.0
632	x_B,N,N,C,D,M,3	540.0	0.0
636	x_B,N,N,C,D,L,3	1725.0	0.0
637	x_B,N,N,C,W,S,0	107.0	0.0
641	x_B,N,N,C,W,P,0	310.0	0.0
645	x_B,N,N,C,W,M,0	1664.0	0.0
649	x_B,N,N,C,W,L,0	4299.0	0.0
654	x_B,N,N,C,C,S,1	97.0	0.0
658	x_B,N,N,C,C,P,1	651.0	0.0
662	x_B,N,N,C,C,M,1	1353.0	0.0
666	x_B,N,N,C,C,L,1	4121.0	0.0
670	x_B,N,N,C,I,M,1	61.0	0.0
674	x_B,N,N,C,I,L,1	247.0	0.0
677	x_B,N,N,C,A,P,0	64.0	0.0
681	x_B,N,N,C,A,M,0	63.0	0.0
685	x_B,N,N,C,A,L,0	335.0	0.0
691	x_B,N,N,C,L,M,2	92.0	0.0
695	x_B,N,N,C,L,L,2	181.0	0.0
700	x_B,N,N,C,N,N,3	1279.0	0.0
703	x_B,N,N,R,P,L,2	116.0	0.0
708	x_B,N,N,R,D,L,3	77.0	0.0
709	x_B,N,N,R,W,P,0	68.0	0.0
713	x_B,N,N,R,W,M,0	291.0	0.0
717	x_B,N,N,R,W,L,0	943.0	0.0
722	x_B,N,N,R,C,M,1	355.0	0.0
726	x_B,N,N,R,C,L,1	1707.0	0.0
732	x_B,N,N,R,N,N,3	546.0	0.0
733	x_B,N,O,H,W,L,0	287.0	0.0
738	x_B,N,O,H,C,M,1	133.0	0.0
742	x_B,N,O,H,C,L,1	675.0	0.0
747	x_B,N,O,R,P,L,2	127.0	0.0
752	x_B,N,O,R,D,M,3	90.0	0.0
756	x_B,N,O,R,D,L,3	171.0	0.0
757	x_B,N,O,R,W,P,0	70.0	0.0
761	x_B,N,O,R,W,M,0	162.0	0.0
765	x_B,N,O,R,W,L,0	1338.0	0.0
770	x_B,N,O,R,C,M,1	385.0	0.0
774	x_B,N,O,R,C,L,1	2401.0	0.0
780	x_B,N,O,R,N,N,3	177.0	0.0
781	x_B,N,P,H,W,M,0	90.0	0.0
785	x_B,N,P,H,W,L,0	245.0	0.0
790	x_B,N,P,H,C,P,1	56.0	0.0
794	x_B,N,P,H,C,M,1	135.0	0.0
798	x_B,N,P,H,C,L,1	478.0	0.0
804	x_B,N,P,H,N,N,3	142.0	0.0
806	x_B,N,P,C,C,L,1	78.0	0.0
811	x_B,N,P,R,P,L,2	77.0	0.0
816	x_B,N,P,R,D,L,3	65.0	0.0
817	x_B,N,P,R,W,P,0	62.0	0.0
821	x_B,N,P,R,W,M,0	220.0	0.0
825	x_B,N,P,R,W,L,0	742.0	0.0
830	x_B,N,P,R,C,P,1	72.0	0.0
834	x_B,N,P,R,C,M,1	323.0	0.0
838	x_B,N,P,R,C,L,1	1246.0	0.0
841	x_B,N,P,R,A,L,0	118.0	0.0
848	x_B,N,P,R,N,N,3	55.0	0.0
849	x_B,N,S,H,W,S,0	215.0	0.0
853	x_B,N,S,H,W,P,0	113.0	0.0
857	x_B,N,S,H,W,M,0	206.0	0.0
861	x_B,N,S,H,W,L,0	974.0	0.0
866	x_B,N,S,H,C,S,1	109.0	0.0
870	x_B,N,S,H,C,P,1	65.0	0.0
874	x_B,N,S,H,C,M,1	293.0	0.0
878	x_B,N,S,H,C,L,1	1617.0	0.0
882	x_B,N,S,H,I,L,1	57.0	0.0
887	x_B,N,S,H,L,L,2	104.0	0.0
892	x_B,N,S,H,N,N,3	67.0	0.0
896	x_B,N,S,R,P,P,3	56.0	0.0
899	x_B,N,S,R,P,L,2	645.0	0.0
903	x_B,N,S,R,D,S,2	66.0	0.0
908	x_B,N,S,R,D,P,3	80.0	0.0
912	x_B,N,S,R,D,M,3	211.0	0.0
916	x_B,N,S,R,D,L,3	495.0	0.0
917	x_B,N,S,R,W,S,0	545.0	0.0
921	x_B,N,S,R,W,P,0	657.0	0.0
925	x_B,N,S,R,W,M,0	801.0	0.0
929	x_B,N,S,R,W,L,0	5031.0	0.0
934	x_B,N,S,R,C,S,1	183.0	0.0
938	x_B,N,S,R,C,P,1	453.0	0.0
942	x_B,N,S,R,C,M,1	1847.0	0.0
946	x_B,N,S,R,C,L,1	8882.0	0.0
951	x_B,N,S,R,L,L,2	88.0	0.0
956	x_B,N,S,R,N,N,3	811.0	0.0
958	x_U,R,N,L,C,L,1	150.0	0.0
961	x_U,R,N,H,W,L,0	105.0	0.0
966	x_U,R,N,H,C,L,1	191.0	0.0
969	x_U,R,N,C,W,L,0	112.0	0.0
974	x_U,R,N,C,C,L,1	112.0	0.0
978	x_U,R,N,R,C,L,1	219.0	0.0
982	x_U,R,O,H,C,L,1	51.0	0.0
986	x_U,R,O,R,C,L,1	103.0	0.0
989	x_U,R,P,H,W,L,0	114.0	0.0
994	x_U,R,P,H,C,L,1	314.0	0.0
997	x_U,R,P,R,W,S,0	58.0	0.0
1001	x_U,R,P,R,W,P,0	59.0	0.0
1005	x_U,R,P,R,W,L,0	404.0	0.0
1010	x_U,R,P,R,C,M,1	75.0	0.0
1014	x_U,R,P,R,C,L,1	963.0	0.0
1017	x_U,N,N,H,W,S,0	55.0	0.0
1021	x_U,N,N,H,W,L,0	76.0	0.0
1026	x_U,N,N,H,C,L,1	154.0	0.0
1029	x_U,N,N,R,W,L,0	117.0	0.0
1034	x_U,N,N,R,C,L,1	246.0	0.0
1040	x_U,N,N,R,N,N,3	63.0	0.0
1041	x_U,N,O,H,W,L,0	356.0	0.0
1046	x_U,N,O,H,C,L,1	830.0	0.0
1049	x_U,N,O,R,W,L,0	296.0	0.0
1054	x_U,N,O,R,C,M,1	81.0	0.0
1058	x_U,N,O,R,C,L,1	953.0	0.0
1061	x_U,N,P,H,W,L,0	269.0	0.0
1066	x_U,N,P,H,C,L,1	508.0	0.0
1069	x_U,N,P,H,A,L,0	64.0	0.0
1076	x_U,N,P,H,N,N,3	70.0	0.0
1077	x_U,N,P,R,W,L,0	507.0	0.0
1082	x_U,N,P,R,C,S,1	56.0	0.0
1086	x_U,N,P,R,C,M,1	61.0	0.0
1090	x_U,N,P,R,C,L,1	1008.0	0.0
1093	x_U,N,P,R,A,L,0	104.0	0.0
1097	x_U,N,S,H,W,S,0	1166.0	0.0
1101	x_U,N,S,H,W,P,0	153.0	0.0
1105	x_U,N,S,H,W,M,0	231.0	0.0
1109	x_U,N,S,H,W,L,0	2199.0	0.0
1114	x_U,N,S,H,C,S,1	483.0	0.0
1118	x_U,N,S,H,C,P,1	180.0	0.0
1122	x_U,N,S,H,C,M,1	324.0	0.0
1126	x_U,N,S,H,C,L,1	4284.0	0.0
1129	x_U,N,S,H,A,S,0	188.0	0.0
1133	x_U,N,S,H,A,L,0	129.0	0.0
1139	x_U,N,S,H,L,L,2	147.0	0.0
1144	x_U,N,S,H,N,N,3	215.0	0.0
1147	x_U,N,S,R,P,L,2	78.0	0.0
1152	x_U,N,S,R,D,M,3	59.0	0.0
1156	x_U,N,S,R,D,L,3	99.0	0.0
1157	x_U,N,S,R,W,S,0	959.0	0.0
1161	x_U,N,S,R,W,P,0	167.0	0.0
1165	x_U,N,S,R,W,M,0	332.0	0.0
1169	x_U,N,S,R,W,L,0	2961.0	0.0
1174	x_U,N,S,R,C,S,1	290.0	0.0
1178	x_U,N,S,R,C,P,1	260.0	0.0
1182	x_U,N,S,R,C,M,1	597.0	0.0
1186	x_U,N,S,R,C,L,1	6804.0	0.0
1189	x_U,N,S,R,A,S,0	85.0	0.0
1193	x_U,N,S,R,A,L,0	75.0	0.0
1199	x_U,N,S,R,L,L,2	191.0	0.0
1204	x_U,N,S,R,N,N,3	552.0	0.0
1208	x_K,R,N,L,P,P,3	66.0	0.0
1212	x_K,R,N,L,P,M,3	1047.0	0.0
1215	x_K,R,N,L,P,L,2	206.0	0.0
1220	x_K,R,N,L,D,M,3	160.0	0.0
1224	x_K,R,N,L,D,L,3	176.0	0.0
1225	x_K,R,N,L,W,S,0	95.0	0.0
1229	x_K,R,N,L,W,P,0	469.0	0.0
1233	x_K,R,N,L,W,M,0	2193.0	0.0
1237	x_K,R,N,L,W,L,0	3758.0	0.0
1242	x_K,R,N,L,C,P,1	101.0	0.0
1246	x_K,R,N,L,C,M,1	1081.0	0.0
1250	x_K,R,N,L,C,L,1	2608.0	0.0
1254	x_K,R,N,L,I,S,1	284.0	0.0
1258	x_K,R,N,L,I,P,1	353.0	0.0
1262	x_K,R,N,L,I,M,1	1966.0	0.0
1266	x_K,R,N,L,I,L,1	3337.0	0.0
1269	x_K,R,N,L,A,S,0	71.0	0.0
1273	x_K,R,N,L,A,P,0	242.0	0.0
1277	x_K,R,N,L,A,M,0	833.0	0.0
1281	x_K,R,N,L,A,L,0	2798.0	0.0
1287	x_K,R,N,L,L,P,2	123.0	0.0
1291	x_K,R,N,L,L,M,2	651.0	0.0
1295	x_K,R,N,L,L,L,2	498.0	0.0
1300	x_K,R,N,L,N,N,3	1361.0	0.0
1301	x_K,R,N,H,W,L,0	61.0	0.0
1306	x_K,R,N,H,C,L,1	113.0	0.0
1312	x_K,R,N,C,P,P,3	544.0	0.0
1316	x_K,R,N,C,P,M,3	3086.0	0.0
1319	x_K,R,N,C,P,L,2	2882.0	0.0
1324	x_K,R,N,C,D,P,3	72.0	0.0
1328	x_K,R,N,C,D,M,3	489.0	0.0
1332	x_K,R,N,C,D,L,3	1326.0	0.0
1333	x_K,R,N,C,W,S,0	131.0	0.0
1337	x_K,R,N,C,W,P,0	306.0	0.0
1341	x_K,R,N,C,W,M,0	2219.0	0.0
1345	x_K,R,N,C,W,L,0	2857.0	0.0
1350	x_K,R,N,C,C,P,1	60.0	0.0
1354	x_K,R,N,C,C,M,1	539.0	0.0
1358	x_K,R,N,C,C,L,1	1620.0	0.0
1362	x_K,R,N,C,I,S,1	205.0	0.0
1366	x_K,R,N,C,I,P,1	319.0	0.0
1370	x_K,R,N,C,I,M,1	1841.0	0.0
1374	x_K,R,N,C,I,L,1	3099.0	0.0
1377	x_K,R,N,C,A,S,0	117.0	0.0
1381	x_K,R,N,C,A,P,0	101.0	0.0
1385	x_K,R,N,C,A,M,0	509.0	0.0
1389	x_K,R,N,C,A,L,0	1324.0	0.0
1395	x_K,R,N,C,L,M,2	356.0	0.0
1399	x_K,R,N,C,L,L,2	293.0	0.0
1404	x_K,R,N,C,N,N,3	5982.0	0.0
1408	x_K,R,N,R,P,P,3	698.0	0.0
1412	x_K,R,N,R,P,M,3	1184.0	0.0
1415	x_K,R,N,R,P,L,2	1337.0	0.0
1419	x_K,R,N,R,D,S,2	58.0	0.0
1424	x_K,R,N,R,D,P,3	85.0	0.0
1428	x_K,R,N,R,D,M,3	1040.0	0.0
1432	x_K,R,N,R,D,L,3	1749.0	0.0
1433	x_K,R,N,R,W,S,0	132.0	0.0
1437	x_K,R,N,R,W,M,0	370.0	0.0
1441	x_K,R,N,R,W,L,0	584.0	0.0
1446	x_K,R,N,R,C,M,1	112.0	0.0
1450	x_K,R,N,R,C,L,1	292.0	0.0
1454	x_K,R,N,R,I,P,1	151.0	0.0
1458	x_K,R,N,R,I,M,1	614.0	0.0
1462	x_K,R,N,R,I,L,1	1951.0	0.0
1465	x_K,R,N,R,A,M,0	121.0	0.0
1469	x_K,R,N,R,A,L,0	253.0	0.0
1475	x_K,R,N,R,L,M,2	63.0	0.0
1479	x_K,R,N,R,L,L,2	156.0	0.0
1484	x_K,R,N,R,N,N,3	4801.0	0.0
1488	x_K,R,O,L,P,M,3	55.0	0.0
1489	x_K,R,O,L,W,L,0	554.0	0.0
1494	x_K,R,O,L,C,M,1	67.0	0.0
1498	x_K,R,O,L,C,L,1	618.0	0.0
1502	x_K,R,O,L,I,P,1	92.0	0.0
1506	x_K,R,O,L,I,M,1	317.0	0.0
1510	x_K,R,O,L,I,L,1	597.0	0.0
1513	x_K,R,O,L,A,M,0	200.0	0.0
1517	x_K,R,O,L,A,L,0	415.0	0.0
1523	x_K,R,O,L,L,M,2	105.0	0.0
1527	x_K,R,O,L,L,L,2	136.0	0.0
1529	x_K,R,O,H,W,L,0	93.0	0.0
1534	x_K,R,O,H,C,L,1	139.0	0.0
1540	x_K,R,O,C,P,M,3	120.0	0.0
1543	x_K,R,O,C,P,L,2	173.0	0.0
1548	x_K,R,O,C,D,L,3	136.0	0.0
1549	x_K,R,O,C,W,L,0	159.0	0.0
1554	x_K,R,O,C,C,L,1	55.0	0.0
1558	x_K,R,O,C,I,P,1	74.0	0.0
1562	x_K,R,O,C,I,M,1	533.0	0.0
1566	x_K,R,O,C,I,L,1	651.0	0.0
1569	x_K,R,O,C,A,P,0	58.0	0.0
1573	x_K,R,O,C,A,M,0	156.0	0.0
1577	x_K,R,O,C,A,L,0	222.0	0.0
1583	x_K,R,O,C,L,M,2	104.0	0.0
1587	x_K,R,O,C,L,L,2	69.0	0.0
1591	x_K,R,O,R,P,S,2	76.0	0.0
1596	x_K,R,O,R,P,M,3	197.0	0.0
1599	x_K,R,O,R,P,L,2	447.0	0.0
1603	x_K,R,O,R,D,S,2	80.0	0.0
1608	x_K,R,O,R,D,M,3	381.0	0.0
1612	x_K,R,O,R,D,L,3	800.0	0.0
1613	x_K,R,O,R,W,S,0	116.0	0.0
1617	x_K,R,O,R,W,M,0	241.0	0.0
1621	x_K,R,O,R,W,L,0	667.0	0.0
1626	x_K,R,O,R,C,M,1	119.0	0.0
1630	x_K,R,O,R,C,L,1	539.0	0.0
1634	x_K,R,O,R,I,M,1	419.0	0.0
1638	x_K,R,O,R,I,L,1	345.0	0.0
1641	x_K,R,O,R,A,M,0	212.0	0.0
1645	x_K,R,O,R,A,L,0	173.0	0.0
1652	x_K,R,P,L,P,M,3	235.0	0.0
1655	x_K,R,P,L,P,L,2	120.0	0.0
1660	x_K,R,P,L,D,M,3	118.0	0.0
1664	x_K,R,P,L,D,L,3	165.0	0.0
1665	x_K,R,P,L,W,M,0	137.0	0.0
1669	x_K,R,P,L,W,L,0	471.0	0.0
1674	x_K,R,P,L,C,L,1	63.0	0.0
1678	x_K,R,P,L,I,P,1	230.0	0.0
1682	x_K,R,P,L,I,M,1	1627.0	0.0
1686	x_K,R,P,L,I,L,1	2057.0	0.0
1689	x_K,R,P,L,A,P,0	236.0	0.0
1693	x_K,R,P,L,A,M,0	769.0	0.0
1697	x_K,R,P,L,A,L,0	967.0	0.0
1703	x_K,R,P,L,L,P,2	78.0	0.0
1707	x_K,R,P,L,L,M,2	273.0	0.0
1711	x_K,R,P,L,L,L,2	235.0	0.0
1716	x_K,R,P,L,N,N,3	59.0	0.0
1720	x_K,R,P,H,D,L,3	54.0	0.0
1721	x_K,R,P,H,W,M,0	123.0	0.0
1725	x_K,R,P,H,W,L,0	111.0	0.0
1730	x_K,R,P,H,C,L,1	90.0	0.0
1734	x_K,R,P,H,I,M,1	80.0	0.0
1738	x_K,R,P,H,I,L,1	86.0	0.0
1741	x_K,R,P,H,A,M,0	71.0	0.0
1747	x_K,R,P,H,L,L,2	55.0	0.0
1752	x_K,R,P,C,P,P,3	71.0	0.0
1756	x_K,R,P,C,P,M,3	842.0	0.0
1759	x_K,R,P,C,P,L,2	352.0	0.0
1764	x_K,R,P,C,D,P,3	78.0	0.0
1768	x_K,R,P,C,D,M,3	118.0	0.0
1772	x_K,R,P,C,D,L,3	311.0	0.0
1773	x_K,R,P,C,W,M,0	486.0	0.0
1777	x_K,R,P,C,W,L,0	581.0	0.0
1782	x_K,R,P,C,C,L,1	154.0	0.0
1786	x_K,R,P,C,I,P,1	331.0	0.0
1790	x_K,R,P,C,I,M,1	2301.0	0.0
1794	x_K,R,P,C,I,L,1	2993.0	0.0
1797	x_K,R,P,C,A,P,0	167.0	0.0
1801	x_K,R,P,C,A,M,0	546.0	0.0
1805	x_K,R,P,C,A,L,0	837.0	0.0
1811	x_K,R,P,C,L,P,2	114.0	0.0
1815	x_K,R,P,C,L,M,2	363.0	0.0
1819	x_K,R,P,C,L,L,2	551.0	0.0
1824	x_K,R,P,C,N,N,3	218.0	0.0
1827	x_K,R,P,R,P,S,2	541.0	0.0
1832	x_K,R,P,R,P,P,3	622.0	0.0
1836	x_K,R,P,R,P,M,3	1422.0	0.0
1839	x_K,R,P,R,P,L,2	2483.0	0.0
1843	x_K,R,P,R,D,S,2	443.0	0.0
1848	x_K,R,P,R,D,P,3	257.0	0.0
1852	x_K,R,P,R,D,M,3	2078.0	0.0
1856	x_K,R,P,R,D,L,3	3278.0	0.0
1857	x_K,R,P,R,W,S,0	878.0	0.0
1861	x_K,R,P,R,W,P,0	304.0	0.0
1865	x_K,R,P,R,W,M,0	1583.0	0.0
1869	x_K,R,P,R,W,L,0	2365.0	0.0
1874	x_K,R,P,R,C,S,1	445.0	0.0
1878	x_K,R,P,R,C,P,1	125.0	0.0
1882	x_K,R,P,R,C,M,1	474.0	0.0
1886	x_K,R,P,R,C,L,1	1720.0	0.0
1890	x_K,R,P,R,I,S,1	299.0	0.0
1894	x_K,R,P,R,I,P,1	904.0	0.0
1898	x_K,R,P,R,I,M,1	2767.0	0.0
1902	x_K,R,P,R,I,L,1	2047.0	0.0
1905	x_K,R,P,R,A,S,0	83.0	0.0
1909	x_K,R,P,R,A,P,0	102.0	0.0
1913	x_K,R,P,R,A,M,0	885.0	0.0
1917	x_K,R,P,R,A,L,0	872.0	0.0
1924	x_K,R,P,R,L,S,3	58.0	0.0
1927	x_K,R,P,R,L,P,2	92.0	0.0
1931	x_K,R,P,R,L,M,2	276.0	0.0
1935	x_K,R,P,R,L,L,2	400.0	0.0
1940	x_K,R,P,R,N,N,3	504.0	0.0
1943	x_K,N,N,L,P,S,2	408.0	0.0
1948	x_K,N,N,L,P,P,3	204.0	0.0
1952	x_K,N,N,L,P,M,3	2494.0	0.0
1955	x_K,N,N,L,P,L,2	3075.0	0.0
1959	x_K,N,N,L,D,S,2	645.0	0.0
1964	x_K,N,N,L,D,P,3	154.0	0.0
1968	x_K,N,N,L,D,M,3	1068.0	0.0
1972	x_K,N,N,L,D,L,3	2622.0	0.0
1973	x_K,N,N,L,W,S,0	1056.0	0.0
1977	x_K,N,N,L,W,P,0	603.0	0.0
1981	x_K,N,N,L,W,M,0	3554.0	0.0
1985	x_K,N,N,L,W,L,0	7524.0	0.0
1990	x_K,N,N,L,C,S,1	592.0	0.0
1994	x_K,N,N,L,C,P,1	240.0	0.0
1998	x_K,N,N,L,C,M,1	1857.0	0.0
2002	x_K,N,N,L,C,L,1	6685.0	0.0
2006	x_K,N,N,L,I,S,1	1577.0	0.0
2010	x_K,N,N,L,I,P,1	489.0	0.0
2014	x_K,N,N,L,I,M,1	2908.0	0.0
2018	x_K,N,N,L,I,L,1	5152.0	0.0
2021	x_K,N,N,L,A,S,0	556.0	0.0
2025	x_K,N,N,L,A,P,0	431.0	0.0
2029	x_K,N,N,L,A,M,0	2155.0	0.0
2033	x_K,N,N,L,A,L,0	4029.0	0.0
2040	x_K,N,N,L,L,S,3	51.0	0.0
2043	x_K,N,N,L,L,P,2	143.0	0.0
2047	x_K,N,N,L,L,M,2	919.0	0.0
2051	x_K,N,N,L,L,L,2	817.0	0.0
2056	x_K,N,N,L,N,N,3	7038.0	0.0
2060	x_K,N,N,H,P,M,3	65.0	0.0
2061	x_K,N,N,H,W,M,0	54.0	0.0
2066	x_K,N,N,H,I,P,1	76.0	0.0
2070	x_K,N,N,H,I,M,1	103.0	0.0
2074	x_K,N,N,H,I,L,1	66.0	0.0
2077	x_K,N,N,H,A,M,0	69.0	0.0
2083	x_K,N,N,H,L,M,2	55.0	0.0
2087	x_K,N,N,C,P,S,2	1195.0	0.0
2092	x_K,N,N,C,P,P,3	3479.0	0.0
