index	slack	dual
140	0.0	-3.98
142	0.0	-4.98
143	0.0	-2.98
144	0.0	-3.98
146	0.0	-2.99
148	0.0	-2.99
151	0.0	-4.98
153	0.0	-2.0
155	0.0	-3.99
157	0.0	-2.99
159	0.0	-3.99
160	0.0	-1.99
161	0.0	-3.98
163	0.0	-4.98
164	0.0	-2.98
165	0.0	-3.98
167	0.0	-2.98
174	0.0	-3.99
175	0.0	-1.99
176	0.0	-3.98
178	0.0	-4.98
179	0.0	-3.98
181	0.0	-2.99
182	0.0	-3.99
184	0.0	-2.99
185	0.0	-4.98
187	0.0	-4.98
191	0.0	-2.0
193	0.0	-3.99
195	0.0	-2.99
197	0.0	-3.99
198	0.0	-1.99
199	0.0	-3.98
201	0.0	-4.98
202	0.0	-2.98
203	0.0	-3.98
205	0.0	-3.99
207	0.0	-0.99
208	0.0	-4.98
210	0.0	-4.98
215	0.0	-1.99
216	0.0	-3.98
218	0.0	-3.98
222	0.0	-3.98
225	0.0	-2.99
227	0.0	-1.99
228	0.0	-3.98
230	0.0	-3.98
233	0.0	-3.98
235	0.0	-2.98
236	0.0	-3.98
242	0.0	-1.99
243	0.0	-3.98
245	0.0	-2.98
246	0.0	-3.98
250	0.0	-3.99
251	0.0	-1.99
252	0.0	-3.98
254	0.0	-4.98
255	0.0	-2.98
256	0.0	-3.98
263	0.0	-3.99
265	0.0	-2.99
267	0.0	-3.99
268	0.0	-1.99
269	0.0	-3.98
271	0.0	-4.98
272	0.0	-2.98
273	0.0	-3.98
287	0.0	-3.99
288	0.0	-1.99
290	0.0	-3.98
292	0.0	-3.99
301	0.0	-3.98
308	0.0	-4.98
309	0.0	-3.98
312	0.0	-3.99
313	0.0	-1.99
314	0.0	-3.98
316	0.0	-4.98
317	0.0	-2.98
318	0.0	-3.98
320	0.0	-2.99
325	0.0	-2.99
327	0.0	-3.99
328	0.0	-1.99
329	0.0	-3.98
331	0.0	-4.98
332	0.0	-2.98
333	0.0	-3.98
335	0.0	-2.99
340	0.0	-2.0
342	0.0	-2.99
344	0.0	-3.99
345	0.0	-1.99
346	0.0	-3.98
348	0.0	-2.98
349	0.0	-3.98
351	0.0	-2.99
352	0.0	-2.98
353	0.0	-3.99
355	0.0	-2.99
356	0.0	-0.99
357	0.0	-4.98
360	0.0	-4.98
366	0.0	-2.0
369	0.0	-2.99
371	0.0	-3.99
372	0.0	-1.99
373	0.0	-3.98
375	0.0	-2.98
376	0.0	-3.98
378	0.0	-2.99
379	0.0	-2.98
380	0.0	-3.99
382	0.0	-2.99
383	0.0	-0.99
384	0.0	-4.98
386	0.0	-4.98
390	0.0	-2.0
392	0.0	-3.99
394	0.0	-2.99
396	0.0	-3.99
397	0.0	-3.98
399	0.0	-3.98
401	0.0	-2.98
402	0.0	-3.99
404	0.0	-4.98
406	0.0	-4.98
409	0.0	-2.0
411	0.0	-3.98
413	0.0	-2.98
414	0.0	-3.99
416	0.0	-4.98
418	0.0	-4.98
422	0.0	-2.0
427	0.0	-2.98
428	0.0	-3.99
430	0.0	-0.99
431	0.0	-4.98
433	0.0	-4.98
435	0.0	-4.98
436	0.0	-2.0
438	0.0	-3.99
439	0.0	-2.99
441	0.0	-3.99
442	0.0	-3.98
444	0.0	-3.98
446	0.0	-3.99
448	0.0	-4.98
450	0.0	-2.0
452	0.0	-2.99
454	0.0	-3.98
457	0.0	-2.98
458	0.0	-3.99
460	0.0	-0.99
461	0.0	-4.98
464	0.0	-4.98
468	0.0	-3.98
471	0.0	-3.99
473	0.0	-4.98
476	0.0	-2.0
479	0.0	-2.99
481	0.0	-3.98
484	0.0	-2.98
485	0.0	-3.99
487	0.0	-0.99
488	0.0	-4.98
491	0.0	-4.98
494	0.0	-4.98
496	0.0	-2.0
498	0.0	-3.99
500	0.0	-2.99
502	0.0	-3.99
503	0.0	-1.99
504	0.0	-3.98
506	0.0	-4.98
507	0.0	-2.98
508	0.0	-3.98
510	0.0	-2.99
511	0.0	-2.98
512	0.0	-3.99
514	0.0	-2.99
515	0.0	-0.99
516	0.0	-4.98
518	0.0	-3.99
520	0.0	-4.98
523	0.0	-4.98
525	0.0	-2.0
527	0.0	-3.99
529	0.0	-2.99
531	0.0	-3.99
532	0.0	-1.99
533	0.0	-3.98
535	0.0	-4.98
536	0.0	-2.98
537	0.0	-3.98
539	0.0	-2.99
540	0.0	-2.98
541	0.0	-3.99
543	0.0	-2.99
544	0.0	-0.99
545	0.0	-4.98
547	0.0	-3.99
549	0.0	-4.98
552	0.0	-2.0
553	0.0	-3.98
554	0.0	-2.98
555	0.0	-3.99
557	0.0	-4.98
558	0.0	-4.98
559	0.0	-4.98
561	0.0	-2.0
563	0.0	-3.99
565	0.0	-2.99
567	0.0	-3.99
568	0.0	-1.99
569	0.0	-3.98
571	0.0	-4.98
572	0.0	-2.98
573	0.0	-3.98
575	0.0	-2.99
576	0.0	-2.98
577	0.0	-3.99
579	0.0	-2.99
580	0.0	-0.99
581	0.0	-4.98
583	0.0	-3.99
585	0.0	-4.98
589	0.0	-4.98
591	0.0	-2.0
594	0.0	-2.99
596	0.0	-1.99
597	0.0	-3.98
599	0.0	-3.98
601	0.0	-2.98
602	0.0	-3.99
604	0.0	-0.99
605	0.0	-4.98
608	0.0	-4.98
613	0.0	-3.98
616	0.0	-3.99
618	0.0	-4.98
620	0.0	-4.98
621	0.0	-2.0
623	0.0	-2.99
625	0.0	-3.98
627	0.0	-3.98
629	0.0	-3.99
631	0.0	-4.98
633	0.0	-4.98
635	0.0	-4.98
637	0.0	-2.0
640	0.0	-2.99
642	0.0	-1.99
643	0.0	-3.98
645	0.0	-2.98
646	0.0	-3.98
648	0.0	-2.98
649	0.0	-3.99
651	0.0	-4.98
653	0.0	-4.98
657	0.0	-2.98
658	0.0	-3.99
660	0.0	-4.98
662	0.0	-2.0
664	0.0	-2.99
666	0.0	-1.99
667	0.0	-3.98
669	0.0	-3.98
671	0.0	-2.98
672	0.0	-3.99
674	0.0	-4.98
676	0.0	-4.98
679	0.0	-4.98
681	0.0	-2.0
684	0.0	-2.99
686	0.0	-1.99
687	0.0	-3.98
689	0.0	-3.98
691	0.0	-2.98
692	0.0	-3.99
694	0.0	-4.98
697	0.0	-4.98
700	0.0	-1.99
701	0.0	-3.98
705	0.0	-4.98
706	0.0	-1.99
707	0.0	-3.98
709	0.0	-3.98
711	0.0	-3.99
713	0.0	-4.98
715	0.0	-4.98
719	0.0	-2.0
721	0.0	-2.99
723	0.0	-3.98
725	0.0	-3.98
727	0.0	-2.98
728	0.0	-3.99
730	0.0	-4.98
732	0.0	-4.98
735	0.0	-4.98
737	0.0	-2.0
739	0.0	-3.99
741	0.0	-2.99
743	0.0	-3.99
744	0.0	-1.99
745	0.0	-3.98
747	0.0	-4.98
748	0.0	-2.98
749	0.0	-3.98
751	0.0	-2.99
752	0.0	-2.98
753	0.0	-3.99
755	0.0	-2.99
756	0.0	-0.99
757	0.0	-4.98
759	0.0	-3.99
761	0.0	-4.98
764	0.0	-3.99
765	0.0	-1.99
766	0.0	-3.98
768	0.0	-4.98
769	0.0	-2.98
770	0.0	-3.98
772	0.0	-2.98
773	0.0	-3.99
775	0.0	-2.99
776	0.0	-0.99
777	0.0	-4.98
780	0.0	-4.98
783	0.0	-3.99
784	0.0	-1.99
785	0.0	-3.98
787	0.0	-2.98
788	0.0	-3.98
790	0.0	-2.98
792	0.0	-0.99
793	0.0	-4.98
796	0.0	-4.98
799	0.0	-1.99
800	0.0	-3.98
802	0.0	-3.98
804	0.0	-2.98
805	0.0	-3.99
807	0.0	-2.99
808	0.0	-0.99
809	0.0	-4.98
812	0.0	-4.98
815	0.0	-1.99
816	0.0	-3.98
819	0.0	-3.99
821	0.0	-0.99
822	0.0	-4.98
824	0.0	-4.98
827	0.0	-1.99
828	0.0	-3.98
830	0.0	-2.98
832	0.0	-2.98
833	0.0	-3.99
835	0.0	-0.99
836	0.0	-4.98
839	0.0	-4.98
841	0.0	-1.99
842	0.0	-3.98
844	0.0	-2.98
845	0.0	-3.98
847	0.0	-2.98
848	0.0	-3.99
850	0.0	-0.99
851	0.0	-4.98
854	0.0	-4.98
857	0.0	-2.98
858	0.0	-3.99
860	0.0	-0.99
861	0.0	-4.98
864	0.0	-4.98
866	0.0	-3.98
869	0.0	-2.98
870	0.0	-3.99
872	0.0	-0.99
873	0.0	-4.98
876	0.0	-4.98
878	0.0	-3.99
879	0.0	-1.99
880	0.0	-3.98
882	0.0	-4.98
884	0.0	-2.99
885	0.0	-2.98
886	0.0	-3.99
888	0.0	-2.99
889	0.0	-0.99
890	0.0	-4.98
893	0.0	-4.98
896	0.0	-3.99
897	0.0	-1.99
898	0.0	-3.98
900	0.0	-4.98
901	0.0	-2.98
902	0.0	-3.98
904	0.0	-2.98
905	0.0	-3.99
907	0.0	-0.99
908	0.0	-4.98
911	0.0	-4.98
913	0.0	-3.99
914	0.0	-1.99
915	0.0	-3.98
918	0.0	-2.99
919	0.0	-2.98
920	0.0	-3.99
922	0.0	-2.99
923	0.0	-0.99
924	0.0	-4.98
927	0.0	-4.98
930	0.0	-4.98
932	0.0	-3.99
934	0.0	-3.99
935	0.0	-1.99
936	0.0	-3.98
938	0.0	-4.98
939	0.0	-2.98
940	0.0	-3.98
942	0.0	-2.99
943	0.0	-2.98
944	0.0	-3.99
946	0.0	-2.99
947	0.0	-0.99
948	0.0	-4.98
951	0.0	-4.98
954	0.0	-4.98
955	0.0	-2.0
957	0.0	-3.99
958	0.0	-2.99
960	0.0	-3.99
961	0.0	-3.98
964	0.0	-2.99
965	0.0	-3.99
967	0.0	-0.99
968	0.0	-4.98
971	0.0	-4.98
974	0.0	-1.99
975	0.0	-3.98
977	0.0	-2.98
978	0.0	-3.98
980	0.0	-2.98
981	0.0	-3.99
983	0.0	-0.99
984	0.0	-4.98
987	0.0	-4.98
990	0.0	-2.0
993	0.0	-3.98
996	0.0	-2.98
997	0.0	-3.99
999	0.0	-0.99
1000	0.0	-4.98
1003	0.0	-4.98
1006	0.0	-2.0
1009	0.0	-3.99
1010	0.0	-1.99
1011	0.0	-3.98
1013	0.0	-3.98
1015	0.0	-2.99
1016	0.0	-2.98
1017	0.0	-3.99
1019	0.0	-0.99
1020	0.0	-4.98
1022	0.0	-3.99
1024	0.0	-4.98
1029	0.0	-2.98
1030	0.0	-0.99
1031	0.0	-4.98
1034	0.0	-1.99
1035	0.0	-3.98
1037	0.0	-2.98
1038	0.0	-3.98
1040	0.0	-2.99
1041	0.0	-2.98
1042	0.0	-3.99
1044	0.0	-0.99
1045	0.0	-4.98
1048	0.0	-4.98
1050	0.0	-1.99
1051	0.0	-3.98
1054	0.0	-2.98
1055	0.0	-3.99
1057	0.0	-0.99
1058	0.0	-4.98
1061	0.0	-4.98
1063	0.0	-2.0
1065	0.0	-2.99
1067	0.0	-1.99
1068	0.0	-3.98
1070	0.0	-2.98
1071	0.0	-3.98
1073	0.0	-2.99
1074	0.0	-2.98
1075	0.0	-3.99
1077	0.0	-0.99
1078	0.0	-4.98
1081	0.0	-4.98
1084	0.0	-2.98
1085	0.0	-0.99
1086	0.0	-4.98
1088	0.0	-4.98
1089	0.0	-1.99
1090	0.0	-3.98
1093	0.0	-2.98
1095	0.0	-0.99
1096	0.0	-4.98
1099	0.0	-4.98
1102	0.0	-2.0
1105	0.0	-1.99
1106	0.0	-3.98
1108	0.0	-2.98
1109	0.0	-3.98
1111	0.0	-2.98
1112	0.0	-3.99
1114	0.0	-0.99
1115	0.0	-4.98
1118	0.0	-4.98
1120	0.0	-2.0
1121	0.0	-2.99
1123	0.0	-1.99
1124	0.0	-3.98
1126	0.0	-2.98
1127	0.0	-3.98
1129	0.0	-3.99
1131	0.0	-4.98
1134	0.0	-4.98
1137	0.0	-1.99
1138	0.0	-3.98
1140	0.0	-3.98
1142	0.0	-2.98
1143	0.0	-3.99
1145	0.0	-0.99
1146	0.0	-4.98
1149	0.0	-4.98
1152	0.0	-3.99
1153	0.0	-1.99
1154	0.0	-3.98
1156	0.0	-4.98
1157	0.0	-2.98
1158	0.0	-3.98
1160	0.0	-2.99
1161	0.0	-2.98
1162	0.0	-3.99
1164	0.0	-2.99
1165	0.0	-0.99
1166	0.0	-4.98
1168	0.0	-3.99
1170	0.0	-4.98
1174	0.0	-1.99
1175	0.0	-3.98
1177	0.0	-2.98
1178	0.0	-3.98
1180	0.0	-2.98
1181	0.0	-3.99
1183	0.0	-0.99
1184	0.0	-4.98
1187	0.0	-4.98
1190	0.0	-4.98
1192	0.0	-2.0
1195	0.0	-2.99
1197	0.0	-3.99
1198	0.0	-1.99
1199	0.0	-3.98
1201	0.0	-4.98
1202	0.0	-2.98
1203	0.0	-3.98
1205	0.0	-2.99
1206	0.0	-2.98
1207	0.0	-3.99
1209	0.0	-2.99
1210	0.0	-0.99
1211	0.0	-4.98
1213	0.0	-3.99
1215	0.0	-4.98
1219	0.0	-2.0
1220	0.0	-1.99
1221	0.0	-3.98
1223	0.0	-2.98
1224	0.0	-3.98
1226	0.0	-2.99
1227	0.0	-2.98
1228	0.0	-3.99
1230	0.0	-2.99
1231	0.0	-0.99
1232	0.0	-4.98
1235	0.0	-4.98
1238	0.0	-3.98
1240	0.0	-2.98
1241	0.0	-3.99
1243	0.0	-0.99
1244	0.0	-4.98
1247	0.0	-4.98
1251	0.0	-2.0
1253	0.0	-1.99
1254	0.0	-3.98
1257	0.0	-2.99
1258	0.0	-2.98
1259	0.0	-3.99
1261	0.0	-2.99
1262	0.0	-0.99
1263	0.0	-4.98
1265	0.0	-3.99
1267	0.0	-4.98
1270	0.0	-2.0
1271	0.0	-3.98
1273	0.0	-2.99
1274	0.0	-2.98
1275	0.0	-3.99
1277	0.0	-2.99
1278	0.0	-0.99
1279	0.0	-4.98
1282	0.0	-4.98
1285	0.0	-2.98
1286	0.0	-3.99
1288	0.0	-0.99
1289	0.0	-4.98
1292	0.0	-4.98
1294	0.0	-2.98
1295	0.0	-3.99
1297	0.0	-0.99
1298	0.0	-4.98
1301	0.0	-4.98
1303	0.0	-2.98
1304	0.0	-3.99
1306	0.0	-0.99
1307	0.0	-4.98
1310	0.0	-4.98
1312	0.0	-2.98
1313	0.0	-3.99
1315	0.0	-0.99
1316	0.0	-4.98
1319	0.0	-4.98
1321	0.0	-1.99
1322	0.0	-3.98
1325	0.0	-2.98
1326	0.0	-3.99
1328	0.0	-2.99
1329	0.0	-0.99
1330	0.0	-4.98
1333	0.0	-4.98
1336	0.0	-3.98
1338	0.0	-3.98
1340	0.0	-2.98
1341	0.0	-3.99
1343	0.0	-0.99
1344	0.0	-4.98
1347	0.0	-4.98
1350	0.0	-2.0
1352	0.0	-3.98
1354	0.0	-2.98
1355	0.0	-3.99
1357	0.0	-0.99
1358	0.0	-4.98
1361	0.0	-4.98
1364	0.0	-2.0
1366	0.0	-2.99
1367	0.0	-1.99
1368	0.0	-3.98
1371	0.0	-2.99
1372	0.0	-2.98
1373	0.0	-3.99
1375	0.0	-2.99
1376	0.0	-0.99
1377	0.0	-4.98
1380	0.0	-4.98
1383	0.0	-4.98
1385	0.0	-2.0
1387	0.0	-3.99
1389	0.0	-2.99
1391	0.0	-3.99
1392	0.0	-1.99
1393	0.0	-3.98
1395	0.0	-4.98
1396	0.0	-2.98
1397	0.0	-3.98
1399	0.0	-2.99
1400	0.0	-2.98
1401	0.0	-3.99
1403	0.0	-2.99
1404	0.0	-0.99
1405	0.0	-4.98
1408	0.0	-4.98
1414	0.0	-2.98
1415	0.0	-3.99
1417	0.0	-0.99
1418	0.0	-4.98
1421	0.0	-4.98
1424	0.0	-4.98
1426	0.0	-2.0
1428	0.0	-3.99
1430	0.0	-2.99
1432	0.0	-3.99
1433	0.0	-1.99
1434	0.0	-3.98
1436	0.0	-4.98
1437	0.0	-2.98
1438	0.0	-3.98
1440	0.0	-2.99
1441	0.0	-2.98
1442	0.0	-3.99
1444	0.0	-2.99
1445	0.0	-0.99
1446	0.0	-4.98
1449	0.0	-4.98
1453	0.0	-3.98
1455	0.0	-2.99
1456	0.0	-2.98
1457	0.0	-3.99
1459	0.0	-2.99
1460	0.0	-0.99
1461	0.0	-4.98
1464	0.0	-4.98
1467	0.0	-2.98
1468	0.0	-3.99
1469	0.0	-0.99
1470	0.0	-4.98
1473	0.0	-4.98
1475	0.0	-2.98
1476	0.0	-3.99
1478	0.0	-0.99
1479	0.0	-4.98
1482	0.0	-4.98
1486	0.0	-2.98
1487	0.0	-3.99
1489	0.0	-0.99
1490	0.0	-4.98
1493	0.0	-4.98
1495	0.0	-3.98
1497	0.0	-2.98
1498	0.0	-3.99
1500	0.0	-0.99
1501	0.0	-4.98
1504	0.0	-4.98
1506	0.0	-2.98
1507	0.0	-3.99
1508	0.0	-0.99
1509	0.0	-4.98
1512	0.0	-4.98
1515	0.0	-2.98
1516	0.0	-3.99
1518	0.0	-0.99
1519	0.0	-4.98
1522	0.0	-4.98
1524	0.0	-1.99
1525	0.0	-3.98
1527	0.0	-2.98
1528	0.0	-3.98
1530	0.0	-2.98
1531	0.0	-3.99
1533	0.0	-0.99
1534	0.0	-4.98
1537	0.0	-4.98
1540	0.0	-2.98
1541	0.0	-3.99
1543	0.0	-0.99
1544	0.0	-4.98
1546	0.0	-4.98
1548	0.0	-3.98
1549	0.0	-2.98
1550	0.0	-3.99
1552	0.0	-0.99
1553	0.0	-4.98
1556	0.0	-4.98
1559	0.0	-2.0
1560	0.0	-1.99
1561	0.0	-3.98
1564	0.0	-2.99
1565	0.0	-2.98
1566	0.0	-3.99
1568	0.0	-2.99
1569	0.0	-0.99
1570	0.0	-4.98
1573	0.0	-4.98
1576	0.0	-1.99
1577	0.0	-3.98
1580	0.0	-2.98
1581	0.0	-3.99
1583	0.0	-0.99
1584	0.0	-4.98
1587	0.0	-4.98
1590	0.0	-4.98
1592	0.0	-2.0
1594	0.0	-2.99
1596	0.0	-1.99
1597	0.0	-3.98
1599	0.0	-3.98
1601	0.0	-2.99
1602	0.0	-2.98
1603	0.0	-3.99
1605	0.0	-2.99
1606	0.0	-0.99
1607	0.0	-4.98
1609	0.0	-3.99
1611	0.0	-4.98
1614	0.0	2.99
1616	0.0	1.99
1617	0.0	3.98
1619	0.0	2.98
1620	0.0	3.98
1622	0.0	3.99
1624	0.0	4.98
1626	0.0	4.98
1628	0.0	1.99
1629	0.0	3.98
1631	0.0	2.98
1632	0.0	3.98
1634	0.0	4.98
1635	0.0	4.98
1637	0.0	2.0
1640	0.0	2.99
1642	0.0	3.99
1643	0.0	1.99
1644	0.0	3.98
1646	0.0	4.98
1647	0.0	2.98
1648	0.0	3.98
1650	0.0	3.99
1652	0.0	4.98
1654	0.0	4.98
1657	0.0	2.0
1659	0.0	2.99
1661	0.0	3.99
1662	0.0	1.99
1663	0.0	3.98
1665	0.0	2.98
1666	0.0	3.98
1675	0.0	3.98
1677	0.0	4.98
1678	0.0	3.98
1682	0.0	3.99
1683	0.0	1.99
1684	0.0	3.98
1686	0.0	4.98
1687	0.0	2.98
1688	0.0	3.98
1691	0.0	3.99
1692	0.0	1.99
1693	0.0	3.98
1695	0.0	4.98
1696	0.0	2.98
1697	0.0	3.98
1700	0.0	4.98
1702	0.0	1.99
1703	0.0	3.98
1705	0.0	3.98
1708	0.0	4.98
1710	0.0	3.99
1712	0.0	3.99
1713	0.0	1.99
1714	0.0	3.98
1716	0.0	4.98
1717	0.0	2.98
1718	0.0	3.98
1720	0.0	2.99
1722	0.0	2.99
1725	0.0	4.98
1727	0.0	2.0
1729	0.0	3.99
1731	0.0	2.99
1733	0.0	3.99
1734	0.0	1.99
1735	0.0	3.98
1737	0.0	4.98
1738	0.0	2.98
1739	0.0	3.98
1741	0.0	2.98
1748	0.0	3.99
1749	0.0	1.99
1750	0.0	3.98
1752	0.0	4.98
1753	0.0	3.98
1755	0.0	2.99
1756	0.0	3.99
1758	0.0	2.99
1759	0.0	4.98
1761	0.0	4.98
1765	0.0	2.0
1767	0.0	3.99
1769	0.0	2.99
1771	0.0	3.99
1772	0.0	1.99
1773	0.0	3.98
1775	0.0	4.98
1776	0.0	2.98
1777	0.0	3.98
1779	0.0	3.99
1781	0.0	0.99
1782	0.0	4.98
1784	0.0	4.98
1789	0.0	1.99
1790	0.0	3.98
1792	0.0	3.98
1796	0.0	3.98
1799	0.0	2.99
1801	0.0	1.99
1802	0.0	3.98
1804	0.0	3.98
1807	0.0	3.98
1809	0.0	2.98
1810	0.0	3.98
1816	0.0	1.99
1817	0.0	3.98
1819	0.0	2.98
1820	0.0	3.98
1824	0.0	3.99
1825	0.0	1.99
1826	0.0	3.98
1828	0.0	4.98
1829	0.0	2.98
1830	0.0	3.98
1837	0.0	3.99
1839	0.0	2.99
1841	0.0	3.99
1842	0.0	1.99
1843	0.0	3.98
1845	0.0	4.98
1846	0.0	2.98
1847	0.0	3.98
1861	0.0	3.99
1862	0.0	1.99
1864	0.0	3.98
1866	0.0	3.99
1875	0.0	3.98
1882	0.0	4.98
1883	0.0	3.98
1886	0.0	3.99
1887	0.0	1.99
1888	0.0	3.98
1890	0.0	4.98
1891	0.0	2.98
1892	0.0	3.98
1894	0.0	2.99
1899	0.0	2.99
1901	0.0	3.99
1902	0.0	1.99
1903	0.0	3.98
1905	0.0	4.98
1906	0.0	2.98
1907	0.0	3.98
1909	0.0	2.99
1914	0.0	2.0
1916	0.0	2.99
1918	0.0	3.99
1919	0.0	1.99
1920	0.0	3.98
1922	0.0	2.98
1923	0.0	3.98
1925	0.0	2.99
1926	0.0	2.98
1927	0.0	3.99
1929	0.0	2.99
1930	0.0	0.99
1931	0.0	4.98
1934	0.0	4.98
1940	0.0	2.0
1943	0.0	2.99
1945	0.0	3.99
1946	0.0	1.99
1947	0.0	3.98
1949	0.0	2.98
1950	0.0	3.98
1952	0.0	2.99
1953	0.0	2.98
1954	0.0	3.99
1956	0.0	2.99
1957	0.0	0.99
1958	0.0	4.98
1960	0.0	4.98
1964	0.0	2.0
1966	0.0	3.99
1968	0.0	2.99
1970	0.0	3.99
1971	0.0	3.98
1973	0.0	3.98
1975	0.0	2.98
1976	0.0	3.99
1978	0.0	4.98
1980	0.0	4.98
1983	0.0	2.0
1985	0.0	3.98
1987	0.0	2.98
1988	0.0	3.99
1990	0.0	4.98
1992	0.0	4.98
1996	0.0	2.0
2001	0.0	2.98
2002	0.0	3.99
2004	0.0	0.99
2005	0.0	4.98
2007	0.0	4.98
2009	0.0	4.98
2010	0.0	2.0
2012	0.0	3.99
2013	0.0	2.99
2015	0.0	3.99
2016	0.0	3.98
2018	0.0	3.98
2020	0.0	3.99
2022	0.0	4.98
2024	0.0	2.0
2026	0.0	2.99
2028	0.0	3.98
2031	0.0	2.98
2032	0.0	3.99
2034	0.0	0.99
2035	0.0	4.98
2038	0.0	4.98
2042	0.0	3.98
2045	0.0	3.99
2047	0.0	4.98
2050	0.0	2.0
2053	0.0	2.99
2055	0.0	3.98
2058	0.0	2.98
2059	0.0	3.99
2061	0.0	0.99
2062	0.0	4.98
2065	0.0	4.98
2068	0.0	4.98
2070	0.0	2.0
2072	0.0	3.99
2074	0.0	2.99
2076	0.0	3.99
2077	0.0	1.99
2078	0.0	3.98
2080	0.0	4.98
2081	0.0	2.98
2082	0.0	3.98
2084	0.0	2.99
2085	0.0	2.98
2086	0.0	3.99
2088	0.0	2.99
2089	0.0	0.99
2090	0.0	4.98
2092	0.0	3.99
2094	0.0	4.98
2097	0.0	4.98
2099	0.0	2.0
2101	0.0	3.99
2103	0.0	2.99
2105	0.0	3.99
2106	0.0	1.99
2107	0.0	3.98
2109	0.0	4.98
2110	0.0	2.98
2111	0.0	3.98
2113	0.0	2.99
2114	0.0	2.98
2115	0.0	3.99
2117	0.0	2.99
2118	0.0	0.99
2119	0.0	4.98
2121	0.0	3.99
2123	0.0	4.98
2126	0.0	2.0
2127	0.0	3.98
2128	0.0	2.98
2129	0.0	3.99
2131	0.0	4.98
2132	0.0	4.98
2133	0.0	4.98
2135	0.0	2.0
2137	0.0	3.99
2139	0.0	2.99
2141	0.0	3.99
2142	0.0	1.99
2143	0.0	3.98
2145	0.0	4.98
2146	0.0	2.98
2147	0.0	3.98
2149	0.0	2.99
2150	0.0	2.98
2151	0.0	3.99
2153	0.0	2.99
2154	0.0	0.99
2155	0.0	4.98
2157	0.0	3.99
2159	0.0	4.98
2163	0.0	4.98
2165	0.0	2.0
2168	0.0	2.99
2170	0.0	1.99
2171	0.0	3.98
2173	0.0	3.98
2175	0.0	2.98
2176	0.0	3.99
2178	0.0	0.99
2179	0.0	4.98
2182	0.0	4.98
2187	0.0	3.98
2190	0.0	3.99
2192	0.0	4.98
2194	0.0	4.98
2195	0.0	2.0
2197	0.0	2.99
2199	0.0	3.98
2201	0.0	3.98
2203	0.0	3.99
2205	0.0	4.98
2207	0.0	4.98
2209	0.0	4.98
2211	0.0	2.0
2214	0.0	2.99
2216	0.0	1.99
2217	0.0	3.98
2219	0.0	2.98
2220	0.0	3.98
2222	0.0	2.98
2223	0.0	3.99
2225	0.0	4.98
2227	0.0	4.98
2231	0.0	2.98
2232	0.0	3.99
2234	0.0	4.98
2236	0.0	2.0
2238	0.0	2.99
2240	0.0	1.99
2241	0.0	3.98
2243	0.0	3.98
2245	0.0	2.98
2246	0.0	3.99
2248	0.0	4.98
2250	0.0	4.98
2253	0.0	4.98
2255	0.0	2.0
2258	0.0	2.99
2260	0.0	1.99
2261	0.0	3.98
2263	0.0	3.98
2265	0.0	2.98
2266	0.0	3.99
2268	0.0	4.98
2271	0.0	4.98
2274	0.0	1.99
2275	0.0	3.98
2279	0.0	4.98
2280	0.0	1.99
2281	0.0	3.98
2283	0.0	3.98
2285	0.0	3.99
2287	0.0	4.98
2289	0.0	4.98
2293	0.0	2.0
2295	0.0	2.99
2297	0.0	3.98
