bc_id	bc_description	bc_type	bc_multiplier	lowerbound	lowerbound_perunit_penalty	upperbound	upperbound_perunit_penalty	bookeeping_var_id	bookeeping_var_name	bookeeping_var_value	bookeeping_var_reduced_cost	total_penalty
1	200k 1 - silvicultural method NGe - time period 1	SOFT	1.0	200000.0	1.0	null	null	0	y_0	209844.21679512464	0.0	0.0
2	200k 2 - silvicultural method NGe - time period 2	SOFT	1.0	200000.0	1.0	null	null	1	y_1	209424.52836153464	0.0	0.0
3	200k 3 - silvicultural method NGe - time period 3	SOFT	1.0	200000.0	1.0	null	null	2	y_2	209005.6793048114	0.0	0.0
4	200k 4 - silvicultural method NGe - time period 4	SOFT	1.0	200000.0	1.0	null	null	3	y_3	208587.66794620192	0.0	0.0
5	200k 5 - silvicultural method NGe - time period 5	SOFT	1.0	200000.0	1.0	null	null	4	y_4	208170.49261030942	0.0	0.0
6	200k 6 - silvicultural method NGe - time period 6	SOFT	1.0	200000.0	1.0	null	null	5	y_5	207754.1516250888	0.0	0.0
7	200k 7 - silvicultural method NGe - time period 7	SOFT	1.0	200000.0	1.0	null	null	6	y_6	207338.64332183864	0.0	0.0
8	200k 8 - silvicultural method NGe - time period 8	SOFT	1.0	200000.0	1.0	null	null	7	y_7	206923.96603519493	0.0	0.0
9	200k 9 - silvicultural method NGe - time period 9	SOFT	1.0	200000.0	1.0	null	null	8	y_8	206510.11810312464	0.0	0.0
10	200k 10 - silvicultural method NGe - time period 10	SOFT	1.0	200000.0	1.0	null	null	9	y_9	206097.09786691846	0.0	0.0
11	200k 11 - silvicultural method NGe - time period 11	SOFT	1.0	200000.0	1.0	null	null	10	y_10	205684.90367118458	0.0	0.0
12	200k 12 - silvicultural method NGe - time period 12	SOFT	1.0	200000.0	1.0	null	null	11	y_11	205273.53386384205	0.0	0.0
13	200k 13 - silvicultural method NGe - time period 13	SOFT	1.0	200000.0	1.0	null	null	12	y_12	204862.98679611448	0.0	0.0
14	200k 14 - silvicultural method NGe - time period 14	SOFT	1.0	200000.0	1.0	null	null	13	y_13	204453.26082252216	0.0	0.0
15	200k 15 - silvicultural method NGe - time period 15	SOFT	1.0	200000.0	1.0	null	null	14	y_14	204044.3543008773	0.0	0.0
16	200k 16 - silvicultural method NGe - time period 16	SOFT	1.0	200000.0	1.0	null	null	15	y_15	203636.26559227548	0.0	0.0
17	200k 17 - silvicultural method NGe - time period 17	SOFT	1.0	200000.0	1.0	null	null	16	y_16	203228.99306109082	0.0	0.0
18	200k 18 - silvicultural method NGe - time period 18	SOFT	1.0	200000.0	1.0	null	null	17	y_17	202822.53507496865	0.0	0.0
19	200k 19 - silvicultural method NGe - time period 19	SOFT	1.0	200000.0	1.0	null	null	18	y_18	202416.8900048187	0.0	0.0
20	200k 20 - silvicultural method NGe - time period 20	SOFT	1.0	200000.0	1.0	null	null	19	y_19	202012.05622480906	0.0	0.0
21	200k 21 - silvicultural method NGe - time period 21	SOFT	1.0	200000.0	1.0	null	null	20	y_20	201608.0321123596	0.0	0.0
22	200k 22 - silvicultural method NGe - time period 22	SOFT	1.0	200000.0	1.0	null	null	21	y_21	201204.81604813482	0.0	0.0
23	200k 23 - silvicultural method NGe - time period 23	SOFT	1.0	200000.0	1.0	null	null	22	y_22	200802.40641603855	0.0	0.0
24	200k 24 - silvicultural method NGe - time period 24	SOFT	1.0	200000.0	1.0	null	null	23	y_23	200400.80160320646	0.0	0.0
25	200k 25 - silvicultural method NGe - time period 25	SOFT	1.0	200000.0	1.0	null	null	24	y_24	200000.0	0.0	0.0
26	200k 26 - silvicultural method PBe - time period 1	SOFT	1.0	200000.0	1.0	null	null	25	y_25	209844.21679512458	0.0	0.0
27	200k 27 - silvicultural method PBe - time period 2	SOFT	1.0	200000.0	1.0	null	null	26	y_26	209424.52836153412	0.0	0.0
28	200k 28 - silvicultural method PBe - time period 3	SOFT	1.0	200000.0	1.0	null	null	27	y_27	209005.67930481135	0.0	0.0
29	200k 29 - silvicultural method PBe - time period 4	SOFT	1.0	200000.0	1.0	null	null	28	y_28	208587.66794620178	0.0	0.0
30	200k 30 - silvicultural method PBe - time period 5	SOFT	1.0	200000.0	1.0	null	null	29	y_29	208170.4926103093	0.0	0.0
31	200k 31 - silvicultural method PBe - time period 6	SOFT	1.0	200000.0	1.0	null	null	30	y_30	207754.15162508856	0.0	0.0
32	200k 32 - silvicultural method PBe - time period 7	SOFT	1.0	200000.0	1.0	null	null	31	y_31	207338.64332183846	0.0	0.0
33	200k 33 - silvicultural method PBe - time period 8	SOFT	1.0	200000.0	1.0	null	null	32	y_32	206923.96603519504	0.0	0.0
34	200k 34 - silvicultural method PBe - time period 9	SOFT	1.0	200000.0	1.0	null	null	33	y_33	206510.1181031246	0.0	0.0
35	200k 35 - silvicultural method PBe - time period 10	SOFT	1.0	200000.0	1.0	null	null	34	y_34	206097.09786691822	0.0	0.0
36	200k 36 - silvicultural method PBe - time period 11	SOFT	1.0	200000.0	1.0	null	null	35	y_35	205684.90367118426	0.0	0.0
37	200k 37 - silvicultural method PBe - time period 12	SOFT	1.0	200000.0	1.0	null	null	36	y_36	205273.5338638417	0.0	0.0
38	200k 38 - silvicultural method PBe - time period 13	SOFT	1.0	200000.0	1.0	null	null	37	y_37	204862.98679611422	0.0	0.0
39	200k 39 - silvicultural method PBe - time period 14	SOFT	1.0	200000.0	1.0	null	null	38	y_38	204453.26082252202	0.0	0.0
40	200k 40 - silvicultural method PBe - time period 15	SOFT	1.0	200000.0	1.0	null	null	39	y_39	204044.3543008771	0.0	0.0
41	200k 41 - silvicultural method PBe - time period 16	SOFT	1.0	200000.0	1.0	null	null	40	y_40	203636.2655922751	0.0	0.0
42	200k 42 - silvicultural method PBe - time period 17	SOFT	1.0	200000.0	1.0	null	null	41	y_41	203228.99306109076	0.0	0.0
43	200k 43 - silvicultural method PBe - time period 18	SOFT	1.0	200000.0	1.0	null	null	42	y_42	202822.53507496862	0.0	0.0
44	200k 44 - silvicultural method PBe - time period 19	SOFT	1.0	200000.0	1.0	null	null	43	y_43	202416.89000481856	0.0	0.0
45	200k 45 - silvicultural method PBe - time period 20	SOFT	1.0	200000.0	1.0	null	null	44	y_44	202012.05622480917	0.0	0.0
46	200k 46 - silvicultural method PBe - time period 21	SOFT	1.0	200000.0	1.0	null	null	45	y_45	201608.03211235933	0.0	0.0
47	200k 47 - silvicultural method PBe - time period 22	SOFT	1.0	200000.0	1.0	null	null	46	y_46	201204.81604813464	0.0	0.0
