cons_id	cons_slack	cons_dual
0	-9844.216795124637	-0.0
1	-9424.528361534642	-0.0
2	-9005.679304811405	-0.0
3	-8587.667946201924	-0.0
4	-8170.4926103094185	-0.0
5	-7754.151625088794	-0.0
6	-7338.643321838637	-0.0
7	-6923.966035194928	-0.0
8	-6510.118103124638	-0.0
9	-6097.097866918455	-0.0
10	-5684.903671184584	-0.0
11	-5273.533863842051	-0.0
12	-4862.986796114477	-0.0
13	-4453.260822522163	-0.0
14	-4044.354300877312	-0.0
15	-3636.2655922754784	-0.0
16	-3228.9930610908195	-0.0
17	-2822.5350749686477	-0.0
18	-2416.890004818706	-0.0
19	-2012.0562248090573	-0.0
20	-1608.0321123595932	-0.0
21	-1204.8160481348168	-0.0
22	-802.406416038546	-0.0
23	-400.80160320646246	-0.0
25	-9844.21679512458	-0.0
26	-9424.528361534118	-0.0
27	-9005.679304811347	-0.0
28	-8587.667946201778	-0.0
29	-8170.492610309302	-0.0
30	-7754.151625088562	-0.0
31	-7338.643321838463	-0.0
32	-6923.966035195044	-0.0
33	-6510.118103124609	-0.0
34	-6097.097866918222	-0.0
35	-5684.903671184264	-0.0
36	-5273.5338638417015	-0.0
37	-4862.986796114215	-0.0
38	-4453.260822522017	-0.0
39	-4044.3543008771085	-0.0
40	-3636.2655922751	-0.0
41	-3228.9930610907613	-0.0
42	-2822.5350749686186	-0.0
43	-2416.8900048185606	-0.0
44	-2012.0562248091737	-0.0
45	-1608.0321123593312	-0.0
46	-1204.8160481346422	-0.0
47	-802.4064160384005	-0.0
48	-400.80160320628784	-0.0
50	-9844.216795124725	-0.0
51	-9424.528361534467	-0.0
52	-9005.67930481123	-0.0
53	-8587.667946201895	-0.0
54	-8170.492610309098	-0.0
55	-7754.151625088678	-0.0
56	-7338.64332183855	-0.0
57	-6923.966035194753	-0.0
58	-6510.118103124609	-0.0
59	-6097.097866918164	-0.0
60	-5684.903671184467	-0.0
61	-5273.533863841905	-0.0
62	-4862.986796114361	-0.0
63	-4453.260822522192	-0.0
64	-4044.354300877225	-0.0
65	-3636.2655922752165	-0.0
66	-3228.993061090703	-0.0
67	-2822.5350749685604	-0.0
68	-2416.890004818706	-0.0
69	-2012.056224808941	-0.0
70	-1608.0321123593021	-0.0
71	-1204.8160481346422	-0.0
72	-802.4064160385751	-0.0
73	-400.80160320625873	-0.0
75	-867801.9496146261	-0.0
76	-806334.3011110023	-0.0
77	-726817.1330469827	-0.0
78	-608410.6062993857	-0.0
79	-461401.51230440254	-0.0
80	-384926.0803764254	-0.0
81	-218275.10219114047	-0.0
82	-140214.159034441	-0.0
83	-4997.703228124534	-0.0
84	-802.4064160385169	-0.0
85	-400.80160320649156	-0.0
87	0.0	1.0
