bc_id	bc_description	bc_type	bc_multiplier	lowerbound	lowerbound_perunit_penalty	upperbound	upperbound_perunit_penalty	bookeeping_var_id	bookeeping_var_name	bookeeping_var_value	bookeeping_var_reduced_cost	total_penalty
2	Timber Per 1	SOFT	1.0	9.99999999E8	1.0	null	null	0	y_0	5.957219425691713E8	0.0	Infinity
3	cuft harv 1 - time period 1	FREE	1.0	null	null	null	null	23	v_0	1.1454830702597535E8	0.0	0.0
4	cuft harv 2 - time period 2	FREE	1.0	null	null	null	null	24	v_1	1.1454830702597535E8	0.0	0.0
5	cuft harv 3 - time period 3	FREE	1.0	null	null	null	null	25	v_2	1.1454830702597535E8	0.0	0.0
6	cuft harv 4 - time period 4	FREE	1.0	null	null	null	null	26	v_3	1.1454830702597535E8	0.0	0.0
7	cuft harv 5 - time period 5	FREE	1.0	null	null	null	null	27	v_4	1.1454830702597535E8	0.0	0.0
8	cuft harv 6 - time period 6	FREE	1.0	null	null	null	null	28	v_5	1.1454830702597535E8	0.0	0.0
9	cuft harv 7 - time period 7	FREE	1.0	null	null	null	null	29	v_6	1.1454830702597535E8	0.0	0.0
10	cuft harv 8 - time period 8	FREE	1.0	null	null	null	null	30	v_7	1.1454830702597535E8	0.0	0.0
11	cuft harv 9 - time period 9	FREE	1.0	null	null	null	null	31	v_8	1.1454830702597535E8	0.0	0.0
12	cuft harv 10 - time period 10	FREE	1.0	null	null	null	null	32	v_9	1.1454830702597535E8	0.0	0.0
13	cuft harv 11 - time period 11	FREE	1.0	null	null	null	null	33	v_10	1.1454830702597535E8	0.0	0.0
14	cuft harv 12 - time period 12	FREE	1.0	null	null	null	null	34	v_11	1.1454830702597535E8	0.0	0.0
15	cuft harv 13 - time period 13	FREE	1.0	null	null	null	null	35	v_12	1.1454830702597535E8	0.0	0.0
16	cuft harv 14 - time period 14	FREE	1.0	null	null	null	null	36	v_13	1.1454830702597535E8	0.0	0.0
17	cuft harv 15 - time period 15	FREE	1.0	null	null	null	null	37	v_14	1.1454830702597535E8	0.0	0.0
18	AvgStandVol10-19	FREE	0.1	null	null	null	null	38	v_15	3.180303677937116E10	0.0	0.0
19	BegPerVol 20	FREE	1.0	null	null	null	null	39	v_16	3.180303677937116E10	0.0	0.0
20	No PB	FREE	1.0	null	null	0.0	null	40	v_17	-0.0	0.0	0.0
21	CustBF 1 - time period 1	FREE	1.0	null	null	null	null	41	v_18	1.9187780779752266E8	0.0	0.0
22	CustBF 2 - time period 2	FREE	1.0	null	null	null	null	42	v_19	1.880402516415722E8	0.0	0.0
23	CustBF 3 - time period 3	FREE	1.0	null	null	null	null	43	v_20	1.8482981239247122E8	0.0	0.0
24	CustBF 4 - time period 4	FREE	1.0	null	null	null	null	44	v_21	1.9537730532133317E8	0.0	0.0
25	CustBF 5 - time period 5	FREE	1.0	null	null	null	null	45	v_22	2.022199768863387E8	0.0	0.0
26	CustBF 6 - time period 6	FREE	1.0	null	null	null	null	46	v_23	2.203286697751254E8	0.0	0.0
27	CustBF 7 - time period 7	FREE	1.0	null	null	null	null	47	v_24	2.453317940102433E8	0.0	0.0
28	CustBF 8 - time period 8	FREE	1.0	null	null	null	null	48	v_25	2.4042515813003844E8	0.0	0.0
29	CustBF 9 - time period 9	FREE	1.0	null	null	null	null	49	v_26	2.3734560811408034E8	0.0	0.0
30	CustBF 10 - time period 10	FREE	1.0	null	null	null	null	50	v_27	2.526180298553184E8	0.0	0.0
31	CustBF 11 - time period 11	FREE	1.0	null	null	null	null	51	v_28	2.4756566925821203E8	0.0	0.0
32	CustBF 12 - time period 12	FREE	1.0	null	null	null	null	52	v_29	2.5662625797734642E8	0.0	0.0
33	CustBF 13 - time period 13	FREE	1.0	null	null	null	null	53	v_30	2.6666084207453614E8	0.0	0.0
34	CustBF 14 - time period 14	FREE	1.0	null	null	null	null	54	v_31	2.744800108197925E8	0.0	0.0
35	CustBF 15 - time period 15	FREE	1.0	null	null	null	null	55	v_32	3.035746091857619E8	0.0	0.0
36	GallBF 1 - time period 1	FREE	1.0	null	null	null	null	56	v_33	4.0384413477163535E8	0.0	0.0
37	GallBF 2 - time period 2	FREE	1.0	null	null	null	null	57	v_34	3.9576725207620263E8	0.0	0.0
38	GallBF 3 - time period 3	FREE	1.0	null	null	null	null	58	v_35	3.9765480067264783E8	0.0	0.0
39	GallBF 4 - time period 4	FREE	1.0	null	null	null	null	59	v_36	3.897017046591949E8	0.0	0.0
40	GallBF 5 - time period 5	FREE	1.0	null	null	null	null	60	v_37	3.8190767056601095E8	0.0	0.0
41	GallBF 6 - time period 6	FREE	1.0	null	null	null	null	61	v_38	3.7426951715469074E8	0.0	0.0
42	GallBF 7 - time period 7	FREE	1.0	null	null	null	null	62	v_39	3.667841268115969E8	0.0	0.0
43	GallBF 8 - time period 8	FREE	1.0	null	null	null	null	63	v_40	3.5944844427536494E8	0.0	0.0
44	GallBF 9 - time period 9	FREE	1.0	null	null	null	null	64	v_41	3.5225947538985765E8	0.0	0.0
45	GallBF 10 - time period 10	FREE	1.0	null	null	null	null	65	v_42	3.4521428588206047E8	0.0	0.0
46	GallBF 11 - time period 11	FREE	1.0	null	null	null	null	66	v_43	3.383100001644193E8	0.0	0.0
47	GallBF 12 - time period 12	FREE	1.0	null	null	null	null	67	v_44	3.315438001611309E8	0.0	0.0
48	GallBF 13 - time period 13	FREE	1.0	null	null	null	null	68	v_45	3.2491292415790826E8	0.0	0.0
49	GallBF 14 - time period 14	FREE	1.0	null	null	null	null	69	v_46	3.184146656747501E8	0.0	0.0
50	GallBF 15 - time period 15	FREE	1.0	null	null	null	null	70	v_47	3.120463723612551E8	0.0	0.0
67	cuft harv 2 - time period 16	FREE	1.0	null	null	null	null	71	v_48	1.1454830702597535E8	0.0	0.0
68	cuft harv 3 - time period 17	FREE	1.0	null	null	null	null	72	v_49	1.1454830702597535E8	0.0	0.0
69	cuft harv 4 - time period 18	FREE	1.0	null	null	null	null	73	v_50	1.1454830702597535E8	0.0	0.0
70	cuft harv 5 - time period 19	FREE	1.0	null	null	null	null	74	v_51	1.1454830702597535E8	0.0	0.0
71	cuft harv 6 - time period 20	FREE	1.0	null	null	null	null	75	v_52	2.7118812454623526E8	0.0	0.0
72	CustBF 1 - time period 16	FREE	1.0	null	null	null	null	76	v_53	2.975031170020467E8	0.0	0.0
73	CustBF 2 - time period 17	FREE	1.0	null	null	null	null	77	v_54	2.9384487198662555E8	0.0	0.0
74	CustBF 3 - time period 18	FREE	1.0	null	null	null	null	78	v_55	2.8796797454689306E8	0.0	0.0
75	CustBF 4 - time period 19	FREE	1.0	null	null	null	null	79	v_56	2.822086150559552E8	0.0	0.0
76	CustBF 5 - time period 20	FREE	1.0	null	null	null	null	80	v_57	7.615588709723113E8	0.0	0.0
77	GallBF 1 - time period 16	FREE	1.0	null	null	null	null	81	v_58	3.0580544491403E8	0.0	0.0
78	GallBF 2 - time period 17	FREE	1.0	null	null	null	null	82	v_59	2.996893360157494E8	0.0	0.0
79	GallBF 3 - time period 18	FREE	1.0	null	null	null	null	83	v_60	2.936955492954344E8	0.0	0.0
80	GallBF 4 - time period 19	FREE	1.0	null	null	null	null	84	v_61	2.878216383095257E8	0.0	0.0
81	GallBF 5 - time period 20	FREE	1.0	null	null	null	null	85	v_62	8.610082575727463E8	0.0	0.0
82	Max Timber Per 15	FREE	1.0	9.99999999E8	null	null	null	86	v_63	6.15620981547017E8	0.0	0.0
103	min_msf 1 - time period 1	HARD	1.0	28000.0	null	85000.0	null	3	z_0	68515.87000000001	0.0	0.0
104	min_msf 2 - time period 2	HARD	1.0	28000.0	null	85000.0	null	4	z_1	68515.87000000001	0.0	0.0
105	min_msf 3 - time period 3	HARD	1.0	28000.0	null	85000.0	null	5	z_2	68515.87000000001	0.0	0.0
106	min_msf 4 - time period 4	HARD	1.0	28000.0	null	85000.0	null	6	z_3	68515.87000000001	0.0	0.0
107	min_msf 5 - time period 5	HARD	1.0	28000.0	null	85000.0	null	7	z_4	68515.87000000001	0.0	0.0
108	min_msf 6 - time period 6	HARD	1.0	28000.0	null	85000.0	null	8	z_5	68515.87000000001	0.0	0.0
109	min_msf 7 - time period 7	HARD	1.0	28000.0	null	85000.0	null	9	z_6	68515.87000000001	0.0	0.0
110	min_msf 8 - time period 8	HARD	1.0	28000.0	null	85000.0	null	10	z_7	68515.87000000001	0.0	0.0
111	min_msf 9 - time period 9	HARD	1.0	28000.0	null	85000.0	null	11	z_8	68515.87000000001	0.0	0.0
112	min_msf 10 - time period 10	HARD	1.0	28000.0	null	85000.0	null	12	z_9	28000.0	27.16023670182563	0.0
113	min_msf 11 - time period 11	HARD	1.0	28000.0	null	85000.0	null	13	z_10	28000.0	31.022021442714745	0.0
114	min_msf 12 - time period 12	HARD	1.0	28000.0	null	85000.0	null	14	z_11	28000.0	31.513342656568305	0.0
115	min_msf 13 - time period 13	HARD	1.0	28000.0	null	85000.0	null	15	z_12	28000.0	31.022021442714745	0.0
116	min_msf 14 - time period 14	HARD	1.0	28000.0	null	85000.0	null	16	z_13	28000.0	31.022021442714745	0.0
117	min_msf 15 - time period 15	HARD	1.0	28000.0	null	85000.0	null	17	z_14	28000.0	31.022021442714745	0.0
118	min_msf 16 - time period 16	HARD	1.0	28000.0	null	85000.0	null	18	z_15	28000.0	31.022021442714745	0.0
119	min_msf 17 - time period 17	HARD	1.0	28000.0	null	85000.0	null	19	z_16	28000.0	31.022021442714745	0.0
120	min_msf 18 - time period 18	HARD	1.0	28000.0	null	85000.0	null	20	z_17	28000.0	31.022021442714745	0.0
121	min_msf 19 - time period 19	HARD	1.0	28000.0	null	85000.0	null	21	z_18	28000.0	31.022021442714745	0.0
122	min_msf 20 - time period 20	HARD	1.0	28000.0	null	85000.0	null	22	z_19	67021.48	0.0	0.0
