cons_id	cons_slack	cons_dual
0	0.0	1.0
1	-7091249.468008166	-0.0
2	-3.999833107799625E7	-0.0
7	-3437948.6006418616	-0.0
16	-8.069562062706482E7	-0.0
17	-162.5952733316982	-0.0
20	534.1232017739032	0.0
21	-304.6503180613503	-0.0
23	-235.99051229289375	-0.0
25	0.0	27326.44355062259
26	146.93694043391997	0.0
27	-410.3904515193432	-0.0
28	0.0	1.3992226181121972E-12
29	-1234.7818214285717	-0.0
32	2014.5655202015841	0.0
33	-1782.4899854153846	-0.0
35	-1545.2998211560002	-0.0
37	-344.03999999999996	-0.0
40	386.53632000000005	0.0
42	1161.4805737842262	0.0
43	-505.37263405432304	-0.0
44	442.56186692740584	0.0
45	-1183.6784864694855	-0.0
47	0.0	-4.547473508864641E-13
51	2336.6725665879717	0.0
52	-3545624.734004083	-0.0
53	-4.003378732533628E7	-0.0
54	-235447.90273004025	-0.0
55	-235447.90272979438	-0.0
56	-235447.90273024142	-0.0
59	-252637.64573324472	-0.0
61	-252637.64573323727	-0.0
62	-252637.64573322237	-0.0
63	-252637.64573322982	-0.0
65	-252637.64573323727	-0.0
67	0.0	3.0150753768844214
68	0.0	3.030226509431579
69	0.0	3.0454537783231945
70	0.0	3.060757566153964
71	-235447.90273002163	-0.0
72	-3673396.5033718757	-0.0
74	-252637.64573323634	-0.0
78	-252637.64573322143	-0.0
80	-252637.64573322702	-0.0
81	0.0	1.9999999999999998
602	0.0	9.094947017729282E-13
705	0.0	9.094947017729282E-13
755	0.0	9.094947017729282E-13
762	0.0	-1.1368683772161603E-13
813	0.0	-1.1368683772161603E-13
844	0.0	-1.1368683772161603E-13
869	0.0	-1.1368683772161603E-13
918	0.0	-9.44475267225733E-13
1244	0.0	-7.17101591782501E-13
1252	0.0	-1.1368683772161603E-13
1291	0.0	-4.547473508864641E-13
1358	0.0	-13237.846229107232
1370	0.0	-13237.846229107232
104542	0.0	-9.094947017729282E-13
104645	0.0	-9.094947017729282E-13
104695	0.0	-9.094947017729282E-13
104858	0.0	9.44475267225733E-13
105184	0.0	7.17101591782501E-13
105192	0.0	1.1368683772161603E-13
105231	0.0	4.547473508864641E-13
105298	0.0	13237.846229107232
105310	0.0	13237.846229107232
123775	0.0	-9.094947017729282E-13
123870	0.0	-9.094947017729282E-13
123914	0.0	-9.094947017729282E-13
123921	0.0	1.1368683772161603E-13
123967	0.0	1.1368683772161603E-13
123995	0.0	1.1368683772161603E-13
124016	0.0	1.1368683772161603E-13
124062	0.0	9.44475267225733E-13
124358	0.0	7.17101591782501E-13
124366	0.0	1.1368683772161603E-13
124401	0.0	4.547473508864641E-13
124466	0.0	13237.846229107232
124478	0.0	13237.846229107232
168930	0.0	-9.094947017729282E-13
169013	0.0	-9.094947017729282E-13
169044	0.0	-9.094947017729282E-13
169048	0.0	1.1368683772161603E-13
169085	0.0	1.1368683772161603E-13
169110	0.0	1.1368683772161603E-13
169127	0.0	1.1368683772161603E-13
169160	0.0	9.44475267225733E-13
169395	0.0	7.17101591782501E-13
169399	0.0	1.1368683772161603E-13
169471	0.0	13237.846229107232
169482	0.0	13237.846229107232
169882	0.0	-1.021904159295425E-12
173914	0.0	-1.021904159295425E-12
175356	0.0	-1.021904159295425E-12
180732	0.0	1.1243753181258727E-12
180733	0.0	1.3385420453879437E-12
180746	0.0	1.1243753181258727E-12
180747	0.0	1.3385420453879437E-12
180748	0.0	1.5935024349856472E-12
180760	0.0	1.1243753181258727E-12
180761	0.0	1.3385420453879437E-12
180762	0.0	1.5935024349856472E-12
180763	0.0	1.8970267083162466E-12
191778	0.0	8.057321255983158E-13
191792	0.0	8.057321255983158E-13
191793	0.0	9.053169950542874E-13
191806	0.0	8.057321255983158E-13
191807	0.0	9.053169950542874E-13
191808	0.0	1.0172101068025703E-12
194494	0.0	-10296.207696443109
194495	0.0	-11314.513952135285
194496	0.0	-12433.531815533279
194497	0.0	-13663.221775311295
194522	0.0	-10296.207696443109
194523	0.0	-11314.513952135285
194524	0.0	-12433.531815533279
194525	0.0	-13663.221775311295
194592	0.0	-10296.207696443109
194593	0.0	-11314.513952135285
194594	0.0	-12433.531815533279
194595	0.0	-13663.221775311295
194648	0.0	-10296.207696443109
194649	0.0	-11314.513952135285
194650	0.0	-12433.531815533279
194651	0.0	-13663.221775311295
194928	0.0	-10296.207696443109
194929	0.0	-11314.513952135285
194930	0.0	-12433.531815533279
194931	0.0	-13663.221775311295
194984	0.0	-10296.207696443109
194985	0.0	-11314.513952135285
194986	0.0	-12433.531815533279
194987	0.0	-13663.221775311295
195012	0.0	-10296.207696443109
195013	0.0	-11314.513952135285
195014	0.0	-12433.531815533279
195015	0.0	-13663.221775311295
195068	0.0	-10296.207696443109
195069	0.0	-11314.513952135285
195070	0.0	-12433.531815533279
195071	0.0	-13663.221775311295
195082	0.0	-10296.207696443109
195083	0.0	-11314.513952135285
195084	0.0	-12433.531815533279
195085	0.0	-13663.221775311295
195152	0.0	-10296.207696443109
195153	0.0	-11314.513952135285
195154	0.0	-12433.531815533279
195155	0.0	-13663.221775311295
195208	0.0	-10296.207696443109
195209	0.0	-11314.513952135285
195210	0.0	-12433.531815533279
195211	0.0	-13663.221775311295
195222	0.0	-10296.207696443109
195223	0.0	-11314.513952135285
195224	0.0	-12433.531815533279
195225	0.0	-13663.221775311295
195278	0.0	-10296.207696443109
195279	0.0	-11314.513952135285
195280	0.0	-12433.531815533279
195281	0.0	-13663.221775311295
195712	0.0	-9216.7665669773
195713	0.0	-10128.314908766262
195714	0.0	-11130.016383259628
195715	0.0	-12230.787234351239
195782	0.0	-9403.59291630792
195783	0.0	-10333.618589349362
195784	0.0	-11355.624823460837
195785	0.0	-12478.70859720971
195838	0.0	-9403.59291630792
195839	0.0	-10333.618589349362
195840	0.0	-11355.624823460837
195841	0.0	-12478.70859720971
195852	0.0	-9004.568738107952
195853	0.0	-9895.130481437309
195854	0.0	-10873.769759821218
195855	0.0	-11949.197538265074
195908	0.0	-9004.568738107952
195909	0.0	-9895.130481437309
195910	0.0	-10873.769759821218
195911	0.0	-11949.197538265074
196342	0.0	-9216.7665669773
196343	0.0	-10128.314908766262
196344	0.0	-11130.016383259628
196345	0.0	-12230.787234351239
196412	0.0	-9403.59291630792
196413	0.0	-10333.618589349362
196414	0.0	-11355.624823460837
196415	0.0	-12478.70859720971
196468	0.0	-9403.59291630792
196469	0.0	-10333.618589349362
196470	0.0	-11355.624823460837
196471	0.0	-12478.70859720971
196482	0.0	-9004.568738107952
196483	0.0	-9895.130481437309
196484	0.0	-10873.769759821218
196485	0.0	-11949.197538265074
196538	0.0	-9004.568738107952
196539	0.0	-9895.130481437309
196540	0.0	-10873.769759821218
196541	0.0	-11949.197538265074
196591	0.0	9.44475267225733E-13
196917	0.0	7.17101591782501E-13
196925	0.0	1.1368683772161603E-13
196964	0.0	4.547473508864641E-13
197001	0.0	13237.846229107232
197013	0.0	13237.846229107232
202054	0.0	1.1243753181258727E-12
202056	0.0	1.1243753181258727E-12
202057	0.0	1.3385420453879437E-12
202061	0.0	1.1243753181258727E-12
202064	0.0	1.1243753181258727E-12
202065	0.0	1.3385420453879437E-12
202067	0.0	1.1243753181258727E-12
202068	0.0	1.3385420453879437E-12
202069	0.0	1.5935024349856472E-12
202074	0.0	1.1243753181258727E-12
202078	0.0	1.1243753181258727E-12
202079	0.0	1.3385420453879437E-12
202082	0.0	1.1243753181258727E-12
202083	0.0	1.3385420453879437E-12
202084	0.0	1.5935024349856472E-12
202086	0.0	1.1243753181258727E-12
202087	0.0	1.3385420453879437E-12
202088	0.0	1.5935024349856472E-12
202089	0.0	1.8970267083162466E-12
202095	0.0	1.1243753181258727E-12
202100	0.0	1.1243753181258727E-12
202101	0.0	1.3385420453879437E-12
202105	0.0	1.1243753181258727E-12
202106	0.0	1.3385420453879437E-12
202107	0.0	1.5935024349856472E-12
202121	0.0	1.1243753181258727E-12
202127	0.0	1.1243753181258727E-12
202128	0.0	1.3385420453879437E-12
202133	0.0	1.1243753181258727E-12
202134	0.0	1.3385420453879437E-12
202135	0.0	1.5935024349856472E-12
243040	0.0	8.057321255983158E-13
243042	0.0	8.057321255983158E-13
243043	0.0	9.053169950542874E-13
243047	0.0	8.057321255983158E-13
243050	0.0	8.057321255983158E-13
243051	0.0	9.053169950542874E-13
243053	0.0	8.057321255983158E-13
243054	0.0	9.053169950542874E-13
243055	0.0	1.0172101068025703E-12
243060	0.0	8.057321255983158E-13
243064	0.0	8.057321255983158E-13
243065	0.0	9.053169950542874E-13
243068	0.0	8.057321255983158E-13
243069	0.0	9.053169950542874E-13
243070	0.0	1.0172101068025703E-12
243072	0.0	8.057321255983158E-13
243073	0.0	9.053169950542874E-13
243074	0.0	1.0172101068025703E-12
243075	0.0	1.142932704272551E-12
243081	0.0	8.057321255983158E-13
243086	0.0	8.057321255983158E-13
243087	0.0	9.053169950542874E-13
243091	0.0	8.057321255983158E-13
243092	0.0	9.053169950542874E-13
243093	0.0	1.0172101068025703E-12
243107	0.0	8.057321255983158E-13
243113	0.0	8.057321255983158E-13
243114	0.0	9.053169950542874E-13
243119	0.0	8.057321255983158E-13
243120	0.0	9.053169950542874E-13
243121	0.0	1.0172101068025703E-12
243955	0.0	1.1842378929335004E-13
243956	0.0	1.2335811384723964E-13
243960	0.0	1.1842378929335004E-13
243961	0.0	1.2335811384723964E-13
243962	0.0	1.284980352575413E-13
243967	0.0	1.1842378929335004E-13
243968	0.0	1.2335811384723964E-13
243969	0.0	1.284980352575413E-13
243970	0.0	1.3385212005993887E-13
248693	0.0	4.736951571734002E-13
248694	0.0	4.736951571734002E-13
248695	0.0	4.934324553889586E-13
248696	0.0	4.736951571734002E-13
248697	0.0	4.934324553889586E-13
248698	0.0	5.139921410301652E-13
248699	0.0	4.736951571734002E-13
248700	0.0	4.934324553889586E-13
248701	0.0	5.139921410301652E-13
248702	0.0	5.354084802397555E-13
252899	0.0	14547.083768249704
252900	0.0	15985.806338735936
252901	0.0	17566.820152457072
252904	0.0	14547.083768249704
252905	0.0	15985.806338735936
252906	0.0	17566.820152457072
252907	0.0	19304.197969733043
252914	0.0	14547.083768249704
252915	0.0	15985.806338735936
252916	0.0	17566.820152457072
252920	0.0	14547.083768249704
252921	0.0	15985.806338735936
252922	0.0	17566.820152457072
252923	0.0	19304.197969733043
252938	0.0	14547.083768249704
252939	0.0	15985.806338735936
252940	0.0	17566.820152457072
252945	0.0	14547.083768249706
252946	0.0	15985.80633873594
252947	0.0	17566.820152457076
252948	0.0	19304.19796973305
252966	0.0	14547.083768249704
252967	0.0	15985.806338735936
252968	0.0	17566.820152457072
252974	0.0	14547.083768249704
252975	0.0	15985.806338735936
252976	0.0	17566.820152457072
252977	0.0	19304.197969733043
252998	0.0	14547.083768249704
252999	0.0	15985.806338735936
253000	0.0	17566.820152457072
253007	0.0	14547.083768249704
253008	0.0	15985.806338735936
253009	0.0	17566.820152457072
253010	0.0	19304.197969733043
253107	0.0	-8584.786076649027
253108	0.0	-9433.830853460468
253109	0.0	-10366.847091714799
253110	0.0	-11392.139661225054
253112	0.0	-9416.088560076743
253113	0.0	-10347.350066018398
253114	0.0	-11370.714358261976
253115	0.0	-8557.108098970415
253116	0.0	-9403.415493374083
253117	0.0	-10333.423619092398
253118	0.0	-11355.410570431206
253119	0.0	-8564.027593390067
253120	0.0	-9411.019333395678
253121	0.0	-10341.779487247997
253122	0.0	-11364.592843129667
253207	0.0	-6775.021459242296
253208	0.0	-7445.078526639886
253209	0.0	-8181.404974329545
253210	0.0	-6195.2540037289855
253211	0.0	-6807.971432669215
253212	0.0	-7481.287288647489
253213	0.0	-8221.194822689547
253214	0.0	-6151.430539071185
253215	0.0	-6759.813779199105
253216	0.0	-7428.366790328686
253217	0.0	-8163.040428932622
253298	0.0	-8022.000530517278
253299	0.0	-8815.385198370635
253300	0.0	-9687.236481725973
253301	0.0	-10645.314815083486
253303	0.0	-9046.035012359056
253304	0.0	-9940.697815779182
253305	0.0	-10923.843753603496
253308	0.0	-10024.256497335185
253309	0.0	-11015.666480588116
253313	0.0	-11199.311934557354
253398	0.0	-7438.456501126574
253399	0.0	-8174.128023216015
253400	0.0	-8982.558267270346
253401	0.0	-9870.943150846533
253403	0.0	-8503.627757485187
253404	0.0	-9344.645887346358
253405	0.0	-10268.841634446548
253408	0.0	-9559.113170006767
253409	0.0	-10504.519967040404
253413	0.0	-10737.137542068105
253500	0.0	-6967.930880590195
253501	0.0	-7657.0669017474665
253502	0.0	-8414.359232689523
253503	0.0	-9246.548607351124
253505	0.0	-7715.363008579705
253506	0.0	-8478.420888549126
253507	0.0	-9316.946031372667
253508	0.0	-7044.045319206373
253509	0.0	-7740.709141985026
253510	0.0	-8506.273782401127
253511	0.0	-9347.553607034206
253512	0.0	-7023.286835947416
253513	0.0	-7717.897621920237
253514	0.0	-8481.206177934326
253515	0.0	-9320.00678893882
253661	0.0	-4734.657720113958
253662	0.0	-5202.9205715538
253663	0.0	-5717.495133575604
253664	0.0	-4313.151521583471
253665	0.0	-4739.726946795023
253666	0.0	-5208.491150324201
253667	0.0	-5723.616648707913
253668	0.0	-4350.055491821618
253669	0.0	-4780.280760243536
253670	0.0	-5253.055780487402
253671	0.0	-5772.588769766376
253814	0.0	-4557.640324411197
253815	0.0	-5008.395960891425
253816	0.0	-5503.731825155412
253817	0.0	-6048.056950720233
253819	0.0	-5383.518735290175
253820	0.0	-5915.954654165027
253821	0.0	-6501.049070511019
253824	0.0	-6213.980618381439
253825	0.0	-6828.550130089493
253829	0.0	-5301.232104578665
253867	0.0	-8840.807370176175
253868	0.0	-9715.172934259532
253869	0.0	-10676.014213472012
253870	0.0	-11731.883751068144
