var_id	var_name	var_value	var_reduced_cost
8	x_A,N,C,B,D,F,0	484.0	0.0
14	x_A,N,C,B,D,G,0	20.0	0.0
20	x_A,N,C,B,D,I,0	191.0	0.0
26	x_A,N,C,B,D,J,0	351.0	0.0
32	x_A,N,C,B,D,K,0	898.0	0.0
38	x_A,N,C,B,D,M,0	57.0	0.0
44	x_A,N,C,B,D,N,0	383.99999999999994	0.0
50	x_A,N,C,B,D,O,0	1026.0	0.0
56	x_A,N,C,B,D,S,0	38.00000000000001	0.0
62	x_A,N,C,B,E,G,0	131.0	0.0
68	x_A,N,C,B,E,I,0	96.0	0.0
74	x_A,N,C,B,E,J,0	354.0	0.0
80	x_A,N,C,B,E,K,0	2168.0	0.0
86	x_A,N,C,B,E,M,0	35.0	0.0
92	x_A,N,C,B,E,N,0	195.99999999999997	0.0
98	x_A,N,C,B,E,O,0	594.0	0.0
104	x_A,N,C,B,F,G,0	41.0	0.0
110	x_A,N,C,B,F,I,0	189.0	0.0
116	x_A,N,C,B,F,J,0	306.0	0.0
122	x_A,N,C,B,F,K,0	445.0	0.0
128	x_A,N,C,B,F,M,0	22.0	0.0
134	x_A,N,C,B,F,N,0	93.00000000000001	0.0
140	x_A,N,C,B,F,O,0	269.0	0.0
146	x_A,N,C,B,G,G,0	333.0	0.0
152	x_A,N,C,B,G,I,0	160.0	0.0
158	x_A,N,C,B,G,J,0	641.0	0.0
164	x_A,N,C,B,G,K,0	4097.0	0.0
170	x_A,N,C,B,G,M,0	27.000000000000004	0.0
176	x_A,N,C,B,G,N,0	46.99999999999999	0.0
182	x_A,N,C,B,G,O,0	583.0	0.0
188	x_A,N,C,B,H,F,0	51.0	0.0
194	x_A,N,C,B,I,I,0	23.0	0.0
200	x_A,N,C,B,I,K,0	203.0	0.0
206	x_A,N,C,B,I,N,0	21.0	0.0
212	x_A,N,C,B,I,O,0	57.0	0.0
218	x_A,N,C,G,C,F,0	47.0	0.0
224	x_A,N,C,G,C,I,0	25.0	0.0
230	x_A,N,C,G,C,J,0	29.0	0.0
236	x_A,N,C,G,C,K,0	29.0	0.0
