strata_id	layer1	layer2	layer3	layer4	layer5	layer6	acres	ageclass	model_strata	
I2GNHK	I	2	G	N	H	K	1244.31	3	true	
I2GNHM	I	2	G	N	H	M	436.15	6	true	
I2GNHN	I	2	G	N	H	N	839.14	6	true	
I2GNHO	I	2	G	N	H	O	905.92	6	true	
I2GNIF	I	2	G	N	I	F	971.11	1	true	
I2GNIH	I	2	G	N	I	H	424.46	3	true	
I2GNII	I	2	G	N	I	I	864.85	3	true	
I2GNIJ	I	2	G	N	I	J	916.96	3	true	
I2GNIK	I	2	G	N	I	K	1854.92	3	true	
I2GNIM	I	2	G	N	I	M	174.94	6	true	
I2GNIN	I	2	G	N	I	N	467.78	6	true	
I2GNIO	I	2	G	N	I	O	2108.56	6	true	
I2LNCH	I	2	L	N	C	H	692.26	3	true	
I2LNCI	I	2	L	N	C	I	668.39	3	true	
I2LNCJ	I	2	L	N	C	J	451.48	3	true	
I2LNCL	I	2	L	N	C	L	209.22	6	true	
I2LNCM	I	2	L	N	C	M	504.06	6	true	
I2LNDF	I	2	L	N	D	F	1704.83	1	true	
I2LNDI	I	2	L	N	D	I	387.08	3	true	
I2LNDJ	I	2	L	N	D	J	1352.4	3	true	
I2LNDK	I	2	L	N	D	K	3533.46	3	true	
I2LNDL	I	2	L	N	D	L	176.35	6	true	
I2LNDM	I	2	L	N	D	M	1240.16	6	true	
I2LNDN	I	2	L	N	D	N	8032.94	6	true	
I2LNDO	I	2	L	N	D	O	13787.3	6	true	
I2LNDR	I	2	L	N	D	R	858.9	10	true	
I2LNDS	I	2	L	N	D	S	610.61	10	true	
I2LNEF	I	2	L	N	E	F	468.52	1	true	
I2LNEG	I	2	L	N	E	G	527.61	1	true	
I2LNEI	I	2	L	N	E	I	252.5	3	true	
I2LNEJ	I	2	L	N	E	J	2083.31	3	true	
I2LNEK	I	2	L	N	E	K	10521.4	3	true	
I2LNEN	I	2	L	N	E	N	363.07	6	true	
I2LNEO	I	2	L	N	E	O	2115.06	6	true	
I2LNFF	I	2	L	N	F	F	300.51	1	true	
I2LNFH	I	2	L	N	F	H	501.93	3	true	
I2LNFI	I	2	L	N	F	I	860.74	3	true	
I2LNFJ	I	2	L	N	F	J	1501.26	3	true	
I2LNFK	I	2	L	N	F	K	4351.4	3	true	
I2LNFL	I	2	L	N	F	L	357.09	6	true	
I2LNFM	I	2	L	N	F	M	1289.28	6	true	
I2LNFN	I	2	L	N	F	N	5807.96	6	true	
I2LNFO	I	2	L	N	F	O	11500.9	6	true	
I2LNFR	I	2	L	N	F	R	268.73	10	true	
I2LNFS	I	2	L	N	F	S	230.09	10	true	
I2LNGF	I	2	L	N	G	F	297.47	1	true	
I2LNGG	I	2	L	N	G	G	1631.79	1	true	
I2LNGI	I	2	L	N	G	I	206.8	3	true	
I2LNGJ	I	2	L	N	G	J	2763.98	3	true	
I2LNGK	I	2	L	N	G	K	29492.4	3	true	
I2LNGN	I	2	L	N	G	N	340.52	6	true	
I2LNGO	I	2	L	N	G	O	2269.75	6	true	
I2LNHF	I	2	L	N	H	F	1757.7	1	true	
I2LNHG	I	2	L	N	H	G	276.86	1	true	
I2LNHH	I	2	L	N	H	H	157.46	3	true	
I2LNHI	I	2	L	N	H	I	544.09	3	true	
I2LNHJ	I	2	L	N	H	J	990.73	3	true	
I2LNHK	I	2	L	N	H	K	2591.71	3	true	
I2LNHM	I	2	L	N	H	M	660.84	6	true	
I2LNHN	I	2	L	N	H	N	2565.77	6	true	
I2LNHO	I	2	L	N	H	O	5215.95	6	true	
I2LNHR	I	2	L	N	H	R	277.97	10	true	
I2LNHS	I	2	L	N	H	S	281.3	10	true	
I2LNIF	I	2	L	N	I	F	1142.39	1	true	
I2LNIG	I	2	L	N	I	G	4821.6	1	true	
I2LNIH	I	2	L	N	I	H	351.56	3	true	
I2LNII	I	2	L	N	I	I	1348.9	3	true	
I2LNIJ	I	2	L	N	I	J	6663.14	3	true	
I2LNIK	I	2	L	N	I	K	27435.1	3	true	
I2LNIM	I	2	L	N	I	M	749.75	6	true	
I2LNIN	I	2	L	N	I	N	4553.6	6	true	
I2LNIO	I	2	L	N	I	O	16811.9	6	true	
I2LNIR	I	2	L	N	I	R	292.86	10	true	
I2ONCH	I	2	O	N	C	H	2660.3	3	true	
I2ONCI	I	2	O	N	C	I	1716.45	3	true	
I2ONCJ	I	2	O	N	C	J	540.77	3	true	
I2ONCL	I	2	O	N	C	L	1658.76	6	true	
I2ONCM	I	2	O	N	C	M	1927.64	6	true	
I2ONCN	I	2	O	N	C	N	647.98	6	true	
I2ONCQ	I	2	O	N	C	Q	153.35	10	true	
I2ONDF	I	2	O	N	D	F	1541.2	1	true	
I2ONDG	I	2	O	N	D	G	320.97	1	true	
I2ONDH	I	2	O	N	D	H	897.81	3	true	
I2ONDI	I	2	O	N	D	I	1466.63	3	true	
I2ONDJ	I	2	O	N	D	J	3001.84	3	true	
I2ONDK	I	2	O	N	D	K	6676.63	3	true	
I2ONDL	I	2	O	N	D	L	1760.61	6	true	
I2ONDM	I	2	O	N	D	M	5066.95	6	true	
I2ONDN	I	2	O	N	D	N	17552.8	6	true	
I2ONDO	I	2	O	N	D	O	25388.6	6	true	
I2ONDQ	I	2	O	N	D	Q	542.95	10	true	
I2ONDR	I	2	O	N	D	R	3075.46	10	true	
I2ONDS	I	2	O	N	D	S	1234.64	10	true	
I2ONEF	I	2	O	N	E	F	282.41	1	true	
I2ONEG	I	2	O	N	E	G	1017.63	1	true	
I2ONEI	I	2	O	N	E	I	345.82	3	true	
I2ONEJ	I	2	O	N	E	J	1895.39	3	true	
I2ONEK	I	2	O	N	E	K	9332.05	3	true	
I2ONEN	I	2	O	N	E	N	289.18	6	true	
I2ONEO	I	2	O	N	E	O	3464.33	6	true	
I2ONFF	I	2	O	N	F	F	177.65	1	true	
I2ONFH	I	2	O	N	F	H	281.07	3	true	
I2ONFI	I	2	O	N	F	I	335.31	3	true	
I2ONFJ	I	2	O	N	F	J	627.67	3	true	
I2ONFK	I	2	O	N	F	K	732.7	3	true	
I2ONFM	I	2	O	N	F	M	357.0	6	true	
I2ONFN	I	2	O	N	F	N	952.72	6	true	
I2ONFO	I	2	O	N	F	O	1446.73	6	true	
I2ONGF	I	2	O	N	G	F	353.79	1	true	
I2ONGG	I	2	O	N	G	G	861.61	1	true	
I2ONGJ	I	2	O	N	G	J	391.09	3	true	
I2ONGK	I	2	O	N	G	K	899.57	3	true	
I2ONGO	I	2	O	N	G	O	204.97	6	true	
I2ONHF	I	2	O	N	H	F	438.6	1	true	
I2ONHH	I	2	O	N	H	H	173.08	3	true	
I2ONHI	I	2	O	N	H	I	292.54	3	true	
I2ONHJ	I	2	O	N	H	J	505.01	3	true	
I2ONHK	I	2	O	N	H	K	588.57	3	true	
I2ONHL	I	2	O	N	H	L	167.25	6	true	
I2ONHM	I	2	O	N	H	M	392.87	6	true	
I2ONHN	I	2	O	N	H	N	1290.27	6	true	
I2ONHO	I	2	O	N	H	O	951.79	6	true	
I2ONIF	I	2	O	N	I	F	913.84	1	true	
I2ONIG	I	2	O	N	I	G	2985.98	1	true	
I2ONIH	I	2	O	N	I	H	663.09	3	true	
I2ONII	I	2	O	N	I	I	901.52	3	true	
I2ONIJ	I	2	O	N	I	J	866.95	3	true	
I2ONIK	I	2	O	N	I	K	1622.35	3	true	
I2ONIM	I	2	O	N	I	M	280.47	6	true	
I2ONIN	I	2	O	N	I	N	667.44	6	true	
I2ONIO	I	2	O	N	I	O	434.32	6	true	
I3BNDK	I	3	B	N	D	K	196.58	3	true	
I3BNFK	I	3	B	N	F	K	897.74	3	true	
I3BNFO	I	3	B	N	F	O	423.91	6	true	
I3GNDO	I	3	G	N	D	O	439.73	6	true	
I3LNCH	I	3	L	N	C	H	515.93	3	true	
I3LNCI	I	3	L	N	C	I	452.07	3	true	
I3LNCJ	I	3	L	N	C	J	346.07	3	true	
I3LNCL	I	3	L	N	C	L	418.58	6	true	
I3LNCM	I	3	L	N	C	M	726.48	6	true	
I3LNCN	I	3	L	N	C	N	343.34	6	true	
I3LNDF	I	3	L	N	D	F	340.72	1	true	
I3LNDI	I	3	L	N	D	I	262.07	3	true	
I3LNDJ	I	3	L	N	D	J	1025.95	3	true	
I3LNDK	I	3	L	N	D	K	3367.75	3	true	
I3LNDL	I	3	L	N	D	L	235.53	6	true	
I3LNDM	I	3	L	N	D	M	1165.54	6	true	
I3LNDN	I	3	L	N	D	N	6107.21	6	true	
I3LNDO	I	3	L	N	D	O	9613.8	6	true	
I3LNDQ	I	3	L	N	D	Q	200.62	10	true	
I3LNDR	I	3	L	N	D	R	1017.42	10	true	
I3LNDS	I	3	L	N	D	S	525.29	10	true	
I3LNEF	I	3	L	N	E	F	196.44	1	true	
I3LNEG	I	3	L	N	E	G	267.07	1	true	
I3LNEJ	I	3	L	N	E	J	1401.8	3	true	
I3LNEK	I	3	L	N	E	K	7017.33	3	true	
I3LNEN	I	3	L	N	E	N	207.87	6	true	
I3LNEO	I	3	L	N	E	O	1054.43	6	true	
I3LNFH	I	3	L	N	F	H	500.13	3	true	
I3LNFI	I	3	L	N	F	I	909.9	3	true	
I3LNFJ	I	3	L	N	F	J	1312.59	3	true	
I3LNFK	I	3	L	N	F	K	5284.87	3	true	
I3LNFL	I	3	L	N	F	L	353.53	6	true	
I3LNFM	I	3	L	N	F	M	953.83	6	true	
I3LNFN	I	3	L	N	F	N	4441.61	6	true	
I3LNFO	I	3	L	N	F	O	10436.1	6	true	
I3LNFR	I	3	L	N	F	R	277.62	10	true	
I3LNFS	I	3	L	N	F	S	228.46	10	true	
I3LNGF	I	3	L	N	G	F	338.51	1	true	
I3LNGG	I	3	L	N	G	G	390.73	1	true	
I3LNGJ	I	3	L	N	G	J	2251.73	3	true	
I3LNGK	I	3	L	N	G	K	13480.8	3	true	
I3LNGN	I	3	L	N	G	N	299.22	6	true	
I3LNGO	I	3	L	N	G	O	2194.69	6	true	
I3LNHF	I	3	L	N	H	F	175.24	1	true	
I3LNHI	I	3	L	N	H	I	201.81	3	true	
I3LNHJ	I	3	L	N	H	J	577.25	3	true	
I3LNHK	I	3	L	N	H	K	702.16	3	true	
I3LNHM	I	3	L	N	H	M	279.28	6	true	
I3LNHN	I	3	L	N	H	N	1675.06	6	true	
I3LNHO	I	3	L	N	H	O	4815.29	6	true	
I3LNIF	I	3	L	N	I	F	215.15	1	true	
I3LNIG	I	3	L	N	I	G	396.18	1	true	
I3LNII	I	3	L	N	I	I	473.42	3	true	
I3LNIJ	I	3	L	N	I	J	3099.72	3	true	
I3LNIK	I	3	L	N	I	K	5653.08	3	true	
I3LNIN	I	3	L	N	I	N	3251.48	6	true	
I3LNIO	I	3	L	N	I	O	10019.5	6	true	
I3ONCF	I	3	O	N	C	F	597.57	1	true	
I3ONCH	I	3	O	N	C	H	3875.39	3	true	
I3ONCI	I	3	O	N	C	I	2790.94	3	true	
I3ONCJ	I	3	O	N	C	J	982.76	3	true	
I3ONCL	I	3	O	N	C	L	1712.11	6	true	
I3ONCM	I	3	O	N	C	M	2784.97	6	true	
I3ONCN	I	3	O	N	C	N	1264.26	6	true	
I3ONCQ	I	3	O	N	C	Q	395.27	10	true	
I3ONCR	I	3	O	N	C	R	190.38	10	true	
I3ONDF	I	3	O	N	D	F	2260.3	1	true	
I3ONDH	I	3	O	N	D	H	883.97	3	true	
I3ONDI	I	3	O	N	D	I	1395.92	3	true	
I3ONDJ	I	3	O	N	D	J	1796.72	3	true	
I3ONDK	I	3	O	N	D	K	5430.83	3	true	
I3ONDL	I	3	O	N	D	L	1286.85	6	true	
I3ONDM	I	3	O	N	D	M	3387.57	6	true	
I3ONDN	I	3	O	N	D	N	11145.2	6	true	
I3ONDO	I	3	O	N	D	O	16105.6	6	true	
I3ONDQ	I	3	O	N	D	Q	557.55	10	true	
I3ONDR	I	3	O	N	D	R	2170.35	10	true	
I3ONDS	I	3	O	N	D	S	1049.8	10	true	
I3ONEF	I	3	O	N	E	F	271.83	1	true	
I3ONEG	I	3	O	N	E	G	745.24	1	true	
I3ONEI	I	3	O	N	E	I	222.42	3	true	
I3ONEJ	I	3	O	N	E	J	1481.7	3	true	
I3ONEK	I	3	O	N	E	K	6858.08	3	true	
I3ONEN	I	3	O	N	E	N	251.44	6	true	
I3ONEO	I	3	O	N	E	O	2143.65	6	true	
I3ONFH	I	3	O	N	F	H	343.38	3	true	
I3ONFI	I	3	O	N	F	I	595.88	3	true	
I3ONFJ	I	3	O	N	F	J	443.52	3	true	
I3ONFK	I	3	O	N	F	K	1353.32	3	true	
I3ONFM	I	3	O	N	F	M	416.64	6	true	
I3ONFN	I	3	O	N	F	N	1392.12	6	true	
I3ONFO	I	3	O	N	F	O	2034.87	6	true	
I3ONGF	I	3	O	N	G	F	285.92	1	true	
I3ONGG	I	3	O	N	G	G	372.21	1	true	
I3ONGJ	I	3	O	N	G	J	264.35	3	true	
I3ONGK	I	3	O	N	G	K	1201.51	3	true	
I3ONGO	I	3	O	N	G	O	211.04	6	true	
I3ONHJ	I	3	O	N	H	J	253.5	3	true	
I3ONHK	I	3	O	N	H	K	268.57	3	true	
I3ONHN	I	3	O	N	H	N	1332.15	6	true	
I3ONHO	I	3	O	N	H	O	1958.81	6	true	
I3ONIF	I	3	O	N	I	F	215.19	1	true	
I3ONIG	I	3	O	N	I	G	313.0	1	true	
I3ONIJ	I	3	O	N	I	J	306.96	3	true	
I3ONIK	I	3	O	N	I	K	390.48	3	true	
I3ONIN	I	3	O	N	I	N	463.73	6	true	
I3ONIO	I	3	O	N	I	O	891.47	6	true	
I4BNFK	I	4	B	N	F	K	354.44	3	true	
I4BNGK	I	4	B	N	G	K	615.88	3	true	
I4LNCH	I	4	L	N	C	H	283.83	3	true	
I4LNCI	I	4	L	N	C	I	200.58	3	true	
I4LNCL	I	4	L	N	C	L	214.66	6	true	
I4LNCM	I	4	L	N	C	M	409.14	6	true	
I4LNCN	I	4	L	N	C	N	539.58	6	true	
I4LNDF	I	4	L	N	D	F	1494.23	1	true	
I4LNDI	I	4	L	N	D	I	330.07	3	true	
I4LNDJ	I	4	L	N	D	J	579.5	3	true	
I4LNDK	I	4	L	N	D	K	1527.03	3	true	
I4LNDL	I	4	L	N	D	L	315.39	6	true	
I4LNDM	I	4	L	N	D	M	899.22	6	true	
I4LNDN	I	4	L	N	D	N	2554.06	6	true	
I4LNDO	I	4	L	N	D	O	4197.84	6	true	
I4LNDQ	I	4	L	N	D	Q	240.1	10	true	
I4LNDR	I	4	L	N	D	R	499.59	10	true	
I4LNEF	I	4	L	N	E	F	184.67	1	true	
I4LNEG	I	4	L	N	E	G	332.12	1	true	
I4LNEJ	I	4	L	N	E	J	432.31	3	true	
I4LNEK	I	4	L	N	E	K	2914.68	3	true	
I4LNEO	I	4	L	N	E	O	460.47	6	true	
I4LNFH	I	4	L	N	F	H	319.97	3	true	
I4LNFI	I	4	L	N	F	I	634.83	3	true	
I4LNFJ	I	4	L	N	F	J	493.57	3	true	
I4LNFK	I	4	L	N	F	K	2873.57	3	true	
I4LNFM	I	4	L	N	F	M	546.82	6	true	
I4LNFN	I	4	L	N	F	N	1873.05	6	true	
I4LNFO	I	4	L	N	F	O	5332.51	6	true	
I4LNGF	I	4	L	N	G	F	282.0	1	true	
I4LNGG	I	4	L	N	G	G	653.88	1	true	
I4LNGJ	I	4	L	N	G	J	706.56	3	true	
I4LNGK	I	4	L	N	G	K	8594.46	3	true	
I4LNGO	I	4	L	N	G	O	807.87	6	true	
I4LNHF	I	4	L	N	H	F	1580.2	1	true	
I4LNHI	I	4	L	N	H	I	209.55	3	true	
I4LNHK	I	4	L	N	H	K	415.08	3	true	
I4LNHM	I	4	L	N	H	M	264.19	6	true	
I4LNHN	I	4	L	N	H	N	765.83	6	true	
I4LNHO	I	4	L	N	H	O	1128.49	6	true	
I4LNIF	I	4	L	N	I	F	211.14	1	true	
I4LNIG	I	4	L	N	I	G	628.82	1	true	
I4LNII	I	4	L	N	I	I	309.86	3	true	
I4LNIJ	I	4	L	N	I	J	746.65	3	true	
I4LNIK	I	4	L	N	I	K	4815.97	3	true	
I4LNIN	I	4	L	N	I	N	1375.12	6	true	
I4LNIO	I	4	L	N	I	O	3563.19	6	true	
I4ONCF	I	4	O	N	C	F	189.07	1	true	
I4ONCH	I	4	O	N	C	H	1543.45	3	true	
I4ONCI	I	4	O	N	C	I	801.49	3	true	
I4ONCJ	I	4	O	N	C	J	270.43	3	true	
I4ONCL	I	4	O	N	C	L	1940.88	6	true	
I4ONCM	I	4	O	N	C	M	2639.44	6	true	
I4ONCN	I	4	O	N	C	N	2126.16	6	true	
I4ONCO	I	4	O	N	C	O	3380.6	6	true	
I4ONCP	I	4	O	N	C	P	289.24	10	true	
I4ONCQ	I	4	O	N	C	Q	544.08	10	true	
I4ONCR	I	4	O	N	C	R	792.02	10	true	
I4ONCS	I	4	O	N	C	S	237.86	10	true	
I4ONDF	I	4	O	N	D	F	1105.86	1	true	
I4ONDG	I	4	O	N	D	G	438.58	1	true	
I4ONDH	I	4	O	N	D	H	1230.05	3	true	
I4ONDI	I	4	O	N	D	I	1792.05	3	true	
I4ONDJ	I	4	O	N	D	J	2021.17	3	true	
I4ONDK	I	4	O	N	D	K	5314.61	3	true	
I4ONDL	I	4	O	N	D	L	1865.66	6	true	
I4ONDM	I	4	O	N	D	M	3640.44	6	true	
I4ONDN	I	4	O	N	D	N	9803.77	6	true	
I4ONDO	I	4	O	N	D	O	12667.2	6	true	
I4ONDP	I	4	O	N	D	P	161.58	10	true	
I4ONDQ	I	4	O	N	D	Q	678.89	10	true	
I4ONDR	I	4	O	N	D	R	1517.5	10	true	
I4ONDS	I	4	O	N	D	S	413.79	10	true	
I4ONEF	I	4	O	N	E	F	331.59	1	true	
I4ONEG	I	4	O	N	E	G	629.19	1	true	
I4ONEJ	I	4	O	N	E	J	561.74	3	true	
I4ONEK	I	4	O	N	E	K	4267.09	3	true	
I4ONEO	I	4	O	N	E	O	1225.13	6	true	
I4ONFH	I	4	O	N	F	H	270.34	3	true	
I4ONFI	I	4	O	N	F	I	254.97	3	true	
I4ONFJ	I	4	O	N	F	J	220.08	3	true	
I4ONFK	I	4	O	N	F	K	647.71	3	true	
I4ONFM	I	4	O	N	F	M	210.92	6	true	
I4ONFN	I	4	O	N	F	N	615.93	6	true	
I4ONFO	I	4	O	N	F	O	1241.54	6	true	
I4ONGF	I	4	O	N	G	F	328.68	1	true	
I4ONGG	I	4	O	N	G	G	508.37	1	true	
I4ONGK	I	4	O	N	G	K	756.16	3	true	
I4ONHF	I	4	O	N	H	F	469.12	1	true	
I4ONHN	I	4	O	N	H	N	350.57	6	true	
I4ONHO	I	4	O	N	H	O	502.79	6	true	
I4ONHR	I	4	O	N	H	R	194.6	10	true	
I4ONHS	I	4	O	N	H	S	389.58	10	true	
I4ONIF	I	4	O	N	I	F	199.58	1	true	
I4ONIG	I	4	O	N	I	G	451.8	1	true	
I4ONIH	I	4	O	N	I	H	313.89	3	true	
I4ONIJ	I	4	O	N	I	J	184.64	3	true	
I4ONIK	I	4	O	N	I	K	489.12	3	true	
I4ONIN	I	4	O	N	I	N	323.51	6	true	
I4ONIO	I	4	O	N	I	O	366.11	6	true	
I5LNCN	I	5	L	N	C	N	220.57	6	true	
I5LNDF	I	5	L	N	D	F	343.57	1	true	
I5LNDJ	I	5	L	N	D	J	271.08	3	true	
I5LNDK	I	5	L	N	D	K	1117.08	3	true	
I5LNDM	I	5	L	N	D	M	342.78	6	true	
I5LNDN	I	5	L	N	D	N	2797.38	6	true	
I5LNDO	I	5	L	N	D	O	5862.62	6	true	
I5LNDR	I	5	L	N	D	R	355.85	10	true	
I5LNEG	I	5	L	N	E	G	285.5	1	true	
I5LNEJ	I	5	L	N	E	J	749.36	3	true	
I5LNEK	I	5	L	N	E	K	2908.5	3	true	
I5LNEO	I	5	L	N	E	O	552.24	6	true	
I5LNFJ	I	5	L	N	F	J	415.03	3	true	
I5LNFK	I	5	L	N	F	K	2219.6	3	true	
I5LNFN	I	5	L	N	F	N	1607.8	6	true	
I5LNFO	I	5	L	N	F	O	5050.25	6	true	
I5LNGG	I	5	L	N	G	G	394.92	1	true	
I5LNGJ	I	5	L	N	G	J	491.03	3	true	
I5LNGK	I	5	L	N	G	K	3777.29	3	true	
I5LNGO	I	5	L	N	G	O	422.7	6	true	
I5LNHN	I	5	L	N	H	N	283.6	6	true	
I5LNHO	I	5	L	N	H	O	1025.83	6	true	
I5LNIG	I	5	L	N	I	G	396.89	1	true	
I5LNIJ	I	5	L	N	I	J	509.27	3	true	
I5LNIK	I	5	L	N	I	K	2552.91	3	true	
I5LNIN	I	5	L	N	I	N	644.44	6	true	
I5LNIO	I	5	L	N	I	O	2411.89	6	true	
I5ONCF	I	5	O	N	C	F	293.28	1	true	
I5ONCN	I	5	O	N	C	N	310.88	6	true	
I5ONCO	I	5	O	N	C	O	403.46	6	true	
I5ONDF	I	5	O	N	D	F	780.6	1	true	
I5ONDJ	I	5	O	N	D	J	369.17	3	true	
I5ONDK	I	5	O	N	D	K	1105.31	3	true	
I5ONDM	I	5	O	N	D	M	472.18	6	true	
I5ONDN	I	5	O	N	D	N	2699.7	6	true	
I5ONDO	I	5	O	N	D	O	6565.81	6	true	
I5ONDR	I	5	O	N	D	R	729.16	10	true	
I5ONEG	I	5	O	N	E	G	379.84	1	true	
I5ONEJ	I	5	O	N	E	J	368.44	3	true	
I5ONEK	I	5	O	N	E	K	1875.2	3	true	
I5ONEO	I	5	O	N	E	O	255.83	6	true	
I5ONFJ	I	5	O	N	F	J	178.63	3	true	
I5ONFK	I	5	O	N	F	K	302.67	3	true	
I5ONFN	I	5	O	N	F	N	390.06	6	true	
I5ONFO	I	5	O	N	F	O	529.14	6	true	
I5ONGG	I	5	O	N	G	G	359.25	1	true	
I5ONGK	I	5	O	N	G	K	279.89	3	true	
I5ONHO	I	5	O	N	H	O	274.06	6	true	
I5ONIG	I	5	O	N	I	G	329.75	1	true	
I5ONIK	I	5	O	N	I	K	429.4	3	true	
I6LNDF	I	6	L	N	D	F	1075.17	1	true	
I6LNDJ	I	6	L	N	D	J	422.42	3	true	
I6LNDK	I	6	L	N	D	K	1118.3	3	true	
I6LNDM	I	6	L	N	D	M	831.95	6	true	
I6LNDN	I	6	L	N	D	N	4985.85	6	true	
I6LNDO	I	6	L	N	D	O	8765.68	6	true	
I6LNDQ	I	6	L	N	D	Q	306.65	10	true	
I6LNDR	I	6	L	N	D	R	1523.67	10	true	
I6LNDS	I	6	L	N	D	S	415.89	10	true	
I6LNEF	I	6	L	N	E	F	446.87	1	true	
I6LNEG	I	6	L	N	E	G	720.81	1	true	
I6LNEJ	I	6	L	N	E	J	1249.56	3	true	
I6LNEK	I	6	L	N	E	K	5863.0	3	true	
I6LNEN	I	6	L	N	E	N	191.53	6	true	
I6LNEO	I	6	L	N	E	O	1195.91	6	true	
I6LNFF	I	6	L	N	F	F	274.08	1	true	
I6LNFI	I	6	L	N	F	I	288.1	3	true	
I6LNFJ	I	6	L	N	F	J	353.68	3	true	
I6LNFK	I	6	L	N	F	K	1120.9	3	true	
I6LNFM	I	6	L	N	F	M	412.4	6	true	
I6LNFN	I	6	L	N	F	N	3661.2	6	true	
I6LNFO	I	6	L	N	F	O	6824.71	6	true	
I6LNFR	I	6	L	N	F	R	653.34	10	true	
I6LNGF	I	6	L	N	G	F	595.02	1	true	
I6LNGG	I	6	L	N	G	G	2340.17	1	true	
I6LNGJ	I	6	L	N	G	J	2287.84	3	true	
I6LNGK	I	6	L	N	G	K	16866.9	3	true	
I6LNGN	I	6	L	N	G	N	612.85	6	true	
I6LNGO	I	6	L	N	G	O	1858.7	6	true	
I6LNHF	I	6	L	N	H	F	1318.97	1	true	
I6LNHM	I	6	L	N	H	M	199.72	6	true	
I6LNHN	I	6	L	N	H	N	1087.17	6	true	
I6LNHO	I	6	L	N	H	O	2738.09	6	true	
I6LNHR	I	6	L	N	H	R	411.34	10	true	
I6LNHS	I	6	L	N	H	S	338.82	10	true	
I6LNIG	I	6	L	N	I	G	1315.93	1	true	
I6LNII	I	6	L	N	I	I	208.37	3	true	
I6LNIJ	I	6	L	N	I	J	1289.36	3	true	
I6LNIK	I	6	L	N	I	K	10154.1	3	true	
I6LNIN	I	6	L	N	I	N	2165.03	6	true	
I6LNIO	I	6	L	N	I	O	9874.83	6	true	
I6ONCM	I	6	O	N	C	M	870.64	6	true	
I6ONCN	I	6	O	N	C	N	688.28	6	true	
I6ONCQ	I	6	O	N	C	Q	492.93	10	true	
I6ONCR	I	6	O	N	C	R	322.82	10	true	
I6ONDF	I	6	O	N	D	F	3337.59	1	true	
I6ONDG	I	6	O	N	D	G	283.93	1	true	
I6ONDH	I	6	O	N	D	H	156.1	3	true	
I6ONDI	I	6	O	N	D	I	735.21	3	true	
I6ONDJ	I	6	O	N	D	J	1245.62	3	true	
I6ONDK	I	6	O	N	D	K	2403.43	3	true	
I6ONDL	I	6	O	N	D	L	311.29	6	true	
I6ONDM	I	6	O	N	D	M	4130.81	6	true	
I6ONDN	I	6	O	N	D	N	14345.5	6	true	
I6ONDO	I	6	O	N	D	O	15752.9	6	true	
I6ONDQ	I	6	O	N	D	Q	1233.98	10	true	
I6ONDR	I	6	O	N	D	R	4293.01	10	true	
I6ONDS	I	6	O	N	D	S	1002.33	10	true	
I6ONEF	I	6	O	N	E	F	512.28	1	true	
I6ONEG	I	6	O	N	E	G	1326.56	1	true	
I6ONEI	I	6	O	N	E	I	701.24	3	true	
I6ONEJ	I	6	O	N	E	J	1752.03	3	true	
I6ONEK	I	6	O	N	E	K	5031.0	3	true	
I6ONEN	I	6	O	N	E	N	503.42	6	true	
I6ONEO	I	6	O	N	E	O	1216.63	6	true	
I6ONFJ	I	6	O	N	F	J	195.78	3	true	
I6ONFK	I	6	O	N	F	K	494.72	3	true	
I6ONFM	I	6	O	N	F	M	218.84	6	true	
I6ONFN	I	6	O	N	F	N	1575.86	6	true	
I6ONFO	I	6	O	N	F	O	1690.73	6	true	
I6ONGF	I	6	O	N	G	F	401.35	1	true	
I6ONGG	I	6	O	N	G	G	1759.42	1	true	
I6ONGJ	I	6	O	N	G	J	709.44	3	true	
I6ONGK	I	6	O	N	G	K	1263.07	3	true	
I6ONGO	I	6	O	N	G	O	219.73	6	true	
I6ONHF	I	6	O	N	H	F	322.71	1	true	
I6ONHN	I	6	O	N	H	N	441.33	6	true	
I6ONHO	I	6	O	N	H	O	735.3	6	true	
I6ONHR	I	6	O	N	H	R	296.33	10	true	
I6ONHS	I	6	O	N	H	S	175.82	10	true	
I6ONIF	I	6	O	N	I	F	194.36	1	true	
I6ONIG	I	6	O	N	I	G	1326.2	1	true	
I6ONII	I	6	O	N	I	I	231.17	3	true	
I6ONIJ	I	6	O	N	I	J	724.6	3	true	
I6ONIK	I	6	O	N	I	K	1087.1	3	true	
I6ONIN	I	6	O	N	I	N	234.49	6	true	
I6ONIO	I	6	O	N	I	O	671.46	6	true	
U1BNEF	U	1	B	N	E	F	494.96	1	true	
U1BNTF	U	1	B	N	T	F	376.85	1	true	
U1BNWF	U	1	B	N	W	F	445.76	1	true	
U1GNEF	U	1	G	N	E	F	741.46	1	true	
U1GNTF	U	1	G	N	T	F	357.72	1	true	
U1GNTN	U	1	G	N	T	N	623.47	6	true	
U1LNEJ	U	1	L	N	E	J	498.12	3	true	
U1LNEK	U	1	L	N	E	K	866.75	3	true	
U1LNHN	U	1	L	N	H	N	203.75	6	true	
U1LNIK	U	1	L	N	I	K	203.9	3	true	
U1LNTM	U	1	L	N	T	M	242.0	6	true	
U1LNTN	U	1	L	N	T	N	1072.02	6	true	
U1LNTO	U	1	L	N	T	O	436.61	6	true	
U1LNTR	U	1	L	N	T	R	430.65	10	true	
