Index	Name	Value	Reduced Cost
1301	xEAr'_B,N,N,C,L,4,1,L	273.0	0.0
1304	xEAr'_B,N,N,C,L,5,1,L	273.0	0.0
1308	xEAr'_B,N,N,C,L,6,1,L	273.0	0.0
1313	xEAr'_B,N,N,C,L,7,1,L	273.0	0.0
1319	xEAr'_B,N,N,C,L,8,1,L	273.0	0.0
1326	xEAr'_B,N,N,C,L,9,1,L	273.0	0.0
1344	xEAr'_B,N,N,C,N,3,1,N	1279.0	0.0
1346	xEAr'_B,N,N,C,N,4,1,N	1279.0	0.0
1349	xEAr'_B,N,N,C,N,5,1,N	1279.0	0.0
1353	xEAr'_B,N,N,C,N,6,1,N	1279.0	0.0
1358	xEAr'_B,N,N,C,N,7,1,N	1279.0	0.0
1364	xEAr'_B,N,N,C,N,8,1,N	1279.0	0.0
1371	xEAr'_B,N,N,C,N,9,1,N	1279.0	0.0
