Index	Slack	Dual
753988	-0.0	0.0
753997	-0.0	0.0
754003	-0.0	0.0
754011	0.0	0.0
754019	-0.0	0.0
754033	0.0	0.0
754035	-0.0	0.0
754048	0.0	0.0
754057	0.0	0.0
754062	-0.0	0.0
754068	-0.0	0.0
754081	-0.0	0.0
755597	0.0	0.0
755607	0.0	0.0
755614	-0.0	0.0
755630	-0.0	0.0
755641	0.0	0.0
755648	-0.0	0.0
755656	-0.0	0.0
755666	-0.0	0.0
755667	-0.0	0.0
755679	0.0	0.0
757222	-0.0	0.0
757233	-0.0	0.0
757241	-0.0	0.0
757243	-0.0	0.0
757252	-0.0	0.0
757266	-0.0	0.0
757274	-0.0	0.0
757277	-0.0	0.0
758881	0.0	0.0
760458	0.0	0.0
760461	-0.0	0.0
760476	-0.0	0.0
762005	0.0	0.0
762011	-0.0	0.0
762026	-0.0	0.0
762030	-0.0	0.0
762035	-0.0	0.0
762047	-0.0	0.0
762053	-0.0	0.0
762060	-0.0	0.0
762071	-0.0	0.0
762079	0.0	0.0
763671	0.0	0.0
763678	-0.0	0.0
765215	0.0	0.0
765219	-0.0	0.0
765232	-0.0	0.0
765236	-0.0	0.0
765243	-0.0	0.0
765258	-0.0	0.0
765259	-0.0	0.0
765270	-0.0	0.0
765277	-0.0	0.0
766869	0.0	0.0
766877	0.0	0.0
768467	-0.0	0.0
768482	0.0	0.0
770058	-0.0	0.0
770061	0.0	0.0
770070	-0.0	0.0
770078	-0.0	0.0
771679	0.0	0.0
773188	0.0	0.0
773201	0.0	0.0
773209	-0.0	0.0
773213	-0.0	0.0
773224	-0.0	0.0
773233	-0.0	0.0
773235	-0.0	0.0
773247	-0.0	0.0
773255	-0.0	0.0
773260	-0.0	0.0
773272	-0.0	0.0
773279	-0.0	0.0
774869	0.0	0.0
774870	-0.0	0.0
774874	0.0	0.0
774881	0.0	0.0
776468	0.0	0.0
776478	-0.0	0.0
778069	0.0	0.0
778076	0.0	0.0
779490	0.0	0.0
779494	-0.0	0.0
779506	0.0	0.0
779510	-0.0	0.0
779530	0.0	0.0
779532	-0.0	0.0
779543	0.0	0.0
779547	-0.0	0.0
779560	0.0	0.0
779568	-0.0	0.0
779573	-0.0	0.0
779581	-0.0	0.0
779590	-0.0	0.0
779601	-0.0	0.0
779603	0.0	0.0
779617	-0.0	0.0
779625	0.0	0.0
779633	0.0	0.0
779638	-0.0	0.0
779645	-0.0	0.0
779652	-0.0	0.0
779663	-0.0	0.0
779668	0.0	0.0
779681	0.0	0.0
781086	0.0	0.0
781091	0.0	0.0
781100	-0.0	0.0
781112	-0.0	0.0
781117	-0.0	0.0
781127	-0.0	0.0
781136	-0.0	0.0
781142	-0.0	0.0
781147	-0.0	0.0
781155	-0.0	0.0
781166	-0.0	0.0
781173	-0.0	0.0
781186	-0.0	0.0
781190	-0.0	0.0
781196	-0.0	0.0
781210	-0.0	0.0
781215	-0.0	0.0
781223	-0.0	0.0
781231	-0.0	0.0
781237	-0.0	0.0
781246	-0.0	0.0
781257	-0.0	0.0
781265	0.0	0.0
781268	0.0	0.0
781277	-0.0	0.0
782865	0.0	0.0
782868	-0.0	0.0
782876	-0.0	0.0
784285	0.0	0.0
784296	-0.0	0.0
784302	-0.0	0.0
784310	-0.0	0.0
784316	-0.0	0.0
784323	-0.0	0.0
784334	-0.0	0.0
784340	-0.0	0.0
784350	-0.0	0.0
784359	-0.0	0.0
784367	-0.0	0.0
784375	-0.0	0.0
784379	-0.0	0.0
784390	-0.0	0.0
784396	0.0	0.0
784408	0.0	0.0
784417	-0.0	0.0
784419	-0.0	0.0
784429	-0.0	0.0
784435	-0.0	0.0
784449	0.0	0.0
784453	-0.0	0.0
784462	-0.0	0.0
784468	0.0	0.0
784476	-0.0	0.0
785887	-0.0	0.0
785892	-0.0	0.0
785899	0.0	0.0
785907	-0.0	0.0
785916	-0.0	0.0
785929	0.0	0.0
785935	0.0	0.0
785940	0.0	0.0
785951	-0.0	0.0
785962	-0.0	0.0
785963	-0.0	0.0
785975	-0.0	0.0
785982	-0.0	0.0
785991	-0.0	0.0
785997	-0.0	0.0
786008	-0.0	0.0
786013	-0.0	0.0
786019	-0.0	0.0
786028	-0.0	0.0
786041	0.0	0.0
786043	-0.0	0.0
786054	-0.0	0.0
786064	0.0	0.0
786070	-0.0	0.0
786081	0.0	0.0
787483	-0.0	0.0
787496	0.0	0.0
787505	-0.0	0.0
787509	-0.0	0.0
787518	-0.0	0.0
787530	-0.0	0.0
787532	-0.0	0.0
787539	-0.0	0.0
787550	-0.0	0.0
787555	-0.0	0.0
787568	-0.0	0.0
787576	0.0	0.0
787585	-0.0	0.0
787591	-0.0	0.0
787599	-0.0	0.0
787603	-0.0	0.0
787614	-0.0	0.0
787620	-0.0	0.0
787630	-0.0	0.0
787635	-0.0	0.0
787645	-0.0	0.0
787652	-0.0	0.0
787661	-0.0	0.0
787672	-0.0	0.0
787681	0.0	0.0
789260	0.0	0.0
789268	0.0	0.0
789276	-0.0	0.0
790683	-0.0	0.0
790691	0.0	0.0
790701	-0.0	0.0
790709	-0.0	0.0
790717	-0.0	0.0
790727	-0.0	0.0
790738	0.0	0.0
790742	-0.0	0.0
790750	-0.0	0.0
790762	-0.0	0.0
790770	-0.0	0.0
790774	-0.0	0.0
790785	-0.0	0.0
790787	-0.0	0.0
790799	-0.0	0.0
790803	-0.0	0.0
790818	-0.0	0.0
790821	-0.0	0.0
790827	0.0	0.0
790836	0.0	0.0
790846	-0.0	0.0
790853	-0.0	0.0
790861	-0.0	0.0
790868	0.0	0.0
790875	-0.0	0.0
792283	0.0	0.0
792291	-0.0	0.0
792302	-0.0	0.0
792307	0.0	0.0
792317	-0.0	0.0
792326	-0.0	0.0
792333	0.0	0.0
792343	-0.0	0.0
792352	0.0	0.0
792355	0.0	0.0
792368	0.0	0.0
792371	0.0	0.0
792381	-0.0	0.0
792387	-0.0	0.0
792400	-0.0	0.0
792405	-0.0	0.0
792412	-0.0	0.0
792419	-0.0	0.0
792429	-0.0	0.0
792439	-0.0	0.0
792447	-0.0	0.0
792454	-0.0	0.0
792459	-0.0	0.0
792473	-0.0	0.0
792478	-0.0	0.0
793889	-0.0	0.0
793894	0.0	0.0
793905	-0.0	0.0
793910	-0.0	0.0
793921	-0.0	0.0
793930	-0.0	0.0
793938	-0.0	0.0
793940	-0.0	0.0
793952	-0.0	0.0
793960	0.0	0.0
793970	-0.0	0.0
793977	-0.0	0.0
793985	-0.0	0.0
793991	-0.0	0.0
793997	-0.0	0.0
794007	-0.0	0.0
794011	0.0	0.0
794025	-0.0	0.0
794030	-0.0	0.0
794042	-0.0	0.0
794050	-0.0	0.0
794053	-0.0	0.0
794061	-0.0	0.0
794074	-0.0	0.0
794076	-0.0	0.0
795494	-0.0	0.0
795503	-0.0	0.0
795511	-0.0	0.0
795517	0.0	0.0
795528	0.0	0.0
795532	-0.0	0.0
795541	0.0	0.0
795553	-0.0	0.0
795557	-0.0	0.0
795565	-0.0	0.0
795578	-0.0	0.0
795582	-0.0	0.0
795591	-0.0	0.0
795601	0.0	0.0
795607	-0.0	0.0
795613	-0.0	0.0
795625	-0.0	0.0
795628	-0.0	0.0
795639	-0.0	0.0
795645	-0.0	0.0
795657	-0.0	0.0
795665	0.0	0.0
795670	-0.0	0.0
795678	-0.0	0.0
797086	-0.0	0.0
797094	-0.0	0.0
797100	-0.0	0.0
797108	-0.0	0.0
797119	-0.0	0.0
797129	-0.0	0.0
797134	-0.0	0.0
797141	-0.0	0.0
797151	-0.0	0.0
797165	-0.0	0.0
797174	-0.0	0.0
797182	-0.0	0.0
797190	-0.0	0.0
797197	-0.0	0.0
797210	-0.0	0.0
797217	0.0	0.0
797223	-0.0	0.0
797231	-0.0	0.0
797242	-0.0	0.0
797247	-0.0	0.0
797253	-0.0	0.0
797260	0.0	0.0
797274	-0.0	0.0
797282	-0.0	0.0
798687	0.0	0.0
798693	-0.0	0.0
798700	-0.0	0.0
798708	-0.0	0.0
798717	-0.0	0.0
798727	0.0	0.0
798731	0.0	0.0
798741	-0.0	0.0
798747	-0.0	0.0
798757	-0.0	0.0
798769	-0.0	0.0
798773	-0.0	0.0
798783	-0.0	0.0
798788	0.0	0.0
798801	-0.0	0.0
798809	-0.0	0.0
798817	-0.0	0.0
798821	-0.0	0.0
798833	0.0	0.0
798837	-0.0	0.0
798856	-0.0	0.0
798862	-0.0	0.0
798872	0.0	0.0
798877	-0.0	0.0
800289	0.0	0.0
800302	-0.0	0.0
800308	-0.0	0.0
800319	-0.0	0.0
800326	-0.0	0.0
800332	-0.0	0.0
800341	-0.0	0.0
800349	-0.0	0.0
800362	-0.0	0.0
800363	0.0	0.0
800377	-0.0	0.0
800381	-0.0	0.0
800388	-0.0	0.0
800395	-0.0	0.0
800409	-0.0	0.0
800411	-0.0	0.0
800422	-0.0	0.0
800432	-0.0	0.0
800437	-0.0	0.0
800447	-0.0	0.0
800457	0.0	0.0
800459	0.0	0.0
800469	-0.0	0.0
800482	0.0	0.0
801888	-0.0	0.0
801892	-0.0	0.0
801902	-0.0	0.0
801911	0.0	0.0
801917	-0.0	0.0
801926	-0.0	0.0
801937	-0.0	0.0
801942	-0.0	0.0
801953	-0.0	0.0
801961	-0.0	0.0
801969	-0.0	0.0
801974	-0.0	0.0
801984	0.0	0.0
801987	-0.0	0.0
801999	-0.0	0.0
802010	-0.0	0.0
802013	-0.0	0.0
802020	-0.0	0.0
802028	0.0	0.0
802040	-0.0	0.0
802048	-0.0	0.0
802054	-0.0	0.0
802061	-0.0	0.0
802073	0.0	0.0
802080	0.0	0.0
803484	0.0	0.0
803494	-0.0	0.0
803502	-0.0	0.0
803508	-0.0	0.0
803517	-0.0	0.0
803527	0.0	0.0
803532	-0.0	0.0
803541	-0.0	0.0
803549	0.0	0.0
803560	-0.0	0.0
803568	-0.0	0.0
803572	-0.0	0.0
803584	-0.0	0.0
803590	-0.0	0.0
803599	-0.0	0.0
803607	-0.0	0.0
803612	-0.0	0.0
803625	0.0	0.0
803630	-0.0	0.0
803640	-0.0	0.0
803650	-0.0	0.0
803657	-0.0	0.0
803662	-0.0	0.0
803673	0.0	0.0
803677	-0.0	0.0
805086	0.0	0.0
805092	-0.0	0.0
805103	-0.0	0.0
805109	-0.0	0.0
805116	-0.0	0.0
805128	-0.0	0.0
805133	-0.0	0.0
805142	-0.0	0.0
805154	-0.0	0.0
805161	-0.0	0.0
805167	-0.0	0.0
805171	0.0	0.0
805185	-0.0	0.0
805194	-0.0	0.0
805199	-0.0	0.0
805209	-0.0	0.0
805213	-0.0	0.0
805225	-0.0	0.0
805229	-0.0	0.0
805236	0.0	0.0
805248	-0.0	0.0
805254	-0.0	0.0
805262	-0.0	0.0
805270	-0.0	0.0
805275	-0.0	0.0
806860	0.0	0.0
806870	-0.0	0.0
806878	-0.0	0.0
808468	0.0	0.0
808478	0.0	0.0
809885	0.0	0.0
809898	-0.0	0.0
809899	0.0	0.0
809907	-0.0	0.0
809917	-0.0	0.0
809928	-0.0	0.0
809934	-0.0	0.0
809945	-0.0	0.0
809951	-0.0	0.0
809958	-0.0	0.0
809966	-0.0	0.0
809971	0.0	0.0
809986	-0.0	0.0
809993	-0.0	0.0
810001	-0.0	0.0
810009	-0.0	0.0
810011	-0.0	0.0
810019	0.0	0.0
810028	0.0	0.0
810038	-0.0	0.0
810044	-0.0	0.0
810051	0.0	0.0
810063	-0.0	0.0
810077	-0.0	0.0
811484	0.0	0.0
811496	-0.0	0.0
811501	-0.0	0.0
811513	-0.0	0.0
811516	-0.0	0.0
811529	-0.0	0.0
811532	-0.0	0.0
811546	0.0	0.0
811550	-0.0	0.0
811558	-0.0	0.0
811565	-0.0	0.0
811575	-0.0	0.0
811581	-0.0	0.0
811593	-0.0	0.0
811598	-0.0	0.0
811603	-0.0	0.0
811617	0.0	0.0
811625	0.0	0.0
811627	-0.0	0.0
811641	-0.0	0.0
811649	-0.0	0.0
811657	0.0	0.0
811663	-0.0	0.0
811670	-0.0	0.0
811677	-0.0	0.0
816287	0.0	0.0
816295	0.0	0.0
816304	-0.0	0.0
816311	-0.0	0.0
816316	0.0	0.0
816328	-0.0	0.0
816331	0.0	0.0
816345	0.0	0.0
816352	-0.0	0.0
816357	-0.0	0.0
816370	-0.0	0.0
816378	-0.0	0.0
816385	-0.0	0.0
816394	-0.0	0.0
816401	-0.0	0.0
816409	-0.0	0.0
816416	0.0	0.0
816419	-0.0	0.0
816428	-0.0	0.0
816442	-0.0	0.0
816449	0.0	0.0
816452	0.0	0.0
816466	-0.0	0.0
816469	-0.0	0.0
816478	-0.0	0.0
817887	-0.0	0.0
817891	-0.0	0.0
817903	-0.0	0.0
817911	-0.0	0.0
817915	-0.0	0.0
817929	-0.0	0.0
817938	-0.0	0.0
817945	0.0	0.0
817948	-0.0	0.0
817955	-0.0	0.0
817966	-0.0	0.0
817975	-0.0	0.0
817980	0.0	0.0
817994	-0.0	0.0
817998	-0.0	0.0
818008	-0.0	0.0
818012	-0.0	0.0
818022	-0.0	0.0
818032	0.0	0.0
818040	-0.0	0.0
818047	-0.0	0.0
818057	0.0	0.0
818062	-0.0	0.0
818070	-0.0	0.0
818076	-0.0	0.0
819667	0.0	0.0
819669	0.0	0.0
819670	0.0	0.0
819672	0.0	0.0
819673	-0.0	0.0
819674	0.0	0.0
819678	0.0	0.0
819679	0.0	0.0
819682	-0.0	0.0
821274	-0.0	0.0
821276	0.0	0.0
822690	-0.0	0.0
822698	0.0	0.0
822699	-0.0	0.0
822713	-0.0	0.0
822716	-0.0	0.0
822726	-0.0	0.0
822731	-0.0	0.0
822743	-0.0	0.0
822749	-0.0	0.0
822758	-0.0	0.0
822770	-0.0	0.0
822772	0.0	0.0
822785	-0.0	0.0
822792	0.0	0.0
822800	0.0	0.0
822806	-0.0	0.0
822816	-0.0	0.0
822829	-0.0	0.0
822837	-0.0	0.0
822847	-0.0	0.0
822851	0.0	0.0
822860	-0.0	0.0
822867	-0.0	0.0
822880	0.0	0.0
824284	0.0	0.0
824295	-0.0	0.0
824302	-0.0	0.0
824309	-0.0	0.0
824319	-0.0	0.0
824327	-0.0	0.0
824334	-0.0	0.0
824340	-0.0	0.0
824352	-0.0	0.0
824359	-0.0	0.0
824367	-0.0	0.0
824373	-0.0	0.0
824382	-0.0	0.0
824390	-0.0	0.0
824409	-0.0	0.0
824417	0.0	0.0
824422	-0.0	0.0
824429	-0.0	0.0
824438	-0.0	0.0
824445	-0.0	0.0
824452	-0.0	0.0
824462	-0.0	0.0
824467	-0.0	0.0
826067	0.0	0.0
826081	0.0	0.0
827670	-0.0	0.0
827681	0.0	0.0
829264	-0.0	0.0
829265	0.0	0.0
829271	-0.0	0.0
829277	0.0	0.0
830865	0.0	0.0
830869	-0.0	0.0
830880	-0.0	0.0
831052	-0.0	0.0
832459	0.0	0.0
832468	0.0	0.0
832478	-0.0	0.0
834053	0.0	0.0
834065	-0.0	0.0
834074	-0.0	0.0
834082	-0.0	0.0
835660	0.0	0.0
835672	0.0	0.0
835677	-0.0	0.0
837258	-0.0	0.0
837259	0.0	0.0
837267	-0.0	0.0
837281	0.0	0.0
838871	0.0	0.0
838882	0.0	0.0
840468	0.0	0.0
840479	0.0	0.0
842066	-0.0	0.0
842073	0.0	0.0
842076	-0.0	0.0
843485	0.0	0.0
843492	-0.0	0.0
843505	-0.0	0.0
843514	-0.0	0.0
843521	-0.0	0.0
843527	0.0	0.0
843537	0.0	0.0
843540	0.0	0.0
843551	-0.0	0.0
843562	-0.0	0.0
843565	-0.0	0.0
843572	-0.0	0.0
843585	-0.0	0.0
843593	-0.0	0.0
843599	-0.0	0.0
843603	-0.0	0.0
843616	-0.0	0.0
843619	-0.0	0.0
843629	-0.0	0.0
843636	-0.0	0.0
843646	-0.0	0.0
843655	-0.0	0.0
843663	-0.0	0.0
843670	-0.0	0.0
843680	-0.0	0.0
845088	0.0	0.0
845095	-0.0	0.0
845104	-0.0	0.0
845110	-0.0	0.0
845115	-0.0	0.0
845125	0.0	0.0
845132	-0.0	0.0
845139	0.0	0.0
845150	-0.0	0.0
845157	-0.0	0.0
845170	0.0	0.0
845173	-0.0	0.0
845185	-0.0	0.0
845192	0.0	0.0
845201	-0.0	0.0
845204	-0.0	0.0
845214	-0.0	0.0
845226	-0.0	0.0
845230	-0.0	0.0
845239	-0.0	0.0
845243	-0.0	0.0
845255	-0.0	0.0
845264	-0.0	0.0
845270	-0.0	0.0
845277	-0.0	0.0
846865	-0.0	0.0
846867	-0.0	0.0
846875	-0.0	0.0
848283	0.0	0.0
848298	0.0	0.0
848302	-0.0	0.0
848307	-0.0	0.0
848319	-0.0	0.0
848328	-0.0	0.0
848333	0.0	0.0
848341	-0.0	0.0
848351	-0.0	0.0
848361	0.0	0.0
848365	-0.0	0.0
848371	0.0	0.0
848380	0.0	0.0
848390	-0.0	0.0
848400	-0.0	0.0
848410	-0.0	0.0
848412	-0.0	0.0
848420	-0.0	0.0
848432	-0.0	0.0
848436	0.0	0.0
848444	-0.0	0.0
848451	-0.0	0.0
848462	-0.0	0.0
848467	-0.0	0.0
848478	-0.0	0.0
849887	-0.0	0.0
849896	-0.0	0.0
849903	-0.0	0.0
849908	-0.0	0.0
849921	-0.0	0.0
849923	-0.0	0.0
849936	-0.0	0.0
849945	-0.0	0.0
849951	-0.0	0.0
849955	-0.0	0.0
849963	0.0	0.0
849977	-0.0	0.0
849982	-0.0	0.0
849991	-0.0	0.0
849996	0.0	0.0
850004	0.0	0.0
850016	-0.0	0.0
850025	-0.0	0.0
850030	-0.0	0.0
850038	-0.0	0.0
850047	-0.0	0.0
850057	-0.0	0.0
850062	-0.0	0.0
850073	0.0	0.0
850078	-0.0	0.0
851670	0.0	0.0
851678	0.0	0.0
853262	0.0	0.0
853270	-0.0	0.0
853277	-0.0	0.0
854861	0.0	0.0
854873	0.0	0.0
854880	0.0	0.0
856283	-0.0	0.0
856293	-0.0	0.0
856302	-0.0	0.0
856307	-0.0	0.0
856316	-0.0	0.0
856325	-0.0	0.0
856333	-0.0	0.0
856346	-0.0	0.0
856348	-0.0	0.0
856359	-0.0	0.0
856365	-0.0	0.0
856375	-0.0	0.0
856381	-0.0	0.0
856391	-0.0	0.0
856401	-0.0	0.0
856410	-0.0	0.0
856413	-0.0	0.0
856421	-0.0	0.0
856431	-0.0	0.0
856437	-0.0	0.0
856445	-0.0	0.0
856457	0.0	0.0
856463	-0.0	0.0
856469	-0.0	0.0
856481	0.0	0.0
858070	0.0	0.0
858081	0.0	0.0
859659	-0.0	0.0
859673	0.0	0.0
859681	-0.0	0.0
861083	0.0	0.0
861093	-0.0	0.0
861105	-0.0	0.0
861110	-0.0	0.0
861119	-0.0	0.0
861129	-0.0	0.0
861133	-0.0	0.0
861144	-0.0	0.0
861150	-0.0	0.0
861159	-0.0	0.0
861170	-0.0	0.0
861174	-0.0	0.0
861185	-0.0	0.0
861189	-0.0	0.0
861195	-0.0	0.0
861207	-0.0	0.0
861211	-0.0	0.0
861221	-0.0	0.0
861233	-0.0	0.0
861235	-0.0	0.0
861244	-0.0	0.0
861252	0.0	0.0
